,month_year,total_cpu_time,tool_name_version
3096,2021-10,7559,featurecounts/1.4.6.p5
3097,2021-10,7460,picard_CASM/2.18.2.1
3098,2021-10,7444,circos/0.69.8+galaxy7
3099,2021-10,7375,intervene_pairwise/0.6.5
3100,2021-10,7229,gubbins/0.1.0
3101,2021-10,7187,kraken-report/1.3.1
3102,2021-10,7159,cshl_fastq_quality_filter/1.0.2
3103,2021-10,7145,macs2_predictd/2.1.1.20160309.0
3104,2021-10,7085,bedtools_bamtobed/2.27.0.0
3105,2021-10,7000,deeptools_compute_matrix/3.3.0.0.0
3106,2021-10,6961,pileup_parser/1.0.2
3107,2021-10,6937,sailfish/0.7.6.0
3108,2021-10,6794,EMBOSS: compseq14/5.0.0.1
3109,2021-10,6751,snpEff_build_gb/4.3+T.galaxy4
3110,2021-10,6744,bamtools/0.0.1
3111,2021-10,6710,gops_concat_1/1.0.1
3112,2021-10,6700,picard_DownsampleSam/2.18.2.1
3113,2021-10,6658,mothur_chimera_uchime/1.39.5.0
3114,2021-10,6658,dada2_assignTaxonomyAddspecies/1.18+galaxy0
3115,2021-10,6632,cat_multiple/0.2
3116,2021-10,6595,raceid_clustering/3.1
3117,2021-10,6512,samtool_filter2/1.1.2
3118,2021-10,6394,bcftools_filter/1.10
3119,2021-10,6392,Kraken2Tax/1.2
3120,2021-10,6313,mlst/2.19.0
3121,2021-10,6306,length_and_gc_content/0.1.1
3122,2021-10,6126,gops_subtract_1/1.0.0
3123,2021-10,6116,shovill/1.0.4+galaxy1
3124,2021-10,6094,fasta_filter_by_length/1.2
3125,2021-10,6080,multiqc/1.8+galaxy1
3126,2021-10,6059,bandage_image/0.8.1+galaxy3
3127,2021-10,5980,bamSplit/2.4.0
3128,2021-10,5953,dropletutils/1.10.0+galaxy2
3129,2021-10,5874,Count1/Count1
3130,2021-10,5846,snippy/4.5.0
3131,2021-10,5819,dada2_dada/1.18+galaxy0
3132,2021-10,5795,scanpy_remove_confounders/1.7.1+galaxy0
3133,2021-10,5773,snpSift_geneSets/4.3.0
3134,2021-10,5735,presto_buildconsensus/0.6.2
3135,2021-10,5567,mothur_dist_shared/1.39.5.0
3136,2021-10,5520,velveth/1.2.10.2
3137,2021-10,5448,samtool_filter2/1.8
3138,2021-10,5447,mimodd_convert/0.1.9
3139,2021-10,5427,CONVERTER_bz2_to_uncompressed/CONVERTER_bz2_to_uncompressed
3140,2021-10,5418,bcftools_norm/1.10
3141,2021-10,5349,featurecounts/1.6.4+galaxy1
3142,2021-10,5267,seqtk_subseq/1.3.1
3143,2021-10,5210,bp_genbank2gff3/1.1
3144,2021-10,5166,ggplot2_pca/2.2.1
3145,2021-10,5058,spaln/2.4.03+galaxy0
3146,2021-10,5011,CONVERTER_fasta_to_tabular/CONVERTER_fasta_to_tabular
3147,2021-10,4997,volcanoplot/0.0.3
3148,2021-10,4992,mothur_count_seqs/1.39.5.0
3149,2021-10,4985,mimodd_delcall/0.1.9
3150,2021-10,4954,bcftools_plugin_counts/1.10+galaxy1
3151,2021-10,4858,deeptools_plot_heatmap/3.1.2.0.1
3152,2021-10,4813,filter_by_fasta_ids/2.3
3153,2021-10,4811,Remove beginning1/Remove beginning1
3154,2021-10,4795,CONVERTER_bedgraph_to_bigwig/CONVERTER_bedgraph_to_bigwig
3155,2021-10,4762,mummer_mummer/4.0.0beta2+galaxy1
3156,2021-10,4759,bcftools_consensus/1.10+galaxy1
3157,2021-10,4758,tp_sed_tool/1.1.1
3158,2021-10,4654,gffread/2.2.1.2
3159,2021-10,4563,table_annovar/0.2
3160,2021-10,4530,bedtools_unionbedgraph/2.30.0
3161,2021-10,4523,CONVERTER_vcf_to_vcf_bgzip_0/CONVERTER_vcf_to_vcf_bgzip_0
3162,2021-10,4522,featurecounts/1.6.3+galaxy2
3163,2021-10,4436,trinity_super_transcripts/2.9.1
3164,2021-10,4410,collection_column_join/0.0.3
3165,2021-10,4406,MAF_To_Fasta1/MAF_To_Fasta1
3166,2021-10,4340,vcfannotate/1.0.0_rc3+galaxy0
3167,2021-10,4328,CONVERTER_sam_to_bigwig_0/CONVERTER_sam_to_bigwig_0
3168,2021-10,4287,bedtools_subtractbed/2.30.0
3169,2021-10,4277,mothur_rarefaction_single/1.39.5.0
3170,2021-10,4276,tp_easyjoin_tool/1.1.2
3171,2021-10,4244,bedtools_multicovtbed/2.30.0
3172,2021-10,4166,trimmer/trimmer
3173,2021-10,4127,msaboot/0.1.2
3174,2021-10,4116,snippy_core/4.6.0+galaxy0
3175,2021-10,3965,tp_multijoin_tool/1.1.1
3176,2021-10,3939,gtf_filter_by_attribute_values_list/gtf_filter_by_attribute_values_list
3177,2021-10,3873,pizzly/0.37.3.1
3178,2021-10,3853,scanpy_inspect/1.7.1+galaxy0
3179,2021-10,3818,iterative_map_pipeline/1.0
3180,2021-10,3803,dada2_learnErrors/1.18+galaxy0
3181,2021-10,3800,CONVERTER_fasta_to_len/CONVERTER_fasta_to_len
3182,2021-10,3795,deseq2/2.11.40.6
3183,2021-10,3787,bedtools_bedtobam/2.30.0
3184,2021-10,3775,crossmap_wig/0.5.2+galaxy0
3185,2021-10,3751,mothur_classify_otu/1.39.5.0
3186,2021-10,3707,macs2_randsample/2.1.1.20160309.1
3187,2021-10,3682,fasta_concatenate0/0.0.1
3188,2021-10,3634,bedtools_genomecoveragebed/2.29.2
3189,2021-10,3616,poretools_extract/0.6.1a1.0
3190,2021-10,3596,tp_replace_in_column/1.1.3
3191,2021-10,3565,velvetg/1.2.10.2
3192,2021-10,3564,exonerate/2.4.0+galaxy2
3193,2021-10,3505,velveth/1.2.10.1
3194,2021-10,3503,mothur_summary_single/1.39.5.2
3195,2021-10,3444,exomedepth/1.1.0
3196,2021-10,3443,rseqc_read_duplication/2.6.4
3197,2021-10,3399,fasta_compute_length/1.0.3
3198,2021-10,3369,bedtools_sortbed/2.30.0
3199,2021-10,3340,tab2fasta/1.1.1
3200,2021-10,3292,tabular_to_csv/tabular_to_csv
3201,2021-10,3284,fastq_dump/2.10.8+galaxy0
3202,2021-10,3199,poretools_tabular/0.6.1a1.0
3203,2021-10,3189,seqtk_mergefa/1.3.1
3204,2021-10,3186,samtools_reheader/2.0.1+galaxy1
3205,2021-10,3169,bcftools_merge/1.10
3206,2021-10,3156,picard_ValidateSamFile/2.18.2.1
3207,2021-10,3145,newick_display/1.6+galaxy1
3208,2021-10,3120,mergeCols1/mergeCols1
3209,2021-10,3100,fasta2tab/1.1.1
3210,2021-10,3006,trinity_abundance_estimates_to_matrix/2.9.1
3211,2021-10,2997,mothur_chimera_bellerophon/1.39.5.0
3212,2021-10,2995,gffcompare/0.11.2
3213,2021-10,2990,scanpy_run_tsne/1.7.2+galaxy0
3214,2021-10,2985,gtftobed12/357
3215,2021-10,2970,tp_awk_tool/1.1.2
3216,2021-10,2956,kraken-translate/1.3.1
3217,2021-10,2916,snpfreqplot/1.0+galaxy3
3218,2021-10,2906,CONVERTER_interval_to_bed12_0/CONVERTER_interval_to_bed12_0
3219,2021-10,2866,liftOver1/liftOver1
3220,2021-10,2823,poretools_hist/0.6.1a1.1
3221,2021-10,2802,fastqc/0.68
3222,2021-10,2798,wc_gnu/wc_gnu
3223,2021-10,2793,snpEff_download/4.3+T.galaxy2
3224,2021-10,2791,kraken_taxonomy_report/0.0.2
3225,2021-10,2771,EMBOSS: wordcount109/5.0.0.1
3226,2021-10,2771,createInterval/createInterval
3227,2021-10,2768,poretools_stats/0.6.1a1.0
3228,2021-10,2765,tp_sort_header_tool/1.1.1
3229,2021-10,2758,ggplot2_point/2.2.1+galaxy2
3230,2021-10,2755,featurecounts/1.6.4+galaxy2
3231,2021-10,2735,deeptools_plot_pca/3.3.2.0.0
3232,2021-10,2731,bedtools_multiintersectbed/2.30.0
3233,2021-10,2728,vcfhethom/1.0.0_rc3+galaxy0
3234,2021-10,2708,hgv_ldtools/hgv_ldtools
3235,2021-10,2677,table_compute/1.2.4+galaxy0
3236,2021-10,2596,jcvi_gff_stats/0.8.4
3237,2021-10,2531,samtools_flagstat/2.0
3238,2021-10,2523,bedtools_genomecoveragebed/2.29.0
3239,2021-10,2489,tradis_gene_insert_sites/1.4.5+galaxy2
3240,2021-10,2451,prokka/1.14.5
3241,2021-10,2423,racon/1.3.1.1
3242,2021-10,2406,poretools_winner/0.6.1a1.0
3243,2021-10,2400,staramr_search/0.5.1
3244,2021-10,2393,scanpy_cluster_reduce_dimension/1.7.1+galaxy0
3245,2021-10,2337,mothur_get_oturep/1.39.5.0
3246,2021-10,2334,mothur_dist_shared/1.36.1.0
3247,2021-10,2311,fastq_to_tabular/1.1.1
3248,2021-10,2292,datamash_transpose/1.1.0
3249,2021-10,2269,trimmomatic/0.36.3
3250,2021-10,2268,ggplot2_heatmap/2.2.1
3251,2021-10,2258,tp_head_tool/1.1.0
3252,2021-10,2254,gops_merge_1/1.0.0
3253,2021-10,2254,mimodd_vcf_filter/0.1.9
3254,2021-10,2220,anndata_export/0.7.5+galaxy0
3255,2021-10,2212,rgweblogo3/3.5.0
3256,2021-10,2208,Heatmap/2.2.2
3257,2021-10,2173,mimodd_covstats/0.1.9
3258,2021-10,2158,miniasm/0.3_r179+galaxy0
3259,2021-10,2158,vcfbedintersect/1.0.0_rc3+galaxy0
3260,2021-10,2149,EMBOSS: newcpgreport57/5.0.0.1
3261,2021-10,2143,Show beginning1/Show beginning1
3262,2021-10,2133,trimmomatic/0.32.3
3263,2021-10,2127,EMBOSS: seqret84/5.0.0
3264,2021-10,2090,collapse_dataset/5.1.0
3265,2021-10,2054,pangolin/3.1.11+galaxy0
3266,2021-10,2038,lofreq_alnqual/2.1.5+galaxy0
3267,2021-10,2031,featurecounts/1.6.2
3268,2021-10,2001,bedtools_mergebed/2.30.0
3269,2021-10,1993,macs2_bdgcmp/2.1.1.20160309.0
3270,2021-10,1972,EMBOSS: freak36/5.0.0.1
3271,2021-10,1967,split_file_to_collection/0.5.0
3272,2021-10,1960,compose_text_param/0.1.1
3273,2021-10,1944,deeptools_bam_coverage/2.5.0.0
3274,2021-10,1940,kraken-filter/1.3.1
3275,2021-10,1928,presto_filterseq/0.6.2
3276,2021-10,1927,histogram_rpy/1.0.4
3277,2021-10,1923,bedtools_multicovtbed/2.29.2
3278,2021-10,1919,Convert characters1/Convert characters1
3279,2021-10,1918,dada2_makeSequenceTable/1.20+galaxy0
3280,2021-10,1917,anndata_import/0.7.5+galaxy0
3281,2021-10,1884,scanpy_filter/1.7.1+galaxy0
3282,2021-10,1859,EMBOSS: transeq101/5.0.0
3283,2021-10,1853,venn_list/0.1.1
3284,2021-10,1839,CONVERTER_sam_to_unsorted_bam/CONVERTER_sam_to_unsorted_bam
3285,2021-10,1825,ruvseq/1.16.0
3286,2021-10,1823,bcftools_consensus/1.10
3287,2021-10,1807,circgraph/0.9-RC2
3288,2021-10,1776,ggplot2_histogram/2.2.1+galaxy0
3289,2021-10,1763,mothur_make_group/1.39.5.0
3290,2021-10,1758,ivar_consensus/1.2.2+galaxy0
3291,2021-10,1744,mothur_remove_seqs/1.39.5.0
3292,2021-10,1742,rbc_splitfasta/0.4.0
3293,2021-10,1725,meme_meme/5.0.5.0
3294,2021-10,1720,CONVERTER_fasta_to_fai/CONVERTER_fasta_to_fai
3295,2021-10,1720,presto_parselog/0.5.4
3296,2021-10,1717,addValue/addValue
3297,2021-10,1711,CONVERTER_interval_to_bgzip_0/CONVERTER_interval_to_bgzip_0
3298,2021-10,1705,tp_tail_tool/1.1.0
3299,2021-10,1681,pca1/1.0.2
3300,2021-10,1671,picard_FilterSamReads/2.18.2.1
3301,2021-10,1655,EMBOSS: infoseq46/5.0.0
3302,2021-10,1639,mothur_make_shared/1.39.5.0
3303,2021-10,1632,EMBOSS: cusp17/5.0.0
3304,2021-10,1616,mothur_merge_files/1.39.5.0
3305,2021-10,1596,vcfsort/1.0.0_rc3+galaxy0
3306,2021-10,1595,EMBOSS: water107/5.0.0.1
3307,2021-10,1592,circos_tableviewer/0.69.8+galaxy7
3308,2021-10,1571,mothur_remove_lineage/1.39.5.0
3309,2021-10,1550,bwa_mem/0.1
3310,2021-10,1543,ivar_removereads/1.3.1+galaxy2
3311,2021-10,1535,pygenomeTracks/3.6
3312,2021-10,1476,mimodd_varreport/0.1.9
3313,2021-10,1469,bowtie_wrapper/1.2.0
3314,2021-10,1469,bcftools_concat/1.10
3315,2021-10,1463,CONVERTER_vcf_bgzip_to_tabix_0/CONVERTER_vcf_bgzip_to_tabix_0
3316,2021-10,1445,presto_pairseq/0.5.4
3317,2021-10,1420,EMBOSS: geecee41/5.0.0
3318,2021-10,1409,tp_sorted_uniq/1.1.0
3319,2021-10,1409,samtools_markdup/1.9+galaxy3
3320,2021-10,1368,PlasFlow/1.0
3321,2021-10,1346,mothur_make_biom/1.39.5.0
3322,2021-10,1340,vcfcombine/1.0.0_rc3+galaxy0
3323,2021-10,1338,transit_gumbel/3.0.2+galaxy0
3324,2021-10,1338,rseqc_read_GC/2.6.4
3325,2021-10,1335,mimodd_map/0.1.9
3326,2021-10,1328,cuffcompare/2.2.1.2
3327,2021-10,1321,presto_pairseq/0.6.2
3328,2021-10,1312,bcftools_reheader/1.10
3329,2021-10,1312,addName/0.2.0
3330,2021-10,1303,EMBOSS: newcpgseek58/5.0.0.1
3331,2021-10,1301,multiqc/1.6
3332,2021-10,1288,CONVERTER_bed_to_gff_0/CONVERTER_bed_to_gff_0
3333,2021-10,1286,bedtools_map/2.30.0.2
3334,2021-10,1284,fasplit/357
3335,2021-10,1277,vcffixup/1.0.0_rc3+galaxy0
3336,2021-10,1271,circos_wiggle_to_stacked/0.69.8+galaxy7
3337,2021-10,1258,snpEff_databases/4.3+T.galaxy2
3338,2021-10,1254,picard_artifact_metrics/2.18.2.1
3339,2021-10,1254,fastq_filter/1.0.0
3340,2021-10,1253,tbvcfreport/0.1.8+galaxy0
3341,2021-10,1252,vcfgenotypes/1.0.0_rc3+galaxy0
3342,2021-10,1245,tabular_to_fastq/1.1.5
3343,2021-10,1244,tab2fasta/1.1.0
3344,2021-10,1232,allele_counts_1/1.3.2
3345,2021-10,1210,gff2bed1/gff2bed1
3346,2021-10,1199,CONVERTER_interval_to_bigwig_0/CONVERTER_interval_to_bigwig_0
3347,2021-10,1179,mummerplot_wrapper/0.0.7
3348,2021-10,1168,bedtools_closestbed/2.30.0
3349,2021-10,1167,mimodd_reheader/0.1.9
3350,2021-10,1166,__IMPORT_HISTORY__/__IMPORT_HISTORY__
3351,2021-10,1165,gmx_setup/2020.2+galaxy0
3352,2021-10,1157,bedtools_windowbed/2.30.0
3353,2021-10,1143,CONVERTER_gff_to_bed_0/CONVERTER_gff_to_bed_0
3354,2021-10,1128,dada2_removeBimeraDenovo/1.18+galaxy0
3355,2021-10,1112,anndata_manipulate/0.7.5+galaxy0
3356,2021-10,1111,get_flanks1/1.0.0
3357,2021-10,1083,deeptools_bam_pe_fragmentsize/3.3.2.0.0
3358,2021-10,1082,slamdunk/0.4.1+galaxy3
3359,2021-10,1070,seqtk_sample/1.2.0
3360,2021-10,1061,bed2gff1/bed2gff1
3361,2021-10,1058,maker_map_ids/2.31.11
3362,2021-10,1050,datamash_reverse/1.1.0
3363,2021-10,1045,mothur_chimera_vsearch/1.39.5.1
3364,2021-10,1045,plotdexseq/1.28.1.0
3365,2021-10,1025,sklearn_searchcv/1.0.8.3
3366,2021-10,1024,CONVERTER_len_to_linecount/CONVERTER_len_to_linecount
3367,2021-10,1017,vcffilter2/1.0.0_rc1+galaxy2
3368,2021-10,991,multiqc/1.7
3369,2021-10,972,picard_CollectRnaSeqMetrics/2.18.2.2
3370,2021-10,969,idr/2.0.3
3371,2021-10,963,bcftools_stats/1.10
3372,2021-10,963,bedtools_shufflebed/2.30.0
3373,2021-10,952,sklearn_data_preprocess/1.0.8.3
3374,2021-10,951,ems_variant_density_mapping/1.0.0
3375,2021-10,946,trinity_contig_exn50_statistic/2.9.1
3376,2021-10,945,fasta-stats/1.0.1
3377,2021-10,926,plant_tribes_gene_family_aligner/1.0.3.0
3378,2021-10,923,pretext_map/0.1.7+galaxy0
3379,2021-10,913,hyphy_meme/2.5.31+galaxy2
3380,2021-10,899,mothur_count_groups/1.39.5.0
3381,2021-10,897,cshl_fastq_quality_boxplot/1.0.1
3382,2021-10,886,mothur_heatmap_sim/1.39.5.0
3383,2021-10,886,fastqc/0.67
3384,2021-10,885,goslimmer/1.0.1
3385,2021-10,883,tb_variant_filter/0.1.3+galaxy0
3386,2021-10,883,macs2_bdgdiff/2.1.1.20160309.0
3387,2021-10,869,vcf2tsv/1.0.0_rc3+galaxy0
3388,2021-10,866,CONVERTER_ref_to_seq_taxomony/CONVERTER_ref_to_seq_taxomony
3389,2021-10,859,fastqc/0.63
3390,2021-10,856,XY_Plot_1/1.0.2
3391,2021-10,837,limma_voom/3.48.0
3392,2021-10,836,cuffmerge/2.2.1.2
3393,2021-10,828,snpsift_vartype/4.3+t.galaxy0
3394,2021-10,821,CONVERTER_fasta_to_2bit/CONVERTER_fasta_to_2bit
3395,2021-10,808,jq/1.0
3396,2021-10,806,fastqc/0.64
3397,2021-10,788,sklearn_generalized_linear/1.0.8.3
3398,2021-10,772,sam2interval/1.0.2
3399,2021-10,772,query_tabular/3.3.0
3400,2021-10,765,picard_SamToFastq/2.7.1.0
3401,2021-10,759,fargene/0.1+galaxy1
3402,2021-10,758,bio_hansel/2.6.1+galaxy0
3403,2021-10,756,mothur_sub_sample/1.39.5.0
3404,2021-10,750,salmon/0.11.2
3405,2021-10,750,minimap2/2.20+galaxy1
3406,2021-10,749,EMBOSS: diffseq22/5.0.0.1
3407,2021-10,745,table_annovar/0.1
3408,2021-10,741,gff_filter_by_attribute/gff_filter_by_attribute
3409,2021-10,738,picard_EstimateLibraryComplexity/2.18.2.1
3410,2021-10,727,EMBOSS: splitter92/5.0.0.1
3411,2021-10,727,sklearn_numeric_clustering/1.0.8.1
3412,2021-10,722,count_gff_features/0.2
3413,2021-10,721,krona-text/1
3414,2021-10,714,Summary_Statistics1/Summary_Statistics1
3415,2021-10,714,vcfleftalign/1.0.0_rc3+galaxy0
3416,2021-10,702,hyphy_strike_ambigs/2.5.31
3417,2021-10,700,fasta2tab/1.1.0
3418,2021-10,688,fastqc/0.71
3419,2021-10,684,dada2_plotComplexity/1.20+galaxy0
3420,2021-10,678,CONVERTER_Bam_Bai_0/CONVERTER_Bam_Bai_0
3421,2021-10,667,EMBOSS: pepstats71/5.0.0
3422,2021-10,664,deeptools_multi_bigwig_summary/3.3.0.0.0
3423,2021-10,663,bamtools_split/2.4.0
3424,2021-10,646,ChangeCase/ChangeCase
3425,2021-10,644,samtools_idxstats/2.0.1
3426,2021-10,642,sklearn_numeric_clustering/1.0.8.3
3427,2021-10,639,EMBOSS: needle56/5.0.0.1
3428,2021-10,637,fasterq_dump/2.10.7+galaxy2
3429,2021-10,633,bandage_info/0.8.1+galaxy1
3430,2021-10,618,regex1/1.0.1
3431,2021-10,617,CONVERTER_interval_to_tabix_0/CONVERTER_interval_to_tabix_0
3432,2021-10,612,kraken-mpa-report/1.2.4
3433,2021-10,607,CONVERTER_bed_to_fli_0/CONVERTER_bed_to_fli_0
3434,2021-10,606,Extract_features1/Extract_features1
3435,2021-10,601,bedtools_bamtobed/2.29.2
3436,2021-10,598,column_remove_by_header/0.0.1
3437,2021-10,596,param_value_from_file/param_value_from_file
3438,2021-10,593,vcftools_annotate/0.1
3439,2021-10,585,bg_diamond_makedb/2.0.8
3440,2021-10,583,trinity_run_de_analysis/2.9.1
3441,2021-10,583,sklearn_ensemble/1.0.8.3
3442,2021-10,583,dada2_seqCounts/1.20+galaxy0
3443,2021-10,580,sam_merge2/1.2.0
3444,2021-10,569,ggplot2_point/2.2.1+galaxy1
3445,2021-10,559,genomescope/2.0+galaxy1
3446,2021-10,557,taxonomy_krona_chart/2.6.1.1
3447,2021-10,553,gops_basecoverage_1/1.0.0
3448,2021-10,553,taxonomy_krona_chart/2.7.1+galaxy0
3449,2021-10,548,bioext_bam2msa/0.20.1+galaxy0
3450,2021-10,539,CONVERTER_fasta_to_bowtie_base_index/CONVERTER_fasta_to_bowtie_base_index
3451,2021-10,535,annotatemyids/3.12.0
3452,2021-10,533,bedtools_intersectbed/2.29.0
3453,2021-10,524,snap_training/2013_11_29+galaxy1
3454,2021-10,524,scanpy_run_umap/1.7.2+galaxy0
3455,2021-10,522,ucsc_table_direct_archaea1/ucsc_table_direct_archaea1
3456,2021-10,519,trimmomatic/0.36.2
3457,2021-10,515,bcftools_query_list_samples/1.10
3458,2021-10,514,bedtools_maskfastabed/2.30.0
3459,2021-10,510,poretools_qualpos/0.6.1a1.1
3460,2021-10,509,vcf2pgSnp/1.0.0
3461,2021-10,499,bcftools_norm/1.9+galaxy1
3462,2021-10,490,mothur_tree_shared/1.39.5.0
3463,2021-10,487,fastq_to_fasta_python/1.1.1
3464,2021-10,482,bg_diamond/0.9.29.0
3465,2021-10,478,gops_cluster_1/1.0.0
3466,2021-10,476,cloudmap_variant_discovery_mapping/1.0.0
3467,2021-10,474,wiggle2simple1/wiggle2simple1
3468,2021-10,470,uniprot/0.2
3469,2021-10,470,prestor_abseq3/0.5.4
3470,2021-10,463,gprofiler_convert/0.1.7+galaxy11
3471,2021-10,458,rseqc_inner_distance/2.6.4.1
3472,2021-10,456,lda_analy1/1.0.1
3473,2021-10,455,presto_parseheaders/0.5.4
3474,2021-10,451,CONVERTER_gff_to_fli_0/CONVERTER_gff_to_fli_0
3475,2021-10,447,fastqc/0.52
3476,2021-10,447,vcfcheck/1.0.0_rc3+galaxy0
3477,2021-10,445,scanpy_normalize/1.7.1+galaxy0
3478,2021-10,440,bwa/0.7.12.1
3479,2021-10,440,nonpareil/3.1.1.0
3480,2021-10,440,poretools_events/0.6.1a1.1
3481,2021-10,431,cd_hit_dup/0.0.1
3482,2021-10,429,socru/2.1.7
3483,2021-10,427,bedtools_jaccard/2.30.0
3484,2021-10,421,mothur_remove_groups/1.39.5.0
3485,2021-10,419,bcftools_convert_from_vcf/1.10
3486,2021-10,419,trinity_filter_low_expr_transcripts/2.9.1
3487,2021-10,414,samtools_slice_bam/2.0
3488,2021-10,414,CONVERTER_gff_to_interval_index_0/CONVERTER_gff_to_interval_index_0
3489,2021-10,413,bedtools_nucbed/2.30.0
3490,2021-10,403,scanpy_find_cluster/1.7.2+galaxy0
3491,2021-10,399,gene2exon1/gene2exon1
3492,2021-10,399,mothur_nmds/1.39.5.0
3493,2021-10,398,picard_CollectGcBiasMetrics/2.18.2.1
3494,2021-10,396,gmx_editconf/2020.2+galaxy0
3495,2021-10,396,multiqc/1.5.0
3496,2021-10,392,Add_a_column1/1.5
3497,2021-10,392,picard_MergeBamAlignment/2.18.2.1
3498,2021-10,390,seq_composition/0.0.5
3499,2021-10,390,flanking_features_1/4.0.1
3500,2021-10,390,Paste1/Paste1
3501,2021-10,389,deeptools_plot_profile/3.1.2.0.0
3502,2021-10,386,bedtools_intersectbed/2.27.1+galaxy1
3503,2021-10,383,fastq_masker_by_quality/1.1.5
3504,2021-10,377,limma_voom/3.38.3+galaxy3
3505,2021-10,374,EMBOSS: tmap99/5.0.0
3506,2021-10,373,sklearn_train_test_split/1.0.8.3
3507,2021-10,372,gmx_solvate/2020.2+galaxy0
3508,2021-10,368,edger/3.24.1+galaxy1
3509,2021-10,368,masigpro/1.49.3.1+galaxy1
3510,2021-10,367,mothur_venn/1.39.5.0
3511,2021-10,364,bedtools_intersectbed/2.27.1
3512,2021-10,362,tp_unfold_column_tool/1.1.1
3513,2021-10,361,crossmap_bed/0.5.2+galaxy0
3514,2021-10,360,EMBOSS: union105/5.0.0
3515,2021-10,358,scanpy_plot_embed/1.7.2+galaxy0
3516,2021-10,357,annotatemyids/3.5.0.1
3517,2021-10,357,circos_wiggle_to_scatter/0.69.8+galaxy7
3518,2021-10,355,tn93/1.0.6
3519,2021-10,353,bedtools_tagbed/2.30.0
3520,2021-10,349,sklearn_pca/1.0.8.3+galaxy0
3521,2021-10,346,bcftools_convert_to_vcf/1.10
3522,2021-10,343,raceid_filtnormconf/3.1
3523,2021-10,342,sklearn_svm_classifier/1.0.8.3
3524,2021-10,340,cuffmerge/2.2.1.0
3525,2021-10,333,multiqc/1.9
3526,2021-10,332,scanpy_compute_graph/1.7.2+galaxy1
3527,2021-10,329,trim_galore/0.4.0
3528,2021-10,323,bedtools_slopbed/2.30.0
3529,2021-10,319,picard_CollectHsMetrics/2.18.2
3530,2021-10,318,keras_train_and_eval/1.0.8.3
3531,2021-10,308,bedtools_clusterbed/2.30.0
3532,2021-10,304,abricate_summary/1.0.1
3533,2021-10,304,wormbase/wormbase
3534,2021-10,303,kallisto_quant/0.43.1.3
3535,2021-10,301,cshl_fasta_formatter/1.0.1
3536,2021-10,298,bedtools_bamtobed/2.30.0
3537,2021-10,296,samtools_view/1.9
3538,2021-10,293,deeptools_plot_correlation/3.1.2.0.0
3539,2021-10,291,plotly_ml_performance_plots/0.2
3540,2021-10,290,cutadapt/1.16.1
3541,2021-10,287,snpSift_vcfCheck/4.3+t.galaxy0
3542,2021-10,287,kallisto_quant/0.46.0.4
3543,2021-10,287,multiqc/1.8+galaxy0
3544,2021-10,286,EMBOSS: dottup26/5.0.0.1
3545,2021-10,286,picard_AddOrReplaceReadGroups/1.126.0
3546,2021-10,285,gfa_to_fa/0.1.2
3547,2021-10,284,fasta_nucleotide_color_plot/1.0.1
3548,2021-10,281,Show tail1/Show tail1
3549,2021-10,281,Multivariate/2.3.10
3550,2021-10,278,EMBOSS: dottup26/5.0.0
3551,2021-10,277,cufflinks/2.2.1.0
3552,2021-10,276,circos_gc_skew/0.69.8+galaxy7
3553,2021-10,275,regexColumn1/1.0.1
3554,2021-10,274,EMBOSS: shuffleseq87/5.0.0.1
3555,2021-10,274,cuffdiff/0.0.7
3556,2021-10,269,hicexplorer_hicplottads/2.1.4.0
3557,2021-10,268,bedtools_annotatebed/2.30.0
3558,2021-10,268,collapse_dataset/4.2
3559,2021-10,267,sklearn_searchcv/1.0.8.1
3560,2021-10,267,multiqc/1.3.1
3561,2021-10,267,keras_model_config/0.5.0
3562,2021-10,266,goseq/1.36.0+galaxy0
3563,2021-10,261,salsa/2.3+galaxy0
3564,2021-10,260,gffcompare_to_bed/0.2.1
3565,2021-10,260,vcf2tsv/0.0.3
3566,2021-10,259,bedtools_bedtoigv/2.30.0
3567,2021-10,258,vcf_to_maf_customtrack1/vcf_to_maf_customtrack1
3568,2021-10,256,plotly_regression_performance_plots/0.1
3569,2021-10,252,iqtree/2.1.2+galaxy1
3570,2021-10,251,flymine/flymine
3571,2021-10,248,bg_column_arrange_by_header/0.2
3572,2021-10,245,mothur_summary_qual/1.39.5.0
3573,2021-10,244,crossmap_gff/0.5.2+galaxy0
3574,2021-10,243,bedtools_overlapbed/2.30.0
3575,2021-10,241,rseqc_geneBody_coverage/2.6.4.2
3576,2021-10,241,biom_convert/2.1.5.4
3577,2021-10,240,get_pdb/0.1.0
3578,2021-10,237,hyphy_slac/2.5.31+galaxy1
3579,2021-10,232,Add_a_column1/1.2.0
3580,2021-10,232,ggplot2_violin/2.2.1+galaxy0
3581,2021-10,225,scanpy_filter_genes/1.7.2+galaxy0
3582,2021-10,225,annotatemyids/3.7.0+galaxy1
3583,2021-10,223,plant_tribes_kaks_analysis/1.0.3.0
3584,2021-10,222,EMBOSS: revseq82/5.0.0
3585,2021-10,222,cshl_fastq_to_fasta/1.0.1
3586,2021-10,220,sequence_content_trimmer/0.1
3587,2021-10,220,ebi_search_rest_results/0.1.1
3588,2021-10,219,fastq_quality_trimmer/1.0.0
3589,2021-10,217,bcftools_plugin_fill_an_ac/1.10
3590,2021-10,217,sina/1.7.2+galaxy0
