,num_jobs,consumed_mem_gb,allocated_mem_gb,pct_mem_consumed,tool_name_version
430,2287,1195,17486,6.8,fasta-stats/2.0
431,272,1184,8712,13.6,scanpy_remove_confounders/1.7.1+galaxy0
432,1941,1181,14814,8.0,pathview/1.24.0+galaxy0
433,3405,1179,25737,4.6,table_compute/1.2.4+galaxy0
434,3309,1173,25284,4.6,Convert characters1/Convert characters1
435,2764,1160,21155,5.5,EMBOSS: transeq101/5.0.0
436,619,1159,4726,24.5,compress_file/0.1.0
437,144,1156,4334,26.7,cuffnorm/2.2.1.3
438,1227,1154,37159,3.1,stringtie_merge/2.1.1
439,171,1148,5085,22.6,kallisto_pseudo/0.46.2+galaxy0
440,1669,1146,12740,9.0,gtftobed12/357
441,937,1144,7111,16.1,anndata_import/0.7.5+galaxy0
442,5135,1141,39292,2.9,mothur_taxonomy_to_krona/1.0
443,3351,1136,25599,4.4,edger/3.34.0+galaxy1
444,1090,1134,8340,13.6,mothur_merge_files/1.39.5.0
445,1442,1125,11032,10.2,liftOver1/liftOver1
446,355,1124,2717,41.4,picard_DownsampleSam/2.18.2.1
447,1462,1123,11165,10.1,bedtools_bedtobam/2.30.0
448,3434,1119,26262,4.3,bandage_image/0.8.1+galaxy3
449,251,1107,7385,15.0,qualimap_bamqc/2.2.2d+galaxy1
450,3208,1104,24450,4.5,cshl_fastx_trimmer/1.0.0
451,920,1094,6984,15.7,scanpy_cluster_reduce_dimension/1.7.1+galaxy0
452,2271,1092,17352,6.3,bedtools_subtractbed/2.30.0
453,1268,1088,9679,11.2,EMBOSS: getorf42/5.0.0.1
454,670,1087,5105,21.3,dropletutils/1.10.0+galaxy2
455,480,1083,3672,29.5,__IMPORT_HISTORY__/__IMPORT_HISTORY__
456,1191,1082,9112,11.9,bioext_bam2msa/0.20.4+galaxy0
457,3300,1077,25313,4.3,fasplit/357
458,181,1076,4971,21.6,sklearn_searchcv/1.0.8.3
459,771,1072,23187,4.6,maker/2.31.11+galaxy1
460,717,1023,21757,4.7,transdecoder/5.5.0+galaxy2
461,3435,1016,26270,3.9,tp_multijoin_tool/1.1.1
462,2384,1015,18235,5.6,fastqe/0.2.6+galaxy2
463,271,1013,2066,49.0,bedtools_coveragebed/2.22.1
464,1716,1006,52089,1.9,mummer_nucmer/4.0.0rc1+galaxy2
465,1899,996,14489,6.9,pileup_parser/1.0.2
466,1821,993,13936,7.1,CONVERTER_fasta_to_fai/CONVERTER_fasta_to_fai
467,1015,991,7761,12.8,kraken-translate/1.3.1
468,367,989,2798,35.3,samtools_split/1.9
469,469,987,3582,27.6,macs2_bdgbroadcall/2.1.1.20160309.0
470,1441,986,10951,9.0,bcftools_filter/1.10
471,3338,985,25453,3.9,tp_head_tool/1.1.0
472,932,976,6906,14.1,fastq_groomer/1.0.4
473,154,976,4583,21.3,bowtie_wrapper/1.1.2
474,354,975,2706,36.0,macs2_filterdup/2.1.1.20160309.1
475,910,972,10925,8.9,pangolin/3.1.17+galaxy1
476,1123,971,8584,11.3,goenrichment/2.0.1
477,2180,969,16682,5.8,bcftools_plugin_counts/1.10+galaxy1
478,3029,969,23091,4.2,bedtools_mergebed/2.30.0
479,638,956,4873,19.6,samtools_view/1.13+galaxy2
480,1552,956,11864,8.1,filtlong/0.2.1+galaxy0
481,753,955,22943,4.2,medaka_consensus/1.3.2+galaxy0
482,1009,954,30578,3.1,presto_buildconsensus/0.5.4
483,65,953,1780,53.5,hisat2/2.0.5.1
484,1230,950,9348,10.2,bedtools_coveragebed/2.30.0
485,1258,946,9529,9.9,bcftools_view/1.10
486,1522,945,11640,8.1,cshl_fastx_renamer/0.0.14+galaxy1
487,175,934,1339,69.8,picard_CollectRnaSeqMetrics/2.18.2.2
488,1056,923,8083,11.4,picard_NormalizeFasta/2.18.2.1
489,71,921,2023,45.5,mimodd_align/0.1.9
490,640,915,19371,4.7,medaka_consensus/1.4.4+galaxy0
491,1212,914,13313,6.9,docking/1.2.3+galaxy0
492,2165,900,16556,5.4,vcf2tsv/1.0.0_rc3+galaxy0
493,3774,899,28687,3.1,addName/0.2.0
494,779,884,5937,14.9,wc_gnu/wc_gnu
495,48,882,1607,54.9,rna_star/2.7.7a
496,50,879,1151,76.4,fasterq_dump/2.10.8+galaxy0
497,3161,876,24139,3.6,filter_tabular/3.3.0
498,156,875,4359,20.1,deeptools_bam_coverage/3.1.2.0.0
499,2630,874,20150,4.3,medaka_variant/1.0.3+galaxy3
500,241,871,7278,12.0,cuffquant/2.2.1.1
501,147,867,4375,19.8,antismash/6.1.1+galaxy0
502,292,855,2174,39.3,fastq_dump/2.10.9+galaxy0
503,455,854,3475,24.6,tximport/0.1
504,61,850,1694,50.2,bowtie2/2.2.6.2
505,2698,839,20613,4.1,tp_sorted_uniq/1.1.0
506,725,837,5528,15.1,macs2_bdgpeakcall/2.1.1.20160309.0
507,689,835,5255,15.9,ruvseq/1.26.0+galaxy0
508,318,821,9559,8.6,freebayes/1.1.0.46-0
509,1531,819,11720,7.0,vcfallelicprimitives/1.0.0_rc3+galaxy0
510,2914,818,22272,3.7,vcfsort/1.0.0_rc3+galaxy0
511,549,815,4199,19.4,umi_tools_extract/1.1.2+galaxy2
512,3264,811,24982,3.2,newick_display/1.6+galaxy1
513,299,810,8957,9.0,bwa/0.7.12.1
514,2351,810,17848,4.5,fasta2tab/1.1.0
515,1127,800,8619,9.3,CONVERTER_bed_to_gff_0/CONVERTER_bed_to_gff_0
516,343,795,2615,30.4,fastq_info/0.25.1+Galaxy0
517,614,792,4714,16.8,CONVERTER_gff_to_bgzip_0/CONVERTER_gff_to_bgzip_0
518,199,785,1526,51.4,picard_FixMateInformation/2.18.2.1
519,309,779,2356,33.1,pizzly/0.37.3.1
520,385,777,2942,26.4,exomedepth/1.1.0
521,534,777,4073,19.1,sam_bw_filter/1.0.0
522,2867,768,21882,3.5,gprofiler_gost/0.1.7+galaxy11
523,1932,767,14793,5.2,velvetg/1.2.10.2
524,1126,764,8591,8.9,gffread/2.2.1.2
525,599,756,4577,16.5,CONVERTER_Bam_Bai_0/CONVERTER_Bam_Bai_0
526,40,754,1161,64.9,bwa_mem/0.7.15.1
527,299,751,2285,32.9,ococo/0.1.2.6
528,2122,751,16243,4.6,rgweblogo3/3.5.0
529,2312,748,17669,4.2,presto_parseheaders/0.5.4
530,68,747,997,74.9,star_fusion/0.5.4-3+galaxy1
531,71,733,2056,35.7,samtools_sort/2.0.1
532,389,729,11807,6.2,pipelign/0.2+galaxy0
533,194,726,1469,49.4,peakcalling_sicer/1.1
534,1064,725,32181,2.3,mummer_nucmer/4.0.0beta2+galaxy1
535,398,724,12044,6.0,bg_diamond_makedb/2.0.8
536,1305,722,9994,7.2,CONVERTER_vcf_to_vcf_bgzip_0/CONVERTER_vcf_to_vcf_bgzip_0
537,652,715,4985,14.3,seurat/4.0.5+galaxy0
538,2377,711,18177,3.9,tab2fasta/1.1.0
539,314,706,8683,8.1,busco/5.0.0+galaxy0
540,61,700,1796,39.0,multigps/0.74.0
541,436,699,13203,5.3,presto_assemblepairs/0.6.2+galaxy0
542,193,693,1474,47.0,samtools_fixmate/1.13
543,221,689,1653,41.7,fastqc/0.64
544,564,687,4285,16.0,samtools_depth/1.9
545,2487,684,19018,3.6,poretools_extract/0.6.1a1.0
546,1461,683,11182,6.1,CONVERTER_gff_to_bed_0/CONVERTER_gff_to_bed_0
547,182,679,5201,13.1,disco/1.2.1
548,1570,679,47670,1.4,mothur_chimera_vsearch/1.39.5.2
549,166,677,1271,53.3,meryl/1.3+galaxy4
550,136,677,4106,16.5,spaln/2.4.6+galaxy0
551,722,671,5521,12.2,picard_MarkDuplicatesWithMateCigar/2.18.2.1
552,1109,666,10989,6.1,mummer_mummer/4.0.0rc1+galaxy2
553,1304,662,9974,6.6,bed2gff1/bed2gff1
554,2356,658,71395,0.9,mothur_tree_shared/1.39.5.0
555,2303,658,17593,3.7,nextclade/1.4.1+galaxy0
556,211,658,1612,40.8,spades_plasmidspades/3.15.3+galaxy2
557,112,653,818,79.8,jbrowse/1.16.11+galaxy0
558,1336,649,10176,6.4,meme_chip/4.11.2+galaxy1
559,168,644,4728,13.6,deeptools_bam_coverage/3.3.0.0.0
560,882,644,8568,7.5,bedtools_bamtobed/2.29.2
561,65,639,1943,32.9,bowtie2/0.4
562,913,639,6988,9.1,dada2_removeBimeraDenovo/1.20+galaxy0
563,2744,636,20917,3.0,EMBOSS: extractseq35/5.0.0
564,2396,636,18367,3.5,EMBOSS: geecee41/5.0.0
565,124,635,949,66.9,picard_MergeBamAlignment/2.18.2.1
566,1016,633,7766,8.2,CONVERTER_interval_to_bgzip_0/CONVERTER_interval_to_bgzip_0
567,473,629,3621,17.4,kraken_taxonomy_report/0.0.2
568,127,629,3647,17.2,exonerate/2.4.0+galaxy2
569,554,629,4248,14.8,export_remote/export_remote
570,495,628,3783,16.6,augustus/3.4.0+galaxy1
571,213,622,1632,38.1,picard_ValidateSamFile/2.18.2.1
572,320,617,2442,25.3,trinotate/3.2.2+galaxy0
573,568,616,4330,14.2,rseqc_tin/2.6.4.1
574,2011,615,15352,4.0,venn_list/0.1.1
575,1245,615,9443,6.5,datamash_ops/1.1.0+galaxy2
576,1455,615,11128,5.5,ivar_removereads/1.2.2+galaxy1
577,289,611,5155,11.9,medaka_variant_pipeline/1.4.4+galaxy0
578,126,610,3399,17.9,trimmomatic/0.32.3
579,172,609,5204,11.7,deeptools_plot_fingerprint/3.5.1.0.0
580,382,609,2913,20.9,kraken-filter/1.3.1
581,2415,607,18436,3.3,Show beginning1/Show beginning1
582,2211,607,16880,3.6,tp_tail_tool/1.1.0
583,1020,606,7802,7.8,bcftools_stats/1.10+galaxy1
584,719,606,5491,11.0,snpsift_vartype/4.3+t.galaxy0
585,1349,604,10315,5.9,mothur_remove_lineage/1.39.5.0
586,554,603,4198,14.4,bcftools_merge/1.10
587,317,599,2405,24.9,cshl_fastx_artifacts_filter/1.0.1+galaxy0
588,133,598,3655,16.4,egsea/1.10.0
589,386,594,2956,20.1,rseqc_junction_saturation/2.6.4.1
590,1759,593,13470,4.4,bp_genbank2gff3/1.1
591,557,592,16793,3.5,roary/3.13.0+galaxy1
592,553,591,16604,3.6,gatk4_mutect2/4.1.7.0+galaxy02
593,2550,588,19508,3.0,mothur_heatmap_sim/1.39.5.0
594,93,584,2783,21.0,dada2_assignTaxonomyAddspecies/1.18+galaxy0
595,204,583,5838,10.0,medaka_consensus_pipeline/1.3.2+galaxy0
596,224,582,1690,34.4,secure_hash_message_digest/secure_hash_message_digest
597,806,582,6144,9.5,vcfbedintersect/1.0.0_rc3+galaxy0
598,325,580,2441,23.8,samtools_fixmate/1.9
599,968,578,7386,7.8,column_remove_by_header/0.0.1
600,830,578,6325,9.1,random_lines1/random_lines1
601,348,574,10475,5.5,transdecoder/5.5.0+galaxy1
602,83,573,2190,26.2,salmon/0.14.1.2+galaxy1
603,1466,567,11212,5.1,mothur_remove_seqs/1.39.5.0
604,645,560,4884,11.5,trinity_abundance_estimates_to_matrix/2.9.1
605,33,560,842,66.5,scpipe/1.0.0+galaxy2
606,1055,556,8081,6.9,deeptools_plot_pca/3.3.2.0.0
607,1616,555,12382,4.5,datamash_transpose/1.1.0
608,1123,549,8605,6.4,nextclade/1.5.1+galaxy0
609,1695,548,12973,4.2,CONVERTER_interval_to_bed12_0/CONVERTER_interval_to_bed12_0
610,107,544,2292,23.7,trimmomatic/0.36.3
611,153,544,1158,47.0,khmer_abundance_distribution_single/3.0.0a3+galaxy2
612,6,543,565,96.1,ncbi_tblastn_wrapper/0.3.0
613,73,532,2114,25.2,mothur_make_contigs/1.39.5.0
614,819,530,24917,2.1,racon/1.4.20+galaxy0
615,140,529,1026,51.6,bamtools/0.0.1
616,1084,528,8309,6.4,miniasm/0.3_r179+galaxy1
617,332,527,2538,20.8,cuffcompare/2.2.1.2
618,863,526,6597,8.0,circgraph/0.9-RC2
619,127,524,3414,15.3,bowtie2/2.3.2.2
620,694,523,21051,2.5,cuffmerge/2.2.1.2
621,141,521,1072,48.6,samtools_rmdup/2.0
622,1860,520,56535,0.9,mothur_chop_seqs/1.39.5.0
623,282,518,2150,24.1,samtools_flagstat/2.0
624,1215,516,9281,5.6,fasta-stats/1.0.3
625,1113,513,33756,1.5,staramr_search/0.5.1
626,1270,511,9716,5.3,PlasFlow/1.0
627,1643,507,12538,4.0,tp_uniq_tool/1.1.1
628,483,501,3691,13.6,samtools_reheader/2.0.1+galaxy1
629,931,500,7103,7.0,Paste1/Paste1
630,84,495,2011,24.6,bowtie2/2.3.4.3
631,85,495,650,76.2,__EXPORT_HISTORY_TO_URI__/__EXPORT_HISTORY_TO_URI__
632,466,494,3567,13.8,mimodd_varextract/0.1.9
633,141,493,1080,45.6,mimodd_convert/0.1.9
634,73,490,1902,25.8,salmon/1.3.0+galaxy1
635,29,487,690,70.6,minimap2/2.17+galaxy0
636,505,486,3822,12.7,limma_voom/3.48.0
637,2125,485,16218,3.0,cshl_fastq_quality_boxplot/1.0.1
638,1963,485,15002,3.2,ChangeCase/ChangeCase
639,320,484,2434,19.9,_ensembl_gtf2gene_list/1.42.1+galaxy6
640,418,482,12642,3.8,seqtk_mergepe/1.3.1
641,543,481,4142,11.6,tabular_to_fastq/1.1.5
642,137,480,1281,37.5,bedtools_bamtobed/2.30.0
643,924,480,7067,6.8,intervene_pairwise/0.6.5
644,1832,478,14024,3.4,mothur_make_shared/1.39.5.0
645,598,478,17671,2.7,sklearn_numeric_clustering/1.0.8.3
646,316,477,2413,19.8,picard_ReorderSam/2.18.2.1
647,286,475,2176,21.8,seqtk_seq/1.3.3
648,1340,474,10257,4.6,ggplot2_pca/3.3.5+galaxy0
649,1305,474,21348,2.2,meme_meme/5.0.5.0
650,966,472,29306,1.6,velveth/1.2.10.1
651,380,470,11600,4.1,gubbins/0.1.0
652,341,470,2517,18.7,scanpy_plot/1.7.1+galaxy0
653,335,467,2562,18.2,scanpy_plot_embed/1.7.2+galaxy0
654,102,466,763,61.1,bedtools_bamtobed/2.27.0.0
655,109,464,824,56.3,crossmap_bam/0.5.2+galaxy0
656,73,461,542,85.1,diffbind/2.6.6.4
657,102,460,3095,14.9,bowtie_wrapper/1.2.0
658,238,459,6894,6.7,featurecounts/1.6.2
659,670,459,5093,9.0,umi_tools_extract/0.5.5.2
660,1434,455,10941,4.2,bedtools_multiintersectbed/2.30.0
661,111,451,3261,13.8,mothur_screen_seqs/1.39.5.0
662,1668,450,12729,3.5,poretools_tabular/0.6.1a1.0
663,1782,450,13609,3.3,mothur_make_biom/1.39.5.0
664,393,449,2982,15.1,snpfreqplot/1.0+galaxy3
665,78,449,1836,24.5,salmon/0.11.2
666,465,448,3553,12.6,seqtk_trimfq/1.3.1
667,1629,446,12456,3.6,mothur_classify_otu/1.39.5.0
668,560,446,4287,10.4,medaka_variant/1.4.4+galaxy0
669,104,444,792,56.1,CONVERTER_cram_to_bam_0/CONVERTER_cram_to_bam_0
670,712,442,5444,8.1,deeptools_plot_correlation/3.5.1.0.0
671,602,442,4614,9.6,CONVERTER_gff_to_interval_index_0/CONVERTER_gff_to_interval_index_0
672,432,441,3285,13.4,samtool_filter2/1.1.2
673,263,435,1987,21.9,bedtools_unionbedgraph/2.30.0
674,288,434,2206,19.7,hyphy_slac/2.5.31+galaxy1
675,1390,434,10640,4.1,poretools_hist/0.6.1a1.1
676,872,433,6669,6.5,intervene_upset/0.6.5
677,454,432,3469,12.5,vcfvcfintersect/1.0.0_rc1+galaxy0
678,38,430,1152,37.3,correct_barcodes/3.0.2
679,109,426,3199,13.3,search_gui/3.3.10.1
680,562,426,4306,9.9,CONVERTER_wig_to_bigwig/CONVERTER_wig_to_bigwig
681,107,425,3166,13.4,keras_train_and_eval/1.0.8.3
682,39,421,1180,35.7,correct_barcodes/2.15
683,705,420,5361,7.8,cshl_fasta_formatter/1.0.1
684,983,420,7523,5.6,ggplot2_heatmap/3.3.5+galaxy0
685,1396,418,10641,3.9,MAF_To_Fasta1/MAF_To_Fasta1
686,149,414,1135,36.5,feelnc/0.2
687,1606,410,12248,3.3,datamash_reverse/1.1.0
688,508,407,3889,10.5,samtools_markdup/1.13
689,443,405,13380,3.0,deeptools_multi_bigwig_summary/3.5.1.0.0
690,310,403,2353,17.1,sam2interval/1.0.2
691,310,402,3027,13.3,bamtools/2.4.0
692,39,402,1183,34.0,cuffdiff/0.0.7
693,917,396,7009,5.6,mothur_make_group/1.39.5.0
694,78,395,2315,17.1,medaka_variant_pipeline/1.3.2+galaxy0
695,156,395,4925,8.0,plant_tribes_kaks_analysis/1.0.3.0
696,227,395,1739,22.7,kraken-mpa-report/1.2.4
697,374,394,11248,3.5,deeptools_plot_coverage/3.3.2.0.0
698,1110,393,8485,4.6,ggplot2_point/3.3.5+galaxy0
699,252,392,1930,20.3,fasplit/377
700,42,392,495,79.2,megablast_wrapper/1.2.0
701,688,391,5262,7.4,vcfcombine/1.0.0_rc3+galaxy0
702,201,390,5891,6.6,bioext_bealign/0.20.1+galaxy2
703,127,388,3779,10.3,seqtk_mergefa/1.3.1
704,1048,387,8028,4.8,ggplot2_point/2.2.1+galaxy2
705,1385,387,10599,3.7,vcfbreakcreatemulti/1.0.0_rc3+galaxy0
706,802,385,6138,6.3,CONVERTER_fasta_to_len/CONVERTER_fasta_to_len
707,1887,385,14430,2.7,cshl_fastq_to_fasta/1.0.0
708,215,385,1643,23.4,datasets_download_genome/13.14.0
709,485,384,14651,2.6,presto_assemblepairs/0.5.4
710,670,382,5125,7.5,krona-text/1
711,647,378,4861,7.8,bedtools_map/2.30.0.2
712,626,376,4781,7.9,rbc_splitfasta/0.4.0
713,608,372,4652,8.0,bcftools_isec/1.10
714,455,371,3480,10.7,prestor_abseq3/0.5.4
715,243,368,1844,20.0,raceid_filtnormconf/3.1
716,157,368,1192,30.9,vcfselectsamples/1.0.0_rc3+galaxy0
717,148,367,1134,32.4,CONVERTER_wiggle_to_interval_0/CONVERTER_wiggle_to_interval_0
718,244,367,1867,19.7,bbtools_bbmap/1.0.0+galaxy4
719,180,366,1372,26.7,length_and_gc_content/0.1.1
720,276,364,8304,4.4,mothur_pcr_seqs/1.39.5.0
721,921,362,7028,5.2,EMBOSS: water107/5.0.0.1
722,1298,361,9954,3.6,vegan_rarefaction/2.4-3
723,54,361,1438,25.1,featurecounts/1.6.0.6
724,786,359,5980,6.0,bedtools_windowbed/2.30.0
725,322,359,2427,14.8,dada2_plotComplexity/1.20+galaxy0
726,52,357,1449,24.6,gatk4_mutect2/4.1.7.0+galaxy0
727,1369,354,10435,3.4,compose_text_param/0.1.1
728,334,354,2553,13.9,datasets_download_genome/13.4.0
729,8,354,392,90.3,ncbi_blastn_wrapper/0.3.0
730,624,352,9330,3.8,medaka_consensus_pipeline/1.4.4+galaxy0
731,981,349,7512,4.6,CONVERTER_vcf_bgzip_to_tabix_0/CONVERTER_vcf_bgzip_to_tabix_0
732,91,349,2676,13.0,peptide_shaker/1.16.36.3
733,10,348,517,67.3,ncbi_blastn_wrapper/0.3.1
734,575,348,4336,8.0,cshl_fastx_barcode_splitter/1.0.0
735,95,348,725,48.0,picard_CollectHsMetrics/2.18.2
736,120,347,917,37.8,spades_plasmidspades/3.15.4+galaxy0
737,468,347,3576,9.7,dada2_makeSequenceTable/1.20+galaxy0
738,91,345,674,51.2,samtool_filter2/1.8
739,1373,344,10495,3.3,nextclade/1.2.3+galaxy0
740,343,344,2620,13.1,circos_wiggle_to_scatter/0.69.8+galaxy7
741,328,343,9702,3.5,sklearn_ensemble/1.0.8.3
742,156,342,4558,7.5,deseq2/2.11.40.6
743,1006,341,7671,4.4,mothur_sub_sample/1.39.5.0
744,947,340,7236,4.7,gff2bed1/gff2bed1
745,546,339,4149,8.2,fastqc/0.63
746,168,335,1280,26.2,scanpy_find_markers/1.7.2+galaxy0
747,19,335,548,61.1,td/1.0.2
748,72,334,550,60.7,picard_MarkDuplicates/2.7.1.1
749,513,332,3860,8.6,fastq_filter/1.1.1
750,115,332,819,40.5,fastqc/0.67
751,72,330,1757,18.8,cutadapt/1.16.1
752,45,329,1222,26.9,kallisto_quant/0.43.1.3
753,261,329,7882,4.2,dada2_dada/1.18+galaxy0
754,1265,329,9686,3.4,CONVERTER_ref_to_seq_taxomony/CONVERTER_ref_to_seq_taxomony
755,314,328,2400,13.7,rseqc_junction_annotation/2.6.4.1
756,262,328,2005,16.4,progressivemauve/2015_02_13.1
757,1374,325,10474,3.1,createInterval/createInterval
758,35,324,907,35.7,hisat2/2.0.3
759,1015,323,7764,4.2,snpEff_databases/4.3+T.galaxy2
760,364,323,2784,11.6,CONVERTER_interval_to_bigwig_0/CONVERTER_interval_to_bigwig_0
761,400,321,3033,10.6,cd_hit_dup/0.0.1
762,196,318,1474,21.6,fastq_masker_by_quality/1.1.5
763,188,317,1416,22.4,trinotate/3.2.1
764,53,317,1340,23.7,fasterq_dump/2.10.4
765,52,317,399,79.4,make_families/2.15
766,58,316,1658,19.1,bwa_wrapper/1.2.3
767,953,313,7299,4.3,mummer_mummer/4.0.0beta2+galaxy1
768,59,312,1374,22.7,samtools_sort/2.0.2
769,1188,311,9090,3.4,XY_Plot_1/1.0.2
770,570,307,17068,1.8,mlst/2.19.0
771,95,307,2823,10.9,deeptools_compute_gc_bias/2.5.0.0
772,1090,306,8318,3.7,gfa_to_fa/0.1.2
773,305,306,2263,13.5,fastqc/0.71
774,1901,306,14564,2.1,gd_raxml/1.0.0
775,931,305,7124,4.3,mimodd_vcf_filter/0.1.9
776,352,305,2672,11.4,bcftools_stats/1.10
777,48,303,364,83.2,snippy_core/4.5.0
778,221,303,1684,18.0,miniasm/0.3_r179+galaxy0
779,122,302,925,32.6,macs2_callpeak/2.1.1.20160309.0
780,481,302,3672,8.2,mothur_cluster/1.39.5.0
781,43,298,1197,24.9,presto_assemblepairs/0.6.2
782,333,295,2530,11.7,crossmap_vcf/0.5.2+galaxy0
783,24,294,763,38.5,ncbi_blastn_wrapper/0.2.01
784,841,294,6419,4.6,mummer_dnadiff/4.0.0rc1+galaxy2
785,468,294,3578,8.2,presto_collapseseq/0.5.4
786,1209,294,9241,3.2,allele_counts_1/1.3.2
787,940,292,7192,4.1,histogram_rpy/1.0.4
788,85,290,649,44.7,picard_EstimateLibraryComplexity/2.18.2.1
789,614,290,4686,6.2,vcfannotate/1.0.0_rc3+galaxy0
790,72,288,528,54.5,custom_pro_db/1.22.0
791,321,288,2450,11.8,bedtools_annotatebed/2.30.0
792,640,287,4894,5.9,ivar_removereads/1.3.1+galaxy2
793,512,286,3881,7.4,bcftools_convert_to_vcf/1.10
794,55,286,1337,21.4,salmon/0.14.1.2
795,1162,283,8891,3.2,fastq_to_fasta_python/1.1.1
796,134,280,4024,7.0,deeptools_plot_fingerprint/2.5.0.0
797,673,280,5113,5.5,edger/3.34.0
798,645,280,4940,5.7,CONVERTER_gff_to_fli_0/CONVERTER_gff_to_fli_0
799,30,277,804,34.5,tophat/1.5.0
800,3,275,283,97.2,ncbi_tblastn_wrapper/0.3.3
801,196,275,1498,18.4,table_annovar/0.1
802,118,274,897,30.5,bamSplit/2.4.0
803,140,273,1027,26.6,fastq_dump/2.10.8+galaxy0
804,337,272,2549,10.7,scanpy_normalize/1.7.1+galaxy0
805,101,271,1016,26.7,deeptools_plot_enrichment/3.3.2.0.0
806,112,269,854,31.5,hyphy_slac/2.5.36+galaxy1
807,34,269,999,26.9,mothur_chimera_bellerophon/1.39.5.0
808,110,266,841,31.6,CONVERTER_sam_to_bigwig_0/CONVERTER_sam_to_bigwig_0
809,240,264,2201,12.0,sniffles/1.0.12+galaxy0
810,6,264,1518,17.4,trinity/2.8.5
811,60,263,1421,18.5,spaln/2.4.03+galaxy0
812,55,260,1656,15.7,deeptools_correct_gc_bias/3.5.1.0.0
813,44,259,336,77.1,mimodd_sort/0.1.9
814,48,259,1594,16.2,mothur_shhh_seqs/1.39.5.0
815,92,258,2729,9.5,model_prediction/1.0.8.3
816,1050,257,8002,3.2,openbabel_compound_convert/3.1.1+galaxy0
817,137,257,3423,7.5,featurecounts/1.4.6.p5
818,550,255,4194,6.1,taxonomy_krona_chart/2.7.1+galaxy0
819,769,254,5849,4.3,gops_coverage_1/1.0.0
820,1561,253,11953,2.1,get_flanks1/1.0.0
821,652,251,4930,5.1,samtools_markdup/1.9+galaxy3
822,418,251,3033,8.3,bedtools_intersectbed/2.29.0
823,163,248,1246,19.9,datasets_download_genome/13.24.1+galaxy1
824,115,248,880,28.2,datasets_download_genome/13.21.0+galaxy1
825,47,248,359,69.1,spades_rnaviralspades/3.15.4+galaxy0
826,341,248,9328,2.7,gmx_sim/2022+galaxy0
827,887,247,6786,3.6,ggplot2_pca/2.2.1
828,60,245,459,53.4,spades_rnaviralspades/3.15.3+galaxy2
829,303,245,2298,10.7,dada2_seqCounts/1.20+galaxy0
830,407,244,3108,7.9,subtract_query1/0.1
831,194,244,1484,16.4,picard_artifact_metrics/2.18.2.1
832,142,243,4311,5.6,minimap2/2.17
833,325,243,9892,2.5,gmx_sim/2020.2+galaxy0
834,337,241,2397,10.1,scanpy_plot/1.4.4.post1+galaxy3
835,854,240,25844,0.9,mothur_rarefaction_single/1.39.5.0
836,948,239,7210,3.3,bedtools_closestbed/2.30.0
837,913,238,6982,3.4,mothur_count_groups/1.39.5.0
838,175,236,4942,4.8,deeptools_bam_coverage/2.5.0.0
839,284,236,2146,11.0,pangolin/3.1.11+galaxy0
840,322,235,2459,9.6,bedtools_genomecoveragebed/2.29.0
841,102,233,2935,7.9,shovill/1.0.4+galaxy0
842,29,232,221,105.0,aggregate_scores_in_intervals2/aggregate_scores_in_intervals2
843,36,232,991,23.4,bowtie2/2.2.6
844,199,231,1517,15.2,EMBOSS: cpgplot15/5.0.0
845,872,229,6644,3.4,EMBOSS: compseq14/5.0.0.1
846,99,229,755,30.3,circos_resample/0.69.8+galaxy7
847,128,229,975,23.5,macs2_predictd/2.1.1.20160309.0
848,885,227,6750,3.4,bedtools_jaccard/2.30.0
849,511,225,3909,5.8,EMBOSS: needle56/5.0.0.1
850,114,224,849,26.4,bamtools_split/2.4.0
851,531,223,4059,5.5,vcfgenotypes/1.0.0_rc3+galaxy0
852,913,223,6939,3.2,addName/0.1.2
853,96,222,2861,7.8,deeptools_plot_coverage/2.5.0.0
854,262,221,1972,11.2,gtf_filter_by_attribute_values_list/gtf_filter_by_attribute_values_list
855,160,220,1226,17.9,mummer_show_coords/4.0.0rc1+galaxy2
856,57,220,434,50.7,make_families/3.0.2
857,361,219,2765,7.9,CONVERTER_fasta_to_2bit/CONVERTER_fasta_to_2bit
858,131,217,3938,5.5,dada2_learnErrors/1.18+galaxy0
859,69,216,481,44.9,bamtools/0.0.2
860,862,216,6577,3.3,EMBOSS: infoseq46/5.0.0
861,545,212,4168,5.1,ncbi_blastdbcmd_wrapper/2.10.1+galaxy0
862,67,211,1620,13.0,stringtie/1.3.4
863,127,211,949,22.2,samtools_phase/2.0.1
864,229,210,6851,3.1,fargene/0.1+galaxy1
865,398,210,3047,6.9,bamleftalign/1.1.0.46-0
866,38,210,1157,18.2,cuffdiff/2.2.1.3
867,529,208,4053,5.1,charts/1.0.1
868,116,207,880,23.5,seurat/3.2.2+galaxy0
869,100,206,2980,6.9,deeptools_compute_gc_bias/3.3.2.0.0
870,34,206,982,21.0,deeptools_correct_gc_bias/3.3.2.0.0
871,609,206,18639,1.1,bg_diamond_view/2.0.15+galaxy0
872,162,205,1238,16.6,transit_hmm/3.0.2+galaxy0
873,684,204,5207,3.9,poretools_stats/0.6.1a1.0
874,59,204,437,46.7,vcftools_slice/0.1
875,318,204,9600,2.1,racon/1.3.1.1
876,577,204,4392,4.6,bedtools_slopbed/2.30.0
