,month_year,avg_memory,tool_name_version
1295, 2020-02 ,196438176.0,hyphy_gard/2.5.4+galaxy0
1296, 2020-02 ,131813146.66666666,hifive/0.1.0
1297, 2020-02 ,131812908.83333331,align_families/2.14
1298, 2020-02 ,131812713.0,deeptools_bam_pe_fragmentsize/3.3.0.0.0
1299, 2020-02 ,131812673.66666669,prokka/1.13
1300, 2020-02 ,131812517.33333331,deeptools_bigwig_compare/2.5.0.0
1301, 2020-02 ,131812425.71428572,deeptools_multi_bam_summary/2.5.0.0
1302, 2020-02 ,131812406.89655171,cuffmerge/0.0.5
1303, 2020-02 ,131812379.65217392,deeptools_compute_gc_bias/3.3.0.0.0
1304, 2020-02 ,131812360.0,freebayes/freebayes-0.9.14
1305, 2020-02 ,131812316.36363636,deeptools_plot_coverage/2.5.0.0
1306, 2020-02 ,131812271.83673468,deeptools_plot_coverage/3.3.0.0.0
1307, 2020-02 ,131812264.26778243,kraken/1.3.0
1308, 2020-02 ,131812262.0,tophat2/0.6
1309, 2020-02 ,131812260.8,freebayes/0.4
1310, 2020-02 ,131812240.875,deeptools_plot_fingerprint/2.5.0.0
1311, 2020-02 ,131812240.25,cuffnorm/2.2.1.2
1312, 2020-02 ,131812226.04494382,bowtie_wrapper/1.1.2
1313, 2020-02 ,131812223.89819723,deeptools_compute_matrix/3.3.0.0.0
1314, 2020-02 ,131812219.18431371,bwa_wrapper/1.2.3
1315, 2020-02 ,131812200.35636967,bowtie_wrapper/1.2.0
1316, 2020-02 ,131812185.55247524,rbc_mafft/7.221.3
1317, 2020-02 ,131812184.6097561,deeptools_compute_matrix/3.1.2.0.0
1318, 2020-02 ,131812163.74451412,deeptools_bam_coverage/3.3.0.0.0
1319, 2020-02 ,131812159.447983,prokka/1.14.5
1320, 2020-02 ,131812155.61904763,deeptools_compute_gc_bias/2.5.0.0
1321, 2020-02 ,131812153.14285713,deeptools_compute_matrix/2.5.0.0
1322, 2020-02 ,131812153.13333333,deeptools_multi_bigwig_summary/3.3.0.0.0
1323, 2020-02 ,131812140.88648649,deeptools_bigwig_compare/3.3.0.0.0
1324, 2020-02 ,131812136.11111112,deeptools_bam_coverage/3.1.2.0.0
1325, 2020-02 ,131812135.62643172,freebayes/1.1.0.46-0
1326, 2020-02 ,131812123.39655171,snpSift_extractFields/4.3+t.galaxy0
1327, 2020-02 ,131812115.49171272,deeptools_multi_bam_summary/3.3.0.0.0
1328, 2020-02 ,131812102.53846154,dexseq/1.28.1+galaxy1
1329, 2020-02 ,131812101.53846154,freebayes/0.4.1
1330, 2020-02 ,131812097.14285713,tophat2/2.1.0
1331, 2020-02 ,131812081.26896553,freebayes/1.3.1
1332, 2020-02 ,131812079.51020408,deeptools_bam_coverage/2.5.0.0
1333, 2020-02 ,131812079.46153846,deeptools_plot_fingerprint/3.3.0.0.0
1334, 2020-02 ,131812046.0,iqtree/1.5.5.3
1335, 2020-02 ,131812044.33333331,lofreq_viterbi/2.1.3.1+galaxy1
1336, 2020-02 ,131812033.02564104,bowtie2/0.3
1337, 2020-02 ,131812031.83,deeptools_bam_compare/3.3.0.0.0
1338, 2020-02 ,131812019.72923076,kraken/1.3.1
1339, 2020-02 ,131812018.85714287,stringtie/1.3.4
1340, 2020-02 ,131811976.25272332,minimap2/2.17+galaxy0
1341, 2020-02 ,131811973.09090908,EMBOSS: tranalign100/5.0.0
1342, 2020-02 ,131811965.28146452,bedtools_bamtobed/2.29.0
1343, 2020-02 ,131811953.08851676,lastz_wrapper_2/1.3.2
1344, 2020-02 ,131811930.028169,picard_NormalizeFasta/2.18.2.1
1345, 2020-02 ,131811929.42222223,cshl_fasta_formatter/1.0.1
1346, 2020-02 ,131811922.425,lofreq_call/2.1.3.1+galaxy0
1347, 2020-02 ,131811911.2356688,snpEff_build_gb/4.3+T.galaxy4
1348, 2020-02 ,131811908.13333333,gffcompare/0.11.2
1349, 2020-02 ,131811903.0167364,snpEff/4.3+T.galaxy1
1350, 2020-02 ,131811902.72289155,ncbi_acc_download/0.2.5+galaxy0
1351, 2020-02 ,131811902.2047244,CONVERTER_vcf_to_vcf_bgzip_0/CONVERTER_vcf_to_vcf_bgzip_0
1352, 2020-02 ,131811901.70992365,CONVERTER_vcf_bgzip_to_tabix_0/CONVERTER_vcf_bgzip_to_tabix_0
1353, 2020-02 ,131811901.37226276,CONVERTER_fasta_to_fai/CONVERTER_fasta_to_fai
1354, 2020-02 ,131811897.58695652,stringtie_merge/1.3.6
1355, 2020-02 ,131811895.58078603,collapse_dataset/4.1
1356, 2020-02 ,131811895.46258505,samtool_filter2/1.8+galaxy1
1357, 2020-02 ,131811895.3939394,qualimap_bamqc/2.2.2d+galaxy1
1358, 2020-02 ,131811894.92,vcffilter2/1.0.0_rc1+galaxy3
1359, 2020-02 ,131811894.56296296,snippy/4.4.5+galaxy2
1360, 2020-02 ,131811894.47407408,picard_MergeSamFiles/2.18.2.1
1361, 2020-02 ,131811891.76415095,tp_cat/0.1.0
1362, 2020-02 ,131811891.0469314,tp_head_tool/1.1.0
1363, 2020-02 ,131811889.9558304,Cut1/Cut1
1364, 2020-02 ,131811889.12476724,bam_to_sam/2.0.1
1365, 2020-02 ,131811888.9335443,multiqc/1.7
1366, 2020-02 ,131811888.78856283,tp_cut_tool/1.1.0
1367, 2020-02 ,131811888.72839506,tp_replace_in_line/1.1.2
1368, 2020-02 ,131811888.0,bedtools_intersectbed/2.27.0.1
1369, 2020-02 ,131811888.0,EMBOSS: prettyplot79/5.0.0.1
1370, 2020-02 ,131811888.0,macs2_callpeak/2.1.1.20160309.4
1371, 2020-02 ,131811888.0,macs2_callpeak/2.1.0.20151222.0
1372, 2020-02 ,131811888.0,EMBOSS: sigcleave88/5.0.0.1
1373, 2020-02 ,131811888.0,EMBOSS: sixpack90/5.0.0+galaxy2
1374, 2020-02 ,131811888.0,macs2_callpeak/2.1.0.20140616.0
1375, 2020-02 ,131811888.0,EMBOSS: supermatcher95/5.0.0.1
1376, 2020-02 ,131811888.0,read2mut/1.0.0
1377, 2020-02 ,131811888.0,macs2_bdgcmp/2.1.1.20160309.0
1378, 2020-02 ,131811888.0,correct_barcodes/2.15
1379, 2020-02 ,131811888.0,lofreq_call/2.1.3.1+galaxy1
1380, 2020-02 ,131811888.0,fasta_concatenate0/0.0.0
1381, 2020-02 ,131811888.0,limma_voom/3.38.3+galaxy2
1382, 2020-02 ,131811888.0,fastq_combiner/1.1.5
1383, 2020-02 ,131811888.0,varscan_copynumber/2.4.3.2
1384, 2020-02 ,131811888.0,kallisto_pseudo/0.43.1.1
1385, 2020-02 ,131811888.0,dunovo/2.15
1386, 2020-02 ,131811888.0,intervene_pairwise/0.6.4
1387, 2020-02 ,131811888.0,fastq_manipulation/1.1.5
1388, 2020-02 ,131811888.0,fastq_masker_by_quality/1.1.5
1389, 2020-02 ,131811888.0,idr/2.0.3
1390, 2020-02 ,131811888.0,hyphy_sm19/2.5.4+galaxy0
1391, 2020-02 ,131811888.0,hyphy_slac/2.5.4+galaxy0
1392, 2020-02 ,131811888.0,hyphy_relax/2.5.4+galaxy0
1393, 2020-02 ,131811888.0,hyphy_meme/2.5.4+galaxy0
1394, 2020-02 ,131811888.0,hyphy_fubar/2.5.4+galaxy0
1395, 2020-02 ,131811888.0,hyphy_fel/2.5.4+galaxy0
1396, 2020-02 ,131811888.0,hyphy_fade/2.5.4+galaxy0
1397, 2020-02 ,131811888.0,hyphy_bgm/2.5.4+galaxy0
1398, 2020-02 ,131811888.0,make_families/2.15
1399, 2020-02 ,131811888.0,precheck/2.15
1400, 2020-02 ,131811888.0,heinz_bum/1.0
1401, 2020-02 ,131811888.0,heinz/1.0
1402, 2020-02 ,131811888.0,goseq/1.26.0
1403, 2020-02 ,131811888.0,ggplot2_violin/2.2.1+galaxy0
1404, 2020-02 ,131811888.0,ggplot2_pca/2.2.1
1405, 2020-02 ,131811888.0,ggplot2_histogram/2.2.1+galaxy0
1406, 2020-02 ,131811888.0,gffcompare/0.9.8
1407, 2020-02 ,131811888.0,fastqc/0.68
1408, 2020-02 ,131811888.0,rseqc_clipping_profile/2.6.4
1409, 2020-02 ,131811888.0,fastq_to_fasta_python/1.0.0
1410, 2020-02 ,131811888.0,flash/1.2.11.3
1411, 2020-02 ,131811888.0,filtlong/0.2.0
1412, 2020-02 ,131811888.0,feelnc/0.1.1.1
1413, 2020-02 ,131811888.0,cshl_fastx_clipper/1.0.3+galaxy0
1414, 2020-02 ,131811888.0,cshl_fastx_renamer/0.0.11
1415, 2020-02 ,131811888.0,cshl_fastx_renamer/0.0.14+galaxy0
1416, 2020-02 ,131811888.0,cshl_fastx_renamer/0.0.14+galaxy1
1417, 2020-02 ,131811888.0,td/1.0.0
1418, 2020-02 ,131811888.0,indelRates_3way/1.0.0
1419, 2020-02 ,131811888.0,gmaj_1/2.0.1
1420, 2020-02 ,131811888.0,deseq2/2.11.38
1421, 2020-02 ,131811888.0,deseq2/2.1.8.4
1422, 2020-02 ,131811888.0,gatk_indel_realigner/0.0.6
1423, 2020-02 ,131811888.0,deseq2/2.1.8.3
1424, 2020-02 ,131811888.0,datamash_reverse/1.1.0
1425, 2020-02 ,131811888.0,datamash_reverse/1.0.6
1426, 2020-02 ,131811888.0,datamash_ops/1.0.6
1427, 2020-02 ,131811888.0,kraken-filter/1.3.1
1428, 2020-02 ,131811888.0,collection_element_identifiers/0.0.2
1429, 2020-02 ,131811888.0,lda_analy1/1.0.1
1430, 2020-02 ,131811888.0,circos_resample/0.69.8+galaxy4
1431, 2020-02 ,131811888.0,LogisticRegression/1.0.1
1432, 2020-02 ,131811888.0,circos_interval_to_tile/0.69.8+galaxy4
1433, 2020-02 ,131811888.0,cpgFilter/1.0.0
1434, 2020-02 ,131811888.0,vcfbreakcreatemulti/1.0.0_rc3+galaxy0
1435, 2020-02 ,131811888.0,microsats_mutability1/1.1.0
1436, 2020-02 ,131811888.0,circos_binlinks/0.69.8+galaxy4
1437, 2020-02 ,131811888.0,ncbi_blastdbcmd_info/0.3.3
1438, 2020-02 ,131811888.0,cat_contigs/5.0.3.1
1439, 2020-02 ,131811888.0,cat_bins/5.0.3.1
1440, 2020-02 ,131811888.0,tradis_gene_insert_sites/1.4.5+galaxy2
1441, 2020-02 ,131811888.0,tradis_essentiality/1.4.5+galaxy2
1442, 2020-02 ,131811888.0,ncbi_tblastx_wrapper/0.3.3
1443, 2020-02 ,131811888.0,picard_ARRG/1.56.0
1444, 2020-02 ,131811888.0,biom_add_metadata/2.1.5.1
1445, 2020-02 ,131811888.0,picard_BedToIntervalList/2.18.2.1
1446, 2020-02 ,131811888.0,picard_CleanSam/1.126.0
1447, 2020-02 ,131811888.0,picard_CleanSam/1.136.0
1448, 2020-02 ,131811888.0,bedtools_slopbed/2.27.1
1449, 2020-02 ,131811888.0,bedtools_shufflebed/2.27.1
1450, 2020-02 ,131811888.0,rseqc_insertion_profile/2.6.4
1451, 2020-02 ,131811888.0,picard_CollectRnaSeqMetrics/2.7.1.1
1452, 2020-02 ,131811888.0,picard_CollectWgsMetrics/2.18.2.1
1453, 2020-02 ,131811888.0,bedtools_intersectbed/2.27.1+galaxy1
1454, 2020-02 ,131811888.0,bedtools_intersectbed/2.27.1
1455, 2020-02 ,131811888.0,picard_MarkDuplicates/1.136.0
1456, 2020-02 ,131811888.0,picard_MarkDuplicates/2.7.1.1
1457, 2020-02 ,131811888.0,bedtools_intersectbed/2.26.0.0
1458, 2020-02 ,131811888.0,picard_ReorderSam/2.7.1.0
1459, 2020-02 ,131811888.0,picard_ReplaceSamHeader/2.18.2.1
1460, 2020-02 ,131811888.0,picard_RevertOriginalBaseQualitiesAndAddMateCigar/2.18.2.1
1461, 2020-02 ,131811888.0,bedtools_coveragebed/2.26.0.0
1462, 2020-02 ,131811888.0,picard_SamToFastq/2.18.2.2
1463, 2020-02 ,131811888.0,bedtools_complementbed/2.29.0
1464, 2020-02 ,131811888.0,vsearch_sorting/2.8.3.0
1465, 2020-02 ,131811888.0,vsearch_shuffling/2.8.3.0
1466, 2020-02 ,131811888.0,picard_SortSam/1.126.0
1467, 2020-02 ,131811888.0,vsearch_search/2.8.3.0
1468, 2020-02 ,131811888.0,bedtools_closestbed/2.27.1
1469, 2020-02 ,131811888.0,pileup_interval/1.0.0
1470, 2020-02 ,131811888.0,bedtools_bamtofastq/2.27.0.0
1471, 2020-02 ,131811888.0,plot_for_lda_output1/1.0.1
1472, 2020-02 ,131811888.0,bedtools_bamtobed/2.27.1
1473, 2020-02 ,131811888.0,vsearch_dereplication/2.8.3.0
1474, 2020-02 ,131811888.0,qualityFilter/1.0.1
1475, 2020-02 ,131811888.0,bcftools_query_list_samples/1.9
1476, 2020-02 ,131811888.0,bcftools_query_list_samples/1.10
1477, 2020-02 ,131811888.0,bcftools_query/1.10
1478, 2020-02 ,131811888.0,bcftools_plugin_tag2tag/1.9+galaxy1
1479, 2020-02 ,131811888.0,sam_to_bam/1.1.2
1480, 2020-02 ,131811888.0,sam_to_bam/1.1.3
1481, 2020-02 ,131811888.0,bcftools_plugin_fixploidy/1.9+galaxy1
1482, 2020-02 ,131811888.0,samtool_filter2/1.1.1
1483, 2020-02 ,131811888.0,bcftools_plugin_fill_an_ac/1.9+galaxy1
1484, 2020-02 ,131811888.0,rseqc_junction_annotation/2.6.4.1
1485, 2020-02 ,131811888.0,samtools_idxstats/2.0
1486, 2020-02 ,131811888.0,bcftools_norm/1.10
1487, 2020-02 ,131811888.0,samtools_mpileup/0.0.1
1488, 2020-02 ,131811888.0,bcftools_csq/1.9+galaxy1
1489, 2020-02 ,131811888.0,bcftools_concat/1.10
1490, 2020-02 ,131811888.0,bcftools_call/1.10
1491, 2020-02 ,131811888.0,annotatemyids/3.7.0
1492, 2020-02 ,131811888.0,vegan_fisher_alpha/2.4-3
1493, 2020-02 ,131811888.0,snp_mapping_using_wgs/1.0.0
1494, 2020-02 ,131811888.0,cloudmap_variant_discovery_mapping/1.0.0
1495, 2020-02 ,131811888.0,check_snpeff_candidates/1.0.0
1496, 2020-02 ,131811888.0,bcftools_view/0.0.1
1497, 2020-02 ,131811888.0,ks_distribution/1.0.3.0
1498, 2020-02 ,131811888.0,substitutions1/1.0.0
1499, 2020-02 ,131811888.0,plant_tribes_gene_family_integrator/1.0.3.0
1500, 2020-02 ,131811888.0,varscan_somatic/2.4.3.5
1501, 2020-02 ,131811888.0,multiqc/1.0.0.0
1502, 2020-02 ,131811888.0,vcfsort/1.0.0_rc1+galaxy0
1503, 2020-02 ,131811888.0,vcfrandomsample/1.0.0_rc3+galaxy0
1504, 2020-02 ,131811888.0,vcfrandomsample/1.0.0_rc1+galaxy0
1505, 2020-02 ,131811888.0,vcfprimers/1.0.0_rc3+galaxy0
1506, 2020-02 ,131811888.0,vcfleftalign/1.0.0_rc3+galaxy0
1507, 2020-02 ,131811888.0,gatk_variant_eval/0.0.8
1508, 2020-02 ,131811888.0,rseqc_mismatch_profile/2.6.4
1509, 2020-02 ,131811888.0,rseqc_read_duplication/2.6.4
1510, 2020-02 ,131811888.0,vcfgenotypes/1.0.0_rc3+galaxy0
1511, 2020-02 ,131811888.0,vcfflatten2/1.0.0_rc3+galaxy0
1512, 2020-02 ,131811888.0,varscan/0.1
1513, 2020-02 ,131811888.0,vcf2tsv/0.0.3
1514, 2020-02 ,131811888.0,vcfaddinfo/1.0.0_rc3+galaxy0
1515, 2020-02 ,131811888.0,vcfdistance/0.0.3
1516, 2020-02 ,131811888.0,vcfcommonsamples/1.0.0_rc3+galaxy0
1517, 2020-02 ,131811888.0,CONVERTER_bam_to_qname_sorted_bam/CONVERTER_bam_to_qname_sorted_bam
1518, 2020-02 ,131811888.0,tsne/0.0.2
1519, 2020-02 ,131811888.0,CONVERTER_bed_to_tabix_0/CONVERTER_bed_to_tabix_0
1520, 2020-02 ,131811888.0,CONVERTER_bedgraph_to_bigwig/CONVERTER_bedgraph_to_bigwig
1521, 2020-02 ,131811888.0,CONVERTER_biom2_to_biom1/CONVERTER_biom2_to_biom1
1522, 2020-02 ,131811888.0,trinity_super_transcripts/2.8.5
1523, 2020-02 ,131811888.0,CONVERTER_cram_to_bam_0/CONVERTER_cram_to_bam_0
1524, 2020-02 ,131811888.0,trinity_contig_exn50_statistic/2.8.5
1525, 2020-02 ,131811888.0,CONVERTER_gff_to_bgzip_0/CONVERTER_gff_to_bgzip_0
1526, 2020-02 ,131811888.0,transit_tn5gaps/3.0.2+galaxy0
1527, 2020-02 ,131811888.0,transit_tn5gaps/3.0.1+galaxy2
1528, 2020-02 ,131811888.0,transit_resampling/3.0.2+galaxy0
1529, 2020-02 ,131811888.0,transit_resampling/3.0.1+galaxy2
1530, 2020-02 ,131811888.0,CONVERTER_interval_to_bgzip_0/CONVERTER_interval_to_bgzip_0
1531, 2020-02 ,131811888.0,transit_hmm/3.0.1+galaxy2
1532, 2020-02 ,131811888.0,transit_gumbel/3.0.2+galaxy0
1533, 2020-02 ,131811888.0,vcfannotate/1.0.0_rc3+galaxy0
1534, 2020-02 ,131811888.0,CONVERTER_maf_to_interval_0/CONVERTER_maf_to_interval_0
1535, 2020-02 ,131811888.0,CONVERTER_sam_to_unsorted_bam/CONVERTER_sam_to_unsorted_bam
1536, 2020-02 ,131811888.0,CONVERTER_tar_to_directory/CONVERTER_tar_to_directory
1537, 2020-02 ,131811888.0,tag_pileup_frequency/1.0.2
1538, 2020-02 ,131811888.0,vcfcombine/0.0.4
1539, 2020-02 ,131811888.0,tag_pileup_frequency/1.0.1
1540, 2020-02 ,131811888.0,stringtie_merge/1.3.4
1541, 2020-02 ,131811888.0,gd_extract_primers/1.0.0
1542, 2020-02 ,131811888.0,GeneBed_Maf_Fasta2/GeneBed_Maf_Fasta2
1543, 2020-02 ,131811888.0,stringtie/1.3.3
1544, 2020-02 ,131811888.0,Interval2Maf_pairwise1/Interval2Maf_pairwise1
1545, 2020-02 ,131811888.0,MAF_Limit_To_Species1/MAF_Limit_To_Species1
1546, 2020-02 ,131811888.0,wormbase/wormbase
1547, 2020-02 ,131811888.0,MAF_Thread_For_Species1/MAF_Thread_For_Species1
1548, 2020-02 ,131811888.0,MAF_To_BED1/MAF_To_BED1
1549, 2020-02 ,131811888.0,sra_pileup/2.9.1.2
1550, 2020-02 ,131811888.0,Sff_extractor/Sff_extractor
1551, 2020-02 ,131811888.0,fastq_dump/2.9.1.3
1552, 2020-02 ,131811888.0,snpSift_dbnsfp/4.3.0
1553, 2020-02 ,131811888.0,snpSift_rmInfo/4.3+t.galaxy0
1554, 2020-02 ,131811888.0,aggregate_scores_in_intervals2/aggregate_scores_in_intervals2
1555, 2020-02 ,131811888.0,bed_to_bigBed/bed_to_bigBed
1556, 2020-02 ,131811888.0,createInterval/createInterval
1557, 2020-02 ,131811888.0,flymine/flymine
1558, 2020-02 ,131811888.0,vcfannotategenotypes/1.0.0_rc3+galaxy0
1559, 2020-02 ,131811888.0,gff_filter_by_feature_count/gff_filter_by_feature_count
1560, 2020-02 ,131811888.0,hgv_ldtools/hgv_ldtools
1561, 2020-02 ,131811888.0,intermine/intermine
1562, 2020-02 ,131811888.0,maf_limit_size1/maf_limit_size1
1563, 2020-02 ,131811888.0,snpEff_build_gb/4.3+T.galaxy3
1564, 2020-02 ,131811888.0,master2pgSnp/master2pgSnp
1565, 2020-02 ,131811888.0,modENCODEfly/modENCODEfly
1566, 2020-02 ,131811888.0,modENCODEworm/modENCODEworm
1567, 2020-02 ,131811888.0,qual_stats_boxplot/qual_stats_boxplot
1568, 2020-02 ,131811888.0,snpEff_build_gb/4.3+T.galaxy1
1569, 2020-02 ,131811888.0,tabular_to_dbnsfp/tabular_to_dbnsfp
1570, 2020-02 ,131811888.0,snippy_core/4.4.5+galaxy2
1571, 2020-02 ,131811888.0,bedtools_genomecoveragebed_bedgraph/0.1.0
1572, 2020-02 ,131811888.0,PEsortedSAM2readprofile/1.1.0
1573, 2020-02 ,131811888.0,Profilegenerator/2.0.0
1574, 2020-02 ,131811888.0,fetchflank/1.0.0
1575, 2020-02 ,131811888.0,microsatpurity/1.0.0
1576, 2020-02 ,131811888.0,gd_cluster_kegg/1.0.0
1577, 2020-02 ,131811888.0,seqtk_trimfq/1.2.0
1578, 2020-02 ,131811888.0,seqtk_seq/1.3.3
1579, 2020-02 ,131811888.0,deeptools_bigwig_compare/3.1.2.0.0
1580, 2020-02 ,131811888.0,vcfcheck/1.0.0_rc3+galaxy0
1581, 2020-02 ,131811888.0,ucsc_table_direct_archaea1/ucsc_table_direct_archaea1
1582, 2020-02 ,131811888.0,seqtk_sample/1.2.0
1583, 2020-02 ,131811888.0,deeptools_plot_correlation/3.1.2.0.0
1584, 2020-02 ,131811888.0,deeptools_plot_pca/3.1.2.0.0
1585, 2020-02 ,131811888.0,gd_pathway_image/1.0.0
1586, 2020-02 ,131811888.0,scpipe/1.0.0+galaxy1
1587, 2020-02 ,131811888.0,samtools_view/1.9+galaxy1
1588, 2020-02 ,131811888.0,diffbind/2.1.0
1589, 2020-02 ,131811888.0,ruvseq/1.16.0
1590, 2020-02 ,131811888.0,repmatch_gff3/1.0.3
1591, 2020-02 ,131811888.0,repmatch_gff3/1.0.2
1592, 2020-02 ,131811888.0,gd_pathway_image/1.1.0
1593, 2020-02 ,131811888.0,qualimap_counts/2.2.2d
1594, 2020-02 ,131811888.0,presto_partition/0.5.4
1595, 2020-02 ,131811888.0,presto_alignsets/0.5.4
1596, 2020-02 ,131811888.0,mut2sscs/1.0.0
1597, 2020-02 ,131811888.0,sklearn_stacking_ensemble_models/0.2.0
1598, 2020-02 ,131811888.0,poretools_squiggle/0.6.1a1.0
1599, 2020-02 ,131811888.0,poretools_nucdist/0.6.1a1.0
1600, 2020-02 ,131811888.0,tp_cut_tool/1.0.0
1601, 2020-02 ,131811888.0,tp_multijoin_tool/1.0.0
1602, 2020-02 ,131811888.0,tp_sort_header_tool/1.0.0
1603, 2020-02 ,131811888.0,tp_uniq_tool/1.0.0
1604, 2020-02 ,131811888.0,trim_galore/0.4.2
1605, 2020-02 ,131811888.0,gd_specify_restriction_enzymes/1.0.0
1606, 2020-02 ,131811888.0,multiqc/1.6
1607, 2020-02 ,131811888.0,mothur_unique_seqs/1.36.1.0
1608, 2020-02 ,131811888.0,hetbox/1.0
1609, 2020-02 ,131811888.0,bamtools/0.0.2
1610, 2020-02 ,131811888.0,mothur_remove_otus/1.39.5.0
1611, 2020-02 ,131811888.0,mothur_primer_design/1.39.5.0
1612, 2020-02 ,131811888.0,mothur_pcoa/1.39.5.0
1613, 2020-02 ,131811888.0,mothur_parsimony/1.39.5.0
1614, 2020-02 ,131811888.0,mothur_normalize_shared/1.39.5.0
1615, 2020-02 ,131811888.0,mothur_nmds/1.39.5.0
1616, 2020-02 ,131811888.0,mothur_merge_sfffiles/1.39.5.0
1617, 2020-02 ,131811888.0,mimodd_info/0.1.9
1618, 2020-02 ,131811888.0,mothur_merge_files/1.36.1.0
1619, 2020-02 ,131811888.0,mothur_make_lookup/1.39.5.0
1620, 2020-02 ,131811888.0,cca1/1.0.0
1621, 2020-02 ,131811888.0,mothur_make_group/1.36.1.0
1622, 2020-02 ,131811888.0,mothur_make_design/1.39.5.0
1623, 2020-02 ,131811888.0,gops_complement_1/1.0.0
1624, 2020-02 ,131811888.0,gatk_count_covariates/0.0.5
1625, 2020-02 ,131811888.0,mothur_get_sabund/1.39.5.0
1626, 2020-02 ,131811888.0,mothur_get_otus/1.39.5.0
1627, 2020-02 ,131811888.0,cuffdiff/0.0.7
1628, 2020-02 ,131811888.0,cuffdiff/2.2.1.1
1629, 2020-02 ,131811888.0,predict_pipeline/1.0
1630, 2020-02 ,131811888.0,align_families/2.15
1631, 2020-02 ,131811888.0,mothur_count_seqs/1.36.1.0
1632, 2020-02 ,131811888.0,mothur_corr_axes/1.39.5.0
1633, 2020-02 ,131811888.0,dgidb_annotator/0.1
1634, 2020-02 ,131811888.0,mothur_collect_single/1.39.5.0
1635, 2020-02 ,131811888.0,EMBOSS: antigenic1/5.0.0.1
1636, 2020-02 ,131811888.0,EMBOSS: checktrans9/5.0.0.1
1637, 2020-02 ,131811888.0,mothur_cluster_fragments/1.39.5.0
1638, 2020-02 ,131811888.0,EMBOSS: codcmp12/5.0.0
1639, 2020-02 ,131811888.0,EMBOSS: coderet13/5.0.0
1640, 2020-02 ,131811888.0,mothur_cluster_classic/1.39.5.0
1641, 2020-02 ,131811888.0,mothur_classify_rf/1.36.1.0
1642, 2020-02 ,131811888.0,mothur_chop_seqs/1.39.5.0
1643, 2020-02 ,131811888.0,EMBOSS: cutseq18/5.0.0.1
1644, 2020-02 ,131811888.0,EMBOSS: degapseq20/5.0.0
1645, 2020-02 ,131811888.0,EMBOSS: diffseq22/5.0.0.1
1646, 2020-02 ,131811888.0,EMBOSS: dottup26/5.0.0.1
1647, 2020-02 ,131811888.0,EMBOSS: einverted28/5.0.0.1
1648, 2020-02 ,131811888.0,mothur_chimera_slayer/1.39.5.0
1649, 2020-02 ,131811888.0,EMBOSS: est2genome32/5.0.0.1
1650, 2020-02 ,131811888.0,EMBOSS: extractseq35/5.0.0
1651, 2020-02 ,131811888.0,EMBOSS: freak36/5.0.0.1
1652, 2020-02 ,131811888.0,mothur_anosim/1.39.5.0
1653, 2020-02 ,131811888.0,EMBOSS: fuzztran39/5.0.0.1
1654, 2020-02 ,131811888.0,EMBOSS: hmoment44/5.0.0.1
1655, 2020-02 ,131811888.0,EMBOSS: iep45/5.0.0.1
1656, 2020-02 ,131811888.0,mothur_align_seqs/1.36.1.0
1657, 2020-02 ,131811888.0,mothur_align_check/1.39.5.0
1658, 2020-02 ,131811888.0,EMBOSS: merger54/5.0.0.1
1659, 2020-02 ,131811888.0,EMBOSS: msbar55/5.0.0.1
1660, 2020-02 ,131811888.0,EMBOSS: newcpgreport57/5.0.0.1
1661, 2020-02 ,131811888.0,meme_psp_gen/5.0.5.0
1662, 2020-02 ,131811888.0,macs2_randsample/2.1.1.20160309.1
1663, 2020-02 ,131811888.0,EMBOSS: plotcon75/5.0.0.1
1664, 2020-02 ,131811888.0,EMBOSS: plotorf76/5.0.0
1665, 2020-02 ,131811887.958159,mummer_mummer/4.0.0beta2
1666, 2020-02 ,131811887.95454544,tp_tac/1.1.0
1667, 2020-02 ,131811887.92307691,snippy_core/4.4.5+galaxy0
1668, 2020-02 ,131811887.91764706,cutadapt/1.16.5
1669, 2020-02 ,131811887.91111112,gatk_realigner_target_creator/0.0.4
1670, 2020-02 ,131811887.89473684,macs2_bdgdiff/2.1.1.20160309.1
1671, 2020-02 ,131811887.85714287,bg_diamond_makedb/0.9.21
1672, 2020-02 ,131811887.85714287,qualimap_rnaseq/2.2.2d+galaxy1
1673, 2020-02 ,131811887.85432471,tp_find_and_replace/1.1.2
1674, 2020-02 ,131811887.85185184,hgv_add_scores/hgv_add_scores
1675, 2020-02 ,131811887.85,tab2fasta/1.1.1
1676, 2020-02 ,131811887.84975503,__SET_METADATA__/__SET_METADATA__
1677, 2020-02 ,131811887.84615384,velvetg/1.2.10.1
1678, 2020-02 ,131811887.84615384,vsearch_clustering/2.8.3.0
1679, 2020-02 ,131811887.84615384,sklearn_nn_classifier/1.0.7.12
1680, 2020-02 ,131811887.84313723,cshl_fastx_reverse_complement/1.0.2+galaxy0
1681, 2020-02 ,131811887.84313723,tp_uniq_tool/1.1.1
1682, 2020-02 ,131811887.84,rnaspades/3.9.0.1
1683, 2020-02 ,131811887.84,build_ucsc_custom_track_1/1.0.0
1684, 2020-02 ,131811887.83802816,snippy/4.4.5+galaxy0
1685, 2020-02 ,131811887.83673468,vcfcombine/1.0.0_rc3+galaxy0
1686, 2020-02 ,131811887.83625732,cshl_fastx_trimmer/1.0.2+galaxy0
