,month_year,total_cpu_time,tool_name_version
3090, 2020-03 ,      10910014977211190.00000000000000,lofreq_indelqual/2.1.3.1+galaxy0
3091, 2020-03 ,      10722415582388479.00000000000000,gatk_realigner_target_creator/0.0.4
3092, 2020-03 ,      10542255344648526.00000000000000,multigps/0.74.0
3093, 2020-03 ,      10512070667923042.00000000000000,ucsc_table_direct1/ucsc_table_direct1
3094, 2020-03 ,      10343148049920675.00000000000000,plant_tribes_kaks_analysis/1.0.3.0
3095, 2020-03 ,      10094595081691713.00000000000000,bcftools_gtcheck/1.10
3096, 2020-03 ,      10014473951333234.00000000000000,Cut1/Cut1
3097, 2020-03 ,       9972878924500084.00000000000000,meme_meme/4.11.1.0
3098, 2020-03 ,       9684152136314447.00000000000000,cuffquant/2.2.1.1
3099, 2020-03 ,       9394441751343456.00000000000000,collapse_dataset/4.1
3100, 2020-03 ,       9267917587470388.00000000000000,picard_SortSam/1.126.0
3101, 2020-03 ,       9191890506666040.00000000000000,meme_meme/4.12.0.0
3102, 2020-03 ,       8917489439647381.00000000000000,dada2_filterAndTrim/1.14+galaxy0
3103, 2020-03 ,       8691988347063924.00000000000000,table_compute/0.9.2
3104, 2020-03 ,       8668727585605615.00000000000000,samtools_rmdup/2.0
3105, 2020-03 ,       8368413287754454.00000000000000,circgraph/0.9-RC2
3106, 2020-03 ,       8011409826956733.00000000000000,fastq_to_tabular/1.1.1
3107, 2020-03 ,       7802982120065207.00000000000000,edger/3.24.1+galaxy1
3108, 2020-03 ,       7679858887536316.00000000000000,tp_replace_in_line/1.1.0
3109, 2020-03 ,       7601532600969894.00000000000000,bcftools_roh/1.10
3110, 2020-03 ,       7569454726753468.00000000000000,dada2_learnErrors/1.12+galaxy1
3111, 2020-03 ,       7526833367410599.00000000000000,bedtools_unionbedgraph/2.29.0
3112, 2020-03 ,       7473299541356413.00000000000000,mothur_list_seqs/1.39.5.0
3113, 2020-03 ,       7465109663305770.00000000000000,flash/1.2.11.4
3114, 2020-03 ,       7386729873122451.00000000000000,trimmer/trimmer
3115, 2020-03 ,       7189389069937650.00000000000000,fastqc/0.69
3116, 2020-03 ,       7113475504191434.00000000000000,trim_galore/0.4.0
3117, 2020-03 ,       7029110895085386.00000000000000,hisat2/2.0.3
3118, 2020-03 ,       6679170895934479.00000000000000,wig_to_bigWig/wig_to_bigWig
3119, 2020-03 ,       6567643527947957.00000000000000,peakcalling_sicer/0.0.2
3120, 2020-03 ,       6287814343780210.00000000000000,tp_easyjoin_tool/1.1.1
3121, 2020-03 ,       6177054006859241.00000000000000,collapse_dataset/4.2
3122, 2020-03 ,       6006871082533251.00000000000000,bandage_image/0.8.1+galaxy2
3123, 2020-03 ,       6001410477439191.00000000000000,samtools_mpileup/0.0.1
3124, 2020-03 ,       5932427870910426.00000000000000,bedtools_bedtobam/2.29.0
3125, 2020-03 ,       5931194019423596.00000000000000,deg_annotate/1.1.0
3126, 2020-03 ,       5783607994762031.00000000000000,seqtk_mergefa/1.3.1
3127, 2020-03 ,       5699696367339972.00000000000000,gffcompare/0.9.8
3128, 2020-03 ,       5627079787365688.00000000000000,deseq2/2.11.40.2
3129, 2020-03 ,       5493603883781782.00000000000000,fasta_concatenate0/0.0.1
3130, 2020-03 ,       5453480998912667.00000000000000,fasta_filter_by_length/1.2
3131, 2020-03 ,       5440790096427752.00000000000000,goseq/1.36.0+galaxy0
3132, 2020-03 ,       5422372834649174.00000000000000,hisat2/2.1.0
3133, 2020-03 ,       5403695417747511.00000000000000,snpSift_filter/4.3+t.galaxy0
3134, 2020-03 ,       5333697161871929.00000000000000,picard_MergeSamFiles/1.136.0
3135, 2020-03 ,       5220680949247095.00000000000000,deeptools_compute_gc_bias/3.3.2.0.0
3136, 2020-03 ,       5195344281549441.00000000000000,cshl_fastq_quality_converter/1.0.1
3137, 2020-03 ,       4873114260692684.00000000000000,fastq_to_tabular/1.1.5
3138, 2020-03 ,       4852125127439040.00000000000000,Summary_Statistics1/Summary_Statistics1
3139, 2020-03 ,       4842399046441950.00000000000000,dexseq_count/1.20.1
3140, 2020-03 ,       4839924036216130.00000000000000,featureCoverage1/2.0.0
3141, 2020-03 ,       4794913234630006.00000000000000,rna_star/2.5.2b-0
3142, 2020-03 ,       4785253538609311.00000000000000,bcftools_stats/1.10
3143, 2020-03 ,       4779394328024782.00000000000000,dada2_assignTaxonomyAddspecies/1.12+galaxy1
3144, 2020-03 ,       4721116480298576.00000000000000,deeptools_multi_bam_summary/2.5.0.0
3145, 2020-03 ,       4688768346036191.00000000000000,bamtools_split/2.4.0
3146, 2020-03 ,       4604038765761838.00000000000000,deseq2/2.11.40.6
3147, 2020-03 ,       4502928091713914.00000000000000,CONVERTER_sam_to_unsorted_bam/CONVERTER_sam_to_unsorted_bam
3148, 2020-03 ,       4414755326351405.00000000000000,lofreq_call/2.1.3.1+galaxy2
3149, 2020-03 ,       4385031467383023.00000000000000,vcfselectsamples/1.0.0_rc3+galaxy0
3150, 2020-03 ,       4370911782037007.00000000000000,tetyper/1.1+galaxy1
3151, 2020-03 ,       4329388327673588.00000000000000,sam_to_bam/2.1
3152, 2020-03 ,       4239674602464493.00000000000000,vcfhethom/1.0.0_rc3+galaxy0
3153, 2020-03 ,       4177820344222828.00000000000000,kraken_taxonomy_report/0.0.2
3154, 2020-03 ,       4170901184879704.00000000000000,vcfgeno2haplo/1.0.0_rc3+galaxy0
3155, 2020-03 ,       4072503893177710.00000000000000,mothur_remove_lineage/1.39.5.0
3156, 2020-03 ,       4056603207431369.00000000000000,CONVERTER_bed_to_bgzip_0/CONVERTER_bed_to_bgzip_0
3157, 2020-03 ,       3970720021773729.00000000000000,tp_sort_header_tool/1.1.1
3158, 2020-03 ,       3911749812921703.00000000000000,stringtie/1.3.4
3159, 2020-03 ,       3788898511647047.00000000000000,fastq_to_fasta_python/1.1.1
3160, 2020-03 ,       3746233407121402.00000000000000,macs2_bdgcmp/2.1.1.20160309.0
3161, 2020-03 ,       3656326824259322.00000000000000,cat1/cat1
3162, 2020-03 ,       3604273387273832.00000000000000,hyphy_prime/2.5.8+galaxy0
3163, 2020-03 ,       3518155902089685.00000000000000,CONVERTER_bed_to_fli_0/CONVERTER_bed_to_fli_0
3164, 2020-03 ,       3484279422274107.00000000000000,freebayes/0.4
3165, 2020-03 ,       3433617577224905.00000000000000,snpEff_download/4.3+T.galaxy2
3166, 2020-03 ,       3309741219363600.00000000000000,t_test_two_samples/1.0.1
3167, 2020-03 ,       3301177266714992.00000000000000,__DATA_FETCH__/__DATA_FETCH__
3168, 2020-03 ,       3296197541559154.00000000000000,tp_cat/0.1.0
3169, 2020-03 ,       3225229817635841.00000000000000,vcfflatten2/1.0.0_rc3+galaxy0
3170, 2020-03 ,       3179729459298180.00000000000000,dada2_seqCounts/1.12+galaxy1
3171, 2020-03 ,       3094546005283751.00000000000000,annotatemyids/3.7.0+galaxy1
3172, 2020-03 ,       3008474206909610.00000000000000,vcfbedintersect/1.0.0_rc3+galaxy0
3173, 2020-03 ,       2970524326838391.00000000000000,macs2_bdgbroadcall/2.1.1.20160309.0
3174, 2020-03 ,       2905652763116739.00000000000000,tp_sorted_uniq/1.1.0
3175, 2020-03 ,       2761058458679184.00000000000000,picard_CleanSam/2.18.2.1
3176, 2020-03 ,       2699336682463492.00000000000000,ggplot2_heatmap/2.2.1
3177, 2020-03 ,       2627691268553441.00000000000000,kc-align/0.1.3
3178, 2020-03 ,       2596500678872890.00000000000000,blastxml_to_gapped_gff3/1.1
3179, 2020-03 ,       2480128945132311.00000000000000,sam2interval/1.0.2
3180, 2020-03 ,       2418939493683873.00000000000000,bcftools_filter/1.10
3181, 2020-03 ,       2274148505257403.00000000000000,table_annovar/0.1
3182, 2020-03 ,       2263116044678030.00000000000000,vcffilter2/1.0.0_rc3+galaxy3
3183, 2020-03 ,       2220978955954213.00000000000000,featurecounts/1.6.3+galaxy2
3184, 2020-03 ,       2141021029822215.00000000000000,precheck/2.15
3185, 2020-03 ,       2130760212545576.00000000000000,samtools_calmd/2.0.2
3186, 2020-03 ,       2124110312910183.00000000000000,mothur_remove_seqs/1.39.5.0
3187, 2020-03 ,       2116781581998212.00000000000000,seqtk_subseq/1.3.1
3188, 2020-03 ,       2106901879368390.00000000000000,tximport/0.1
3189, 2020-03 ,       2055968221810552.00000000000000,picard_CASM/1.136.1
3190, 2020-03 ,       2055825462015438.00000000000000,meme_psp_gen/5.0.5.0
3191, 2020-03 ,       1995340911029403.00000000000000,flanking_features_1/4.0.1
3192, 2020-03 ,       1994195267279336.00000000000000,transit_gumbel/3.0.2+galaxy0
3193, 2020-03 ,       1939192928059986.00000000000000,hyphy_busted/2.5.7+galaxy0
3194, 2020-03 ,       1934174421257189.00000000000000,Paste1/Paste1
3195, 2020-03 ,       1923807810934775.00000000000000,cshl_fastx_collapser/1.0.1
3196, 2020-03 ,       1894005459646391.00000000000000,bedtools_bamtobed/2.27.0.0
3197, 2020-03 ,       1869789572547873.00000000000000,vsearch_dereplication/1.9.7.0
3198, 2020-03 ,       1862291261557431.00000000000000,stringtie_merge/2.1.1
3199, 2020-03 ,       1775788370515735.00000000000000,jbrowse/1.16.8+galaxy0
3200, 2020-03 ,       1772125979233163.00000000000000,bedtools_sortbed/2.29.0
3201, 2020-03 ,       1717033138454363.00000000000000,deeptools_plot_profile/3.3.2.0.0
3202, 2020-03 ,       1713297882783206.00000000000000,cshl_fastx_renamer/0.0.14+galaxy1
3203, 2020-03 ,       1641027540064344.00000000000000,fastq_masker_by_quality/1.1.5
3204, 2020-03 ,       1639873608329439.00000000000000,picard_ValidateSamFile/2.18.2.1
3205, 2020-03 ,       1634711756579656.00000000000000,exomedepth/1.1.0
3206, 2020-03 ,       1614852241082403.00000000000000,samtools_split/1.1
3207, 2020-03 ,       1607587980331447.00000000000000,bcftools_plugin_counts/1.10+galaxy1
3208, 2020-03 ,       1553971945239645.00000000000000,snpSift_annotate/4.3+t.galaxy1
3209, 2020-03 ,       1540858947847928.00000000000000,mimodd_covstats/0.1.9
3210, 2020-03 ,       1523913118358394.00000000000000,kallisto_quant/0.43.1.3
3211, 2020-03 ,       1513191957576796.00000000000000,rseqc_read_GC/2.6.4
3212, 2020-03 ,       1512303187391435.00000000000000,snpEff_build_gb/4.3+T.galaxy4
3213, 2020-03 ,       1486430049097800.00000000000000,vcfsort/1.0.0_rc3+galaxy0
3214, 2020-03 ,       1475477762692963.00000000000000,cuffcompare/2.2.1.1
3215, 2020-03 ,       1471585395114876.00000000000000,picard_MarkDuplicates/2.7.1.1
3216, 2020-03 ,       1455010887463721.00000000000000,EMBOSS: needle56/5.0.0.1
3217, 2020-03 ,       1408358619595270.00000000000000,bwa_mem/0.4.2
3218, 2020-03 ,       1407659930799761.00000000000000,tbvcfreport/0.1.7+galaxy0
3219, 2020-03 ,       1400212409647948.00000000000000,mothur_count_seqs/1.39.5.0
3220, 2020-03 ,       1399658413838292.00000000000000,meme_fimo/5.0.5.0
3221, 2020-03 ,       1376149850279150.00000000000000,bedtools_genomecoveragebed_bedgraph/0.1.0
3222, 2020-03 ,       1367653034327104.00000000000000,samtool_filter2/1.1.2
3223, 2020-03 ,       1357358406779829.00000000000000,hyphy_busted/2.5.5+galaxy0
3224, 2020-03 ,       1354782712764647.00000000000000,length_and_gc_content/0.1.1
3225, 2020-03 ,       1341427258636643.00000000000000,featurecounts/1.4.6.p5
3226, 2020-03 ,       1304768042727567.00000000000000,bed2gff1/bed2gff1
3227, 2020-03 ,       1252293250579647.00000000000000,hyphy_relax/2.5.5+galaxy0
3228, 2020-03 ,       1229699715365905.00000000000000,deeptools_plot_heatmap/3.3.0.0.1
3229, 2020-03 ,       1224822964196005.00000000000000,liftOver1/liftOver1
3230, 2020-03 ,       1182100637614894.00000000000000,random_lines1/random_lines1
3231, 2020-03 ,       1164739613711964.00000000000000,cshl_fastx_collapser/1.0.0
3232, 2020-03 ,       1157346080174655.00000000000000,ncbi_tblastn_wrapper/0.3.3
3233, 2020-03 ,       1136457906104230.00000000000000,bamtools/0.0.2
3234, 2020-03 ,       1128456311146347.00000000000000,addValue/addValue
3235, 2020-03 ,       1113399032073706.00000000000000,tp_easyjoin_tool/1.1.2
3236, 2020-03 ,       1067889856500377.00000000000000,pe_histogram/1.0.1
3237, 2020-03 ,       1023825471215764.00000000000000,CONVERTER_fasta_to_tabular/CONVERTER_fasta_to_tabular
3238, 2020-03 ,        970972300272899.00000000000000,tp_sed_tool/1.1.1
3239, 2020-03 ,        947018695068669.00000000000000,tb_profiler_profile/2.8.4+galaxy1
3240, 2020-03 ,        915801411939387.00000000000000,gops_merge_1/1.0.0
3241, 2020-03 ,        907803092466984.00000000000000,picard_FilterSamReads/2.18.2.1
3242, 2020-03 ,        895649731126229.00000000000000,bwa_mem/0.1
3243, 2020-03 ,        892217955369244.00000000000000,gprofiler_snpense/0.1.7+galaxy11
3244, 2020-03 ,        886767564295048.00000000000000,picard_CollectRnaSeqMetrics/2.18.2.2
3245, 2020-03 ,        874750590377879.00000000000000,bedtools_bamtofastq/2.27.1
3246, 2020-03 ,        870968383078431.00000000000000,snpSift_geneSets/4.3.0
3247, 2020-03 ,        839315465364999.00000000000000,hyphy_busted/2.5.8+galaxy0
3248, 2020-03 ,        808821020911835.00000000000000,vcffilter2/1.0.0_rc1+galaxy3
3249, 2020-03 ,        799049815255996.00000000000000,bedtools_genomecoveragebed/2.27.1
3250, 2020-03 ,        795203189074976.00000000000000,hyphy_relax/2.5.8+galaxy0
3251, 2020-03 ,        783728512139334.00000000000000,cshl_fastx_trimmer/1.0.2
3252, 2020-03 ,        772742238393842.00000000000000,ggplot2_pca/2.2.1
3253, 2020-03 ,        763929591951118.00000000000000,trinity_super_transcripts/2.9.1
3254, 2020-03 ,        762759567041027.00000000000000,bamSplit/2.4.0
3255, 2020-03 ,        759659686110504.00000000000000,bcftools_call/1.4.0
3256, 2020-03 ,        749045960669791.00000000000000,dada2_filterAndTrim/1.12+galaxy1
3257, 2020-03 ,        746323490000826.00000000000000,flash/1.2.11.3
3258, 2020-03 ,        742566308123281.00000000000000,samtools_markdup/1.9+galaxy2
3259, 2020-03 ,        736803578483143.00000000000000,sequence_content_trimmer/0.1
3260, 2020-03 ,        714469571427394.00000000000000,vcfallelicprimitives/1.0.0_rc3+galaxy0
3261, 2020-03 ,        703725549744389.00000000000000,gffcompare/0.11.2
3262, 2020-03 ,        691546533527678.00000000000000,mummer_mummerplot/4.0.0beta2+galaxy0
3263, 2020-03 ,        685657587140325.00000000000000,hyphy_relax/2.5.7+galaxy0
3264, 2020-03 ,        641256190378770.00000000000000,masigpro/1.49.3.1+galaxy1
3265, 2020-03 ,        633513234833514.00000000000000,tab2fasta/1.1.1
3266, 2020-03 ,        595962679672983.00000000000000,mothur_merge_files/1.39.5.0
3267, 2020-03 ,        595776351618972.00000000000000,bedtools_multiintersectbed/2.29.0
3268, 2020-03 ,        582650511221425.00000000000000,rseqc_inner_distance/2.6.4.1
3269, 2020-03 ,        559521384878115.00000000000000,rna_starsolo/2.7.2b1
3270, 2020-03 ,        516893783974330.00000000000000,fasta2tab/1.1.1
3271, 2020-03 ,        513477483145939.00000000000000,lofreq_filter/2.1.3.1+galaxy1
3272, 2020-03 ,        505498461867026.00000000000000,ruvseq/1.16.0
3273, 2020-03 ,        488904973591254.00000000000000,rseqc_junction_annotation/2.6.4.1
3274, 2020-03 ,        486556291073720.00000000000000,picard_NormalizeFasta/2.18.2.1
3275, 2020-03 ,        466898666514808.00000000000000,bedtools_map/2.29.0.2
3276, 2020-03 ,        460165563043344.00000000000000,fasta2tab/1.1.0
3277, 2020-03 ,        440273165969860.00000000000000,dada2_mergePairs/1.12+galaxy1
3278, 2020-03 ,        437320063721845.00000000000000,Grep1/Grep1
3279, 2020-03 ,        436291841160187.00000000000000,sklearn_searchcv/1.0.8.1
3280, 2020-03 ,        419661350422314.00000000000000,hyphy_fade/2.5.8+galaxy0
3281, 2020-03 ,        416429699845579.00000000000000,fastq_dump/2.9.1.3
3282, 2020-03 ,        400808568514932.00000000000000,deeptools_plot_correlation/3.3.2.0.0
3283, 2020-03 ,        391453668223301.00000000000000,CONVERTER_gff_to_interval_index_0/CONVERTER_gff_to_interval_index_0
3284, 2020-03 ,        376253344243106.00000000000000,kraken/1.3.0
3285, 2020-03 ,        375159800229379.00000000000000,samtools_mpileup/2.1.1
3286, 2020-03 ,        373406547314527.00000000000000,cummeRbund/2.16.0
3287, 2020-03 ,        358165709135007.00000000000000,dada2_plotQualityProfile/1.12+galaxy1
3288, 2020-03 ,        326519676103509.00000000000000,tp_cut_tool/1.1.0
3289, 2020-03 ,        322927279363715.00000000000000,tradis_gene_insert_sites/1.4.5+galaxy2
3290, 2020-03 ,        321392627088371.00000000000000,bedtools_subtractbed/2.29.0
3291, 2020-03 ,        315570951166253.00000000000000,deseq2/2.11.38
3292, 2020-03 ,        310299194868863.00000000000000,varscan/0.1
3293, 2020-03 ,        305041735882415.00000000000000,hyphy_fade/2.5.5+galaxy0
3294, 2020-03 ,        291696901372563.00000000000000,cutadapt/1.16.3
3295, 2020-03 ,        283233283420498.00000000000000,featurecounts/1.6.0.2
3296, 2020-03 ,        281364854702829.00000000000000,circos_gc_skew/0.69.8+galaxy4
3297, 2020-03 ,        280250069642704.00000000000000,bamFilter/0.0.1
3298, 2020-03 ,        273374032472455.00000000000000,kraken-report/1.3.1
3299, 2020-03 ,        272103227834990.00000000000000,gffread/2.2.1.2
3300, 2020-03 ,        266778268452075.00000000000000,khmer_abundance_distribution_single/3.0.0a3+galaxy1
3301, 2020-03 ,        262667943238812.00000000000000,picard_CollectBaseDistributionByCycle/2.18.2.1
3302, 2020-03 ,        261007058124778.00000000000000,tp_replace_in_column/1.1.3
3303, 2020-03 ,        251230337691454.00000000000000,hyphy_fade/2.5.7+galaxy0
3304, 2020-03 ,        245540025960948.00000000000000,tabular_to_csv/tabular_to_csv
3305, 2020-03 ,        238305796057296.00000000000000,mothur_seq_error/1.39.5.0
3306, 2020-03 ,        237233875091542.00000000000000,dada2_removeBimeraDenovo/1.12+galaxy1
3307, 2020-03 ,        234788389789801.00000000000000,tp_uniq_tool/1.1.1
3308, 2020-03 ,        224553196248097.00000000000000,hyphy_slac/2.5.8+galaxy0
3309, 2020-03 ,        220412859996703.00000000000000,samtool_filter2/1.8
3310, 2020-03 ,        214777859532099.00000000000000,bowtie2/0.3
3311, 2020-03 ,        206945213951540.00000000000000,CONVERTER_gff_to_fli_0/CONVERTER_gff_to_fli_0
3312, 2020-03 ,        202711850164950.00000000000000,CONVERTER_bedgraph_to_bigwig/CONVERTER_bedgraph_to_bigwig
3313, 2020-03 ,        199662575398104.00000000000000,vsearch_dereplication/1.1.3.2
3314, 2020-03 ,        196252918624638.00000000000000,cd_hit_dup/0.0.1
3315, 2020-03 ,        190112928580034.00000000000000,deseq2/2.11.40.1
3316, 2020-03 ,        188970910361785.00000000000000,featurecounts/1.6.0.3
3317, 2020-03 ,        181964585130535.00000000000000,Count1/Count1
3318, 2020-03 ,        181131202811147.00000000000000,rseqc_junction_saturation/2.6.4.1
3319, 2020-03 ,        178827971752320.00000000000000,deeptools_plot_coverage/3.1.2.0.0
3320, 2020-03 ,        177933689533588.00000000000000,diffbind/2.6.6.4
3321, 2020-03 ,        176977063213276.00000000000000,vcfvcfintersect/1.0.0_rc3+galaxy0
3322, 2020-03 ,        175685895389264.00000000000000,snpEff/1.0
3323, 2020-03 ,        174148501264210.00000000000000,hyphy_absrel/2.5.5+galaxy0
3324, 2020-03 ,        169354725360999.00000000000000,gatk_count_covariates/0.0.5
3325, 2020-03 ,        169031248475517.00000000000000,freebayes/0.4.1
3326, 2020-03 ,        165764206557785.00000000000000,gff2bed1/gff2bed1
3327, 2020-03 ,        162904593963924.00000000000000,gff3.rebase/1.2
3328, 2020-03 ,        159540535633444.00000000000000,Extract_features1/Extract_features1
3329, 2020-03 ,        158062926844468.00000000000000,fastq_combiner/1.1.1
3330, 2020-03 ,        154451918493474.00000000000000,deseq2/2.11.39
3331, 2020-03 ,        154240125047468.00000000000000,bcftools_consensus/1.10
3332, 2020-03 ,        150661195478728.00000000000000,bedtools_bamtobed/2.27.1
3333, 2020-03 ,        150638001134555.00000000000000,mothur_collect_shared/1.39.5.0
3334, 2020-03 ,        150501922702784.00000000000000,tp_awk_tool/1.1.1
3335, 2020-03 ,        149460494328424.00000000000000,bamtools/0.0.1
3336, 2020-03 ,        149329213647930.00000000000000,hyphy_meme/2.5.5+galaxy0
3337, 2020-03 ,        147230012565833.00000000000000,vcf2pgSnp/1.0.0
3338, 2020-03 ,        147215409836534.00000000000000,sklearn_searchcv/1.0.8.2
3339, 2020-03 ,        145844801874461.00000000000000,hyphy_absrel/2.5.7+galaxy0
3340, 2020-03 ,        144765518638505.00000000000000,snippy_core/4.4.5+galaxy2
3341, 2020-03 ,        142509869420648.00000000000000,mothur_classify_otu/1.39.5.0
3342, 2020-03 ,        136705566290122.00000000000000,mothur_make_group/1.39.5.0
3343, 2020-03 ,        131846708111364.00000000000000,mothur_make_biom/1.39.5.0
3344, 2020-03 ,        130446158175959.00000000000000,master2pgSnp/master2pgSnp
3345, 2020-03 ,        129186079218907.00000000000000,dada2_makeSequenceTable/1.12+galaxy1
3346, 2020-03 ,        129055431954801.00000000000000,tp_find_and_replace/1.1.2
3347, 2020-03 ,        127826433472209.00000000000000,bamleftalign/1.1.0.46-0
3348, 2020-03 ,        124253853857544.00000000000000,uniprot/0.2
3349, 2020-03 ,        121066598059514.00000000000000,tp_find_and_replace/1.1.1
3350, 2020-03 ,        121009224326425.00000000000000,plotdexseq/1.28.1.0
3351, 2020-03 ,        118987957761768.00000000000000,snpsift_vartype/4.3+t.galaxy0
3352, 2020-03 ,        117301002740569.00000000000000,samtools_flagstat/2.0.1
3353, 2020-03 ,        116998184041968.00000000000000,kraken-translate/1.3.1
3354, 2020-03 ,        116788343183478.00000000000000,hyphy_absrel/2.5.4+galaxy0
3355, 2020-03 ,        115526300082209.00000000000000,lofreq_alnqual/2.1.3.1+galaxy0
3356, 2020-03 ,        108411617828861.00000000000000,kraken-filter/1.3.1
3357, 2020-03 ,        104356360044965.00000000000000,peakcalling_macs/1.0.1
3358, 2020-03 ,        103065957680624.00000000000000,circos/0.69.8+galaxy4
3359, 2020-03 ,        102291255979566.00000000000000,hyphy_fade/2.5.4+galaxy0
3360, 2020-03 ,        101846554128371.00000000000000,hyphy_fubar/2.5.5+galaxy0
3361, 2020-03 ,        100633204656140.00000000000000,gff_filter_by_attribute/gff_filter_by_attribute
3362, 2020-03 ,         99364842854728.00000000000000,gops_coverage_1/1.0.0
3363, 2020-03 ,         98221691468976.00000000000000,limma_voom/3.38.3+galaxy2
3364, 2020-03 ,         96456946338635.00000000000000,gtftobed12/357
3365, 2020-03 ,         96296218011306.00000000000000,bg_find_subsequences/0.2
3366, 2020-03 ,         96020477242623.00000000000000,deeptools_bam_pe_fragmentsize/3.3.2.0.0
3367, 2020-03 ,         95511852021615.00000000000000,cshl_fastx_renamer/0.0.11
3368, 2020-03 ,         95488213602038.00000000000000,picard_QualityScoreDistribution/2.18.2.1
3369, 2020-03 ,         94146101960648.00000000000000,deeptools_plot_profile/3.1.2.0.0
3370, 2020-03 ,         92428566965036.00000000000000,deeptools_plot_correlation/3.3.0.0.0
3371, 2020-03 ,         91252178256600.00000000000000,CONVERTER_fastq_to_fqtoc0/CONVERTER_fastq_to_fqtoc0
3372, 2020-03 ,         91229830475435.00000000000000,snpSift_extractFields/4.3+t.galaxy0
3373, 2020-03 ,         90548891275406.00000000000000,fgsea/1.8.0+galaxy1
3374, 2020-03 ,         90059017826092.00000000000000,tp_replace_in_line/1.1.2
3375, 2020-03 ,         88329578758786.00000000000000,hyphy_meme/2.5.7+galaxy0
3376, 2020-03 ,         85969041257328.00000000000000,hyphy_absrel/2.5.8+galaxy0
3377, 2020-03 ,         85482834497597.00000000000000,fasta_compute_length/1.0.3
3378, 2020-03 ,         84161204312553.00000000000000,ggplot2_point/2.2.1+galaxy1
3379, 2020-03 ,         81146421694941.00000000000000,tp_replace_in_line/1.1.1
3380, 2020-03 ,         80809483379008.00000000000000,sklearn_numeric_clustering/1.0.8.1
3381, 2020-03 ,         80597784940718.00000000000000,samtools_phase/2.0.1
3382, 2020-03 ,         79679447083939.00000000000000,tp_multijoin_tool/1.1.1
3383, 2020-03 ,         78159742169433.00000000000000,hyphy_gard/2.5.7+galaxy0
3384, 2020-03 ,         77748733263809.00000000000000,mothur_make_shared/1.39.5.0
3385, 2020-03 ,         77350940614457.00000000000000,dada2_plotComplexity/1.12+galaxy1
3386, 2020-03 ,         77286952570245.00000000000000,samtools_idxstats/2.0.3
3387, 2020-03 ,         74041119699074.00000000000000,picard_ReorderSam/2.18.2.1
3388, 2020-03 ,         73914307218340.00000000000000,maf_limit_size1/maf_limit_size1
3389, 2020-03 ,         72426814738137.00000000000000,CONVERTER_fasta_to_fai/CONVERTER_fasta_to_fai
3390, 2020-03 ,         72073628424434.00000000000000,nanoplot/1.25.0+galaxy1
3391, 2020-03 ,         71559957779806.00000000000000,sklearn_build_pipeline/1.0.8.1
3392, 2020-03 ,         71373048080529.00000000000000,Kraken2Tax/1.2
3393, 2020-03 ,         70237034405810.00000000000000,deeptools_plot_enrichment/3.3.0.0.0
3394, 2020-03 ,         69165073692697.00000000000000,bedtools_flankbed/2.29.0
3395, 2020-03 ,         68543582409255.00000000000000,MAF_Limit_To_Species1/MAF_Limit_To_Species1
3396, 2020-03 ,         67181093785093.00000000000000,picard_MarkDuplicates/1.126.0
3397, 2020-03 ,         64561279469409.00000000000000,fasta_concatenate0/0.0.0
3398, 2020-03 ,         64114494631930.00000000000000,CONVERTER_interval_to_bigwig_0/CONVERTER_interval_to_bigwig_0
3399, 2020-03 ,         62977841872739.00000000000000,kraken-mpa-report/1.2.4
3400, 2020-03 ,         62834999075057.00000000000000,hyphy_fubar/2.5.7+galaxy0
3401, 2020-03 ,         62251984698279.00000000000000,poretools_qualdist/0.6.1a1.0
3402, 2020-03 ,         61999427718744.00000000000000,bcftools_query/1.10
3403, 2020-03 ,         61810178039741.00000000000000,dada2_learnErrors/1.14+galaxy0
3404, 2020-03 ,         60595920198211.00000000000000,bedtools_slopbed/2.27.1
3405, 2020-03 ,         60292988433309.00000000000000,cuffdiff/2.2.1.1
3406, 2020-03 ,         60100555321534.00000000000000,snpEff_get_chr_names/4.3+T.galaxy2
3407, 2020-03 ,         59956701037096.00000000000000,deeptools_plot_profile/3.3.0.0.0
3408, 2020-03 ,         59409792721797.00000000000000,edger/3.20.7.2
3409, 2020-03 ,         59369255739343.00000000000000,cshl_fasta_formatter/1.0.1
3410, 2020-03 ,         59347466862418.00000000000000,bax2bam/0.0.9+galaxy0
3411, 2020-03 ,         58196847024402.00000000000000,vcffilter2/1.0.0_rc1+galaxy2
3412, 2020-03 ,         58064732428276.00000000000000,poretools_times/0.6.1a1.0
3413, 2020-03 ,         57449134896023.00000000000000,bed_to_bigBed/bed_to_bigBed
3414, 2020-03 ,         57304260330899.00000000000000,count_gff_features/0.2
3415, 2020-03 ,         56503349197116.00000000000000,deeptools_bam_coverage/2.5.0.0
3416, 2020-03 ,         56165497414702.00000000000000,ucsc-twobittofa/357
3417, 2020-03 ,         56161777906752.00000000000000,hyphy_meme/2.5.8+galaxy0
3418, 2020-03 ,         55200089423490.00000000000000,samtools_flagstat/2.0
3419, 2020-03 ,         54857889076325.00000000000000,sklearn_clf_metrics/1.0.8.1
3420, 2020-03 ,         54801729339270.00000000000000,circos_wiggle_to_scatter/0.69.8+galaxy4
3421, 2020-03 ,         53434690253544.00000000000000,cuffdiff/0.0.7
3422, 2020-03 ,         52631746329360.00000000000000,genetrack/1.0.1
