,month_year,avg_memory,tool_name_version
1658,2021-09,1,prokka/1.14.5
1659,2021-09,1,prokka/1.14.5+galaxy0
1660,2021-09,1,bamtools/2.4.0.0
1661,2021-09,1,bwa/0.7.15.1
1662,2021-09,1,cd_hit_dup/0.0.1
1663,2021-09,1,cuffcompare/2.2.1.2
1664,2021-09,1,cuffdiff/0.0.7
1665,2021-09,1,cuffmerge/0.0.5
1666,2021-09,1,cuffmerge/2.2.1.1
1667,2021-09,1,cuffmerge/2.2.1.2
1668,2021-09,1,cummeRbund/2.16.0+galaxy1
1669,2021-09,1,EMBOSS: backtranseq2/6.6.0
1670,2021-09,1,EMBOSS: needle56/5.0.0.1
1671,2021-09,1,fastqc/0.72
1672,2021-09,1,fastqc/0.72+galaxy1
1673,2021-09,1,fastq_combiner/1.1.5
1674,2021-09,1,fastq_filter/1.1.5
1675,2021-09,1,fastq_manipulation/1.1.5
1676,2021-09,1,fastq_paired_end_interlacer/1.2.0.1+galaxy0
1677,2021-09,1,fastq_paired_end_splitter/1.1.5
1678,2021-09,1,cshl_fastq_quality_filter/1.0.2+galaxy0
1679,2021-09,1,fastq_stats/1.1.5
1680,2021-09,1,cshl_fastq_to_fasta/1.0.2
1681,2021-09,1,fastq_to_fasta_python/1.1.5
1682,2021-09,1,fastq_quality_trimmer/1.0.0
1683,2021-09,1,cshl_fastx_barcode_splitter/1.0.0
1684,2021-09,1,cshl_fastx_barcode_splitter/1.0.1
1685,2021-09,1,cshl_fastx_clipper/1.0.3+galaxy0
1686,2021-09,1,cshl_fastx_collapser/1.0.1
1687,2021-09,1,cshl_fastx_renamer/0.0.14+galaxy1
1688,2021-09,1,cshl_fastx_reverse_complement/1.0.2+galaxy0
1689,2021-09,1,bamleftalign/1.3.1
1690,2021-09,1,freebayes/0.4
1691,2021-09,1,kcca1/1.0.0
1692,2021-09,1,kpca1/1.0.0
1693,2021-09,1,Kraken2Tax/1.2
1694,2021-09,1,kraken-mpa-report/1.2.4
1695,2021-09,1,kraken-report/1.3.1
1696,2021-09,1,kraken-translate/1.3.1
1697,2021-09,1,microsats_align1/1.0.0
1698,2021-09,1,ncbi_blastdbcmd_wrapper/2.10.1+galaxy0
1699,2021-09,1,ncbi_makeblastdb/2.10.1+galaxy0
1700,2021-09,1,picard_AddOrReplaceReadGroups/2.18.2.1
1701,2021-09,1,picard_MarkDuplicatesWithMateCigar/2.18.2.1
1702,2021-09,1,picard_MergeSamFiles/2.7.1.0
1703,2021-09,1,picard_NormalizeFasta/2.18.2.1
1704,2021-09,1,pileup_interval/1.0.3
1705,2021-09,1,sam_bw_filter/1.0.0
1706,2021-09,1,samtools_flagstat/2.0
1707,2021-09,1,samtools_stats/2.0.2+galaxy2
1708,2021-09,1,subtract_query1/0.1
1709,2021-09,1,table_annovar/0.2
1710,2021-09,1,vcfbreakcreatemulti/1.0.0_rc3+galaxy0
1711,2021-09,1,vcfcommonsamples/1.0.0_rc3+galaxy0
1712,2021-09,1,vcffilter2/1.0.0_rc3+galaxy3
1713,2021-09,1,vcfleftalign/1.0.0_rc3+galaxy0
1714,2021-09,1,vcfprimers/1.0.0_rc3+galaxy0
1715,2021-09,1,vcfvcfintersect/1.0.0_rc1+galaxy0
1716,2021-09,1,velveth/1.2.10.2
1717,2021-09,1,rgweblogo3/3.5.0
1718,2021-09,1,Heatmap/2.2.2
1719,2021-09,1,filter_by_fasta_ids/2.3
1720,2021-09,1,msstats/3.22.0.0
1721,2021-09,1,anndata_import/0.7.5+galaxy0
1722,2021-09,1,anndata_manipulate/0.7.5+galaxy0
1723,2021-09,1,bam_to_scidx/1.0.1
1724,2021-09,1,bcftools_call/1.10
1725,2021-09,1,bcftools_concat/1.10
1726,2021-09,1,bcftools_consensus/1.10+galaxy1
1727,2021-09,1,bcftools_convert_from_vcf/1.10
1728,2021-09,1,bcftools_convert_to_vcf/1.10
1729,2021-09,1,bcftools_gtcheck/1.10
1730,2021-09,1,bcftools_merge/1.10
1731,2021-09,1,bcftools_mpileup/1.10
1732,2021-09,1,bcftools_stats/1.10
1733,2021-09,1,bcftools_view/1.10
1734,2021-09,1,bedtools_bamtobed/2.29.2
1735,2021-09,1,bedtools_bedtobam/2.30.0
1736,2021-09,1,bedtools_genomecoveragebed/2.29.0
1737,2021-09,1,bedtools_getfastabed/2.30.0
1738,2021-09,1,bedtools_intersectbed/2.29.0
1739,2021-09,1,bedtools_map/2.30.0.2
1740,2021-09,1,bedtools_multicovtbed/2.27.0.0
1741,2021-09,1,bedtools_multicovtbed/2.30.0
1742,2021-09,1,bedtools_windowbed/2.30.0
1743,2021-09,1,bioext_bealign/0.20.1+galaxy1
1744,2021-09,1,bio_hansel/2.6.1+galaxy0
1745,2021-09,1,circgraph/0.9-RC2
1746,2021-09,1,collection_column_join/0.0.3
1747,2021-09,1,crosscontamination_barcode_filter/0.3
1748,2021-09,1,dada2_dada/1.20+galaxy0
1749,2021-09,1,dada2_filterAndTrim/1.18+galaxy0
1750,2021-09,1,dada2_filterAndTrim/1.20+galaxy0
1751,2021-09,1,dada2_learnErrors/1.18+galaxy0
1752,2021-09,1,dada2_makeSequenceTable/1.18+galaxy0
1753,2021-09,1,dada2_makeSequenceTable/1.20+galaxy0
1754,2021-09,1,dada2_mergePairs/1.18+galaxy0
1755,2021-09,1,dada2_mergePairs/1.20+galaxy0
1756,2021-09,1,dada2_plotComplexity/1.20+galaxy0
1757,2021-09,1,dada2_removeBimeraDenovo/1.18+galaxy0
1758,2021-09,1,dada2_removeBimeraDenovo/1.20+galaxy0
1759,2021-09,1,dada2_seqCounts/1.20+galaxy0
1760,2021-09,1,deg_annotate/1.1.0
1761,2021-09,1,deseq2/2.11.40.2
1762,2021-09,1,plotdexseq/1.28.1.0
1763,2021-09,1,dropletutils/1.10.0+galaxy2
1764,2021-09,1,exonerate/2.4.0+galaxy2
1765,2021-09,1,Extract genomic DNA 1/3.0.3+galaxy2
1766,2021-09,1,fargene/0.1+galaxy1
1767,2021-09,1,fastqe/0.2.6+galaxy2
1768,2021-09,1,featurecounts/1.4.6.p5
1769,2021-09,1,featurecounts/1.6.4+galaxy1
1770,2021-09,1,fgsea/1.8.0+galaxy1
1771,2021-09,1,filtlong/0.2.0+galaxy1
1772,2021-09,1,flash/1.2.11.4
1773,2021-09,1,gatk4_mutect2/4.1.7.0+galaxy02
1774,2021-09,1,gffcompare/0.11.2
1775,2021-09,1,ggplot2_heatmap2/3.0.1
1776,2021-09,1,ggplot2_histogram/2.2.1+galaxy0
1777,2021-09,1,goenrichment/2.0.1
1778,2021-09,1,goseq/1.44.0+galaxy0
1779,2021-09,1,goslimmer/1.0.1
1780,2021-09,1,gprofiler_convert/0.1.7+galaxy11
1781,2021-09,1,gtftobed12/357
1782,2021-09,1,gubbins/0.1.0
1783,2021-09,1,hyphy_summary/1.1.0
1784,2021-09,1,ivar_removereads/1.3.1+galaxy0
1785,2021-09,1,ivar_trim/1.2.2+galaxy1
1786,2021-09,1,ivar_variants/1.3.1+galaxy2
1787,2021-09,1,jcvi_gff_stats/0.8.4
1788,2021-09,1,jvarkit_wgscoverageplotter/20201223+galaxy0
1789,2021-09,1,kraken2/2.0.8_beta+galaxy0
1790,2021-09,1,kraken_taxonomy_report/0.0.2
1791,2021-09,1,limma_voom/3.48.0
1792,2021-09,1,limma_voom/3.48.0+galaxy1
1793,2021-09,1,lofreq_call/2.1.5+galaxy0
1794,2021-09,1,lofreq_call/2.1.5+galaxy1
1795,2021-09,1,lofreq_viterbi/2.1.5+galaxy0
1796,2021-09,1,macs2_bdgbroadcall/2.1.1.20160309.0
1797,2021-09,1,macs2_callpeak/2.1.0.20151222.0
1798,2021-09,1,macs2_randsample/2.1.1.20160309.1
1799,2021-09,1,maker/2.31.11+galaxy1
1800,2021-09,1,maker_map_ids/2.31.11
1801,2021-09,1,medaka_consensus/1.0.3+galaxy2
1802,2021-09,1,medaka_consensus/1.3.2+galaxy0
1803,2021-09,1,medaka_variant/1.3.2+galaxy1
1804,2021-09,1,meme_fimo/5.0.5.0
1805,2021-09,1,miniasm/0.2+galaxy0
1806,2021-09,1,mlst/2.19.0
1807,2021-09,1,mothur_cluster/1.39.5.0
1808,2021-09,1,mothur_deunique_seqs/1.39.5.0
1809,2021-09,1,mothur_make_contigs/1.39.5.1
1810,2021-09,1,mothur_pre_cluster/1.39.5.0
1811,2021-09,1,mothur_summary_seqs/1.39.5.0
1812,2021-09,1,mothur_trim_seqs/1.39.5.0
1813,2021-09,1,mothur_unique_seqs/1.36.1.0
1814,2021-09,1,mothur_unique_seqs/1.39.5.0
1815,2021-09,1,mummer_dnadiff/4.0.0beta2
1816,2021-09,1,mummer_nucmer/4.0.0beta2+galaxy1
1817,2021-09,1,nanoplot/1.28.2+galaxy1
1818,2021-09,1,ococo/0.1.2.6
1819,2021-09,1,pangolin/3.1.11+galaxy0
1820,2021-09,1,pathview/1.24.0+galaxy0
1821,2021-09,1,pipelign/0.2+galaxy0
1822,2021-09,1,porechop/0.2.3
1823,2021-09,1,presto_assemblepairs/0.6.2
1824,2021-09,1,quast/5.0.2+galaxy1
1825,2021-09,1,raceid_clustering/3.1
1826,2021-09,1,raceid_filtnormconf/3.1
1827,2021-09,1,raceid_inspecttrajectory/0.2.3+galaxy0
1828,2021-09,1,raceid_inspecttrajectory/3.1
1829,2021-09,1,raceid_trajectory/3.1
1830,2021-09,1,roary/3.13.0+galaxy1
1831,2021-09,1,ruvseq/1.16.0
1832,2021-09,1,ruvseq/1.26.0+galaxy0
1833,2021-09,1,samtools_depth/1.9
1834,2021-09,1,samtools_fixmate/1.9
1835,2021-09,1,samtools_markdup/1.9+galaxy3
1836,2021-09,1,scanpy_cluster_reduce_dimension/1.7.1+galaxy0
1837,2021-09,1,scanpy_filter/1.7.1+galaxy0
1838,2021-09,1,scanpy_inspect/1.7.1+galaxy0
1839,2021-09,1,scanpy_normalize/1.7.1+galaxy0
1840,2021-09,1,scanpy_plot/1.7.1+galaxy1
1841,2021-09,1,seqtk_dropse/1.3.1
1842,2021-09,1,seurat/3.2.2+galaxy0
1843,2021-09,1,snpEff_build_gb/4.3+T.galaxy4
1844,2021-09,1,snpEff_download/4.3+T.galaxy2
1845,2021-09,1,snpfreqplot/1.0+galaxy3
1846,2021-09,1,snpsift_vartype/4.3+t.galaxy0
1847,2021-09,1,fastq_dump/2.10.4
1848,2021-09,1,stringtie/1.3.4
1849,2021-09,1,stringtie/1.3.6
1850,2021-09,1,stringtie_merge/2.1.1
1851,2021-09,1,tb_profiler_profile/2.8.14+galaxy1
1852,2021-09,1,tb_profiler_profile/2.8.4+galaxy1
1853,2021-09,1,trinity_abundance_estimates_to_matrix/2.9.1
1854,2021-09,1,trinity_contig_exn50_statistic/2.9.1
1855,2021-09,1,trinity_filter_low_expr_transcripts/2.9.1
1856,2021-09,1,trinity_super_transcripts/2.9.1
1857,2021-09,1,tsne/0.0.2
1858,2021-09,1,tximport/0.1
1859,2021-09,1,umi_tools_count/0.5.5.1
1860,2021-09,1,umi_tools_extract/0.5.5.2
1861,2021-09,1,unicycler/0.4.7.0
1862,2021-09,1,vegan_rarefaction/2.4-3
1863,2021-09,1,fastq_join/1.1.2-806.1
1864,2021-09,1,rseqc_bam2wig/2.6.4
1865,2021-09,1,rseqc_geneBody_coverage/2.6.4.3
1866,2021-09,1,rseqc_junction_annotation/2.6.4.1
1867,2021-09,1,rseqc_read_duplication/2.6.4
1868,2021-09,1,rseqc_tin/2.6.4.1
1869,2021-09,1,staramr_search/0.5.1
1870,2021-09,1,seq_composition/0.0.5
1871,2021-09,1,mimodd_varextract/0.1.9
1872,2021-09,1,wc_gnu/wc_gnu
1873,2021-09,0,vcfcombine/0.0.3
1874,2021-09,0,vcfcombine/0.0.4
1875,2021-09,0,vcfcombine/1.0.0_rc1+galaxy0
1876,2021-09,0,vcfcombine/1.0.0_rc3+galaxy0
1877,2021-09,0,MAF_To_BED1/MAF_To_BED1
1878,2021-09,0,vcfdistance/1.0.0_rc3+galaxy0
1879,2021-09,0,vcffilter2/1.0.0_rc1+galaxy2
1880,2021-09,0,MAF_Reverse_Complement_1/MAF_Reverse_Complement_1
1881,2021-09,0,vcffixup/1.0.0_rc3+galaxy0
1882,2021-09,0,vcfflatten2/1.0.0_rc3+galaxy0
1883,2021-09,0,vcfgeno2haplo/1.0.0_rc3+galaxy0
1884,2021-09,0,vcfgenotypes/1.0.0_rc3+galaxy0
1885,2021-09,0,vcfhethom/1.0.0_rc3+galaxy0
1886,2021-09,0,venn_list/0.1.1
1887,2021-09,0,snpEff_databases/4.3+T.galaxy2
1888,2021-09,0,vcfselectsamples/1.0.0_rc3+galaxy0
1889,2021-09,0,vcfsort/1.0.0_rc3+galaxy0
1890,2021-09,0,vcftools_annotate/0.1
1891,2021-09,0,Add_a_column1/1.2.0
1892,2021-09,0,snpEff_download/4.3+T.galaxy1
1893,2021-09,0,vcfvcfintersect/1.0.0_rc3+galaxy0
1894,2021-09,0,velvetg/1.2.10.1
1895,2021-09,0,velvetg/1.2.10.2
1896,2021-09,0,velveth/1.2.10.1
1897,2021-09,0,flymine/flymine
1898,2021-09,0,rgweblogo3/0.4
1899,2021-09,0,snpEff_get_chr_names/4.3+T.galaxy2
1900,2021-09,0,wtavg/1.0.1
1901,2021-09,0,winSplitter/1.0.1
1902,2021-09,0,XY_Plot_1/1.0.2
1903,2021-09,0,anndata_ops/1.7.2+galaxy0
1904,2021-09,0,scanpy_filter_genes/1.7.2+galaxy0
1905,2021-09,0,scanpy_find_markers/1.7.2+galaxy0
1906,2021-09,0,scanpy_plot_embed/1.7.2+galaxy0
1907,2021-09,0,scanpy_run_tsne/1.7.2+galaxy0
1908,2021-09,0,scanpy_scale_data/1.7.2+galaxy0
1909,2021-09,0,multiqc/1.0.0.0
1910,2021-09,0,Filter1/Filter1
1911,2021-09,0,Multivariate/2.3.10
1912,2021-09,0,Transformation/2.2.0
1913,2021-09,0,fasta_merge_files_and_filter_unique_sequences/1.2.0
1914,2021-09,0,snpSift_geneSets/4.3.0
1915,2021-09,0,gffcompare_to_bed/0.2.1
1916,2021-09,0,Add_a_column1/1.1.0
1917,2021-09,0,join1/join1
1918,2021-09,0,pep_pointer/0.1.3
1919,2021-09,0,gops_cluster_1/1.0.0
1920,2021-09,0,clustalw/2.1
1921,2021-09,0,regex1/1.0.0
1922,2021-09,0,regex1/1.0.1
1923,2021-09,0,regexColumn1/1.0.0
1924,2021-09,0,regexColumn1/1.0.1
1925,2021-09,0,translate_bed/0.1.0
1926,2021-09,0,unipept/4.3.0
1927,2021-09,0,multigps/0.74.0
1928,2021-09,0,bcftools_view/0.0.1
1929,2021-09,0,check_snpeff_candidates/1.0.0
1930,2021-09,0,snp_mapping_using_wgs/1.0.0
1931,2021-09,0,plant_tribes_assembly_post_processor/1.0.3.0
1932,2021-09,0,plant_tribes_gene_family_aligner/1.0.3.0
1933,2021-09,0,plant_tribes_gene_family_classifier/1.0.3.0
1934,2021-09,0,plant_tribes_gene_family_phylogeny_builder/1.0.3.1
1935,2021-09,0,plant_tribes_kaks_analysis/1.0.3.0
1936,2021-09,0,ks_distribution/1.0.3.0
1937,2021-09,0,ffindex_dbkit_extract/0.2+galaxy0
1938,2021-09,0,bowtie2/2.2.6
1939,2021-09,0,spring_map/0.2+galaxy0
1940,2021-09,0,spring_model/0.2+galaxy0
1941,2021-09,0,heatmap_1/1.0.0
1942,2021-09,0,hmm_1/1.0.0
1943,2021-09,0,gops_basecoverage_1/1.0.0
1944,2021-09,0,abricate/1.0.1
1945,2021-09,0,abricate_list/1.0.1
1946,2021-09,0,abricate_summary/1.0.1
1947,2021-09,0,snpSift_extractFields/4.3+t.galaxy0
1948,2021-09,0,anndata_inspect/0.7.5+galaxy0
1949,2021-09,0,snpSift_filter/4.3+t.galaxy1
1950,2021-09,0,annotatemyids/3.12.0
1951,2021-09,0,annotatemyids/3.12.0+galaxy1
1952,2021-09,0,annotatemyids/3.5.0.1
1953,2021-09,0,annotatemyids/3.7.0
1954,2021-09,0,annotatemyids/3.7.0+galaxy1
1955,2021-09,0,annotatemyids/3.7.0+galaxy2
1956,2021-09,0,Extract_features1/Extract_features1
1957,2021-09,0,bandage_image/0.8.1+galaxy0
1958,2021-09,0,bandage_image/0.8.1+galaxy2
1959,2021-09,0,bandage_image/0.8.1+galaxy3
1960,2021-09,0,bandage_info/0.8.1+galaxy1
1961,2021-09,0,bax2bam/0.0.11+galaxy0
1962,2021-09,0,bax2bam/0.0.9+galaxy0
1963,2021-09,0,bamSplit/2.4.0
1964,2021-09,0,snpSift_vcfCheck/4.3+t.galaxy0
1965,2021-09,0,bcftools_cnv/1.10
1966,2021-09,0,socru/2.1.7
1967,2021-09,0,bcftools_consensus/1.10
1968,2021-09,0,__IMPORT_HISTORY__/__IMPORT_HISTORY__
1969,2021-09,0,sqlite_to_tabular/2.0.0
1970,2021-09,0,sqlite_to_tabular/2.0.1
1971,2021-09,0,bcftools_convert_to_vcf/1.4.0
1972,2021-09,0,bcftools_csq/1.10
1973,2021-09,0,bcftools_filter/1.10
1974,2021-09,0,bcftools_filter/1.4.0
1975,2021-09,0,bcftools_filter/1.9+galaxy1
1976,2021-09,0,sqlite_to_tabular/3.2.0
1977,2021-09,0,hgv_sift/hgv_sift
1978,2021-09,0,hgv_pass/hgv_pass
1979,2021-09,0,bamFilter/0.0.1
1980,2021-09,0,bcftools_plugin_color_chrs/1.10
1981,2021-09,0,bcftools_plugin_counts/1.10+galaxy1
1982,2021-09,0,bcftools_plugin_dosage/1.10
1983,2021-09,0,bcftools_plugin_fill_an_ac/1.10
1984,2021-09,0,bcftools_plugin_fill_tags/1.10
1985,2021-09,0,bcftools_plugin_mendelian/1.10
1986,2021-09,0,bcftools_plugin_missing2ref/1.10
1987,2021-09,0,bcftools_plugin_setgt/1.10
1988,2021-09,0,bcftools_plugin_tag2tag/1.10
1989,2021-09,0,bcftools_query/1.10
1990,2021-09,0,bcftools_query_list_samples/1.10
1991,2021-09,0,bcftools_reheader/1.10
1992,2021-09,0,bcftools_roh/1.10
1993,2021-09,0,hgv_linkToGProfile/hgv_linkToGProfile
1994,2021-09,0,Cut1/Cut1
1995,2021-09,0,taxonomy_krona_chart/2.7.1+galaxy0
1996,2021-09,0,hgv_ldtools/hgv_ldtools
1997,2021-09,0,taxonomy_krona_chart/2.7.1
1998,2021-09,0,taxonomy_krona_chart/2.6.1.1
1999,2021-09,0,bedtools_bed12tobed6/2.30.0
2000,2021-09,0,bedtools_bedpetobam/2.30.0
2001,2021-09,0,hgv_david/hgv_david
2002,2021-09,0,bedtools_bedtoigv/2.30.0
2003,2021-09,0,bedtools_closestbed/2.30.0
2004,2021-09,0,bedtools_clusterbed/2.30.0
2005,2021-09,0,bedtools_complementbed/2.30.0
2006,2021-09,0,taxonomy_krona_chart/2.6.1
2007,2021-09,0,bedtools_fisher/2.30.0
2008,2021-09,0,bedtools_flankbed/2.30.0
2009,2021-09,0,hgv_add_scores/hgv_add_scores
2010,2021-09,0,bedtools_genomecoveragebed/2.29.2
2011,2021-09,0,exomedepth/1.1.0
2012,2021-09,0,bedtools_getfastabed/2.29.0
2013,2021-09,0,fastq_dump/2.9.1.3
2014,2021-09,0,bedtools_groupbybed/2.30.0
2015,2021-09,0,bedtools_intersectbed/2.27.1+galaxy1
2016,2021-09,0,Grouping1/Grouping1
2017,2021-09,0,bedtools_intersectbed/2.30.0
2018,2021-09,0,bedtools_jaccard/2.30.0
2019,2021-09,0,bedtools_makewindowsbed/2.30.0
2020,2021-09,0,rbc_mafft/7.221.1
2021,2021-09,0,bedtools_maskfastabed/2.30.0
2022,2021-09,0,bedtools_mergebed/2.30.0
2023,2021-09,0,csv_to_tabular/csv_to_tabular
2024,2021-09,0,ctsm_fates/2.0.1
2025,2021-09,0,Grep1/Grep1
2026,2021-09,0,bedtools_multiintersectbed/2.30.0
2027,2021-09,0,gmx_solvate/2020.2+galaxy0
2028,2021-09,0,bedtools_overlapbed/2.30.0
2029,2021-09,0,bedtools_randombed/2.30.0
2030,2021-09,0,bedtools_shufflebed/2.30.0
2031,2021-09,0,bedtools_slopbed/2.30.0
2032,2021-09,0,bedtools_sortbed/2.30.0
2033,2021-09,0,bedtools_spacingbed/2.30.0
2034,2021-09,0,bedtools_subtractbed/2.30.0
2035,2021-09,0,gmx_sim/2020.2+galaxy0
2036,2021-09,0,rbc_splitfasta/0.4.0
2037,2021-09,0,bellerophon/1.0+galaxy0
2038,2021-09,0,bioext_bam2msa/0.19.7.0
2039,2021-09,0,bioext_bam2msa/0.20.1+galaxy0
2040,2021-09,0,table_compute/0.9.1
2041,2021-09,0,table_compute/0.9.2
2042,2021-09,0,biom_convert/2.1.5.4
2043,2021-09,0,gmx_setup/2020.2+galaxy0
2044,2021-09,0,tradis_essentiality/1.4.5+galaxy2
2045,2021-09,0,tradis_gene_insert_sites/1.4.5+galaxy2
2046,2021-09,0,blastxml_to_gapped_gff3/1.1
2047,2021-09,0,bp_genbank2gff3/1.0
2048,2021-09,0,bp_genbank2gff3/1.1
2049,2021-09,0,gmx_em/2020.2+galaxy0
2050,2021-09,0,gmx_editconf/2020.2+galaxy0
2051,2021-09,0,cat_summarise/5.0.3.0
2052,2021-09,0,charts/1.0.1
2053,2021-09,0,table_compute/1.2.4+galaxy0
2054,2021-09,0,circos/0.69.8+galaxy7
2055,2021-09,0,phylorelatives/0.0.1
2056,2021-09,0,circos_interval_to_text/0.69.8+galaxy7
2057,2021-09,0,circos_interval_to_tile/0.69.8+galaxy7
2058,2021-09,0,circos_tableviewer/0.69.8+galaxy7
2059,2021-09,0,circos_wiggle_to_scatter/0.69.8+galaxy7
2060,2021-09,0,circos_wiggle_to_stacked/0.69.8+galaxy7
2061,2021-09,0,krona-text/1
2062,2021-09,0,collection_element_identifiers/0.0.2
2063,2021-09,0,column_order_header_sort/0.0.1
2064,2021-09,0,column_remove_by_header/0.0.1
2065,2021-09,0,compose_text_param/0.1.1
2066,2021-09,0,hifive/0.1.0
2067,2021-09,0,hetbox/1.0
2068,2021-09,0,crossmap_bed/0.5.2+galaxy0
2069,2021-09,0,crossmap_gff/0.5.2+galaxy0
2070,2021-09,0,crossmap_vcf/0.5.2+galaxy0
2071,2021-09,0,crossmap_wig/0.5.2+galaxy0
2072,2021-09,0,getalleleseq/0.0.1
2073,2021-09,0,uniprot/0.2
2074,2021-09,0,uniprot/0.1
2075,2021-09,0,tb_variant_filter/0.1.3+galaxy0
2076,2021-09,0,tbvcfreport/0.1.7+galaxy0
2077,2021-09,0,tbvcfreport/0.1.8+galaxy0
2078,2021-09,0,tn93_cluster/1.0.6
2079,2021-09,0,tp_uniq_tool/1.1.1
2080,2021-09,0,tn93_filter/1.0.6
2081,2021-09,0,tn93_readreduce/1.0.6
2082,2021-09,0,tn93/1.0.6
2083,2021-09,0,gff_filter_by_feature_count/gff_filter_by_feature_count
2084,2021-09,0,transit_tn5gaps/3.0.2+galaxy0
2085,2021-09,0,tp_uniq_tool/1.1.0
2086,2021-09,0,createInterval/createInterval
2087,2021-09,0,gff_filter_by_attribute/gff_filter_by_attribute
2088,2021-09,0,CONVERTER_vcf_to_vcf_bgzip_0/CONVERTER_vcf_to_vcf_bgzip_0
2089,2021-09,0,datamash_ops/1.1.0
2090,2021-09,0,datamash_reverse/1.1.0
2091,2021-09,0,datamash_transpose/1.1.0
2092,2021-09,0,mimodd_header/0.1.9
2093,2021-09,0,deseq2/2.11.38
2094,2021-09,0,deseq2/2.11.39
2095,2021-09,0,deseq2/2.11.40.1
2096,2021-09,0,trinity_run_de_analysis/2.8.5
2097,2021-09,0,tp_uniq_tool/1.0.0
2098,2021-09,0,tp_unfold_column_tool/1.1.1
2099,2021-09,0,tp_unfold_column_tool/1.1.0
2100,2021-09,0,deseq2/2.1.8.3
2101,2021-09,0,deseq2/2.1.8.4
2102,2021-09,0,tp_unfold_column_tool/1.0.0
2103,2021-09,0,tp_text_file_with_recurring_lines/1.1.0
2104,2021-09,0,trinity_run_de_analysis/2.9.1
2105,2021-09,0,tp_text_file_with_recurring_lines/1.0.0
2106,2021-09,0,mimodd_info/0.1.9
2107,2021-09,0,ebi_metagenomics_run_downloader/0.1.0
2108,2021-09,0,ebi_search_rest_results/0.1.1
2109,2021-09,0,edger/3.24.1+galaxy1
2110,2021-09,0,edger/3.34.0
2111,2021-09,0,edger/3.34.0+galaxy1
2112,2021-09,0,tp_tail_tool/1.1.0
2113,2021-09,0,tp_tail_tool/1.0.0
2114,2021-09,0,CONVERTER_sdf_to_smiles/CONVERTER_sdf_to_smiles
2115,2021-09,0,export2graphlan/0.20+galaxy0
2116,2021-09,0,Extract genomic DNA 1/3.0.3
2117,2021-09,0,CONVERTER_ref_to_seq_taxomony/CONVERTER_ref_to_seq_taxomony
2118,2021-09,0,CONVERTER_Pdb_to_Gro_0/CONVERTER_Pdb_to_Gro_0
2119,2021-09,0,fasta_nucleotide_color_plot/1.0.1
2120,2021-09,0,fasta-stats/1.0.3
2121,2021-09,0,tp_tac/1.1.0
2122,2021-09,0,tp_tac/1.0.0
2123,2021-09,0,mimodd_map/0.1.9
2124,2021-09,0,fasttree/2.1.10+galaxy1
2125,2021-09,0,mimodd_rebase/0.1.9
2126,2021-09,0,tp_sort_rows/1.1.0
2127,2021-09,0,tp_sort_rows/1.0.0
2128,2021-09,0,tp_sort_header_tool/1.1.1
2129,2021-09,0,fasplit/357
2130,2021-09,0,tp_sort_header_tool/1.1.0
2131,2021-09,0,tp_sort_header_tool/1.0.0
2132,2021-09,0,tp_sorted_uniq/1.1.0
2133,2021-09,0,tp_sorted_uniq/1.0.0
2134,2021-09,0,CONVERTER_vcf_to_tabix_0/CONVERTER_vcf_to_tabix_0
2135,2021-09,0,filter_tabular/3.1.0
2136,2021-09,0,filter_tabular/3.1.2
2137,2021-09,0,filter_tabular/3.3.0
2138,2021-09,0,CONVERTER_vcf_bgzip_to_tabix_0/CONVERTER_vcf_bgzip_to_tabix_0
2139,2021-09,0,CONVERTER_len_to_linecount/CONVERTER_len_to_linecount
2140,2021-09,0,tp_sed_tool/1.1.1
2141,2021-09,0,CONVERTER_tar_to_directory/CONVERTER_tar_to_directory
2142,2021-09,0,GeneBed_Maf_Fasta2/1.0.1+galaxy0
2143,2021-09,0,genetrack/1.0.1
2144,2021-09,0,genomescope/2.0+galaxy1
2145,2021-09,0,tp_sed_tool/1.1.0
2146,2021-09,0,gfa_to_fa/0.1.0
2147,2021-09,0,gfa_to_fa/0.1.2
2148,2021-09,0,gff3.rebase/1.2
2149,2021-09,0,CONVERTER_interval_to_tabix_0/CONVERTER_interval_to_tabix_0
2150,2021-09,0,gff_to_prot/3.0.2+galaxy0
2151,2021-09,0,ggplot2_heatmap2/2.2.1+galaxy0
2152,2021-09,0,ggplot2_heatmap2/2.2.1+galaxy1
2153,2021-09,0,valet/1.0.0
2154,2021-09,0,ggplot2_heatmap/2.2.1
2155,2021-09,0,varscan_copynumber/2.4.3.2
2156,2021-09,0,ggplot2_pca/2.2.1
2157,2021-09,0,ggplot2_point/2.2.1+galaxy1
2158,2021-09,0,ggplot2_point/2.2.1+galaxy2
2159,2021-09,0,ggplot2_violin/2.2.1+galaxy0
2160,2021-09,0,CONVERTER_interval_to_bgzip_0/CONVERTER_interval_to_bgzip_0
2161,2021-09,0,CONVERTER_interval_to_bedstrict_0/CONVERTER_interval_to_bedstrict_0
2162,2021-09,0,vegan_diversity/2.4-3
2163,2021-09,0,vegan_fisher_alpha/2.4-3
2164,2021-09,0,gprofiler_gost/0.1.7+galaxy11
2165,2021-09,0,gprofiler_orth/0.1.7+galaxy11
2166,2021-09,0,gprofiler_random/0.1.7+galaxy11
2167,2021-09,0,gprofiler_snpense/0.1.7+galaxy11
