,month_year,num_jobs,tool_name_version
8792,2022-01,6,crosscontamination_barcode_filter/0.3
8793,2022-01,6,bedtools_makewindowsbed/2.30.0
8794,2022-01,6,Interval2Maf1/1.0.1+galaxy0
8795,2022-01,6,translate_bed/0.1.0
8796,2022-01,6,htseq_count/0.6.1galaxy1
8797,2022-01,6,seqtk_fqchk/1.3.1
8798,2022-01,6,bcftools_norm/1.9+galaxy1
8799,2022-01,6,circos_bundlelinks/0.69.8+galaxy7
8800,2022-01,6,deeptools_compute_gc_bias/3.3.2.0.0
8801,2022-01,6,snpSift_filter/1.0
8802,2022-01,6,mummer_delta_filter/4.0.0rc1+galaxy2
8803,2022-01,6,mothur_biom_info/1.39.5.0
8804,2022-01,6,deeptools_bam_pe_fragmentsize/3.3.2.0.0
8805,2022-01,6,sklearn_svm_classifier/1.0.8.3
8806,2022-01,6,CONVERTER_interval_to_bed6_0/CONVERTER_interval_to_bed6_0
8807,2022-01,6,vcfhethom/1.0.0_rc3+galaxy0
8808,2022-01,6,snpEff_download/4.3+T.galaxy1
8809,2022-01,6,ncbi_blastdbcmd_info/2.10.1+galaxy0
8810,2022-01,6,vcffilter2/1.0.0_rc1+galaxy3
8811,2022-01,6,repmatch_gff3/1.0.3
8812,2022-01,6,newick_display/1.6
8813,2022-01,6,ggplot2_heatmap2/2.2.1+galaxy0
8814,2022-01,6,jbrowse/1.16.9+galaxy0
8815,2022-01,5,bcftools_convert_from_vcf/1.10
8816,2022-01,5,EMBOSS: pepwheel72/5.0.0.1
8817,2022-01,5,wiggle2simple1/wiggle2simple1
8818,2022-01,5,rdock_rbcavity/2013.1-0+galaxy0
8819,2022-01,5,cshl_fastx_quality_statistics/1.0.0
8820,2022-01,5,rseqc_read_GC/2.6.4
8821,2022-01,5,salmon/0.11.2
8822,2022-01,5,abims_anova/1.2.1
8823,2022-01,5,EMBOSS: chips10/5.0.0
8824,2022-01,5,gd_extract_primers/1.0.0
8825,2022-01,5,khmer_abundance_distribution/3.0.0a3+galaxy2
8826,2022-01,5,genetrack/1.0.1
8827,2022-01,5,multigps/0.74.0
8828,2022-01,5,fastq_paired_end_deinterlacer/1.1.2
8829,2022-01,5,bamleftalign/1.1.0.46-0
8830,2022-01,5,EMBOSS: water107/5.0.0.1
8831,2022-01,5,EMBOSS: plotcon75/5.0.0.1
8832,2022-01,5,anndata_inspect/0.7.4+galaxy1
8833,2022-01,5,hyphy_meme/2.5.31+galaxy2
8834,2022-01,5,CONVERTER_sam_to_bigwig_0/CONVERTER_sam_to_bigwig_0
8835,2022-01,5,align_families/0.3
8836,2022-01,5,bedtools_maskfastabed/2.30.0
8837,2022-01,5,medaka_consensus_pipeline/1.3.2+galaxy0
8838,2022-01,5,tophat/1.5.0
8839,2022-01,5,vcfcombine/0.0.4
8840,2022-01,5,Interval2Maf1/Interval2Maf1
8841,2022-01,5,trim_reads/1.0.0
8842,2022-01,5,ncbi_dustmasker_wrapper/2.10.1+galaxy0
8843,2022-01,5,fastq_masker_by_quality/1.1.5
8844,2022-01,5,picard_CollectWgsMetrics/2.18.2.1
8845,2022-01,5,samtools_depth/1.9
8846,2022-01,5,umi_tools_count/0.5.5.1
8847,2022-01,5,collapse_dataset/4.1
8848,2022-01,5,hhsearch/3.2.0+galaxy0
8849,2022-01,5,eupathdb/eupathdb
8850,2022-01,5,export2graphlan/0.20+galaxy0
8851,2022-01,5,fasta_nucleotide_color_plot/1.0.1
8852,2022-01,5,trinity_filter_low_expr_transcripts/2.9.1
8853,2022-01,5,diffbind/2.2.1
8854,2022-01,5,samtools_sort/2.0
8855,2022-01,5,jasminesv/1.0.11+galaxy1
8856,2022-01,5,picard_MergeBamAlignment/2.18.2.1
8857,2022-01,5,annotatemyids/3.12.0
8858,2022-01,5,abricate_list/1.0.1
8859,2022-01,5,trimmomatic/0.36.3
8860,2022-01,5,ggplot2_point/2.2.1+galaxy2
8861,2022-01,5,busco/5.2.2+galaxy0
8862,2022-01,5,scanpy_run_tsne/1.7.2+galaxy0
8863,2022-01,5,CONVERTER_wiggle_to_interval_0/CONVERTER_wiggle_to_interval_0
8864,2022-01,5,fasta_compute_length/1.0.0
8865,2022-01,5,circos_interval_to_tile/0.69.8+galaxy7
8866,2022-01,5,bamtools/2.4.0
8867,2022-01,5,cshl_fasta_nucleotides_changer/1.0.2
8868,2022-01,5,hyphy_conv/2.5.31+galaxy1
8869,2022-01,4,circos_binlinks/0.69.8+galaxy7
8870,2022-01,4,spring_model/0.2+galaxy0
8871,2022-01,4,snpEff_get_chr_names/4.3+T.galaxy2
8872,2022-01,4,cuffnorm/2.2.1.3
8873,2022-01,4,stringtie_merge/2.1.1
8874,2022-01,4,lofreq_filter/2.1.3.1+galaxy1
8875,2022-01,4,vsearch_clustering/1.9.7.0
8876,2022-01,4,EMBOSS: plotorf76/5.0.0
8877,2022-01,4,Kraken2Tax/1.1
8878,2022-01,4,deeptools_bam_coverage/2.5.0.0
8879,2022-01,4,snpSift_geneSets/4.3.0
8880,2022-01,4,featurecounts/1.4.6.p5
8881,2022-01,4,dropletutils_read_10x/1.0.4+galaxy0
8882,2022-01,4,bedtools_bed12tobed6/2.30.0
8883,2022-01,4,scanpy_run_pca/1.7.2+galaxy0
8884,2022-01,4,samtools_mpileup/2.1.3
8885,2022-01,4,EMBOSS: cirdna11/5.0.0
8886,2022-01,4,nanoplot/1.25.0+galaxy1
8887,2022-01,4,EMBOSS: compseq14/5.0.0.1
8888,2022-01,4,biosigner/2.2.7
8889,2022-01,4,t_test_two_samples/1.0.1
8890,2022-01,4,interactive_tool_panoply/interactive_tool_panoply
8891,2022-01,4,scanpy_filter/1.4.4.post1+galaxy3
8892,2022-01,4,EMBOSS: dottup26/5.0.0.1
8893,2022-01,4,tp_text_file_with_recurring_lines/1.1.0
8894,2022-01,4,poretools_stats/0.6.1a1.0
8895,2022-01,4,__RELABEL_FROM_FILE__/__RELABEL_FROM_FILE__
8896,2022-01,4,kpca1/1.0.0
8897,2022-01,4,sklearn_train_test_eval/1.0.8.3
8898,2022-01,4,kraken2/2.1.1+galaxy0
8899,2022-01,4,quast/4.6.3
8900,2022-01,4,featurecounts/1.6.2
8901,2022-01,4,star_fusion/0.5.4-3
8902,2022-01,4,sam_to_bam/2.1
8903,2022-01,4,idba_hybrid/1.1.3
8904,2022-01,4,blastxml_to_tabular/2.10.1+galaxy0
8905,2022-01,4,bowtie2/0.4
8906,2022-01,4,CONVERTER_biom/CONVERTER_biom
8907,2022-01,4,ivar_variants/1.2.2+galaxy0
8908,2022-01,4,snpSift_int/4.3+t.galaxy0
8909,2022-01,4,getalleleseq/0.0.1
8910,2022-01,4,kobas_identify/2.1.1
8911,2022-01,4,hetbox/1.0
8912,2022-01,4,rna_star/2.7.8a
8913,2022-01,4,seqtk_comp/1.3.1
8914,2022-01,4,jbrowse/1.16.10+galaxy0
8915,2022-01,4,exomedepth/1.1.0
8916,2022-01,4,scanpy_find_markers/1.7.2+galaxy0
8917,2022-01,4,picard_SamToFastq/1.126.0
8918,2022-01,4,sqlite_to_tabular/3.2.0
8919,2022-01,4,samtools_phase/2.0.1
8920,2022-01,4,bowtie2/2.3.4.2
8921,2022-01,4,lofreq_call/2.1.3.1+galaxy1
8922,2022-01,4,bowtie2/2.3.2.2
8923,2022-01,4,ivar_consensus/1.2.2+galaxy0
8924,2022-01,4,mothur_get_group/1.39.5.0
8925,2022-01,4,deseq2/2.1.8.3
8926,2022-01,4,gd_phylogenetic_tree/1.1.0
8927,2022-01,4,gmx_merge_topology_files/3.4.3+galaxy0
8928,2022-01,4,cuffdiff/0.0.7
8929,2022-01,4,unicycler/0.4.6.0
8930,2022-01,4,medaka_variant_pipeline/1.4.4+galaxy0
8931,2022-01,4,hisat2/2.0.5.2
8932,2022-01,4,plant_tribes_kaks_analysis/1.0.3.0
8933,2022-01,4,bcftools_cnv/1.10+galaxy1
8934,2022-01,4,bedtools_bedpetobam/2.30.0
8935,2022-01,4,EMBOSS: prettyplot79/5.0.0.1
8936,2022-01,4,circos/0.69.8+galaxy10
8937,2022-01,4,bedtools_spacingbed/2.30.0
8938,2022-01,4,modENCODEworm/modENCODEworm
8939,2022-01,4,gprofiler_random/0.1.7+galaxy11
8940,2022-01,3,slamdunk/0.4.3+galaxy1
8941,2022-01,3,mimodd_header/0.1.9
8942,2022-01,3,scanpy_find_cluster/1.7.2+galaxy0
8943,2022-01,3,bedtools_links/2.30.0
8944,2022-01,3,quast/5.0.2+galaxy0
8945,2022-01,3,cuffdiff/2.2.1.2
8946,2022-01,3,ffindex_dbkit_merge/0.2+galaxy0
8947,2022-01,3,picard_CollectInsertSizeMetrics/2.7.1.0
8948,2022-01,3,mothur_get_otus/1.39.5.0
8949,2022-01,3,sam_to_bam/1.1.3
8950,2022-01,3,gprofiler_convert/0.1.7+galaxy11
8951,2022-01,3,sam_to_bam/2.0
8952,2022-01,3,bowtie2/2.3.4.3
8953,2022-01,3,EMBOSS: revseq82/5.0.0
8954,2022-01,3,picard_MergeSamFiles/1.136.0
8955,2022-01,3,multiqc/1.0.0.0
8956,2022-01,3,mothur_sub_sample/1.36.1.0
8957,2022-01,3,vcfannotategenotypes/1.0.0_rc3+galaxy0
8958,2022-01,3,bamFilter/0.0.2
8959,2022-01,3,poretools_events/0.6.1a1.1
8960,2022-01,3,salmon/1.3.0+galaxy1
8961,2022-01,3,plotly_regression_performance_plots/0.1
8962,2022-01,3,gd_pca/1.0.0
8963,2022-01,3,CONVERTER_molecules/CONVERTER_molecules
8964,2022-01,3,cufflinks/2.2.1.2
8965,2022-01,3,Profilegenerator/2.0.0
8966,2022-01,3,meme_psp_gen/5.0.5.0
8967,2022-01,3,bedtools_groupbybed/2.30.0
8968,2022-01,3,fastq_dump/2.10.9+galaxy0
8969,2022-01,3,pygenomeTracks/3.5
8970,2022-01,3,EMBOSS: einverted28/5.0.0.1
8971,2022-01,3,EMBOSS: dotmatcher24/5.0.0.1
8972,2022-01,3,picard_CleanSam/1.136.0
8973,2022-01,3,khmer_count_median/3.0.0a3+galaxy2
8974,2022-01,3,EMBOSS: primersearch81/5.0.0.1
8975,2022-01,3,ambertools_antechamber/21.10+galaxy0
8976,2022-01,3,fastqc/0.73+galaxy0
8977,2022-01,3,scanpy_compute_graph/1.7.2+galaxy1
8978,2022-01,3,khmer_abundance_distribution_single/3.0.0a3+galaxy2
8979,2022-01,3,EMBOSS: cai_custom6/5.0.0
8980,2022-01,3,sklearn_ensemble/1.0.8.2
8981,2022-01,3,mothur_get_coremicrobiome/1.39.5.0
8982,2022-01,3,blastxml_to_gapped_gff3/1.1
8983,2022-01,3,fasta-stats/1.0.1
8984,2022-01,3,qualimap_counts/2.2.2d
8985,2022-01,3,picard_artifact_metrics/2.18.2.1
8986,2022-01,3,mothur_summary_tax/1.39.5.0
8987,2022-01,3,presto_filterseq/0.6.2+galaxy0
8988,2022-01,3,cshl_fastx_nucleotides_distribution/1.0.0
8989,2022-01,3,minimap2/2.17+galaxy0
8990,2022-01,3,indelRates_3way/1.0.0
8991,2022-01,3,cor2/1.0.0
8992,2022-01,3,presto_collapseseq/0.6.2+galaxy0
8993,2022-01,3,bowtie2/2.2.6.2
8994,2022-01,3,mothur_remove_seqs/1.36.1.0
8995,2022-01,3,scanpy_filter_genes/1.7.2+galaxy0
8996,2022-01,3,scanpy_filter_cells/1.7.2+galaxy0
8997,2022-01,3,trinity_abundance_estimates_to_matrix/2.8.5
8998,2022-01,3,hyphy_annotate/2.5.31+galaxy0
8999,2022-01,3,cshl_fastq_quality_boxplot/1.0.0
9000,2022-01,3,scanpy_find_variable_genes/1.7.2+galaxy0
9001,2022-01,3,check_snpeff_candidates/1.0.0
9002,2022-01,3,fastq_paired_end_splitter/1.0.0
9003,2022-01,3,query_tabular/3.3.0
9004,2022-01,3,mothur_corr_axes/1.39.5.0
9005,2022-01,3,raceid_trajectory/3.1
9006,2022-01,3,bedtools_tagbed/2.30.0
9007,2022-01,3,gd_coverage_distributions/1.0.0
9008,2022-01,3,msstats/3.22.0.0
9009,2022-01,3,deeptools_correct_gc_bias/3.3.2.0.0
9010,2022-01,3,scanpy_normalise_data/1.7.2+galaxy0
9011,2022-01,3,bedtools_coveragebed_counts/0.1.0
9012,2022-01,3,graphembed/2.4.0
9013,2022-01,3,deseq2/2.11.40.2
9014,2022-01,3,predict_pipeline/1.0
9015,2022-01,3,table_compute/0.9.2
9016,2022-01,3,picard_ValidateSamFile/2.18.2.1
9017,2022-01,3,bedtools_genomecoveragebed_histogram/0.1.0
9018,2022-01,3,scanpy_inspect/1.4.4.post1+galaxy3
9019,2022-01,3,EMBOSS: trimest102/5.0.0.1
9020,2022-01,3,macs2_predictd/2.1.1.20160309.0
9021,2022-01,3,ivar_filtervariants/1.3.1+galaxy0
9022,2022-01,3,biom_add_metadata/2.1.10+galaxy0
9023,2022-01,3,cuffdiff/2.2.1.1
9024,2022-01,3,rgcca/3.0.2+galaxy1
9025,2022-01,3,poretools_qualpos/0.6.1a1.1
9026,2022-01,3,rxdock_rbdock/2013.1.1_148c5bd1+galaxy0
9027,2022-01,3,EMBOSS: seqret84/5.0.0
9028,2022-01,3,picard_RevertSam/2.18.2.1
9029,2022-01,3,vcfannotate/1.0.0_rc3+galaxy0
9030,2022-01,3,wormbase/wormbase
9031,2022-01,3,EMBOSS: cutseq18/5.0.0.1
9032,2022-01,2,samtools_reheader/2.0.1+galaxy1
9033,2022-01,2,mothur_list_otulabels/1.39.5.0
9034,2022-01,2,picard_MarkDuplicates/1.126.0
9035,2022-01,2,vcf2tsv/1.0.0_rc1+galaxy0
9036,2022-01,2,fastqe/0.2.6+galaxy0
9037,2022-01,2,hgv_pass/hgv_pass
9038,2022-01,2,circos_resample/0.69.8+galaxy7
9039,2022-01,2,cuffcompare/0.0.5
9040,2022-01,2,cuffmerge/2.2.1.1
9041,2022-01,2,__FILTER_FROM_FILE__/__FILTER_FROM_FILE__
9042,2022-01,2,trimmomatic/0.36.6
9043,2022-01,2,hisat2/2.1.0
9044,2022-01,2,EMBOSS: codcmp12/5.0.0
9045,2022-01,2,lastz_d_wrapper/1.3.2
9046,2022-01,2,multiqc/1.8+galaxy0
9047,2022-01,2,ncbi_convert2blastmask_wrapper/2.10.1+galaxy0
9048,2022-01,2,gd_cluster_kegg/1.0.0
9049,2022-01,2,sklearn_searchcv/1.0.8.3
9050,2022-01,2,microsatpurity/1.0.0
9051,2022-01,2,cat_summarise/5.0.3.0
9052,2022-01,2,picard_CleanSam/1.126.0
9053,2022-01,2,samtools_view/1.9
9054,2022-01,2,mothur_unifrac_weighted/1.39.5.0
9055,2022-01,2,vcf2tsv/0.0.3
9056,2022-01,2,cwpair2/1.1.1
9057,2022-01,2,Univariate/2.2.4
9058,2022-01,2,bedtools_subtractbed/2.29.2
9059,2022-01,2,vcfgeno2haplo/1.0.0_rc3+galaxy0
9060,2022-01,2,EMBOSS: shuffleseq87/5.0.0.1
9061,2022-01,2,presto_alignsets/0.6.2+galaxy0
9062,2022-01,2,histogram_rpy/1.0.3
9063,2022-01,2,hisat2/2.1.0+galaxy3
9064,2022-01,2,mothur_merge_groups/1.39.5.0
9065,2022-01,2,trinity/2.9.1
9066,2022-01,2,trinity/2.9.1+galaxy1
9067,2022-01,2,bedtools_multicovtbed/2.29.2
9068,2022-01,2,mothur_screen_seqs/1.39.5.0
9069,2022-01,2,dada2_dada/1.18+galaxy0
9070,2022-01,2,poretools_yield_plot/0.6.1a1.0
9071,2022-01,2,cca1/1.0.0
9072,2022-01,2,mothur_homova/1.39.5.0
9073,2022-01,2,circos_interval_to_text/0.69.8+galaxy7
9074,2022-01,2,Extract genomic DNA 1/3.0.3
9075,2022-01,2,picard_FilterSamReads/2.18.2.1
9076,2022-01,2,clustalw/0.1
9077,2022-01,2,fasterq_dump/2.10.4+galaxy1
9078,2022-01,2,vegan_rarefaction/2.4-3
9079,2022-01,2,microsatcompat/1.0.0
9080,2022-01,2,picard_ReorderSam/2.18.2.1
9081,2022-01,2,tp_cut_tool/1.0.0
9082,2022-01,2,purge_dups/1.2.5+galaxy4
9083,2022-01,2,mothur_pairwise_seqs/1.39.5.0
9084,2022-01,2,circos_gc_skew/0.69.8+galaxy7
9085,2022-01,2,XY_Plot_1/1.0.1
9086,2022-01,2,gops_complement_1/1.0.0
9087,2022-01,2,sklearn_svm_classifier/1.0.8.2
9088,2022-01,2,hisat2/1.0.1
9089,2022-01,2,taxonomy_krona_chart/2.6.1
9090,2022-01,2,tophat2/0.6
9091,2022-01,2,anndata_ops/1.7.2+galaxy0
9092,2022-01,2,EMBOSS: palindrome65/5.0.0.1
9093,2022-01,2,hyphy_absrel/2.5.31+galaxy2
9094,2022-01,2,gff_filter_by_feature_count/gff_filter_by_feature_count
9095,2022-01,2,mothur_summary_seqs/1.36.1.0
9096,2022-01,2,umi_tools_extract/0.5.5.1
9097,2022-01,2,picard_MergeSamFiles/2.7.1.0
9098,2022-01,2,snippy_clean_full_aln/4.6.0+galaxy0
9099,2022-01,2,meme_meme/4.11.1.0
9100,2022-01,2,bedtools_multiintersectbed/2.29.2
9101,2022-01,2,tophat2/0.7
9102,2022-01,2,cat_bins/5.0.3.1
9103,2022-01,2,bowtie2/2.3.4.1
9104,2022-01,2,transit_tn5gaps/3.0.2+galaxy1
9105,2022-01,2,__EXPORT_HISTORY_TO_URI__/__EXPORT_HISTORY_TO_URI__
9106,2022-01,2,sarscov2formatter/1.0+galaxy0
9107,2022-01,2,dada2_learnErrors/1.18+galaxy0
9108,2022-01,2,pileup_interval/1.0.3
9109,2022-01,2,basil/1.2.0
9110,2022-01,2,EMBOSS: infoseq46/5.0.0
9111,2022-01,2,CONVERTER_maf_to_interval_0/CONVERTER_maf_to_interval_0
9112,2022-01,2,htseq_count/0.6.1galaxy3
9113,2022-01,2,scanpy_read_10x/1.8.1+2+galaxy0
9114,2022-01,2,bedtools_getfastabed/2.27.0.1
9115,2022-01,2,pbed2ldindepconvert/pbed2ldindepconvert
9116,2022-01,2,bedtools_bamtofastq/2.27.0.0
9117,2022-01,2,scanpy_plot/1.7.1+galaxy0
9118,2022-01,2,cuffmerge/0.0.6
9119,2022-01,2,trinity_psc/0.0.1
9120,2022-01,2,mummer_nucmer/4.0.0beta2+galaxy1
9121,2022-01,2,MAF_filter/MAF_filter
9122,2022-01,2,mothur_make_fastq/1.39.5.0
9123,2022-01,2,mummer_nucmer/4.0.0beta2+galaxy0
9124,2022-01,2,cat_contigs/5.0.3.1
9125,2022-01,2,mothur_remove_groups/1.36.1.0
9126,2022-01,2,mothur_chimera_bellerophon/1.39.5.0
9127,2022-01,2,jbrowse/1.16.8+galaxy1
9128,2022-01,2,rna_starsolo/2.7.7a
9129,2022-01,2,mummer_dnadiff/4.0.0beta2+galaxy0
9130,2022-01,2,cat_prepare/5.0.3.0
9131,2022-01,2,CONVERTER_tar_to_directory/CONVERTER_tar_to_directory
9132,2022-01,2,mothur_pca/1.39.5.0
9133,2022-01,2,fastq_paired_end_deinterlacer/1.1.1
9134,2022-01,2,bcftools_view/0.0.1
9135,2022-01,2,mothur_remove_lineage/1.36.1.0
9136,2022-01,2,mothur_get_otulist/1.39.5.0
9137,2022-01,2,samtools_markdup/1.9+galaxy2
9138,2022-01,2,EMBOSS: diffseq22/5.0.0.1
9139,2022-01,2,spring_map/0.2+galaxy0
9140,2022-01,2,hgv_lps/hgv_lps
9141,2022-01,2,vcfaddinfo/1.0.0_rc3+galaxy0
9142,2022-01,2,anndata_import/0.6.22.post1+galaxy4
9143,2022-01,2,picard_CASM/1.136.1
9144,2022-01,2,sam2interval/1.0.1
9145,2022-01,2,GenotypeSTR/2.0.0
9146,2022-01,2,circos_aln_to_links/0.69.8+galaxy7
9147,2022-01,1,vsearch_alignment/2.8.3.0
9148,2022-01,1,ncbi_makeprofiledb/2.10.1+galaxy0
9149,2022-01,1,hyphy_prime/2.5.31+galaxy1
9150,2022-01,1,bcftools_view/1.4.0
9151,2022-01,1,mothur_summary_shared/1.39.5.0
9152,2022-01,1,vsearch_dereplication/1.1.3.2
9153,2022-01,1,cuffdiff/0.0.6
9154,2022-01,1,CONVERTER_bcf_uncompressed_to_bcf/CONVERTER_bcf_uncompressed_to_bcf
9155,2022-01,1,samtools_split/1.1
9156,2022-01,1,bioext_bealign/0.20.1+galaxy0
9157,2022-01,1,bcftools_stats/1.4.0
9158,2022-01,1,dada2_assignTaxonomyAddspecies/1.18+galaxy0
9159,2022-01,1,meme_meme/4.12.0.0
9160,2022-01,1,mothur_cooccurrence/1.39.5.0
9161,2022-01,1,mothur_merge_files/1.36.1.0
9162,2022-01,1,gffread/0.11.6.0
9163,2022-01,1,pandas_rolling_window/0.1
9164,2022-01,1,bowtie_wrapper/1.2.0
9165,2022-01,1,vsearch_search/2.8.3.1
9166,2022-01,1,mimodd_delcall/0.1.9
9167,2022-01,1,samtools_stats/2.0
9168,2022-01,1,samtools_stats/2.0.1
9169,2022-01,1,presto_partition/0.6.2+galaxy0
9170,2022-01,1,hyphy_summary/1.1.0
9171,2022-01,1,fastq_to_fasta_python/1.0.0
9172,2022-01,1,mothur_merge_count/1.39.5.0
9173,2022-01,1,mothur_otu_hierarchy/1.39.5.0
9174,2022-01,1,dada2_makeSequenceTable/1.18+galaxy0
9175,2022-01,1,scanpy_cluster_reduce_dimension/1.4.4.post1+galaxy3
9176,2022-01,1,merqury/1.3+galaxy1
9177,2022-01,1,tp_easyjoin_tool/1.1.1
9178,2022-01,1,mimodd_align/0.1.9
9179,2022-01,1,hgv_funDo/1.0.0
9180,2022-01,1,scanpy_integrate_harmony/1.6.0+galaxy1
9181,2022-01,1,cast/1.4.2
9182,2022-01,1,tp_easyjoin_tool/1.0.0
9183,2022-01,1,rseqc_deletion_profile/2.6.4
9184,2022-01,1,iterative_map_pipeline/1.0
9185,2022-01,1,cshl_fastq_to_fasta/1.0.1
9186,2022-01,1,cshl_fastq_to_fasta/1.0.0
9187,2022-01,1,trinity/2.8.5
9188,2022-01,1,CONVERTER_sam_to_unsorted_bam/CONVERTER_sam_to_unsorted_bam
9189,2022-01,1,Sff_extractor/Sff_extractor
9190,2022-01,1,scanpy_normalize/1.4.4.post1+galaxy3
9191,2022-01,1,EMBOSS: matcher52/5.0.0.1
9192,2022-01,1,mothur_parse_list/1.39.5.0
9193,2022-01,1,transdecoder/5.5.0+galaxy1
9194,2022-01,1,picard_MergeSamFiles/1.126.0
9195,2022-01,1,hyphy_gard/2.5.31+galaxy1
9196,2022-01,1,EMBOSS: isochore47/5.0.0.1
9197,2022-01,1,bioext_bam2msa/0.20.1+galaxy0
9198,2022-01,1,hgv_snpFreq/1.0.1
9199,2022-01,1,winSplitter/1.0.1
9200,2022-01,1,picard_MarkDuplicatesWithMateCigar/2.7.1.0
9201,2022-01,1,galaxy_intermine_exchange/0.0.1
9202,2022-01,1,mothur_make_group/1.36.1.0
9203,2022-01,1,mothur_count_groups/1.36.1.0
9204,2022-01,1,tetyper/1.1+galaxy1
9205,2022-01,1,bcftools_plugin_missing2ref/1.10
9206,2022-01,1,lofreq_call/2.1.4+galaxy2
9207,2022-01,1,scikit_bio_diversity_beta_diversity/0.4.2.0
9208,2022-01,1,bg_diamond_makedb/0.9.29
9209,2022-01,1,sceasy_convert/0.0.5+galaxy1
9210,2022-01,1,EMBOSS: iep45/5.0.0
9211,2022-01,1,rgweblogo3/0.4
9212,2022-01,1,fasta-stats/1.0.3
9213,2022-01,1,tb_variant_filter/0.3.5+galaxy2
9214,2022-01,1,mothur_make_contigs/1.39.5.0
9215,2022-01,1,mothur_make_biom/1.36.1.0
9216,2022-01,1,bcftools_plugin_fill_tags/1.10
9217,2022-01,1,mothur_list_seqs/1.39.5.0
9218,2022-01,1,minimap2/2.20+galaxy2
9219,2022-01,1,seqtk_listhet/1.3.1
9220,2022-01,1,presto_buildconsensus/0.6.2+galaxy0
9221,2022-01,1,velveth/1.2.10.1
9222,2022-01,1,multiqc/1.7.1
9223,2022-01,1,in_silico_complementation/1.0.0
9224,2022-01,1,vcfdistance/1.0.0_rc1+galaxy0
9225,2022-01,1,ems_variant_density_mapping/1.0.0
9226,2022-01,1,bedtools_bamtobed/0.1.0
9227,2022-01,1,dada2_removeBimeraDenovo/1.18+galaxy0
9228,2022-01,1,macs2_predictd/2.1.0.20140616.0
9229,2022-01,1,fastq_paired_end_joiner/1.0.0
9230,2022-01,1,snp_mapping_using_wgs/1.0.0
9231,2022-01,1,mothur_seq_error/1.36.1.0
9232,2022-01,1,poretools_winner/0.6.1a1.0
9233,2022-01,1,picard_FastqToSam/2.7.1.0
9234,2022-01,1,seqtk_trimfq/1.2.0
9235,2022-01,1,sklearn_train_test_split/1.0.8.3
9236,2022-01,1,umi_tools_extract/0.5.5.2
9237,2022-01,1,gd_draw_variants/1.1.0
9238,2022-01,1,poretools_times/0.6.1a1.0
9239,2022-01,1,EMBOSS: fuzznuc37/5.0.2
9240,2022-01,1,bedtools_genomecoveragebed_bedgraph/0.1.0
9241,2022-01,1,macs2_predictd/2.1.0.20151222.0
9242,2022-01,1,ncbi_makeblastdb/0.3.0
9243,2022-01,1,EMBOSS: freak36/5.0.0.1
9244,2022-01,1,fetchflank/1.0.0
9245,2022-01,1,mothur_align_check/1.39.5.0
9246,2022-01,1,mothur_get_sharedseqs/1.39.5.0
9247,2022-01,1,stringtie_merge/1.3.3
9248,2022-01,1,mothur_get_sabund/1.39.5.0
9249,2022-01,1,samtools_mpileup/2.1.1
9250,2022-01,1,CONVERTER_Gro_to_Pdb_0/CONVERTER_Gro_to_Pdb_0
9251,2022-01,1,masigpro/1.49.3.1+galaxy1
9252,2022-01,1,poretools_qualpos/0.6.1a1.0
9253,2022-01,1,MAF_Reverse_Complement_1/MAF_Reverse_Complement_1
9254,2022-01,1,circos/0.69.8+galaxy4
9255,2022-01,1,hyphy_fel/2.5.31+galaxy1
9256,2022-01,1,mothur_get_rabund/1.39.5.0
9257,2022-01,1,ffindex_dbkit_create/0.2+galaxy0
9258,2022-01,1,cummeRbund/2.16.0
9259,2022-01,1,EMBOSS: est2genome32/5.0.0.1
9260,2022-01,1,poretools_occupancy/0.6.1a1.1
9261,2022-01,1,mothur_amova/1.39.5.0
9262,2022-01,1,gd_new_oscar/1.0.0
9263,2022-01,1,mothur_bin_seqs/1.39.5.0
9264,2022-01,1,snippy/4.4.5+galaxy0
9265,2022-01,1,poretools_nucdist/0.6.1a1.0
9266,2022-01,1,EMBOSS: water107/5.0.0
9267,2022-01,1,spring_cross/0.2+galaxy0
9268,2022-01,1,feelnc/0.2
9269,2022-01,1,ggplot2_heatmap2/2.2.1+galaxy1
9270,2022-01,1,EMBOSS: pepinfo69/5.0.0
9271,2022-01,1,spring_mcc/0.2+galaxy0
9272,2022-01,1,gd_pathway_image/1.1.0
9273,2022-01,1,stringtie/1.3.4
9274,2022-01,1,hyphy_bgm/2.5.31+galaxy2
9275,2022-01,1,megablast_xml_parser/1.0.1
9276,2022-01,1,datamash_ops/1.0.6
9277,2022-01,1,mothur_chimera_check/1.39.5.0
9278,2022-01,1,cat_add_names/5.0.3.0
9279,2022-01,1,mothur_chimera_slayer/1.39.5.0
9280,2022-01,1,EMBOSS: wordcount109/5.0.0.1
9281,2022-01,1,picard_CollectGcBiasMetrics/2.18.2.1
9282,2022-01,1,lped2pbedconvert/lped2pbedconvert
9283,2022-01,1,mothur_phylotype/1.39.5.0
9284,2022-01,1,bamFilter/0.0.1
9285,2022-01,1,khmer_filter_abundance/3.0.0a3+galaxy2
9286,2022-01,1,EMBOSS: backtranseq2/6.6.0
9287,2022-01,1,scipy_sparse/1.0.8.3
9288,2022-01,1,picard_CollectBaseDistributionByCycle/2.18.2.1
9289,2022-01,1,varscan_copynumber/2.4.3.2
