,month_year,totalmemory,tool_name_version
1898,2021-09,15,EMBOSS: dan19/5.0.0.1
1899,2021-09,15,deeptools_bam_pe_fragmentsize/3.3.2.0.0
1900,2021-09,15,minimap2/2.17+galaxy3
1901,2021-09,15,kraken-filter/1.3.1
1902,2021-09,15,bedtools_genomecoveragebed/2.29.0
1903,2021-09,15,tbvcfreport/0.1.8+galaxy0
1904,2021-09,15,flymine/flymine
1905,2021-09,15,vcfcombine/1.0.0_rc3+galaxy0
1906,2021-09,15,mothur_make_biom/1.39.5.0
1907,2021-09,15,rseqc_read_quality/2.6.4
1908,2021-09,15,sklearn_numeric_clustering/1.0.8.3
1909,2021-09,15,dada2_dada/1.18+galaxy0
1910,2021-09,15,cshl_fastq_quality_boxplot/1.0.1
1911,2021-09,15,deeptools_plot_heatmap/3.3.0.0.1
1912,2021-09,14,fastq_quality_trimmer/1.0.0
1913,2021-09,14,deeptools_compute_gc_bias/3.3.2.0.0
1914,2021-09,14,mimodd_varextract/0.1.9
1915,2021-09,14,featurecounts/1.6.3+galaxy2
1916,2021-09,14,fastq_manipulation/1.1.5
1917,2021-09,14,multiqc/1.8+galaxy1
1918,2021-09,14,tp_tail_tool/1.1.0
1919,2021-09,14,scanpy_plot/1.7.1+galaxy1
1920,2021-09,13,EMBOSS: needle56/5.0.0.1
1921,2021-09,13,ncbi_blastdbcmd_wrapper/2.10.1+galaxy0
1922,2021-09,13,pretext_map/0.1.7+galaxy0
1923,2021-09,13,mlst/2.19.0
1924,2021-09,13,dada2_plotComplexity/1.20+galaxy0
1925,2021-09,13,samtools_slice_bam/2.0
1926,2021-09,13,CONVERTER_gff_to_interval_index_0/CONVERTER_gff_to_interval_index_0
1927,2021-09,13,cshl_fastq_quality_filter/1.0.2
1928,2021-09,13,fastq_filter/1.1.1
1929,2021-09,13,kraken-mpa-report/1.2.4
1930,2021-09,12,taxonomy_krona_chart/2.7.1+galaxy0
1931,2021-09,12,socru/2.1.7
1932,2021-09,12,fasplit/357
1933,2021-09,12,regexColumn1/1.0.1
1934,2021-09,12,vcfleftalign/1.0.0_rc3+galaxy0
1935,2021-09,12,fastq_masker_by_quality/1.1.5
1936,2021-09,12,egsea/1.10.0
1937,2021-09,12,feelnc/0.2
1938,2021-09,12,mothur_rarefaction_single/1.39.5.0
1939,2021-09,12,sam_bw_filter/1.0.0
1940,2021-09,12,ivar_consensus/1.2.2+galaxy0
1941,2021-09,12,bwa/0.7.15.1
1942,2021-09,12,XY_Plot_1/1.0.2
1943,2021-09,11,rseqc_tin/2.6.4.1
1944,2021-09,11,ivar_trim/1.3.1+galaxy2
1945,2021-09,11,intervene_pairwise/0.6.5
1946,2021-09,11,progressivemauve/2015_02_13.0
1947,2021-09,11,heinz_bum/1.0
1948,2021-09,11,mothur_split_abund/1.39.5.0
1949,2021-09,11,__IMPORT_HISTORY__/__IMPORT_HISTORY__
1950,2021-09,11,cutadapt/1.16.3
1951,2021-09,11,bandage_info/0.8.1+galaxy1
1952,2021-09,11,CONVERTER_gff_to_fli_0/CONVERTER_gff_to_fli_0
1953,2021-09,11,EMBOSS: pepinfo69/5.0.0
1954,2021-09,11,gubbins/0.1.0
1955,2021-09,11,EMBOSS: pepstats71/5.0.0
1956,2021-09,10,trimmer/trimmer
1957,2021-09,10,biom_convert/2.1.5.4
1958,2021-09,10,taxonomy_krona_chart/2.6.1.1
1959,2021-09,10,EMBOSS: pepwindow73/5.0.0
1960,2021-09,10,mothur_cluster/1.39.5.0
1961,2021-09,10,vcfhethom/1.0.0_rc3+galaxy0
1962,2021-09,10,fasterq_dump/2.10.4+galaxy2
1963,2021-09,10,heinz_visualization/0.1.1
1964,2021-09,10,EMBOSS: revseq82/5.0.0
1965,2021-09,10,vcfgenotypes/1.0.0_rc3+galaxy0
1966,2021-09,10,bwa_wrapper/1.2.3
1967,2021-09,10,circos_wiggle_to_scatter/0.69.8+galaxy7
1968,2021-09,10,uniprot/0.2
1969,2021-09,10,EMBOSS: dotpath25/5.0.0
1970,2021-09,10,EMBOSS: dotpath25/5.0.0.1
1971,2021-09,10,gops_concat_1/1.0.1
1972,2021-09,10,Extract_features1/Extract_features1
1973,2021-09,10,intervene_upset/0.6.5
1974,2021-09,9,scanpy_inspect/1.7.1+galaxy0
1975,2021-09,9,trimmomatic/0.36.6
1976,2021-09,9,anndata_manipulate/0.7.5+galaxy0
1977,2021-09,9,anndata_import/0.7.5+galaxy0
1978,2021-09,9,samtools_phase/2.0.1
1979,2021-09,9,gmx_sim/2020.2+galaxy0
1980,2021-09,9,plant_tribes_assembly_post_processor/1.0.3.0
1981,2021-09,9,picard_MarkDuplicates/2.18.2.1
1982,2021-09,9,get_pdb/0.1.0
1983,2021-09,9,kraken2/2.0.8_beta+galaxy0
1984,2021-09,9,pca1/1.0.2
1985,2021-09,9,deeptools_plot_fingerprint/2.5.0.0
1986,2021-09,9,tradis_gene_insert_sites/1.4.5+galaxy2
1987,2021-09,9,hyphy_cfel/2.5.31+galaxy1
1988,2021-09,9,picard_RevertOriginalBaseQualitiesAndAddMateCigar/2.18.2.1
1989,2021-09,9,CONVERTER_sam_to_bigwig_0/CONVERTER_sam_to_bigwig_0
1990,2021-09,9,compose_text_param/0.1.1
1991,2021-09,9,bedtools_makewindowsbed/2.30.0
1992,2021-09,9,subtract_query1/0.1
1993,2021-09,9,gops_merge_1/1.0.0
1994,2021-09,8,crossmap_bam/0.5.2+galaxy0
1995,2021-09,8,bamtools/0.0.1
1996,2021-09,8,rseqc_deletion_profile/2.6.4
1997,2021-09,8,raceid_filtnormconf/3.1
1998,2021-09,8,tp_uniq_tool/1.1.1
1999,2021-09,8,khmer_filter_below_abundance_cutoff/3.0.0a3+galaxy2
2000,2021-09,8,datamash_transpose/1.1.0
2001,2021-09,8,picard_ReplaceSamHeader/2.18.2.1
2002,2021-09,8,picard_AddOrReplaceReadGroups/1.126.0
2003,2021-09,8,datamash_reverse/1.1.0
2004,2021-09,8,exonerate/2.4.0+galaxy2
2005,2021-09,8,pileup_interval/1.0.3
2006,2021-09,8,mothur_chop_seqs/1.39.5.0
2007,2021-09,8,cshl_fasta_formatter/1.0.1
2008,2021-09,8,mimodd_vcf_filter/0.1.9
2009,2021-09,8,presto_assemblepairs/0.6.2
2010,2021-09,8,Add_a_column1/1.1.0
2011,2021-09,8,umi_tools_count/0.5.5.1
2012,2021-09,8,duplex/0.3
2013,2021-09,8,EMBOSS: matcher52/5.0.0.1
2014,2021-09,8,vcf_to_maf_customtrack1/vcf_to_maf_customtrack1
2015,2021-09,8,deeptools_bam_coverage/3.1.2.0.0
2016,2021-09,8,ip_landmark_registration/0.0.2
2017,2021-09,8,fasta_concatenate0/0.0.1
2018,2021-09,8,hgv_david/hgv_david
2019,2021-09,8,tp_split_on_column/0.2
2020,2021-09,8,unicycler/0.4.7.0
2021,2021-09,8,edger/3.24.1+galaxy1
2022,2021-09,8,naive_variant_caller/0.0.2
2023,2021-09,8,idr/2.0.3
2024,2021-09,8,gmx_setup/2020.2+galaxy0
2025,2021-09,8,MAF_To_Fasta1/MAF_To_Fasta1
2026,2021-09,8,circos_gc_skew/0.69.8+galaxy7
2027,2021-09,7,macs2_refinepeak/2.1.1.20160309.1
2028,2021-09,7,deseq2/2.11.40.2
2029,2021-09,7,macs2_bdgbroadcall/2.1.1.20160309.0
2030,2021-09,7,kc-align/1.0.2
2031,2021-09,7,mothur_reverse_seqs/1.39.5.0
2032,2021-09,7,sklearn_svm_classifier/1.0.8.3
2033,2021-09,7,plant_tribes_gene_family_classifier/1.0.3.0
2034,2021-09,7,gops_coverage_1/1.0.0
2035,2021-09,7,heatmap_1/1.0.0
2036,2021-09,7,graphlan_annotate/1.1.3
2037,2021-09,7,raceid_clustering/3.1
2038,2021-09,7,ggplot2_violin/2.2.1+galaxy0
2039,2021-09,7,CONVERTER_interval_to_tabix_0/CONVERTER_interval_to_tabix_0
2040,2021-09,7,mothur_dist_shared/1.39.5.0
2041,2021-09,7,rseqc_mismatch_profile/2.6.4
2042,2021-09,7,column_order_header_sort/0.0.1
2043,2021-09,7,gfa_to_fa/0.1.2
2044,2021-09,6,Summary_Statistics1/Summary_Statistics1
2045,2021-09,6,tb_profiler_profile/2.8.4+galaxy1
2046,2021-09,6,bcftools_convert_from_vcf/1.10
2047,2021-09,6,gmx_editconf/2020.2+galaxy0
2048,2021-09,6,bcftools_consensus/1.10
2049,2021-09,6,bax2bam/0.0.11+galaxy0
2050,2021-09,6,vegan_diversity/2.4-3
2051,2021-09,6,abricate_summary/1.0.1
2052,2021-09,6,vcfsort/1.0.0_rc3+galaxy0
2053,2021-09,6,seqtk_dropse/1.3.1
2054,2021-09,6,query_tabular/3.1.2
2055,2021-09,6,seq_composition/0.0.5
2056,2021-09,6,deeptools_bam_compare/3.1.2.0.0
2057,2021-09,6,ebi_search_rest_results/0.1.1
2058,2021-09,6,query_tabular/3.0.0
2059,2021-09,6,meme_fimo/5.0.5.0
2060,2021-09,6,medaka_consensus/1.0.3+galaxy2
2061,2021-09,6,gprofiler_gost/0.1.7+galaxy11
2062,2021-09,5,shovill/1.0.4+galaxy1
2063,2021-09,5,masigpro/1.49.3.1+galaxy1
2064,2021-09,5,trinity_run_de_analysis/2.9.1
2065,2021-09,5,Show tail1/Show tail1
2066,2021-09,5,featurecounts/1.6.0.2
2067,2021-09,5,tp_cut_tool/1.0.0
2068,2021-09,5,khmer_normalize_by_median/3.0.0a3+galaxy2
2069,2021-09,5,tp_tac/1.1.0
2070,2021-09,5,sklearn_searchcv/1.0.8.1
2071,2021-09,5,jbrowse_to_standalone/1.16.11+galaxy1
2072,2021-09,5,secure_hash_message_digest/secure_hash_message_digest
2073,2021-09,5,msstats/3.22.0.0
2074,2021-09,5,bedtools_slopbed/2.30.0
2075,2021-09,5,ggplot2_histogram/2.2.1+galaxy0
2076,2021-09,5,EMBOSS: garnier40/5.0.0
2077,2021-09,5,salmon/1.3.0+galaxy1
2078,2021-09,5,poretools_hist/0.6.1a1.1
2079,2021-09,5,bedtools_map/2.30.0.2
2080,2021-09,5,ebi_metagenomics_run_downloader/0.1.0
2081,2021-09,5,query_tabular/3.3.0
2082,2021-09,5,goslimmer/1.0.1
2083,2021-09,5,hyphy_strike_ambigs/2.5.31
2084,2021-09,5,EMBOSS: iep45/5.0.0.1
2085,2021-09,5,peptide_shaker/1.16.36.3
2086,2021-09,5,tn93_cluster/1.0.6
2087,2021-09,5,miniasm/0.2+galaxy0
2088,2021-09,5,fastq_paired_end_deinterlacer/1.1.2
2089,2021-09,5,scanpy_filter/1.7.1+galaxy0
2090,2021-09,5,augustus_training/3.4.0
2091,2021-09,5,sklearn_svm_classifier/1.0.8.1
2092,2021-09,5,gmx_solvate/2020.2+galaxy0
2093,2021-09,5,seurat/3.1.2
2094,2021-09,4,ivar_removereads/1.3.1+galaxy2
2095,2021-09,4,mimodd_varreport/0.1.9
2096,2021-09,4,hgv_linkToGProfile/hgv_linkToGProfile
2097,2021-09,4,anndata_ops/1.7.2+galaxy0
2098,2021-09,4,vcffixup/1.0.0_rc3+galaxy0
2099,2021-09,4,Add_a_column1/1.5
2100,2021-09,4,tbvcfreport/0.1.7+galaxy0
2101,2021-09,4,vcf2tsv/0.0.3
2102,2021-09,4,varscan/0.1
2103,2021-09,4,scikit_bio_diversity_beta_diversity/0.4.2.0
2104,2021-09,4,trinity_super_transcripts/2.9.1
2105,2021-09,4,anndata_inspect/0.7.5+galaxy0
2106,2021-09,4,trinotate/3.1.1
2107,2021-09,4,tsne/0.0.2
2108,2021-09,4,bandage_image/0.8.1+galaxy0
2109,2021-09,4,scanpy_cluster_reduce_dimension/1.7.1+galaxy0
2110,2021-09,4,mimodd_map/0.1.9
2111,2021-09,4,EMBOSS: backtranseq2/6.6.0
2112,2021-09,4,EMBOSS: cusp17/5.0.0
2113,2021-09,4,bcftools_plugin_fill_tags/1.10
2114,2021-09,4,samtools_mpileup/2.1.3
2115,2021-09,4,bcftools_query/1.10
2116,2021-09,4,raceid_inspecttrajectory/3.1
2117,2021-09,4,CONVERTER_interval_to_bed6_0/CONVERTER_interval_to_bed6_0
2118,2021-09,4,query_tabular/3.1.1
2119,2021-09,4,query_tabular/2.0.0
2120,2021-09,4,CONVERTER_fasta_to_bowtie_base_index/CONVERTER_fasta_to_bowtie_base_index
2121,2021-09,4,gd_raxml/1.0.0
2122,2021-09,4,addName/0.2.0
2123,2021-09,4,blastxml_to_tabular/2.10.1+galaxy0
2124,2021-09,4,fastqc/0.67
2125,2021-09,4,dada2_makeSequenceTable/1.18+galaxy0
2126,2021-09,4,mummer_dnadiff/4.0.0beta2
2127,2021-09,4,mothur_venn/1.39.5.0
2128,2021-09,4,limma_voom/3.48.0
2129,2021-09,4,limma_voom/3.38.3+galaxy3
2130,2021-09,4,keras_model_config/0.5.0
2131,2021-09,4,plotly_ml_performance_plots/0.2
2132,2021-09,4,maker_map_ids/2.31.11
2133,2021-09,4,genomescope/2.0+galaxy1
2134,2021-09,4,vcftools_annotate/0.1
2135,2021-09,4,sklearn_build_pipeline/1.0.8.1
2136,2021-09,4,vcfprimers/1.0.0_rc3+galaxy0
2137,2021-09,3,wormbase/wormbase
2138,2021-09,3,nanoplot/1.25.0+galaxy1
2139,2021-09,3,dada2_removeBimeraDenovo/1.18+galaxy0
2140,2021-09,3,hetbox/1.0
2141,2021-09,3,scanpy_find_markers/1.7.2+galaxy0
2142,2021-09,3,sklearn_pca/1.0.8.3+galaxy0
2143,2021-09,3,plotly_regression_performance_plots/0.1
2144,2021-09,3,vcfgeno2haplo/1.0.0_rc3+galaxy0
2145,2021-09,3,gmx_em/2020.2+galaxy0
2146,2021-09,3,ivar_trim/1.2.2+galaxy0
2147,2021-09,3,wiggle2simple1/wiggle2simple1
2148,2021-09,3,gff_filter_by_attribute/gff_filter_by_attribute
2149,2021-09,3,microsats_align1/1.0.0
2150,2021-09,3,medaka_variant/1.0.3+galaxy3
2151,2021-09,3,circos_interval_to_text/0.69.8+galaxy7
2152,2021-09,3,mothur_fastq_info/1.36.1.0
2153,2021-09,3,prokka/1.14.5
2154,2021-09,3,picard_artifact_metrics/2.18.2.1
2155,2021-09,3,tradis_essentiality/1.4.5+galaxy2
2156,2021-09,3,picard_CollectWgsMetrics/2.18.2.1
2157,2021-09,3,bedtools_nucbed/2.30.0
2158,2021-09,3,fastq_to_tabular/1.1.1
2159,2021-09,3,deeptools_multi_bigwig_summary/3.1.2.0.0
2160,2021-09,3,EMBOSS: water107/5.0.0
2161,2021-09,3,intervene_upset/0.6.4
2162,2021-09,3,bedtools_bedtoigv/2.30.0
2163,2021-09,3,mimodd_info/0.1.9
2164,2021-09,3,samtools_flagstat/2.0
2165,2021-09,3,raceid_trajectory/3.1
2166,2021-09,3,gtf_filter_by_attribute_values_list/gtf_filter_by_attribute_values_list
2167,2021-09,3,samtools_idxstats/2.0.1
2168,2021-09,3,vegan_fisher_alpha/2.4-3
2169,2021-09,3,EMBOSS: cirdna11/5.0.0
2170,2021-09,3,CONVERTER_vcf_to_tabix_0/CONVERTER_vcf_to_tabix_0
2171,2021-09,3,gene2exon1/gene2exon1
2172,2021-09,3,ctb_sdf2fps/0.1.1
2173,2021-09,3,annotatemyids/3.12.0
2174,2021-09,3,hhsearch/3.2.0+galaxy0
2175,2021-09,3,vcf2pgSnp/1.0.0
2176,2021-09,3,snpEff_get_chr_names/4.3+T.galaxy2
2177,2021-09,3,sklearn_ensemble/1.0.8.2
2178,2021-09,3,sklearn_build_pipeline/1.0.8.3
2179,2021-09,3,snpSift_vcfCheck/4.3+t.galaxy0
2180,2021-09,3,hyphy_annotate/2.5.31+galaxy0
2181,2021-09,3,macs2_bdgdiff/2.1.1.20160309.0
2182,2021-09,3,fargene/0.1+galaxy1
2183,2021-09,3,edger/3.34.0
2184,2021-09,3,filter_tabular/3.1.0
2185,2021-09,3,sklearn_searchcv/1.0.8.3
2186,2021-09,2,sklearn_clf_metrics/1.0.8.3
2187,2021-09,2,cshl_fasta_nucleotides_changer/1.0.2
2188,2021-09,2,EMBOSS: primersearch81/5.0.0.1
2189,2021-09,2,cshl_fastx_nucleotides_distribution/1.0.1
2190,2021-09,2,EMBOSS: palindrome65/5.0.0.1
2191,2021-09,2,EMBOSS: needle56/5.0.0
2192,2021-09,2,kcca1/1.0.0
2193,2021-09,2,kpca1/1.0.0
2194,2021-09,2,EMBOSS: matcher52/5.0.0
2195,2021-09,2,EMBOSS: extractseq35/5.0.0
2196,2021-09,2,EMBOSS: etandem33/5.0.0.1
2197,2021-09,2,picard_SamToFastq/2.7.1.0
2198,2021-09,2,EMBOSS: compseq14/5.0.0.1
2199,2021-09,2,scatterplot_rpy/1.0.3
2200,2021-09,2,build_ucsc_custom_track_1/1.0.0
2201,2021-09,2,vcfannotategenotypes/1.0.0_rc3+galaxy0
2202,2021-09,2,cufflinks/2.2.1.0
2203,2021-09,2,vcfflatten2/1.0.0_rc3+galaxy0
2204,2021-09,2,count_gff_features/0.2
2205,2021-09,2,Multivariate/2.3.10
2206,2021-09,2,Transformation/2.2.0
2207,2021-09,2,gffcompare_to_bed/0.2.1
2208,2021-09,2,Add_a_column1/1.3.1
2209,2021-09,2,check_snpeff_candidates/1.0.0
2210,2021-09,2,Add_a_column1/1.2.0
2211,2021-09,2,annotatemyids/3.5.0.1
2212,2021-09,2,annotatemyids/3.7.0
2213,2021-09,2,annotatemyids/3.7.0+galaxy1
2214,2021-09,2,annotatemyids/3.7.0+galaxy2
2215,2021-09,2,gops_cluster_1/1.0.0
2216,2021-09,2,bcftools_cnv/1.10
2217,2021-09,2,bedtools_bedpetobam/2.30.0
2218,2021-09,2,bedtools_complementbed/2.30.0
2219,2021-09,2,gops_basecoverage_1/1.0.0
2220,2021-09,2,bedtools_groupbybed/2.30.0
2221,2021-09,2,bedtools_multicovtbed/2.27.0.0
2222,2021-09,2,bedtools_overlapbed/2.30.0
2223,2021-09,2,bedtools_randombed/2.30.0
2224,2021-09,2,collection_element_identifiers/0.0.2
2225,2021-09,2,uniprot/0.1
2226,2021-09,2,deseq2/2.1.8.3
2227,2021-09,2,featurecounts/1.4.6.p5
2228,2021-09,2,tp_sort_rows/1.1.0
2229,2021-09,2,gfa_to_fa/0.1.0
2230,2021-09,2,gff_to_prot/3.0.2+galaxy0
2231,2021-09,2,gprofiler_convert/0.1.7+galaxy11
2232,2021-09,2,gprofiler_orth/0.1.7+galaxy11
2233,2021-09,2,gprofiler_snpense/0.1.7+galaxy11
2234,2021-09,2,graphlan/1.1.3
2235,2021-09,2,tp_grep_tool/1.1.0
2236,2021-09,2,tp_grep_tool/1.0.0
2237,2021-09,2,hyphy_bgm/2.5.31+galaxy2
2238,2021-09,2,hyphy_conv/2.5.31+galaxy1
2239,2021-09,2,hyphy_fade/2.5.31+galaxy1
2240,2021-09,2,hyphy_fel/2.5.31+galaxy1
2241,2021-09,2,hyphy_gard/2.5.31+galaxy1
2242,2021-09,2,iqtree/2.1.2+galaxy2
2243,2021-09,2,ivar_getmasked/1.2.2+galaxy0
2244,2021-09,2,kobas_identify/2.1.1
2245,2021-09,2,sklearn_svm_classifier/1.0.8.2
2246,2021-09,2,macs2_randsample/2.1.1.20160309.1
2247,2021-09,2,maker/2.31.11
2248,2021-09,2,sklearn_generalized_linear/1.0.8.3
2249,2021-09,2,medaka_variant/1.3.2+galaxy1
2250,2021-09,2,sklearn_generalized_linear/1.0.8.2
2251,2021-09,2,sklearn_ensemble/1.0.8.3
2252,2021-09,2,minimap2/2.17+galaxy2
2253,2021-09,2,mixcr_analyze/3.0.5.0
2254,2021-09,2,mothur_lefse/1.39.5.0
2255,2021-09,2,mothur_make_contigs/1.39.5.0
2256,2021-09,2,mothur_make_fastq/1.39.5.0
2257,2021-09,2,mothur_pcoa/1.39.5.0
2258,2021-09,2,mothur_screen_seqs/1.39.5.0
2259,2021-09,2,ml_visualization_ex/1.0.8.3
2260,2021-09,2,mothur_trim_seqs/1.39.5.0
2261,2021-09,2,keras_model_builder/0.5.0
2262,2021-09,2,msaboot/0.1.2
2263,2021-09,2,multiqc/1.6
2264,2021-09,2,multiqc/1.7
2265,2021-09,2,multiqc/1.9
2266,2021-09,2,bg_diamond_view/2.0.8
2267,2021-09,2,poretools_qualdist/0.6.1a1.0
2268,2021-09,2,presto_buildconsensus/0.6.2
2269,2021-09,2,presto_maskprimers/0.6.2
2270,2021-09,2,deeptools_plot_correlation/3.1.2.0.0
2271,2021-09,2,qualimap_counts/2.2.2d
2272,2021-09,2,qualimap_multi_bamqc/2.2.2d
2273,2021-09,2,quast/4.6.3
2274,2021-09,2,raceid_inspectclusters/3.1
2275,2021-09,2,repmatch_gff3/1.0.3
2276,2021-09,2,melt/1.4.2
2277,2021-09,2,deeptools_compute_matrix/3.0.2.0
2278,2021-09,2,ctb_online_data_fetch/0.2
2279,2021-09,2,seqtk_seq/1.3.3
2280,2021-09,2,sina/1.7.2+galaxy0
2281,2021-09,2,snap_training/2013_11_29+galaxy1
2282,2021-09,2,snpEff_build_gb/4.3+T.galaxy3
2283,2021-09,2,tn93_filter/1.0.6
2284,2021-09,2,tn93_readreduce/1.0.6
2285,2021-09,2,trinity_filter_low_expr_transcripts/2.9.1
2286,2021-09,2,createInterval/createInterval
2287,2021-09,2,vsearch_clustering/2.8.3.0
2288,2021-09,2,vsearch_dereplication/2.8.3.0
2289,2021-09,2,vsearch_search/2.8.3.1
2290,2021-09,2,collapse_dataset/4.2
2291,2021-09,2,ucsc_table_direct_archaea1/ucsc_table_direct_archaea1
2292,2021-09,1,mummer_show_coords/4.0.0beta2+galaxy1
2293,2021-09,1,MAF_To_BED1/MAF_To_BED1
2294,2021-09,1,cor2/1.0.0
2295,2021-09,1,multiqc/1.0.0.0
2296,2021-09,1,snpSift_geneSets/4.3.0
2297,2021-09,1,deseq2/2.11.38
2298,2021-09,1,getalleleseq/0.0.1
2299,2021-09,1,hgv_sift/hgv_sift
2300,2021-09,1,ncbi_acc_download/0.2.5+galaxy0
2301,2021-09,1,scanpy_plot_embed/1.7.2+galaxy0
2302,2021-09,1,ggplot2_heatmap2/2.2.1+galaxy1
2303,2021-09,1,newick_display/1.6
2304,2021-09,1,sqlite_to_tabular/2.0.0
2305,2021-09,1,sqlite_to_tabular/2.0.1
2306,2021-09,1,sqlite_to_tabular/3.2.0
2307,2021-09,1,winSplitter/1.0.1
2308,2021-09,1,crossmap_wig/0.5.2+galaxy0
2309,2021-09,1,crossmap_vcf/0.5.2+galaxy0
2310,2021-09,1,fastq_dump/2.10.4
2311,2021-09,1,plotly_parallel_coordinates_plot/0.1
2312,2021-09,1,velveth/1.2.10.1
2313,2021-09,1,mothur_make_lefse/1.39.5.0
2314,2021-09,1,tp_sorted_uniq/1.0.0
2315,2021-09,1,velvetg/1.2.10.1
2316,2021-09,1,stringtie/1.3.4
2317,2021-09,1,stringtie/1.3.6
2318,2021-09,1,gff_filter_by_feature_count/gff_filter_by_feature_count
2319,2021-09,1,vcfvcfintersect/1.0.0_rc1+galaxy0
2320,2021-09,1,vcfselectsamples/1.0.0_rc3+galaxy0
2321,2021-09,1,cuffdiff/0.0.7
2322,2021-09,1,crossmap_bed/0.5.2+galaxy0
2323,2021-09,1,vcffilter2/1.0.0_rc1+galaxy2
2324,2021-09,1,vcfdistance/1.0.0_rc3+galaxy0
2325,2021-09,1,vcfcommonsamples/1.0.0_rc3+galaxy0
2326,2021-09,1,vcfcombine/1.0.0_rc1+galaxy0
2327,2021-09,1,vcfcombine/0.0.4
2328,2021-09,1,crosscontamination_barcode_filter/0.3
2329,2021-09,1,EMBOSS: tmap99/5.0.0
2330,2021-09,1,fastq_combiner/1.0.1
2331,2021-09,1,tn93/1.0.6
2332,2021-09,1,mothur_merge_count/1.39.5.0
2333,2021-09,1,tp_find_and_replace/1.1.2
2334,2021-09,1,circos_interval_to_tile/0.69.8+galaxy7
2335,2021-09,1,tp_sort_header_tool/1.0.0
2336,2021-09,1,trinity_contig_exn50_statistic/2.9.1
2337,2021-09,1,fasta_concatenate0/0.0.0
2338,2021-09,1,mothur_merge_taxsummary/1.39.5.0
2339,2021-09,1,cuffmerge/2.2.1.1
2340,2021-09,1,t_test_two_samples/1.0.1
2341,2021-09,1,CONVERTER_Pdb_to_Gro_0/CONVERTER_Pdb_to_Gro_0
2342,2021-09,1,mothur_consensus_seqs/1.39.5.0
2343,2021-09,1,cummeRbund/2.16.0+galaxy1
2344,2021-09,1,tp_multijoin_tool/1.0.0
2345,2021-09,1,Condense characters1/Condense characters1
2346,2021-09,1,gff3.rebase/1.2
2347,2021-09,1,blastxml_to_gapped_gff3/1.1
2348,2021-09,1,CONVERTER_tar_to_directory/CONVERTER_tar_to_directory
2349,2021-09,1,EMBOSS: charge8/5.0.0.1
2350,2021-09,1,poretools_nucdist/0.6.1a1.0
2351,2021-09,1,EMBOSS: trimseq103/5.0.0.1
2352,2021-09,1,gprofiler_random/0.1.7+galaxy11
2353,2021-09,1,mothur_get_groups/1.39.5.0
2354,2021-09,1,tp_sort_header_tool/1.1.0
2355,2021-09,1,poretools_stats/0.6.1a1.0
2356,2021-09,1,poretools_tabular/0.6.1a1.0
2357,2021-09,1,samtools_slice_bam/0.0.1
2358,2021-09,1,pandas_rolling_window/0.1
2359,2021-09,1,bioext_bam2msa/0.19.7.0
2360,2021-09,1,EMBOSS: pepwindow73/5.0.0.1
2361,2021-09,1,vsearch_alignment/2.8.3.0
2362,2021-09,1,EMBOSS: wordcount109/5.0.0.1
2363,2021-09,1,fastqc/0.65
2364,2021-09,1,bellerophon/1.0+galaxy0
2365,2021-09,1,vsearch_sorting/2.8.3.0
2366,2021-09,1,abims_anova/1.2.1
2367,2021-09,1,model_prediction/1.0.8.3
2368,2021-09,1,EMBOSS: equicktandem31/5.0.0.1
2369,2021-09,1,bedtools_spacingbed/2.30.0
2370,2021-09,1,picard_MergeSamFiles/2.7.1.0
2371,2021-09,1,EMBOSS: plotorf76/5.0.0
2372,2021-09,1,bedtools_shufflebed/2.30.0
2373,2021-09,1,mothur_rarefaction_shared/1.39.5.0
2374,2021-09,1,tp_sort_rows/1.0.0
2375,2021-09,1,gd_cluster_kegg/1.0.0
2376,2021-09,1,bedtools_maskfastabed/2.30.0
2377,2021-09,1,deeptools_plot_correlation/2.5.0.0
2378,2021-09,1,gd_pathway_image/1.1.0
2379,2021-09,1,gd_pca/1.0.0
2380,2021-09,1,mothur_remove_groups/1.39.5.0
2381,2021-09,1,tp_tac/1.0.0
2382,2021-09,1,tp_tail_tool/1.0.0
2383,2021-09,1,addName/0.1.1
2384,2021-09,1,addName/0.1.2
2385,2021-09,1,EMBOSS: polydot77/5.0.0.1
2386,2021-09,1,bamSplit/2.4.0
2387,2021-09,1,allele_counts_1/1.1
2388,2021-09,1,allele_counts_1/1.2
2389,2021-09,1,tp_text_file_with_recurring_lines/1.0.0
2390,2021-09,1,quast/5.0.2+galaxy0
2391,2021-09,1,deeptools_correct_gc_bias/3.3.2.0.0
2392,2021-09,1,picard_BedToIntervalList/2.18.2.1
2393,2021-09,1,bedtools_getfastabed/2.29.0
2394,2021-09,1,sequence_content_trimmer/0.1
2395,2021-09,1,fasta_nucleotide_color_plot/1.0.1
2396,2021-09,1,mothur_get_lineage/1.39.5.0
2397,2021-09,1,bedtools_fisher/2.30.0
2398,2021-09,1,EMBOSS: helixturnhelix43/5.0.0.1
2399,2021-09,1,EMBOSS: infoseq46/5.0.0
2400,2021-09,1,bedtools_clusterbed/2.30.0
2401,2021-09,1,ncbi_blastdbcmd_info/2.10.1+galaxy0
2402,2021-09,1,bedtools_bed12tobed6/2.30.0
2403,2021-09,1,rseqc_junction_annotation/2.6.4.1
2404,2021-09,1,sklearn_regression_metrics/1.0.8.3
