,num_jobs,num_users,tool_name_version
1255,96,1,cd_hit_est/1.3
1256,96,5,bedtools_sortbed/2.27.1
1257,96,5,bedtools_intersectbed/2.27.1+galaxy1
1258,96,21,ml_visualization_ex/1.0.8.3
1259,95,43,vcfgeno2haplo/1.0.0_rc3+galaxy0
1260,95,21,augustus_training/3.4.0+galaxy1
1261,95,14,EMBOSS: primersearch81/5.0.0.1
1262,95,18,mothur_make_fastq/1.39.5.0
1263,95,10,dada2_removeBimeraDenovo/1.18+galaxy0
1264,94,6,ncbi_blastn_wrapper/0.3.3
1265,94,22,bedtools_randombed/2.30.0
1266,94,19,tsne/0.0.2
1267,94,54,heinz_scoring/1.0
1268,94,8,t2t_report/1.0.0
1269,94,15,bcftools_plugin_fill_tags/1.10
1270,93,31,umi_tools_count/0.5.5.1
1271,93,52,gd_cluster_kegg/1.0.0
1272,93,14,mothur_nmds/1.39.5.0
1273,92,33,qualimap_multi_bamqc/2.2.2d
1274,92,7,miniasm/0.2+galaxy0
1275,91,51,xmfa2gff3/2015_02_13.1
1276,91,18,hyphy_annotate/2.5.31+galaxy0
1277,91,7,samtools_sort/2.0.2
1278,90,2,cshl_fastx_artifacts_filter/1.0.0
1279,90,44,vcfannotategenotypes/1.0.0_rc3+galaxy0
1280,90,28,deseq2/2.1.8.3
1281,90,29,vsearch_alignment/2.8.3.0
1282,89,50,fastqe/0.2.6+galaxy1
1283,89,16,xchem_transfs_scoring/0.4.0
1284,89,19,salmon/1.3.0+galaxy1
1285,89,13,keras_model_builder/0.5.0
1286,89,2,deeptools_plot_heatmap/3.3.0.0.1
1287,88,3,cshl_fastq_quality_filter/1.0.2
1288,88,7,salmon/0.14.1.2+galaxy1
1289,88,8,Fetch Taxonomic Ranks/1.1.0
1290,87,4,salmon/0.8.2
1291,87,30,vcftools_slice/0.1
1292,87,27,unipept/4.3.0
1293,87,7,trim_reads/1.0.0
1294,87,8,table_compute/0.9.1
1295,86,6,lca1/1.0.1
1296,86,31,repmatch_gff3/1.0.3
1297,86,28,enumerate_charges/2020.03.4+galaxy0
1298,86,11,vcf2tsv/1.0.0_rc1+galaxy0
1299,86,61,mothur_merge_count/1.39.5.0
1300,85,22,jq/1.0
1301,85,20,socru/2.1.7
1302,85,37,EMBOSS: patmatdb67/5.0.0
1303,84,24,mothur_make_contigs/1.39.5.0
1304,84,12,samtools_sort/2.0.1
1305,84,25,hifiasm/0.15.4+galaxy0
1306,84,4,anndata_manipulate/0.6.22.post1+galaxy4
1307,84,34,gprofiler_convert/0.1.7+galaxy11
1308,84,35,tp_cut_tool/1.0.0
1309,84,28,retrieve_scxa/v0.0.2+galaxy2
1310,83,40,spades_coronaspades/3.15.3+galaxy2
1311,83,1,ctb_silicos_qed/2021.03.4+galaxy0
1312,82,31,strelka_somatic/2.9.10+galaxy0
1313,82,27,melt/1.4.2
1314,82,4,deeptools_bam_coverage/3.0.2.0
1315,82,25,samtools_mpileup/2.1.3
1316,82,40,tp_easyjoin_tool/1.1.1
1317,82,27,rxdock_rbcavity/2013.1.1_148c5bd1+galaxy0
1318,81,8,stringtie/1.3.4
1319,81,32,biom_convert/2.1.5.4
1320,81,30,tp_text_file_with_recurring_lines/1.1.0
1321,80,3,fasta_compute_length/1.0.0
1322,80,38,macs2_refinepeak/2.1.1.20160309.1
1323,80,20,align_families/2.15
1324,80,6,salmon/0.11.2
1325,79,5,Draw_phylogram/1.0.0
1326,79,24,mummer_delta_filter/4.0.0rc1+galaxy2
1327,79,29,uniprot/0.3
1328,79,17,basil/1.2.0
1329,79,22,cutadapt/1.16.1
1330,78,12,bowtie2/0.4
1331,78,45,mlst_list/2.19.0
1332,78,11,hyphy_cfel/2.5.31+galaxy1
1333,78,4,Add_a_column1/1.1.0
1334,78,34,multigps/0.74.0
1335,77,33,cuffcompare/2.2.1.0
1336,77,31,ggplot2_histogram/2.2.1+galaxy0
1337,77,5,kallisto_quant/0.43.1.3
1338,76,24,rseqc_read_GC/2.6.4
1339,76,5,hyphy_relax/2.5.31+galaxy1
1340,76,12,deeptools_bam_pe_fragmentsize/3.5.1.0.0
1341,76,16,gprofiler_orth/0.1.7+galaxy11
1342,75,14,cloudmap_variant_discovery_mapping/1.0.0
1343,75,3,mothur_sffinfo/1.39.5.0
1344,75,1,gd_make_phylip/1.1.0
1345,75,17,EMBOSS: polydot77/5.0.0.1
1346,75,27,EMBOSS: einverted28/5.0.0.1
1347,75,31,mothur_remove_seqs/1.36.1.0
1348,75,20,Transformation/2.2.0
1349,75,5,EMBOSS: fuzznuc37/5.0.3
1350,74,23,spaln/2.4.03+galaxy0
1351,74,17,anndata_export/0.7.5+galaxy0
1352,74,37,picard_MarkDuplicates/1.126.0
1353,74,29,tp_sort_rows/1.1.0
1354,73,11,sqlite_to_tabular/3.2.0
1355,73,9,snpEff_databases/4.3+T.galaxy1
1356,73,7,samtools_mpileup/2.0
1357,73,33,vegan_fisher_alpha/2.4-3
1358,73,15,meryl/1.3+galaxy6
1359,72,8,mothur_split_abund/1.39.5.0
1360,72,12,featureCoverage1/2.0.0
1361,72,10,rnaspades/3.15.4+galaxy2
1362,72,4,scanpy_cluster_reduce_dimension/1.4.4.post1+galaxy3
1363,72,34,picard_CollectWgsMetrics/2.18.2.1
1364,71,8,dada2_plotQualityProfile/1.18+galaxy0
1365,71,20,wiggle2simple1/wiggle2simple1
1366,71,19,cuffmerge/2.2.1.1
1367,71,25,bed_to_protein_map/0.2.0
1368,71,12,bedtools_reldistbed/2.30.0
1369,71,6,nonpareil/3.1.1.0
1370,71,20,vsearch_chimera_detection/2.8.3.0
1371,70,7,deeptools_compute_matrix/3.0.2.0
1372,70,51,heinz/1.0
1373,70,4,hisat2/2.0.5.1
1374,70,20,hyphy_conv/2.5.31+galaxy1
1375,70,25,bwa_wrapper/1.2.3
1376,69,4,transit_gumbel/3.0.2+galaxy0
1377,69,33,deeptools_multi_bam_summary/2.5.0.0
1378,69,36,CONVERTER_sam_to_unsorted_bam/CONVERTER_sam_to_unsorted_bam
1379,69,11,align_families/3.0.2
1380,68,20,presto_assemblepairs/0.6.2
1381,68,8,purge_dups/1.2.5+galaxy4
1382,68,21,vsearch_sorting/2.8.3.0
1383,67,15,valet/1.0.0
1384,67,11,gff3.rebase/1.2
1385,66,3,CONVERTER_maf_to_interval_0/CONVERTER_maf_to_interval_0
1386,66,32,picard_MergeSamFiles/1.126.0
1387,66,19,poretools_occupancy/0.6.1a1.1
1388,66,25,ctb_frankenstein_ligand/2013.1-0+galaxy0
1389,66,35,ctb_online_data_fetch/0.2
1390,66,11,mothur_phylo_diversity/1.39.5.0
1391,66,22,khmer_abundance_distribution/3.0.0a3+galaxy2
1392,66,27,deeptools_bam_pe_fragmentsize/3.3.2.0.0
1393,66,21,EMBOSS: dan19/5.0.0.1
1394,65,11,mothur_cluster_split/1.36.1.0
1395,65,24,vsearch_search/2.8.3.1
1396,65,12,make_families/3.0.2
1397,64,12,fastqc/0.52
1398,64,26,spades_metaviralspades/3.15.4+galaxy0
1399,64,15,bcftools_cnv/1.10
1400,64,7,split_file_to_collection/0.4.0
1401,63,18,spades_rnaviralspades/3.15.3+galaxy2
1402,63,12,dropletutils/1.10.0+galaxy1
1403,63,9,fastq_dump/2.10.4
1404,63,24,mothur_list_seqs/1.39.5.0
1405,63,8,bam_to_scidx/1.0.1
1406,63,17,fastq_dump/2.9.1.3
1407,63,4,tb_profiler_profile/2.8.4+galaxy1
1408,63,33,deeptools_plot_correlation/2.5.0.0
1409,63,17,samtools_stats/2.0.1
1410,63,18,t_test_two_samples/1.0.1
1411,62,11,cuffdiff/0.0.7
1412,62,29,trinity_gene_to_trans_map/2.9.1
1413,62,12,make_families/2.15
1414,62,8,newick_display/1.6
1415,62,33,CONVERTER_biom/CONVERTER_biom
1416,62,6,snippy_clean_full_aln/4.5.0
1417,62,3,rna_star/2.7.2b
1418,62,43,EMBOSS: pepinfo69/5.0.0
1419,62,35,getalleleseq/0.0.1
1420,62,38,cat_prepare/5.0.3.0
1421,61,32,picard_CleanSam/1.126.0
1422,61,42,EMBOSS: pepwindow73/5.0.0
1423,61,15,sklearn_to_categorical/1.0.8.3
1424,61,9,mothur_screen_seqs/1.36.1.0
1425,61,6,meryl/1.3+galaxy5
1426,60,2,MAF_Limit_To_Species1/MAF_Limit_To_Species1
1427,59,5,tn93_filter/1.0.6
1428,59,33,CONVERTER_vcf_to_bgzip_0/CONVERTER_vcf_to_bgzip_0
1429,59,5,cshl_fastx_trimmer/1.0.2
1430,59,31,scanpy_scale_data/1.7.2+galaxy0
1431,59,18,seqtk_dropse/1.3.1
1432,59,17,predict_pipeline/1.0
1433,59,11,rna_star/2.7.7a
1434,58,17,deeptools_plot_enrichment/3.5.1.0.0
1435,58,4,EMBOSS: iep45/5.0.0.1
1436,58,4,meryl/1.3+galaxy2
1437,58,10,fasterq_dump/2.10.8+galaxy0
1438,58,2,fastq_to_tabular/1.1.1
1439,58,14,spades_rnaviralspades/3.15.4+galaxy0
1440,57,6,salmon/0.14.1.2
1441,57,4,mothur_shhh_seqs/1.39.5.0
1442,57,27,kpca1/1.0.0
1443,57,15,prepare_ligands_for_docking/3.1.1+galaxy0
1444,57,2,bcftools_stats/1.9+galaxy1
1445,57,3,bedtools_intersectbed/2.27.1
1446,57,25,iterative_map_pipeline/1.0
1447,57,2,GeneBed_Maf_Fasta2/1.0.1+galaxy0
1448,57,14,bam_to_sam/2.0
1449,57,5,mothur_consensus_seqs/1.39.5.0
1450,57,5,gatk4_mutect2/4.1.7.0+galaxy0
1451,57,5,hyphy_meme/2.5.36+galaxy2
1452,56,3,deeptools_correct_gc_bias/3.5.1.0.0
1453,56,2,trimmomatic/0.36.2
1454,56,24,mothur_summary_single/1.39.5.0
1455,56,20,EMBOSS: palindrome65/5.0.0.1
1456,56,22,hgv_pass/hgv_pass
1457,56,27,quast/5.0.2+galaxy0
1458,56,16,mimodd_sort/0.1.9
1459,55,16,bedtools_groupbybed/2.30.0
1460,55,23,EMBOSS: dotpath25/5.0.0.1
1461,55,9,macs2_randsample/2.1.1.20160309.1
1462,55,25,EMBOSS: merger54/5.0.0.1
1463,55,20,cor2/1.0.0
1464,55,13,snpEff_download/4.3+T.galaxy1
1465,55,14,vcfprimers/1.0.0_rc3+galaxy0
1466,54,4,samtools_view/1.9
1467,54,7,presto_maskprimers/0.6.2
1468,54,11,fasterq_dump/2.10.4
1469,54,31,cat_contigs/5.0.3.1
1470,54,9,Interval2Maf1/1.0.1+galaxy0
1471,54,1,blastxml_to_tabular/2.10.1+galaxy2
1472,54,19,seqtk_comp/1.3.1
1473,54,22,vcfcommonsamples/1.0.0_rc3+galaxy0
1474,53,6,transit_hmm/3.0.2+galaxy1
1475,53,6,hyphy_absrel/2.5.31+galaxy1
1476,52,13,macs2_callpeak/2.1.1.20160309.4
1477,52,7,EMBOSS: cpgreport16/5.0.0.1
1478,52,14,hyphy_bgm/2.5.31+galaxy2
1479,52,7,stringtie/1.3.6
1480,52,26,picard_MarkDuplicates/1.136.0
1481,52,12,__APPLY_RULES__/__APPLY_RULES__
1482,52,15,create_tool_recommendation_model/0.0.3
1483,52,5,Interval_Maf_Merged_Fasta2/Interval_Maf_Merged_Fasta2
1484,52,14,hyphy_fel/2.5.31+galaxy1
1485,51,18,quast/4.6.3
1486,51,4,query_tabular/3.1.2
1487,51,8,bowtie2/2.2.6
1488,51,23,mothur_rarefaction_shared/1.39.5.0
1489,51,17,plant_tribes_gene_family_phylogeny_builder/1.0.3.1
1490,51,2,fastq_manipulation/1.0.1
1491,51,11,filter_tabular/3.1.2
1492,51,4,bcftools_norm/1.9+galaxy1
1493,51,6,snippy_core/4.5.0
1494,51,15,scpipe/1.0.0+galaxy2
1495,50,6,rseqc_RNA_fragment_size/2.6.4.1
1496,50,22,snpEff_get_chr_names/4.3+T.galaxy2
1497,50,7,mothur_degap_seqs/1.39.5.0
1498,50,12,hicexplorer_hicplottads/2.1.4.0
1499,50,15,picard_QualityScoreDistribution/2.18.2.1
1500,50,12,multiqc/1.0.0.0
1501,50,26,CONVERTER_molecules/CONVERTER_molecules
1502,50,11,correct_barcodes/2.15
1503,50,24,plotly_parallel_coordinates_plot/0.2
1504,50,10,jbrowse/1.16.10+galaxy0
1505,49,7,mothur_merge_groups/1.39.5.0
1506,49,19,kobas_annotate/2.1.1
1507,49,16,dunovo/3.0.2
1508,49,2,dada2_mergePairs/1.14+galaxy0
1509,49,8,htseq_count/0.6.1galaxy3
1510,49,10,sklearn_feature_selection/1.0.8.3
1511,48,15,dada2_seqCounts/1.18+galaxy0
1512,48,17,varscan_copynumber/2.4.3.2
1513,48,8,hyphy_fade/2.5.31+galaxy1
1514,48,19,EMBOSS: sixpack90/5.0.0+galaxy2
1515,48,5,samtools_sort/2.0
1516,48,1,samtools_slice_bam/2.0.2
1517,48,3,vsearch_dereplication/1.9.7.0
1518,48,13,unicycler/0.4.6.0
1519,48,21,picard_MergeSamFiles/1.136.0
1520,47,2,bedtools_bamtobed/2.29.0
1521,47,5,featurecounts/1.6.0.2
1522,47,9,hyphy_summary/1.1.0
1523,47,7,mothur_parsimony/1.39.5.0
1524,46,28,mothur_heatmap_bin/1.39.5.0
1525,46,16,check_snpeff_candidates/1.0.0
1526,46,11,Univariate/2.2.4
1527,46,12,EMBOSS: dotpath25/5.0.0
1528,46,13,hyphy_prime/2.5.31+galaxy1
1529,45,17,samtools_idxstats/2.0
1530,45,1,fastq_manipulation/1.1.1
1531,45,15,bg_diamond/0.9.29.0
1532,45,17,jbrowse/1.16.1+galaxy0
1533,45,12,ivar_trim/1.2.2+galaxy0
1534,45,20,goseq/1.44.0+galaxy2
1535,45,6,fastq_paired_end_deinterlacer/1.1.2
1536,45,15,khmer_normalize_by_median/3.0.0a3+galaxy2
1537,45,4,EMBOSS: sirna89/5.0.0
1538,44,7,bax2bam/0.0.11+galaxy0
1539,44,17,goseq/1.36.0+galaxy0
1540,44,8,EMBOSS: tranalign100/5.0.0
1541,44,22,spades_coronaspades/3.15.4+galaxy0
1542,44,5,filtlong/0.2.0
1543,44,19,EMBOSS: matcher52/5.0.0.1
1544,44,8,precheck/2.15
1545,44,24,EMBOSS: cirdna11/5.0.0
1546,44,15,EMBOSS: backtranseq2/6.6.0
1547,44,17,idba_hybrid/1.1.3
1548,43,15,EMBOSS: diffseq22/5.0.0.1
1549,43,15,circos_binlinks/0.69.8+galaxy7
1550,43,36,CONVERTER_tar_to_directory/CONVERTER_tar_to_directory
1551,43,23,kobas_identify/2.1.1
1552,43,21,bg_diamond_makedb/0.9.29
1553,43,7,ctb_chemfp_mol2fps/0.2.0
1554,42,17,prokka/1.13
1555,42,9,fastq_trimmer/1.0.0
1556,42,3,td/1.0.2
1557,42,11,samtools_markdup/1.9+galaxy2
1558,42,17,genetrack/1.0.1
1559,42,4,stringtie/1.2.3
1560,42,11,tophat/1.5.0
1561,42,2,bcftools_consensus/1.4.0
1562,42,12,correct_barcodes/3.0.2
1563,41,8,bedtools_getfastabed/2.29.0
1564,41,10,prinseq/0.20.4
1565,41,14,raceid_inspecttrajectory/3.1
1566,41,8,mothur_make_contigs/1.36.1.0
1567,41,0,modENCODEworm/modENCODEworm
1568,41,7,alevin/1.5.1+galaxy0
1569,41,6,rseqc_inner_distance/2.6.4.1
1570,41,6,rdock_rbdock/2013.1-0+galaxy0
1571,40,5,get_read_pipeline/1.0
1572,40,4,anndata_inspect/0.6.22.post1+galaxy4
1573,40,14,abims_anova/1.2.1
1574,40,10,EMBOSS: trimseq103/5.0.0.1
1575,40,14,mimodd_info/0.1.9
1576,40,13,bedtools_spacingbed/2.30.0
1577,40,16,ggplot2_heatmap2/2.2.1+galaxy1
1578,40,3,GeneBed_Maf_Fasta2/GeneBed_Maf_Fasta2
1579,40,17,snpSift_int/4.3+t.galaxy0
1580,40,17,master2pgSnp/master2pgSnp
1581,39,13,hgv_ldtools/hgv_ldtools
1582,39,5,mothur_unifrac_unweighted/1.39.5.0
1583,39,13,megablast_xml_parser/1.0.1
1584,39,11,mothur_pre_cluster/1.36.1.0
1585,39,13,lda_analy1/1.0.1
1586,39,19,vcffilter2/1.0.0_rc1+galaxy3
1587,39,23,bcftools_cnv/1.10+galaxy1
1588,39,23,EMBOSS: plotorf76/5.0.0
1589,39,9,bellerophon/1.0+galaxy0
1590,39,17,EMBOSS: chips10/5.0.0
1591,39,6,samtools_flagstat/1.0.0
1592,39,11,hyphy_gard/2.5.31+galaxy1
1593,39,2,trim_galore/0.4.0
1594,39,13,pharmcat/1.3.1+galaxy0
1595,39,18,meme_psp_gen/5.0.5.0
1596,39,7,mothur_chimera_bellerophon/1.39.5.0
1597,38,7,presto_filterseq/0.6.2
1598,38,20,__FILTER_EMPTY_DATASETS__/__FILTER_EMPTY_DATASETS__
1599,38,13,hifiasm/0.16.1+galaxy3
1600,38,8,scanpy_filter_cells/1.6.0+galaxy0
1601,38,13,rdock_rbcavity/2013.1-0+galaxy0
1602,38,13,mimodd_delcall/0.1.9
1603,38,12,mothur_count_seqs/1.36.1.0
1604,37,3,mmpbsa_mmgbsa/21.10+galaxy0
1605,37,6,EMBOSS: garnier40/5.0.0
1606,37,27,CONVERTER_vcf_to_tabix_0/CONVERTER_vcf_to_tabix_0
1607,37,3,EMBOSS: trimest102/5.0.0.1
1608,37,24,phylorelatives/0.0.1
1609,37,13,mothur_make_shared/1.36.1.0
1610,37,8,nextclade/0.14.4+galaxy0
1611,37,11,deeptools_correct_gc_bias/3.3.2.0.0
1612,37,17,samtools_split/1.1
1613,36,8,fasterq_dump/2.10.7+galaxy1
1614,36,13,tp_sort_header_tool/1.0.0
1615,36,5,hisat2/2.0.3
1616,36,3,mothur_amova/1.36.1.0
1617,36,1,qualimap_bamqc/2.2.2c+galaxy1
1618,36,11,repeatmasker_wrapper/4.1.2-p1+galaxy0
1619,36,11,bedtools_links/2.30.0
1620,36,11,umi_tools_extract/0.5.5.1
1621,36,11,bcftools_plugin_setgt/1.10
1622,35,17,sequence_content_trimmer/0.2.3
1623,35,7,vcfrandomsample/1.0.0_rc3+galaxy0
1624,35,21,ivar_filtervariants/1.3.1+galaxy0
1625,35,9,hyphy_fubar/2.5.31+galaxy1
1626,35,10,karyotype_Plot_1/1.0.0
1627,35,3,scanpy_filter/1.4.4.post1+galaxy3
1628,35,14,blastxml_to_gapped_gff3/1.1
1629,35,3,bedtools_intersectbed/2.27.0.2
1630,35,3,gd_gd_snp2vcf/1.1.0
1631,35,3,raceid_inspectclusters/0.2.3+galaxy0
1632,35,11,winSplitter/1.0.1
1633,35,7,idba_tran/1.1.3+galaxy0
1634,34,10,multiqc/1.3.1
1635,34,4,sklearn_searchcv/1.0.8.1
1636,34,17,ctb_online_data_fetch/0.4
1637,34,6,naive_variant_caller/0.0.2
1638,34,7,cshl_fastq_quality_filter/1.0.0
1639,34,4,stringtie/1.3.3
1640,33,19,gff_filter_by_feature_count/gff_filter_by_feature_count
1641,33,7,sam_to_bam/2.1
1642,33,5,sklearn_clf_metrics/1.0.8.3
1643,33,8,bcftools_plugin_mendelian/1.10
1644,33,1,samtools_slice_bam/0.0.1
1645,33,10,mothur_classify_seqs/1.36.1.0
1646,33,9,minimap2/2.17+galaxy4
1647,33,3,bcftools_stats/1.4.0
1648,33,7,parmconv/21.10+galaxy0
1649,33,6,hyphy_busted/2.5.31+galaxy1
1650,33,6,augustus_training/3.3.3
1651,32,6,mothur_hcluster/1.36.1.0
1652,32,2,tn93/1.0.4
1653,32,10,picard_CollectBaseDistributionByCycle/2.18.2.1
1654,32,24,gprofiler_random/0.1.7+galaxy11
1655,32,8,pretext_snapshot/0.0.3+galaxy1
1656,32,4,vcfvcfintersect/0.0.3
1657,32,3,cummeRbund/1.0.1
1658,32,3,bedtools_genomecoveragebed/2.27.1
1659,32,19,hifiasm/0.16.1+galaxy2
1660,32,11,EMBOSS: antigenic1/5.0.0.1
1661,32,10,mothur_filter_seqs/1.36.1.0
1662,31,3,aggregate_scores_in_intervals2/aggregate_scores_in_intervals2
1663,31,3,sklearn_build_pipeline/1.0.8.1
1664,31,2,bedtools_multiintersectbed/2.29.2
1665,31,5,meme_meme/4.11.1.0
1666,31,13,bio3d_rmsf/2.3.4
1667,31,3,sklearn_svm_classifier/1.0.8.1
1668,31,12,jbrowse/1.16.9+galaxy0
1669,31,4,anndata_import/0.6.22.post1+galaxy4
1670,31,8,Profilegenerator/2.0.0
1671,31,4,bax2bam/0.0.9+galaxy0
1672,31,12,mothur_unique_seqs/1.36.1.0
1673,31,8,fpocket/4.0.0+galaxy0
1674,30,3,dropletutils/1.2.1+2
1675,30,11,CONVERTER_Pdb_to_Gro_0/CONVERTER_Pdb_to_Gro_0
1676,30,7,picard_CollectGcBiasMetrics/2.18.2.1
1677,30,7,bedtools_mergebed/2.29.2
1678,30,10,mothur_classify_otu/1.36.1.0
1679,30,5,salsa/2.3+galaxy0
1680,30,13,bg_diamond_view/2.0.8
1681,30,5,fastq_stats/1.0.0
1682,29,8,fastq_dump/2.10.4+galaxy1
1683,29,1,hgv_gpass/hgv_gpass
1684,29,10,trinity/2.8.5
1685,29,11,mothur_align_seqs/1.36.1.0
1686,29,3,minimap2/2.17+galaxy0
1687,29,10,pandas_rolling_window/0.1
1688,29,5,sklearn_ensemble/1.0.8.2
1689,29,20,khmer_partition/3.0.0a3+galaxy2
1690,29,3,bcftools_call/1.4.0
1691,29,7,seqcomplexity/0.1.0
1692,29,14,raceid_trajectory/3.1
1693,28,13,rgcca/3.0.2+galaxy1
1694,28,11,bcftools_plugin_missing2ref/1.10
1695,28,4,trim_galore/0.4.2
1696,28,3,edger/3.20.7.2
1697,28,12,transtermhp/2.09.1
1698,28,7,macs2_callpeak/2.1.0.20151222.0
1699,28,6,mothur_unifrac_weighted/1.39.5.0
1700,28,4,samtools_calmd/2.0.1
1701,28,6,sklearn_searchcv/1.0.8.2
1702,28,8,gmx_energy/2022+galaxy0
1703,27,17,cat_bins/5.0.3.1
1704,27,13,biomd_rmsd_clustering/0.1.5.2+galaxy1
1705,27,15,gd_pathway_image/1.1.0
1706,27,12,poretools_times/0.6.1a1.0
1707,27,10,EMBOSS: pepwheel72/5.0.0.1
1708,27,13,picard_CollectInsertSizeMetrics/1.136.0
1709,27,5,sam2interval/1.0.1
1710,27,2,fastq_combiner/1.0.1
1711,27,11,CONVERTER_bcf_uncompressed_to_bcf/CONVERTER_bcf_uncompressed_to_bcf
1712,27,12,gd_extract_flanking_dna/1.0.0
1713,27,8,snpSift_rmInfo/4.3+t.galaxy0
1714,27,9,diffbind/2.6.5.0
1715,26,12,salsa/2.3+galaxy3
1716,26,1,hyphy_relax/2.5.36+galaxy1
1717,26,5,rseqc_infer_experiment/2.6.4
1718,26,12,multiqc/1.7.1
1719,26,4,sklearn_ensemble/1.0.8.1
1720,26,7,picard_AddOrReplaceReadGroups/2.7.1.0
1721,26,7,pharmcat/1.7.0+galaxy0
1722,26,10,snpEff/1.0
1723,26,4,hyphy_busted/2.5.36+galaxy2
1724,26,13,spades_metaplasmidspades/3.15.3+galaxy2
1725,26,7,mothur_remove_rare/1.39.5.0
1726,26,2,annotatemyids/3.5.0.1
1727,26,11,merqury/1.3+galaxy2
1728,26,5,stringtie_merge/1.3.6
1729,26,5,mothur_homova/1.39.5.0
1730,25,4,sklearn_searchcv/1.0.7.12
1731,25,10,cuffdiff/2.2.1.5
1732,25,2,tp_replace_in_line/1.1.1
1733,25,7,picard_AddOrReplaceReadGroups/1.136.0
1734,25,3,ncbi_blastn_wrapper/0.2.01
1735,25,3,iuc_pear/0.9.6.1
1736,25,7,tp_sort_header_tool/1.1.0
1737,25,2,mothur_shhh_flows/1.39.5.0
1738,25,2,cummeRbund/2.16.0
1739,24,1,dropletutils/1.2.1+galaxy6
1740,24,2,query_tabular/3.1.1
1741,24,10,pangolin/3.1.4+galaxy0
1742,24,8,prepare_ligand/1.5.7+galaxy0
1743,24,14,hifive/0.1.0
1744,24,3,multiqc/1.5.0
1745,24,1,tp_grep_tool/1.0.0
1746,24,3,bowtie2/0.2
1747,24,10,merqury/1.3+galaxy1
1748,24,10,jasminesv/1.0.11+galaxy1
1749,24,5,bionano_scaffold/3.6.1+galaxy2
1750,24,8,EMBOSS: fuzznuc37/5.0.2
1751,24,11,presto_buildconsensus/0.6.2
1752,24,10,slamdunk/0.4.1+galaxy3
1753,24,3,bedtools_bamtobed/2.27.1
1754,24,9,scanpy_read_10x/1.8.1+2+galaxy0
1755,24,15,mothur_pca/1.39.5.0
1756,23,3,lofreq_call/2.1.3.1+galaxy1
1757,23,5,EMBOSS: plotcon75/5.0.0.1
1758,23,8,mothur_summary_seqs/1.36.1.0
1759,23,11,seqtk_fqchk/1.3.1
1760,23,15,deseq2/2.11.40.1
1761,23,6,dividePgSnp/1.0.0
1762,23,12,tetyper/1.1+galaxy1
1763,23,7,bwa/0.4.2
1764,23,8,mothur_metastats/1.39.5.0
1765,23,2,sklearn_numeric_clustering/1.0.8.2
1766,23,3,bcftools_view/1.4.0
1767,23,15,plant_tribes_gene_family_aligner/1.0.3.0
1768,23,4,sklearn_build_pipeline/1.0.8.2
1769,23,14,deeptools_bam_compare/2.5.0.0
1770,23,9,plant_tribes_gene_family_integrator/1.0.3.0
1771,23,8,rseqc_mismatch_profile/2.6.4
1772,23,9,hgv_sift/hgv_sift
1773,23,3,raceid_inspecttrajectory/0.2.3+galaxy0
1774,23,12,gd_extract_primers/1.0.0
1775,22,9,gd_coverage_distributions/1.0.0
1776,22,3,bcftools_filter/1.4.0
1777,22,12,circos/0.69.8+galaxy4
1778,22,9,fastq_paired_end_interlacer/1.2.0.1
1779,22,3,samtools_mpileup/2.1.1
1780,22,8,bcftools_csq/1.10
1781,22,5,cufflinks/0.0.6
1782,22,2,lofreq_call/2.1.3.1+galaxy0
1783,22,8,pretext_map/0.1.8+galaxy2
1784,22,1,bedtools_coveragebed/2.27.0.3
1785,22,5,alleyoop/0.4.3+galaxy1
1786,22,1,bcftools_view/1.9+galaxy1
1787,22,5,bowtie2/2.3.4.1
1788,22,8,cshl_fastq_quality_filter/1.0.1
1789,22,12,CONVERTER_Gro_to_Pdb_0/CONVERTER_Gro_to_Pdb_0
1790,22,2,dbkit_create/0.1.1
1791,22,14,ucsc-twobittofa/357
1792,22,2,sklearn_numeric_clustering/1.0.7.12
1793,22,14,crosscontamination_barcode_filter/0.3
1794,22,1,varscan_somatic/2.4.3.5
1795,22,11,ffindex_dbkit_create/0.2+galaxy0
1796,22,10,kallisto_pseudo/0.46.0.2
1797,22,6,busco/4.1.2
1798,21,5,flash/1.2.11.3
1799,21,2,mothur_sort_seqs/1.39.5.0
1800,21,3,bedtools_multicovtbed/2.27.0.0
1801,21,5,deeptools_plot_correlation/3.1.2.0.0
1802,21,2,anndata_inspect/0.7.4+galaxy1
1803,21,1,MAF_Thread_For_Species1/MAF_Thread_For_Species1
1804,21,4,deeptools_plot_heatmap/3.0.2.0
1805,21,6,ambertools_antechamber/21.10+galaxy0
1806,21,8,circos/0.69.8+galaxy10
1807,21,6,crossmap_bed/0.3.7+galaxy1
1808,21,11,CONVERTER_maf_to_fasta_0/CONVERTER_maf_to_fasta_0
1809,21,2,uniprot/0.1
1810,20,8,gd_rank_terms/1.1.0
1811,20,7,ffindex_dbkit_merge/0.2+galaxy0
1812,20,1,sklearn_clf_metrics/1.0.8.2
1813,20,8,sklearn_pairwise_metrics/1.0.8.3
1814,20,9,picard_RevertSam/2.18.2.1
1815,20,11,mothur_sub_sample/1.36.1.0
1816,20,2,openbabel_addh/3.1.1+galaxy1
1817,20,9,tn93_readreduce/1.0.6
1818,20,1,trim_galore/0.4.1
1819,20,2,samtools_mpileup/0.0.1
1820,20,7,jbrowse/1.16.5+galaxy7
