,num_jobs,consumed_mem_gb,allocated_mem_gb,pct_mem_consumed,tool_name_version
429,1164,1364,8913,15.3,presto_pairseq/0.5.4
430,118,1364,3557,38.3,bwa_mem/0.7.12.1
431,223,1350,1705,79.2,picard_FilterSamReads/2.18.2.1
432,101,1348,2690,50.1,fasterq_dump/2.10.9+galaxy0
433,64,1321,1942,68.0,rnaspades/3.15.4+galaxy2
434,1334,1300,17048,7.6,docking/1.2.3+galaxy0
435,1010,1299,15514,8.4,rseqc_bam2wig/2.6.4
436,282,1292,9081,14.2,scanpy_remove_confounders/1.7.1+galaxy0
437,1671,1280,12757,10.0,naive_variant_caller/0.0.4
438,825,1275,6308,20.2,samtools_calmd/2.0.2
439,3550,1249,27135,4.6,Convert characters1/Convert characters1
440,2415,1246,18469,6.7,fasta-stats/2.0
441,164,1246,2150,58.0,alevin/1.3.0+galaxy2
442,975,1241,7407,16.8,scanpy_cluster_reduce_dimension/1.7.1+galaxy0
443,218,1235,6171,20.0,cutadapt/1.16.3
444,652,1234,4979,24.8,compress_file/0.1.0
445,2008,1219,15328,8.0,pathview/1.24.0+galaxy0
446,3763,1218,28789,4.2,bandage_image/0.8.1+galaxy3
447,2966,1211,22706,5.3,EMBOSS: transeq101/5.0.0
448,149,1207,4486,26.9,cuffnorm/2.2.1.3
449,5393,1197,41273,2.9,mothur_taxonomy_to_krona/1.0
450,960,1196,7288,16.4,anndata_import/0.7.5+galaxy0
451,1639,1193,12524,9.5,bedtools_bedtobam/2.30.0
452,1715,1188,13094,9.1,gtftobed12/357
453,1129,1182,8640,13.7,mothur_merge_files/1.39.5.0
454,1269,1182,9712,12.2,kraken-translate/1.3.1
455,171,1176,1896,62.0,meryl/1.3+galaxy4
456,3416,1172,26048,4.5,cshl_fastx_trimmer/1.0.0
457,83,1165,1447,80.5,star_fusion/0.5.4-3+galaxy1
458,364,1155,2786,41.5,picard_DownsampleSam/2.18.2.1
459,1227,1154,37159,3.1,stringtie_merge/2.1.1
460,1476,1141,11293,10.1,liftOver1/liftOver1
461,3351,1136,25599,4.4,edger/3.34.0+galaxy1
462,2359,1119,18028,6.2,bedtools_subtractbed/2.30.0
463,70,1117,1970,56.7,bowtie2/2.2.6.2
464,511,1111,3905,28.5,macs2_bdgbroadcall/2.1.1.20160309.0
465,1310,1107,10002,11.1,EMBOSS: getorf42/5.0.0.1
466,251,1107,7385,15.0,qualimap_bamqc/2.2.2d+galaxy1
467,805,1103,24231,4.6,maker/2.31.11+galaxy1
468,678,1097,5166,21.2,dropletutils/1.10.0+galaxy2
469,1205,1094,9220,11.9,bioext_bam2msa/0.20.4+galaxy0
470,487,1093,3726,29.3,__IMPORT_HISTORY__/__IMPORT_HISTORY__
471,780,1084,23658,4.6,medaka_consensus/1.4.4+galaxy0
472,182,1077,5002,21.5,sklearn_searchcv/1.0.8.3
473,3300,1077,25313,4.3,fasplit/357
474,743,1062,22550,4.7,transdecoder/5.5.0+galaxy2
475,1282,1060,9748,10.9,bedtools_coveragebed/2.30.0
476,3558,1060,27214,3.9,tp_multijoin_tool/1.1.1
477,2347,1054,17964,5.9,bcftools_plugin_counts/1.10+galaxy1
478,2454,1048,18773,5.6,fastqe/0.2.6+galaxy2
479,387,1048,2952,35.5,samtools_split/1.9
480,1193,1045,9121,11.5,goenrichment/2.0.1
481,162,1043,4829,21.6,bowtie_wrapper/1.1.2
482,200,1038,5985,17.3,antismash/6.1.1+galaxy0
483,3275,1029,24981,4.1,bedtools_mergebed/2.30.0
484,273,1029,2082,49.4,bedtools_coveragebed/2.22.1
485,3487,1029,26598,3.9,tp_head_tool/1.1.0
486,1592,1027,12172,8.4,filtlong/0.2.1+galaxy0
487,1595,1026,12133,8.5,bcftools_filter/1.10
488,1092,1022,33103,3.1,presto_buildconsensus/0.5.4
489,250,1020,7583,13.5,deeptools_plot_fingerprint/3.5.1.0.0
490,1326,1020,10052,10.1,bcftools_view/1.10
491,370,1016,11144,9.1,freebayes/1.1.0.46-0
492,473,1015,3613,28.1,fastq_info/0.25.1+Galaxy0
493,201,1012,1538,65.8,picard_CollectRnaSeqMetrics/2.18.2.2
494,1862,1009,14251,7.1,CONVERTER_fasta_to_fai/CONVERTER_fasta_to_fai
495,1935,1005,14766,6.8,pileup_parser/1.0.2
496,11,1000,1036,96.5,ncbi_tblastn_wrapper/2.10.1+galaxy2
497,983,996,7297,13.6,fastq_groomer/1.0.4
498,2378,983,18192,5.4,vcf2tsv/1.0.0_rc3+galaxy0
499,364,977,2783,35.1,macs2_filterdup/2.1.1.20160309.1
500,939,975,7195,13.6,umi_tools_extract/1.1.2+galaxy2
501,911,974,10956,8.9,pangolin/3.1.17+galaxy1
502,1568,974,11994,8.1,cshl_fastx_renamer/0.0.14+galaxy1
503,4088,968,31098,3.1,addName/0.2.0
504,1097,963,8398,11.5,picard_NormalizeFasta/2.18.2.1
505,753,955,22943,4.2,medaka_consensus/1.3.2+galaxy0
506,65,953,1780,53.5,hisat2/2.0.5.1
507,3437,939,26259,3.6,filter_tabular/3.3.0
508,71,921,2023,45.5,mimodd_align/0.1.9
509,71,919,1990,46.2,salmon/0.8.2
510,824,907,6283,14.4,wc_gnu/wc_gnu
511,55,897,1305,68.7,fasterq_dump/2.10.8+galaxy0
512,736,893,5616,15.9,ruvseq/1.26.0+galaxy0
513,243,886,7340,12.1,cuffquant/2.2.1.1
514,48,882,1607,54.9,rna_star/2.7.7a
515,676,881,5169,17.0,CONVERTER_Bam_Bai_0/CONVERTER_Bam_Bai_0
516,2861,879,21865,4.0,tp_sorted_uniq/1.1.0
517,156,875,4359,20.1,deeptools_bam_coverage/3.1.2.0.0
518,2630,874,20150,4.3,medaka_variant/1.0.3+galaxy3
519,763,864,5820,14.8,macs2_bdgpeakcall/2.1.1.20160309.0
520,293,863,2182,39.6,fastq_dump/2.10.9+galaxy0
521,208,854,1596,53.5,picard_FixMateInformation/2.18.2.1
522,455,854,3475,24.6,tximport/0.1
523,547,839,4173,20.1,sam_bw_filter/1.0.0
524,1550,838,11866,7.1,vcfallelicprimitives/1.0.0_rc3+galaxy0
525,2409,837,18293,4.6,fasta2tab/1.1.0
526,3330,829,25489,3.3,newick_display/1.6+galaxy1
527,2916,825,22287,3.7,vcfsort/1.0.0_rc3+galaxy0
528,1176,820,8995,9.1,CONVERTER_bed_to_gff_0/CONVERTER_bed_to_gff_0
529,329,812,2510,32.4,pizzly/0.37.3.1
530,299,810,8957,9.0,bwa/0.7.12.1
531,1207,809,13958,5.8,mummer_mummer/4.0.0rc1+galaxy2
532,2513,803,19213,4.2,presto_parseheaders/0.5.4
533,2934,798,22396,3.6,gprofiler_gost/0.1.7+galaxy11
534,614,792,4714,16.8,CONVERTER_gff_to_bgzip_0/CONVERTER_gff_to_bgzip_0
535,2194,774,16796,4.6,rgweblogo3/3.5.0
536,314,774,2401,32.2,ococo/0.1.2.6
537,1939,768,14847,5.2,velvetg/1.2.10.2
538,207,767,1581,48.5,samtools_fixmate/1.13
539,1787,764,13686,5.6,CONVERTER_gff_to_bed_0/CONVERTER_gff_to_bed_0
540,1127,764,8599,8.9,gffread/2.2.1.2
541,1082,758,32731,2.3,mummer_nucmer/4.0.0beta2+galaxy1
542,586,753,4482,16.8,augustus/3.4.0+galaxy1
543,2789,751,21337,3.5,poretools_extract/0.6.1a1.0
544,69,741,2066,35.9,bowtie2/0.4
545,392,741,11899,6.2,pipelign/0.2+galaxy0
546,66,741,1950,38.0,multigps/0.74.0
547,2431,734,18592,3.9,tab2fasta/1.1.0
548,195,734,1477,49.7,peakcalling_sicer/1.1
549,71,733,2056,35.7,samtools_sort/2.0.1
550,686,728,5246,13.9,seurat/4.0.5+galaxy0
551,481,725,14569,5.0,presto_assemblepairs/0.6.2+galaxy0
552,398,724,12044,6.0,bg_diamond_makedb/2.0.8
553,1305,722,9994,7.2,CONVERTER_vcf_to_vcf_bgzip_0/CONVERTER_vcf_to_vcf_bgzip_0
554,998,716,7617,9.4,Paste1/Paste1
555,137,707,4136,17.1,spaln/2.4.6+galaxy0
556,314,706,8683,8.1,busco/5.0.0+galaxy0
557,1606,701,48776,1.4,mothur_chimera_vsearch/1.39.5.2
558,227,691,1699,40.7,fastqc/0.64
559,234,688,1793,38.4,picard_ValidateSamFile/2.18.2.1
560,564,687,4285,16.0,samtools_depth/1.9
561,117,683,857,79.7,jbrowse/1.16.11+galaxy0
562,186,680,5324,12.8,disco/1.2.1
563,1344,678,10282,6.6,bed2gff1/bed2gff1
564,171,677,4820,14.0,deeptools_bam_coverage/3.3.0.0.0
565,634,675,4837,14.0,rseqc_tin/2.6.4.1
566,1375,673,10476,6.4,meme_chip/4.11.2+galaxy1
567,1480,672,11248,6.0,datamash_ops/1.1.0+galaxy2
568,722,671,5521,12.2,picard_MarkDuplicatesWithMateCigar/2.18.2.1
569,1099,670,8403,8.0,CONVERTER_interval_to_bgzip_0/CONVERTER_interval_to_bgzip_0
570,160,669,1981,33.8,bedtools_bamtobed/2.30.0
571,509,669,3897,17.2,kraken_taxonomy_report/0.0.2
572,2395,669,72593,0.9,mothur_tree_shared/1.39.5.0
573,2337,667,17855,3.7,nextclade/1.4.1+galaxy0
574,347,665,2649,25.1,trinotate/3.2.2+galaxy0
575,910,665,9424,7.1,bedtools_bamtobed/2.29.2
576,1062,663,8132,8.2,deeptools_plot_correlation/3.5.1.0.0
577,2071,662,15812,4.2,venn_list/0.1.1
578,211,658,1612,40.8,spades_plasmidspades/3.15.3+galaxy2
579,1894,656,14517,4.5,datamash_transpose/1.1.0
580,128,651,3677,17.7,exonerate/2.4.0+galaxy2
581,126,647,965,67.0,picard_MergeBamAlignment/2.18.2.1
582,607,645,4605,14.0,bcftools_merge/1.10
583,2330,645,17794,3.6,tp_tail_tool/1.1.0
584,137,644,3778,17.0,egsea/1.10.0
585,919,644,7034,9.2,dada2_removeBimeraDenovo/1.20+galaxy0
586,2416,641,18520,3.5,EMBOSS: geecee41/5.0.0
587,2745,637,20924,3.0,EMBOSS: extractseq35/5.0.0
588,303,634,5285,12.0,medaka_variant_pipeline/1.4.4+galaxy0
589,574,634,4401,14.4,export_remote/export_remote
590,749,627,5722,11.0,snpsift_vartype/4.3+t.galaxy0
591,128,622,3460,18.0,trimmomatic/0.32.3
592,846,622,6452,9.6,vcfbedintersect/1.0.0_rc3+galaxy0
593,233,620,1760,35.2,secure_hash_message_digest/secure_hash_message_digest
594,1364,620,10460,5.9,miniasm/0.3_r179+galaxy1
595,2469,619,18850,3.3,Show beginning1/Show beginning1
596,191,618,1450,42.6,khmer_abundance_distribution_single/3.0.0a3+galaxy2
597,1054,616,8063,7.6,bcftools_stats/1.10+galaxy1
598,1381,616,10560,5.8,mothur_remove_lineage/1.39.5.0
599,1455,615,11128,5.5,ivar_removereads/1.2.2+galaxy1
600,393,613,2998,20.4,kraken-filter/1.3.1
601,1830,612,14016,4.4,bp_genbank2gff3/1.1
602,324,609,2459,24.8,cshl_fastx_artifacts_filter/1.0.1+galaxy0
603,723,601,21935,2.7,cuffmerge/2.2.1.2
604,2591,597,19823,3.0,mothur_heatmap_sim/1.39.5.0
605,25,596,526,113.3,bellerophon/1.0+galaxy0
606,387,596,2963,20.1,rseqc_junction_saturation/2.6.4.1
607,557,592,16793,3.5,roary/3.13.0+galaxy1
608,553,591,16604,3.6,gatk4_mutect2/4.1.7.0+galaxy02
609,1009,590,7701,7.7,column_remove_by_header/0.0.1
610,1751,586,13403,4.4,CONVERTER_interval_to_bed12_0/CONVERTER_interval_to_bed12_0
611,93,584,2783,21.0,dada2_assignTaxonomyAddspecies/1.18+galaxy0
612,204,583,5838,10.0,medaka_consensus_pipeline/1.3.2+galaxy0
613,842,582,6417,9.1,random_lines1/random_lines1
614,325,580,2441,23.8,samtools_fixmate/1.9
615,709,579,5375,10.8,trinity_abundance_estimates_to_matrix/2.9.1
616,1492,578,11412,5.1,mothur_remove_seqs/1.39.5.0
617,348,574,10475,5.5,transdecoder/5.5.0+galaxy1
618,83,573,2190,26.2,salmon/0.14.1.2+galaxy1
619,36,573,1094,52.4,alevin/1.5.1+galaxy0
620,136,567,3690,15.4,bowtie2/2.3.2.2
621,74,561,2145,26.2,mothur_make_contigs/1.39.5.0
622,34,560,873,64.1,scpipe/1.0.0+galaxy2
623,1058,557,8104,6.9,deeptools_plot_pca/3.3.2.0.0
624,1135,554,8697,6.4,nextclade/1.5.1+galaxy0
625,347,550,2653,20.7,cuffcompare/2.2.1.2
626,115,549,2538,21.6,trimmomatic/0.36.3
627,1327,547,10154,5.4,PlasFlow/1.0
628,6,543,565,96.1,ncbi_tblastn_wrapper/0.3.0
629,1200,543,36411,1.5,staramr_search/0.5.1
630,877,543,6704,8.1,circgraph/0.9-RC2
631,150,542,1102,49.2,bamtools/0.0.1
632,500,541,3822,14.2,samtools_reheader/2.0.1+galaxy1
633,665,539,20144,2.7,deeptools_multi_bigwig_summary/3.5.1.0.0
634,819,530,24917,2.1,racon/1.4.20+galaxy0
635,266,528,7109,7.4,featurecounts/1.6.2
636,351,528,2672,19.8,_ensembl_gtf2gene_list/1.42.1+galaxy6
637,277,523,8395,6.2,racon/1.5.0+galaxy0
638,687,522,5262,9.9,medaka_variant/1.4.4+galaxy0
639,141,521,1072,48.6,samtools_rmdup/2.0
640,177,520,5390,9.6,quast/5.2.0+galaxy0
641,1860,520,56535,0.9,mothur_chop_seqs/1.39.5.0
642,283,520,2157,24.1,samtools_flagstat/2.0
643,1215,516,9281,5.6,fasta-stats/1.0.3
644,1663,513,12692,4.0,tp_uniq_tool/1.1.1
645,2088,511,15962,3.2,ChangeCase/ChangeCase
646,87,511,666,76.7,__EXPORT_HISTORY_TO_URI__/__EXPORT_HISTORY_TO_URI__
647,486,507,3721,13.6,mimodd_varextract/0.1.9
648,396,506,3031,16.7,scanpy_plot_embed/1.7.2+galaxy0
649,1451,504,11110,4.5,ggplot2_pca/3.3.5+galaxy0
650,421,504,12734,4.0,seqtk_mergepe/1.3.1
651,358,501,2729,18.4,seqtk_seq/1.3.3
652,562,501,4288,11.7,tabular_to_fastq/1.1.5
653,1352,499,22784,2.2,meme_meme/5.0.5.0
654,2174,497,16594,3.0,cshl_fastq_quality_boxplot/1.0.1
655,1472,496,11233,4.4,bedtools_multiintersectbed/2.30.0
656,1896,495,14515,3.4,mothur_make_shared/1.39.5.0
657,86,495,2072,23.9,bowtie2/2.3.4.3
658,142,493,1088,45.3,mimodd_convert/0.1.9
659,278,492,2129,23.1,bbtools_bbmap/1.0.0+galaxy4
660,74,491,1932,25.4,salmon/1.3.0+galaxy1
661,367,490,2717,18.0,scanpy_plot/1.7.1+galaxy0
662,29,487,690,70.6,minimap2/2.17+galaxy0
663,1837,486,14027,3.5,poretools_tabular/0.6.1a1.0
664,505,486,3822,12.7,limma_voom/3.48.0
665,936,483,7160,6.7,intervene_pairwise/0.6.5
666,598,478,17671,2.7,sklearn_numeric_clustering/1.0.8.3
667,417,477,3166,15.1,snpfreqplot/1.0+galaxy3
668,316,477,2413,19.8,picard_ReorderSam/2.18.2.1
669,983,476,29828,1.6,velveth/1.2.10.1
670,666,473,5105,9.3,CONVERTER_wig_to_bigwig/CONVERTER_wig_to_bigwig
671,391,473,11937,4.0,gubbins/0.1.0
672,275,472,2106,22.4,datasets_download_genome/13.24.1+galaxy1
673,63,472,1763,26.8,kallisto_quant/0.43.1.3
674,435,469,3308,14.2,samtool_filter2/1.1.2
675,110,467,831,56.2,crossmap_bam/0.5.2+galaxy0
676,102,466,763,61.1,bedtools_bamtobed/2.27.0.0
677,76,464,565,82.1,diffbind/2.6.6.4
678,280,463,2117,21.9,bedtools_unionbedgraph/2.30.0
679,646,462,4952,9.3,CONVERTER_gff_to_interval_index_0/CONVERTER_gff_to_interval_index_0
680,102,460,3095,14.9,bowtie_wrapper/1.2.0
681,670,459,5093,9.0,umi_tools_extract/0.5.5.2
682,1673,458,12794,3.6,mothur_classify_otu/1.39.5.0
683,1817,458,13877,3.3,mothur_make_biom/1.39.5.0
684,931,457,7122,6.4,intervene_upset/0.6.5
685,5,456,471,96.8,ncbi_blastx_wrapper/2.10.1+galaxy2
686,1818,455,13877,3.3,datamash_reverse/1.1.0
687,486,453,3714,12.2,seqtk_trimfq/1.3.1
688,1060,452,8115,5.6,ggplot2_heatmap/3.3.5+galaxy0
689,111,451,3261,13.8,mothur_screen_seqs/1.39.5.0
690,78,449,1836,24.5,salmon/0.11.2
691,463,447,3538,12.6,vcfvcfintersect/1.0.0_rc1+galaxy0
692,113,446,861,51.8,CONVERTER_cram_to_bam_0/CONVERTER_cram_to_bam_0
693,1399,436,10709,4.1,poretools_hist/0.6.1a1.1
694,288,434,2206,19.7,hyphy_slac/2.5.31+galaxy1
695,39,433,1182,36.6,correct_barcodes/3.0.2
696,117,431,3473,12.4,keras_train_and_eval/1.0.8.3
697,157,431,1197,36.0,feelnc/0.2
698,111,429,3260,13.2,search_gui/3.3.10.1
699,87,428,665,64.4,picard_MarkDuplicates/2.7.1.1
700,740,428,5630,7.6,cshl_fasta_formatter/1.0.1
701,741,426,5670,7.5,krona-text/1
702,39,421,1180,35.7,correct_barcodes/2.15
703,1402,419,10688,3.9,MAF_To_Fasta1/MAF_To_Fasta1
704,527,417,15930,2.6,presto_assemblepairs/0.5.4
705,241,416,1847,22.5,kraken-mpa-report/1.2.4
706,1169,415,8938,4.6,ggplot2_point/3.3.5+galaxy0
707,329,412,2499,16.5,sam2interval/1.0.2
708,700,408,5349,7.6,rbc_splitfasta/0.4.0
709,508,407,3889,10.5,samtools_markdup/1.13
710,426,403,3260,12.4,CONVERTER_interval_to_bigwig_0/CONVERTER_interval_to_bigwig_0
711,842,403,6445,6.3,CONVERTER_fasta_to_len/CONVERTER_fasta_to_len
712,39,402,1183,34.0,cuffdiff/0.0.7
713,312,402,3042,13.2,bamtools/2.4.0
714,291,402,2229,18.0,fasplit/377
715,724,401,5538,7.2,vcfcombine/1.0.0_rc3+galaxy0
716,924,400,7063,5.7,mothur_make_group/1.39.5.0
717,141,398,1079,36.9,spades_plasmidspades/3.15.4+galaxy0
718,33,398,896,44.4,tophat/1.5.0
719,496,398,3795,10.5,prestor_abseq3/0.5.4
720,161,396,5079,7.8,plant_tribes_kaks_analysis/1.0.3.0
721,78,395,2315,17.1,medaka_variant_pipeline/1.3.2+galaxy0
722,376,395,11308,3.5,deeptools_plot_coverage/3.3.2.0.0
723,314,392,9472,4.1,mothur_pcr_seqs/1.39.5.0
724,42,392,495,79.2,megablast_wrapper/1.2.0
725,133,391,3962,9.9,seqtk_mergefa/1.3.1
726,201,390,5891,6.6,bioext_bealign/0.20.1+galaxy2
727,118,388,881,44.0,samtool_filter2/1.8
728,1390,388,10637,3.6,vcfbreakcreatemulti/1.0.0_rc3+galaxy0
729,1048,387,8028,4.8,ggplot2_point/2.2.1+galaxy2
730,525,385,3952,9.7,fastq_filter/1.1.1
731,249,385,1890,20.4,raceid_filtnormconf/3.1
732,215,385,1643,23.4,datasets_download_genome/13.14.0
733,1887,385,14430,2.7,cshl_fastq_to_fasta/1.0.0
734,60,385,1484,25.9,featurecounts/1.6.0.6
735,1498,384,11425,3.4,compose_text_param/0.1.1
736,725,378,5546,6.8,ivar_removereads/1.3.1+galaxy2
737,647,378,4861,7.8,bedtools_map/2.30.0.2
738,612,373,4683,8.0,bcftools_isec/1.10
739,189,370,1441,25.7,scanpy_find_markers/1.7.2+galaxy0
740,327,370,2466,15.0,dada2_plotComplexity/1.20+galaxy0
741,160,369,1215,30.4,vcfselectsamples/1.0.0_rc3+galaxy0
742,152,368,1164,31.6,CONVERTER_wiggle_to_interval_0/CONVERTER_wiggle_to_interval_0
743,181,366,1380,26.5,length_and_gc_content/0.1.1
744,430,364,3264,11.2,cd_hit_dup/0.0.1
745,677,364,9737,3.7,medaka_consensus_pipeline/1.4.4+galaxy0
746,1312,364,10061,3.6,vegan_rarefaction/2.4-3
747,343,362,2622,13.8,rseqc_junction_annotation/2.6.4.1
748,923,362,7044,5.1,EMBOSS: water107/5.0.0.1
749,101,362,2982,12.1,peptide_shaker/1.16.36.3
750,799,362,6080,6.0,bedtools_windowbed/2.30.0
751,1072,357,8178,4.4,mothur_sub_sample/1.39.5.0
752,52,357,1449,24.6,gatk4_mutect2/4.1.7.0+galaxy0
753,1305,355,9970,3.6,gfa_to_fa/0.1.2
754,991,354,7574,4.7,gff2bed1/gff2bed1
755,8,354,392,90.3,ncbi_blastn_wrapper/0.3.0
756,334,354,2553,13.9,datasets_download_genome/13.4.0
757,477,354,3645,9.7,dada2_makeSequenceTable/1.20+galaxy0
758,86,353,611,57.8,bamtools/0.0.2
759,995,353,7620,4.6,CONVERTER_vcf_bgzip_to_tabix_0/CONVERTER_vcf_bgzip_to_tabix_0
760,300,351,2297,15.3,progressivemauve/2015_02_13.1
761,120,350,858,40.8,fastqc/0.67
762,580,350,4375,8.0,cshl_fastx_barcode_splitter/1.0.0
763,160,348,4679,7.4,deseq2/2.11.40.6
764,95,348,725,48.0,picard_CollectHsMetrics/2.18.2
765,10,348,517,67.3,ncbi_blastn_wrapper/0.3.1
766,1373,344,10495,3.3,nextclade/1.2.3+galaxy0
767,348,344,2658,12.9,circos_wiggle_to_scatter/0.69.8+galaxy7
768,328,343,9702,3.5,sklearn_ensemble/1.0.8.3
769,552,341,4195,8.1,fastqc/0.63
770,1290,336,9878,3.4,CONVERTER_ref_to_seq_taxomony/CONVERTER_ref_to_seq_taxomony
771,1062,335,8125,4.1,snpEff_databases/4.3+T.galaxy2
772,20,335,579,57.9,td/1.0.2
773,73,330,1788,18.5,cutadapt/1.16.1
774,261,329,7882,4.2,dada2_dada/1.18+galaxy0
775,1374,325,10474,3.1,createInterval/createInterval
776,35,324,907,35.7,hisat2/2.0.3
777,204,321,1535,20.9,fastq_masker_by_quality/1.1.5
778,1232,321,9428,3.4,XY_Plot_1/1.0.2
779,102,320,780,41.0,picard_EstimateLibraryComplexity/2.18.2.1
780,609,320,18258,1.8,mlst/2.19.0
781,508,317,3885,8.2,presto_collapseseq/0.5.4
782,52,317,399,79.4,make_families/2.15
783,1860,317,14249,2.2,get_flanks1/1.0.0
784,188,317,1416,22.4,trinotate/3.2.1
785,53,317,1340,23.7,fasterq_dump/2.10.4
786,58,316,1658,19.1,bwa_wrapper/1.2.3
787,953,313,7299,4.3,mummer_mummer/4.0.0beta2+galaxy1
788,59,312,1374,22.7,samtools_sort/2.0.2
789,126,312,956,32.6,macs2_callpeak/2.1.1.20160309.0
790,54,312,413,75.5,mimodd_sort/0.1.9
791,957,312,7323,4.3,mimodd_vcf_filter/0.1.9
792,1915,310,14672,2.1,gd_raxml/1.0.0
793,95,307,2823,10.9,deeptools_compute_gc_bias/2.5.0.0
794,305,306,2263,13.5,fastqc/0.71
795,352,305,2672,11.4,bcftools_stats/1.10
796,493,305,3764,8.1,mothur_cluster/1.39.5.0
797,437,305,3346,9.1,bamleftalign/1.1.0.46-0
798,355,303,2688,11.3,scanpy_normalize/1.7.1+galaxy0
799,48,303,364,83.2,snippy_core/4.5.0
800,221,303,1684,18.0,miniasm/0.3_r179+galaxy0
801,868,301,6627,4.5,mummer_dnadiff/4.0.0rc1+galaxy2
802,1229,299,9395,3.2,allele_counts_1/1.3.2
803,43,298,1197,24.9,presto_assemblepairs/0.6.2
804,960,298,7345,4.1,histogram_rpy/1.0.4
805,121,298,926,32.2,CONVERTER_sam_to_bigwig_0/CONVERTER_sam_to_bigwig_0
806,335,297,2546,11.7,crossmap_vcf/0.5.2+galaxy0
807,547,297,4150,7.2,bcftools_convert_to_vcf/1.10
808,126,295,958,30.8,bamSplit/2.4.0
809,633,294,4832,6.1,vcfannotate/1.0.0_rc3+galaxy0
810,89,294,682,43.1,pretext_map/0.1.9+galaxy0
811,24,294,763,38.5,ncbi_blastn_wrapper/0.2.01
812,691,292,5294,5.5,CONVERTER_gff_to_fli_0/CONVERTER_gff_to_fli_0
813,73,290,536,54.1,custom_pro_db/1.22.0
814,328,290,2503,11.6,bedtools_annotatebed/2.30.0
815,1183,288,9052,3.2,fastq_to_fasta_python/1.1.1
816,6,287,750,38.3,hifiasm/0.16.1+galaxy3
817,55,286,1337,21.4,salmon/0.14.1.2
818,54,281,413,68.0,spades_rnaviralspades/3.15.4+galaxy0
819,134,280,4024,7.0,deeptools_plot_fingerprint/2.5.0.0
820,674,280,5121,5.5,edger/3.34.0
821,939,278,7181,3.9,gff_filter_by_attribute/gff_filter_by_attribute
822,844,278,6425,4.3,gops_coverage_1/1.0.0
823,3,275,283,97.2,ncbi_tblastn_wrapper/0.3.3
824,196,275,1498,18.4,table_annovar/0.1
825,140,273,1027,26.6,fastq_dump/2.10.8+galaxy0
826,1114,273,8494,3.2,openbabel_compound_convert/3.1.1+galaxy0
827,579,273,4416,6.2,taxonomy_krona_chart/2.7.1+galaxy0
828,244,271,2321,11.7,sniffles/1.0.12+galaxy0
829,101,271,1016,26.7,deeptools_plot_enrichment/3.3.2.0.0
830,114,270,869,31.1,hyphy_slac/2.5.36+galaxy1
831,34,269,999,26.9,mothur_chimera_bellerophon/1.39.5.0
832,842,269,25797,1.0,bg_diamond_view/2.0.15+galaxy0
833,1054,264,8024,3.3,bedtools_closestbed/2.30.0
834,6,264,1518,17.4,trinity/2.8.5
835,60,263,1421,18.5,spaln/2.4.03+galaxy0
836,49,262,1625,16.1,mothur_shhh_seqs/1.39.5.0
837,55,260,1656,15.7,deeptools_correct_gc_bias/3.5.1.0.0
838,92,258,2729,9.5,model_prediction/1.0.8.3
839,444,257,3233,7.9,bedtools_intersectbed/2.29.0
840,137,257,3423,7.5,featurecounts/1.4.6.p5
841,315,256,2391,10.7,dada2_seqCounts/1.20+galaxy0
842,437,256,3338,7.7,subtract_query1/0.1
843,215,253,1639,15.4,EMBOSS: cpgplot15/5.0.0
844,354,252,9521,2.6,gmx_sim/2022+galaxy0
845,104,252,3158,8.0,presto_filterseq/0.6.2+galaxy0
846,652,251,4930,5.1,samtools_markdup/1.9+galaxy3
847,156,249,4742,5.3,minimap2/2.17
848,892,249,6824,3.6,ggplot2_pca/2.2.1
849,115,248,880,28.2,datasets_download_genome/13.21.0+galaxy1
850,149,248,1141,21.7,length_and_gc_content/0.1.2
851,348,247,2482,10.0,scanpy_plot/1.4.4.post1+galaxy3
852,946,247,7235,3.4,mothur_count_groups/1.39.5.0
853,60,245,459,53.4,spades_rnaviralspades/3.15.3+galaxy2
854,880,245,26633,0.9,mothur_rarefaction_single/1.39.5.0
855,197,244,1507,16.2,picard_artifact_metrics/2.18.2.1
856,325,243,9892,2.5,gmx_sim/2020.2+galaxy0
857,444,240,13389,1.8,deeptools_compute_matrix/2.5.0.0
858,852,240,6497,3.7,poretools_stats/0.6.1a1.0
859,385,238,2950,8.1,CONVERTER_fasta_to_2bit/CONVERTER_fasta_to_2bit
860,101,237,770,30.8,circos_resample/0.69.8+galaxy7
861,175,236,4942,4.8,deeptools_bam_coverage/2.5.0.0
862,284,236,2146,11.0,pangolin/3.1.11+galaxy0
863,322,235,2459,9.6,bedtools_genomecoveragebed/2.29.0
864,73,234,544,43.0,vcftools_slice/0.1
865,102,233,2935,7.9,shovill/1.0.4+galaxy0
866,36,232,991,23.4,bowtie2/2.2.6
867,29,232,221,105.0,aggregate_scores_in_intervals2/aggregate_scores_in_intervals2
868,545,231,4144,5.6,bcftools_concat/1.10
869,879,231,6698,3.4,EMBOSS: compseq14/5.0.0.1
870,60,230,457,50.3,make_families/3.0.2
871,128,229,975,23.5,macs2_predictd/2.1.1.20160309.0
872,116,229,865,26.5,bamtools_split/2.4.0
873,558,229,4267,5.4,vcfgenotypes/1.0.0_rc3+galaxy0
874,888,228,6773,3.4,bedtools_jaccard/2.30.0
875,511,225,3909,5.8,EMBOSS: needle56/5.0.0.1
