month_year,avgmemory,tool_name,tool_version
 2020-2     ,131811888,macs2_callpeak,2.1.1.20160309.4                                                                 
 2020-2     ,131811888,macs2_randsample,2.1.1.20160309.1                                                               
 2020-2     ,131811888,meme_psp_gen,5.0.5.0                                                                     
 2020-2     ,131811888,mothur_align_check,1.39.5.0                                                        
 2020-2     ,131811888,mothur_align_seqs,1.36.1.0                                                          
 2020-2     ,131811888,mothur_anosim,1.39.5.0                                                                  
 2020-2     ,131811888,vsearch_sorting,2.8.3.0                                                                       
 2020-2     ,131811888,mothur_chimera_slayer,1.39.5.0                                                  
 2020-2     ,131811888,mothur_chop_seqs,1.39.5.0                                                            
 2020-2     ,131811888,mothur_classify_rf,1.36.1.0                                                        
 2020-2     ,131811888,mothur_cluster_classic,1.39.5.0                                                
 2020-2     ,131811888,mothur_cluster_fragments,1.39.5.0                                            
 2020-2     ,131811888,mothur_collect_single,1.39.5.0                                                  
 2020-2     ,131811888,mothur_corr_axes,1.39.5.0                                                            
 2020-2     ,131811888,mothur_count_seqs,1.36.1.0                                                          
 2020-2     ,131811888,vsearch_shuffling,2.8.3.0                                                                     
 2020-2     ,131811888,mothur_get_otus,1.39.5.0                                                              
 2020-2     ,131811888,mothur_get_sabund,1.39.5.0                                                          
 2020-2     ,131811888,vsearch_search,2.8.3.0                                                                        
 2020-2     ,131811888,mothur_make_design,1.39.5.0                                                        
 2020-2     ,131811888,mothur_make_group,1.36.1.0                                                          
 2020-2     ,131811888,mothur_make_lookup,1.39.5.0                                                        
 2020-2     ,131811888,mothur_merge_files,1.36.1.0                                                        
 2020-2     ,131811888,mothur_merge_sfffiles,1.39.5.0                                                  
 2020-2     ,131811888,vsearch_dereplication,2.8.3.0                                                                 
 2020-2     ,131811888,mothur_nmds,1.39.5.0                                                                      
 2020-2     ,131811888,mothur_normalize_shared,1.39.5.0                                              
 2020-2     ,131811888,mothur_parsimony,1.39.5.0                                                            
 2020-2     ,131811888,mothur_pcoa,1.39.5.0                                                                      
 2020-2     ,131811888,mothur_primer_design,1.39.5.0                                                    
 2020-2     ,131811888,mothur_remove_otus,1.39.5.0                                                        
 2020-2     ,131811888,mothur_unique_seqs,1.36.1.0                                                        
 2020-2     ,131811888,multiqc,1.6
 2020-2     ,131811888,poretools_nucdist,0.6.1a1.0                                                         
 2020-2     ,131811888,poretools_squiggle,0.6.1a1.0                                                       
 2020-2     ,131811888,presto_alignsets,0.5.4                                                               
 2020-2     ,131811888,presto_partition,0.5.4                                                               
 2020-2     ,131811888,qualimap_counts,2.2.2d                                                                
 2020-2     ,131811888,vegan_fisher_alpha,2.4-3                                                           
 2020-2     ,131811888,repmatch_gff3,1.0.2                                                                     
 2020-2     ,131811888,repmatch_gff3,1.0.3                                                                     
 2020-2     ,131811888, CONVERTER_cram_to_bam_0                                                                                                                , CONVERTER_cram_to_bam_0                                                                                                                
 2020-2     ,131811888,ruvseq,1.16.0                                                                                  
 2020-2     ,131811888,samtools_view,1.9+galaxy1                                                               
 2020-2     ,131811888,scpipe,1.0.0+galaxy1                                                                           
 2020-2     ,131811888,varscan_somatic,2.4.3.5                                                               
 2020-2     ,131811888,seqtk_sample,1.2.0                                                                              
 2020-2     ,131811888,seqtk_seq,1.3.3                                                                                 
 2020-2     ,131811888,seqtk_trimfq,1.2.0                                                                              
 2020-2     ,131811888,snippy_core,4.4.5+galaxy2                                                                      
 2020-2     ,131811888,snpEff_build_gb,4.3+T.galaxy1                                                                  
 2020-2     ,131811888,snpEff_build_gb,4.3+T.galaxy3                                                                  
 2020-2     ,131811888,varscan_copynumber,2.4.3.2                                                         
 2020-2     ,131811888,read2mut,1.0.0                                                                       
 2020-2     ,131811888, CONVERTER_biom2_to_biom1                                                                                                               , CONVERTER_biom2_to_biom1                                                                                                               
 2020-2     ,131811888,snpSift_rmInfo,4.3+t.galaxy0                                                                  
 2020-2     ,131811888,snpSift_dbnsfp,4.3.0                                                                   
 2020-2     ,131811888,fastq_dump,2.9.1.3                                                                          
 2020-2     ,131811888,sra_pileup,2.9.1.2                                                                          
 2020-2     ,131811888, CONVERTER_bedgraph_to_bigwig                                                                                                           , CONVERTER_bedgraph_to_bigwig                                                                                                           
 2020-2     ,131811888,stringtie,1.3.3                                                                             
 2020-2     ,131811888, CONVERTER_bed_to_tabix_0                                                                                                               , CONVERTER_bed_to_tabix_0                                                                                                               
 2020-2     ,131811888,mut2sscs,1.0.0                                                                       
 2020-2     ,131811888,stringtie_merge,1.3.4                                                                       
 2020-2     ,131811888,tag_pileup_frequency,1.0.1                                                       
 2020-2     ,131811888,tag_pileup_frequency,1.0.2                                                       
 2020-2     ,131811888,transit_gumbel,3.0.2+galaxy0                                                           
 2020-2     ,131811888,transit_hmm,3.0.1+galaxy2                                                                 
 2020-2     ,131811888,transit_resampling,3.0.1+galaxy2                                                   
 2020-2     ,131811888,transit_resampling,3.0.2+galaxy0                                                   
 2020-2     ,131811888,transit_tn5gaps,3.0.1+galaxy2                                                         
 2020-2     ,131811888,transit_tn5gaps,3.0.2+galaxy0                                                         
 2020-2     ,131811888,trinity_contig_exn50_statistic,2.8.5                                   
 2020-2     ,131811888,trinity_super_transcripts,2.8.5                                             
 2020-2     ,131811888,tsne,0.0.2                                                                                       
 2020-2     ,131811888,mummer_mummer,4.0.0beta2                                                                
 2020-2     ,131811888,tp_tac,1.1.0                                                                    
 2020-2     ,131811887.9,snippy_core,4.4.5+galaxy0                                                                      
 2020-2     ,131811887.9,cutadapt,1.16.5                                                                         
 2020-2     ,131811887.9,gatk_realigner_target_creator,0.0.4                                      
 2020-2     ,131811887.9,macs2_bdgdiff,2.1.1.20160309.1                                                                  
 2020-2     ,131811887.9,qualimap_rnaseq,2.2.2d+galaxy1                                                        
 2020-2     ,131811887.9,bg_diamond_makedb,0.9.21                                                                
 2020-2     ,131811887.9,tp_find_and_replace,1.1.2                                                       
 2020-2     ,131811887.9, hgv_add_scores                                                                                                                         , hgv_add_scores                                                                                                                         
 2020-2     ,131811887.9,tab2fasta,1.1.1                                                                  
 2020-2     ,131811887.8, __SET_METADATA__                                                                                                                       , __SET_METADATA__                                                                                                                       
 2020-2     ,131811887.8,vsearch_clustering,2.8.3.0                                                                    
 2020-2     ,131811887.8,velvetg,1.2.10.1                                                                           
 2020-2     ,131811887.8,sklearn_nn_classifier,1.0.7.12                                            
 2020-2     ,131811887.8,cshl_fastx_reverse_complement,1.0.2+galaxy0                              
 2020-2     ,131811887.8,tp_uniq_tool,1.1.1                                                              
 2020-2     ,131811887.8,rnaspades,3.9.0.1                                                                           
 2020-2     ,131811887.8,build_ucsc_custom_track_1,1.0.0                                                 
 2020-2     ,131811887.8,snippy,4.4.5+galaxy0                                                                           
 2020-2     ,131811887.8,vcfcombine,1.0.0_rc3+galaxy0                                                           
 2020-2     ,131811887.8,cshl_fastx_trimmer,1.0.2+galaxy0                                                    
 2020-2     ,131811887.8, wig_to_bigWig                                                                                                                          , wig_to_bigWig                                                                                                                          
 2020-2     ,131811887.8,disco,1.2.0                                                                                     
 2020-2     ,131811887.8,poretools_yield_plot,0.6.1a1.0                                                   
 2020-2     ,131811887.8,cshl_fastx_barcode_splitter,1.0.0                                          
 2020-2     ,131811887.8,repeatmasker_wrapper,4.0.7+galaxy2                                                
 2020-2     ,131811887.8,bamtools,2.4.0.0                                                                         
 2020-2     ,131811887.8, random_lines1                                                                                                                          , random_lines1                                                                                                                          
 2020-2     ,131811887.8,mothur_unifrac_weighted,1.39.5.0                                              
 2020-2     ,131811887.8,mothur_dist_seqs,1.39.5.0                                                            
 2020-2     ,131811887.8,fastq_paired_end_joiner,2.0.1.1                                           
 2020-2     ,131811887.8,collection_column_join,0.0.3                                                   
 2020-2     ,131811887.8, Interval_Maf_Merged_Fasta2                                                                                                             , Interval_Maf_Merged_Fasta2                                                                                                             
 2020-2     ,131811887.8,plant_tribes_gene_family_classifier,1.0.3.0                      
 2020-2     ,131811887.8,samtools_phase,2.0.1                                                               
 2020-2     ,131811887.8,vcf2pgSnp,1.0.0                                                                         
 2020-2     ,131811887.8,fasta_nucleotide_color_plot,1.0.1                                         
 2020-2     ,131811887.8,mothur_list_seqs,1.39.5.0                                                            
 2020-2     ,131811887.8,poretools_extract,0.6.1a1.0                                                         
 2020-2     ,131811887.8,pathview,1.24.0+galaxy0                                                                      
 2020-2     ,131811887.8, CONVERTER_sam_to_bigwig_0                                                                                                              , CONVERTER_sam_to_bigwig_0                                                                                                              
 2020-2     ,131811887.8,Kraken2Tax,1.2
 2020-2     ,131811887.8,vcfvcfintersect,1.0.0_rc3+galaxy0                                                 
 2020-2     ,131811887.8,quast,5.0.2+galaxy0                                                                             
 2020-2     ,131811887.8,trinity_align_and_estimate_abundance,2.8.5                       
 2020-2     ,131811887.8, Interval2Maf1                                                                                                                          , Interval2Maf1                                                                                                                          
 2020-2     ,131811887.8,circos_tableviewer,0.69.8+galaxy4                                                              
 2020-2     ,131811887.8,deeptools_plot_profile,3.1.2.0.0                                         
 2020-2     ,131811887.8,picard_artifact_metrics,2.18.2.1                                                           
 2020-2     ,131811887.8,snpEff_get_chr_names,4.3+T.galaxy2                                                             
 2020-2     ,131811887.8,velveth,1.2.10.1                                                                           
 2020-2     ,131811887.8,sina,1.5.0+galaxy1                                                                               
 2020-2     ,131811887.8,rseqc_read_distribution,2.6.4.1                                                              
 2020-2     ,131811887.8,picard_EstimateLibraryComplexity,2.18.2.1                                                  
 2020-2     ,131811887.8,bamtools,2.4.0                                                                           
 2020-2     ,131811887.8,rseqc_geneBody_coverage2,2.6.4.1                                                             
 2020-2     ,131811887.8,keras_model_builder,0.4.2                                                   
 2020-2     ,131811887.7,cshl_fastx_reverse_complement,1.0.2                                      
 2020-2     ,131811887.7,snpSift_int,4.3+t.galaxy0                                                                     
 2020-2     ,131811887.7, __DATA_FETCH__                                                                                                                         , __DATA_FETCH__                                                                                                                         
 2020-2     ,131811887.7,flanking_features_1,4.0.1                                                       
 2020-2     ,131811887.7,tabular_to_fastq,1.1.1                                                           
 2020-2     ,131811887.7,mothur_heatmap_sim,1.39.5.0                                                        
 2020-2     ,131811887.7,poretools_qualdist,0.6.1a1.0                                                       
 2020-2     ,131811887.7,khmer_normalize_by_median,3.0.0a3+galaxy1                                   
 2020-2     ,131811887.7,picard_CASM,2.18.2.1                                                                       
 2020-2     ,131811887.7,mothur_make_biom,1.39.5.0                                                            
 2020-2     ,131811887.7,sam_to_bam,2.1
 2020-2     ,131811887.7,htseq_count,0.6.1galaxy3                                                             
 2020-2     ,131811887.7,clustalw,2.1
 2020-2     ,131811887.7,mothur_rarefaction_single,1.39.5.0                                          
 2020-2     ,131811887.7,samtools_markdup,1.9+galaxy2                                                         
 2020-2     ,131811887.7,megablast_xml_parser,1.0.0                                                   
 2020-2     ,131811887.7,picard_DownsampleSam,2.18.2.1                                                              
 2020-2     ,131811887.7,snpSift_vcfCheck,4.3+t.galaxy0                                                                
 2020-2     ,131811887.7,ncbi_blastn_wrapper,0.3.0                                                         
 2020-2     ,131811887.7,sklearn_feature_selection,1.0.7.12                                    
 2020-2     ,131811887.7, CONVERTER_interval_to_bed12_0                                                                                                          , CONVERTER_interval_to_bed12_0                                                                                                          
 2020-2     ,131811887.7, mergeCols1                                                                                                                             , mergeCols1                                                                                                                             
 2020-2     ,131811887.7,bedtools_expandbed,2.29.0                                                                    
 2020-2     ,131811887.7,presto_filterseq,0.5.4                                                               
 2020-2     ,131811887.7,mlst_list,2.16.1                                                                                 
 2020-2     ,131811887.7,poretools_events,0.6.1a1.0                                                           
 2020-2     ,131811887.7,vcfselectsamples,1.0.0_rc1+galaxy0                                               
 2020-2     ,131811887.7,picard_MergeSamFiles,1.126.0                                                               
 2020-2     ,131811887.7, Extract_features1                                                                                                                      , Extract_features1                                                                                                                      
 2020-2     ,131811887.7,tp_sort_header_tool,1.1.1                                                       
 2020-2     ,131811887.7,gfa_to_fa,0.1.0                                                                             
 2020-2     ,131811887.7,rseqc_bam2wig,2.6.4                                                                          
 2020-2     ,131811887.7,fastqc,0.72+galaxy1                                                                        
 2020-2     ,131811887.7,mothur_remove_seqs,1.39.5.0                                                        
 2020-2     ,131811887.7,bedtools_multicovtbed,2.29.0                                                                 
 2020-2     ,131811887.7,mothur_align_seqs,1.39.5.0                                                          
 2020-2     ,131811887.7,sam_dump,2.10.4                                                                             
 2020-2     ,131811887.7,melt,1.4.2                                                                              
 2020-2     ,131811887.7,vcfbedintersect,1.0.0_rc1+galaxy0                                                 
 2020-2     ,131811887.7,newick_display,1.6+galaxy1                                                               
 2020-2     ,131811887.7,vegan_rarefaction,2.4-3                                                             
 2020-2     ,131811887.7,ml_visualization_ex,1.0.7.12                                                
 2020-2     ,131811887.7,bedtools_randombed,2.29.0                                                                    
 2020-2     ,131811887.7,deeptools_plot_heatmap,2.5.0.0                                           
 2020-2     ,131811887.7,picard_MarkDuplicates,1.126.0                                                              
 2020-2     ,131811887.7,deg_annotate,1.1.0                                                                       
 2020-2     ,131811887.7,bcftools_norm,1.9+galaxy1                                                               
 2020-2     ,131811887.7, CONVERTER_interval_to_bigwig_0                                                                                                         , CONVERTER_interval_to_bigwig_0                                                                                                         
 2020-2     ,131811887.7,samtool_filter2,1.8
 2020-2     ,131811887.7,vcffilter2,1.0.0_rc3+galaxy3                                                            
 2020-2     ,131811887.7,mimodd_map,0.1.9                                                                        
 2020-2     ,131811887.7,macs2_filterdup,2.1.1.20160309.1                                                                
 2020-2     ,131811887.7,bp_genbank2gff3,1
 2020-2     ,131811887.6,varscan_somatic,2.4.3.6                                                               
 2020-2     ,131811887.6,bedtools_genomecoveragebed,2.29.0                                                            
 2020-2     ,131811887.6, ChangeCase                                                                                                                             , ChangeCase                                                                                                                             
 2020-2     ,131811887.6,tp_easyjoin_tool,1.1.1                                                          
 2020-2     ,131811887.6,edger,3.20.7.2                                                                                  
 2020-2     ,131811887.6, CONVERTER_Bam_Bai_0                                                                                                                    , CONVERTER_Bam_Bai_0                                                                                                                    
 2020-2     ,131811887.6,EMBOSS: revseq82,5.0.0                                                                   
 2020-2     ,131811887.6,bedtools_spacingbed,2.29.0                                                                   
 2020-2     ,131811887.6,gatk_variant_filtration,0.0.5                                                  
 2020-2     ,131811887.6,rgPicardMarkDups,1.56.0                                                                    
 2020-2     ,131811887.6,seqtk_dropse,1.3.1                                                                              
 2020-2     ,131811887.6,trimmomatic,0.36.3                                                                   
 2020-2     ,131811887.6,featurecounts,1.6.3+galaxy2                                                             
 2020-2     ,131811887.6,gatk_unified_genotyper,0.0.6                                                    
 2020-2     ,131811887.6, CONVERTER_fasta_to_tabular                                                                                                             , CONVERTER_fasta_to_tabular                                                                                                             
 2020-2     ,131811887.6,mummer_nucmer,4.0.0beta2                                                                
 2020-2     ,131811887.6,picard_AddOrReplaceReadGroups,2.7.1.0                                                      
 2020-2     ,131811887.6,picard_QualityScoreDistribution,2.18.2.1                                                   
 2020-2     ,131811887.6, bed2gff1                                                                                                                               , bed2gff1                                                                                                                               
 2020-2     ,131811887.6,bedtools_makewindowsbed,2.29.0                                                               
 2020-2     ,131811887.6,kraken-mpa-report,1.2.4                                                             
 2020-2     ,131811887.6,presto_parselog,0.5.4                                                                 
 2020-2     ,131811887.6,fastq_paired_end_splitter,1.1.1                                         
 2020-2     ,131811887.6,sam_merge2,1.2.0                                                                        
 2020-2     ,131811887.6,varscan,2.4.2                                                                   
 2020-2     ,131811887.6,prinseq,0.20.4                                                                                
 2020-2     ,131811887.6,gops_intersect_1,1.0.0                                                                  
 2020-2     ,131811887.6, CONVERTER_bam_to_coodinate_sorted_bam                                                                                                  , CONVERTER_bam_to_coodinate_sorted_bam                                                                                                  
 2020-2     ,131811887.6,seqtk_mutfa,1.3.1                                                                               
 2020-2     ,131811887.6,fasttree,2.1.10+galaxy1                                                                      
 2020-2     ,131811887.6,bcftools_plugin_color_chrs,1.1
 2020-2     ,131811887.6,mothur_amova,1.39.5.0                                                                    
 2020-2     ,131811887.6,seqtk_listhet,1.3.1                                                                             
 2020-2     ,131811887.6,mothur_chimera_pintail,1.39.5.0                                                
 2020-2     ,131811887.6,featureCoverage1,2.0.0                                                             
 2020-2     ,131811887.6,ml_visualization_ex,1.0.8.1                                                 
 2020-2     ,131811887.6,mothur_seq_error,1.39.5.0                                                            
 2020-2     ,131811887.6,vcftools_slice,0.1
 2020-2     ,131811887.6,EMBOSS: newseq59,5.0.0                                                                   
 2020-2     ,131811887.6,trim_reads,1.0.0                                                             
 2020-2     ,131811887.6,vsearch_chimera_detection,2.8.3.0                                                             
 2020-2     ,131811887.6,trinotate,3.1.1                                                                             
 2020-2     ,131811887.6, CONVERTER_fasta_to_2bit                                                                                                                , CONVERTER_fasta_to_2bit                                                                                                                
 2020-2     ,131811887.6,EMBOSS: prettyseq80,5.0.0.1                                                              
 2020-2     ,131811887.6,bedtools_reldistbed,2.29.0                                                                   
 2020-2     ,131811887.6,vsearch_masking,2.8.3.0                                                                       
 2020-2     ,131811887.6,fastq_filter,1.0.0                                                                   
 2020-2     ,131811887.6,EMBOSS: backtranseq2,6.6.0                                                               
 2020-2     ,131811887.6,mothur_get_mimarkspackage,1.39.5.0                                          
 2020-2     ,131811887.6,mothur_get_communitytype,1.39.5.0                                            
 2020-2     ,131811887.6,mothur_otu_association,1.39.5.0                                                
 2020-2     ,131811887.6,jbrowse_to_standalone,1.16.5+galaxy7                                                          
 2020-2     ,131811887.6,samtools_sort,2
 2020-2     ,131811887.6, hgv_linkToGProfile                                                                                                                     , hgv_linkToGProfile                                                                                                                     
 2020-2     ,131811887.6,tbvcfreport,0.1.7+galaxy0                                                                 
 2020-2     ,131811887.6,samtools_view,1.9
 2020-2     ,131811887.6,picard_MarkDuplicates,2.18.2.2                                                             
 2020-2     ,131811887.6,featurecounts,1.6.2                                                                     
 2020-2     ,131811887.6,deseq2,2.11.40.2                                                                               
 2020-2     ,131811887.6,gops_merge_1,1.0.0                                                                          
 2020-2     ,131811887.6,gatk4_mutect2,4.1.4.0+galaxy1                                                           
 2020-2     ,131811887.6,cshl_fastx_reverse_complement,1.0.0                                      
 2020-2     ,131811887.6,mothur_screen_seqs,1.39.5.0                                                        
 2020-2     ,131811887.6, CONVERTER_gff_to_bed_0                                                                                                                 , CONVERTER_gff_to_bed_0                                                                                                                 
 2020-2     ,131811887.6,mothur_summary_seqs,1.39.5.0                                                      
 2020-2     ,131811887.6,poretools_winner,0.6.1a1.0                                                           
 2020-2     ,131811887.6,transdecoder,3.0.1                                                                       
 2020-2     ,131811887.6,gprofiler_convert,0.1.7+galaxy11                                                    
 2020-2     ,131811887.6,picard_SortSam,2.18.2.1                                                                    
 2020-2     ,131811887.6,deeptools_plot_profile,3.3.0.0.0                                         
 2020-2     ,131811887.6, Show beginning1                                                                                                                        , Show beginning1                                                                                                                        
 2020-2     ,131811887.6, join1                                                                                                                                  , join1                                                                                                                                  
 2020-2     ,131811887.6, CONVERTER_gff_to_fli_0                                                                                                                 , CONVERTER_gff_to_fli_0                                                                                                                 
 2020-2     ,131811887.6,lofreq_alnqual,2.1.3.1+galaxy0                                                         
 2020-2     ,131811887.6,deeptools_plot_pca,3.3.0.0.0                                                 
 2020-2     ,131811887.6,mothur_venn,1.39.5.0                                                                      
 2020-2     ,131811887.6,bedtools_windowbed,2.29.0                                                                    
 2020-2     ,131811887.6,fasta-stats,1.0.1                                                                         
 2020-2     ,131811887.6,snap_training,2013_11_29+galaxy1                                                        
 2020-2     ,131811887.6,EMBOSS: getorf42,5.0.0.1                                                                 
 2020-2     ,131811887.6,masigpro,1.49.3.1+galaxy1                                                                    
 2020-2     ,131811887.6,snippy_clean_full_aln,4.4.5+galaxy0                                                            
 2020-2     ,131811887.6,Add_a_column1,1.1.0                                                                  
 2020-2     ,131811887.6,cshl_fastx_artifacts_filter,1.0.1+galaxy0                                  
 2020-2     ,131811887.6,nanoplot,1.25.0+galaxy1                                                                      
 2020-2     ,131811887.6,tximport,0.1
 2020-2     ,131811887.6,vcfbreakcreatemulti,1.0.0_rc1+galaxy0                                         
 2020-2     ,131811887.6, gtf_filter_by_attribute_values_list                                                                                                    , gtf_filter_by_attribute_values_list                                                                                                    
 2020-2     ,131811887.6,bacteria_tradis,1.4.5+galaxy2                                                               
 2020-2     ,131811887.6,samtool_filter2,1.1.2                                                             
 2020-2     ,131811887.6,presto_assemblepairs,0.5.4                                                       
 2020-2     ,131811887.6,rseqc_inner_distance,2.6.4.1                                                                 
 2020-2     ,131811887.5,tp_replace_in_line,1.1.1                                                        
 2020-2     ,131811887.5, csv_to_tabular                                                                                                                         , csv_to_tabular                                                                                                                         
 2020-2     ,131811887.5, CONVERTER_bam_to_bigwig_0                                                                                                              , CONVERTER_bam_to_bigwig_0                                                                                                              
 2020-2     ,131811887.5,diffbind,2.10.0                                                                        
 2020-2     ,131811887.5,samtools_sort,2.0.3                                                                 
 2020-2     ,131811887.5,seqtk_sample,1.3.2                                                                              
 2020-2     ,131811887.5,cshl_fastx_trimmer,1.0.0                                                            
 2020-2     ,131811887.5,picard_MarkDuplicatesWithMateCigar,2.18.2.1                                                
 2020-2     ,131811887.5,replace_column_with_key_value_file,0.2
 2020-2     ,131811887.5,picard_SamToFastq,2.18.2.1                                                                 
 2020-2     ,131811887.5, CONVERTER_bed_to_fli_0                                                                                                                 , CONVERTER_bed_to_fli_0                                                                                                                 
 2020-2     ,131811887.5,snpSift_filter,4.3+t.galaxy0                                                                  
 2020-2     ,131811887.5,bandage_info,0.8.1+galaxy1                                                                    
 2020-2     ,131811887.5,sam_pileup,1.1.2                                                                       
 2020-2     ,131811887.5,fastq_masker_by_quality,1.1.1                                             
 2020-2     ,131811887.5,mothur_summary_single,1.39.5.0                                                  
 2020-2     ,131811887.5,rseqc_RNA_fragment_size,2.6.4.1                                                              
 2020-2     ,131811887.5,plotdexseq,1.28.1.0                                                                            
 2020-2     ,131811887.5,cutadapt,1.16.6                                                                         
 2020-2     ,131811887.5,bedtools_multiintersectbed,2.29.0                                                            
 2020-2     ,131811887.5,shovill,1.0.4+galaxy0                                                                         
 2020-2     ,131811887.5,tp_multijoin_tool,1.1.1                                                         
 2020-2     ,131811887.5, CONVERTER_fasta_to_len                                                                                                                 , CONVERTER_fasta_to_len                                                                                                                 
 2020-2     ,131811887.5,mothur_unique_seqs,1.39.5.0                                                        
 2020-2     ,131811887.5,bedtools_bedtobam,2.29.0                                                                     
 2020-2     ,131811887.5,fastqc,0.63
 2020-2     ,131811887.5,bcftools_view,1.9+galaxy1                                                               
 2020-2     ,131811887.5, ebi_sra_main                                                                                                                           , ebi_sra_main                                                                                                                           
 2020-2     ,131811887.5, CONVERTER_ref_to_seq_taxomony                                                                                                          , CONVERTER_ref_to_seq_taxomony                                                                                                          
 2020-2     ,131811887.5, vcf_to_maf_customtrack1                                                                                                                , vcf_to_maf_customtrack1                                                                                                                
 2020-2     ,131811887.5,vcffilter2,1.0.0_rc1+galaxy1                                                            
 2020-2     ,131811887.5,annotatemyids,3.7.0+galaxy1                                                             
 2020-2     ,131811887.5,mothur_filter_seqs,1.39.5.0                                                        
 2020-2     ,131811887.5, Remove beginning1                                                                                                                      , Remove beginning1                                                                                                                      
 2020-2     ,131811887.5,porechop,0.2.3                                                                               
 2020-2     ,131811887.5,picard_CleanSam,2.18.2.1                                                                   
 2020-2     ,131811887.5,kraken-report,1.3.1                                                                 
 2020-2     ,131811887.5,featurecounts,1.6.4+galaxy1                                                             
 2020-2     ,131811887.5,macs2_bdgpeakcall,2.1.1.20160309.0                                                              
 2020-2     ,131811887.5,mothur_tree_shared,1.39.5.0                                                        
 2020-2     ,131811887.5,rseqc_bam_stat,2.6.4                                                                         
 2020-2     ,131811887.5,kraken_taxonomy_report,0.0.2                                                   
 2020-2     ,131811887.5,picard_CollectInsertSizeMetrics,2.7.1.0                                                    
 2020-2     ,131811887.5,samtools_merge,1.9
 2020-2     ,131811887.5,samtools_idxstats,2.0.3                                                         
 2020-2     ,131811887.5,tp_unfold_column_tool,1.1.1                                                     
 2020-2     ,131811887.5,samtools_flagstat,2.0.3                                                         
 2020-2     ,131811887.5,gprofiler_gost,0.1.7+galaxy11                                                          
 2020-2     ,131811887.5,bedtools_getfastabed,2.29.0                                                                  
 2020-2     ,131811887.5,roary,3.12.0+galaxy0                                                                            
 2020-2     ,131811887.5,samtools_depth,1.9
 2020-2     ,131811887.5,fastq_manipulation,1.1.1                                                       
 2020-2     ,131811887.5,cshl_fastx_barcode_splitter,1.0.1                                          
 2020-2     ,131811887.5,macs2_predictd,2.1.1.20160309.1                                                                 
 2020-2     ,131811887.5,sklearn_sample_generator,1.0.7.12                                      
 2020-2     ,131811887.5, CONVERTER_interval_to_bedstrict_0                                                                                                      , CONVERTER_interval_to_bedstrict_0                                                                                                      
 2020-2     ,131811887.5,vcftools_annotate,0.1
 2020-2     ,131811887.5,gatk_variant_combine,0.0.4                                                        
 2020-2     ,131811887.5,snpsift_vartype,4.3+t.galaxy0                                                                 
 2020-2     ,131811887.5,mothur_pre_cluster,1.39.5.0                                                        
 2020-2     ,131811887.5,deeptools_plot_heatmap,3.3.0.0.1                                         
 2020-2     ,131811887.5,poretools_tabular,0.6.1a1.0                                                         
 2020-2     ,131811887.5,featurecounts,1.6.0.6                                                                   
 2020-2     ,131811887.5,EMBOSS: wordcount109,5.0.0.1                                                             
 2020-2     ,131811887.5, CONVERTER_vcf_to_tabix_0                                                                                                               , CONVERTER_vcf_to_tabix_0                                                                                                               
 2020-2     ,131811887.5,sklearn_model_fit,1.0.7.12                                                    
 2020-2     ,131811887.5,EMBOSS: equicktandem31,5.0.0.1                                                           
 2020-2     ,131811887.5,mothur_taxonomy_to_krona,1
 2020-2     ,131811887.5,tp_grep_tool,1.1.1                                                              
