month_year,totalmemory,tool_name,tool_version
 2020-11    ,43463652300,mothur_filter_seqs,1.39.5.0                                                        
 2020-11    ,42732669160,picard_MergeSamFiles,2.18.2.1                                                              
 2020-11    ,42515194472, CONVERTER_gff_to_fli_0                                                                                                                 , CONVERTER_gff_to_fli_0                                                                                                                 
 2020-11    ,42456234736,fastqc,0.63
 2020-11    ,41990417096,fastqc,0.72
 2020-11    ,41834525600,mothur_make_contigs,1.39.5.0                                                      
 2020-11    ,41707654036,porechop,0.2.3                                                                               
 2020-11    ,41319935456, CONVERTER_gff_to_interval_index_0                                                                                                      , CONVERTER_gff_to_interval_index_0                                                                                                      
 2020-11    ,41089496784,circos,0.69.8+galaxy4                                                                          
 2020-11    ,40666123076,cshl_fastq_to_fasta,1.0.2                                                          
 2020-11    ,40477974904,fastp,0.19.5+galaxy1                                                                            
 2020-11    ,40148909380, CONVERTER_vcf_to_vcf_bgzip_0                                                                                                           , CONVERTER_vcf_to_vcf_bgzip_0                                                                                                           
 2020-11    ,39999193232,tp_sort_header_tool,1.1.1                                                       
 2020-11    ,39688185348,mothur_make_shared,1.39.5.0                                                        
 2020-11    ,39511612796, Paste1                                                                                                                                 , Paste1                                                                                                                                 
 2020-11    ,39230238124,snippy,4.5.0                                                                                   
 2020-11    ,38894997284,mothur_pre_cluster,1.39.5.0                                                        
 2020-11    ,38496784856,rseqc_bam_stat,2.6.4                                                                         
 2020-11    ,37716254144,velvetoptimiser,2.2.6                                                       
 2020-11    ,37652200816,picard_NormalizeFasta,2.18.2.1                                                             
 2020-11    ,37499861188,bcftools_call,1.1
 2020-11    ,37438584684,shovill,1.1.0+galaxy0                                                                         
 2020-11    ,36366032036, wc_gnu                                                                                                                                 , wc_gnu                                                                                                                                 
 2020-11    ,36308460720,ncbi_acc_download,0.2.5+galaxy0                                                     
 2020-11    ,35979548548,mothur_remove_lineage,1.39.5.0                                                  
 2020-11    ,35900214412,augustus,3.3.3                                                                         
 2020-11    ,35663447064,fasta2tab,1.1.1                                                                  
 2020-11    ,35320489168,tab2fasta,1.1.1                                                                  
 2020-11    ,34441331652,goseq,1.36.0+galaxy0                                                                            
 2020-11    ,34323565500,filtlong,0.2.0                                                                               
 2020-11    ,34318471908,fastq_paired_end_interlacer,1.2.0.1+galaxy0                           
 2020-11    ,33999900296,stringtie_merge,2.1.1                                                                       
 2020-11    ,33980607612,bedtools_sortbed,2.29.2                                                                      
 2020-11    ,33966561872,bwa_mem,0.1
 2020-11    ,33928129864,mothur_classify_otu,1.39.5.0                                                      
 2020-11    ,33888462804,charts,1.0.1                                                                                   
 2020-11    ,33260118360,mummer_dnadiff,4.0.0beta2+galaxy0                                                      
 2020-11    ,32987542476,samtools_merge,1.9
 2020-11    ,32727777232,deeptools_plot_correlation,3.3.2.0.0                                 
 2020-11    ,32503820580,cshl_fastx_reverse_complement,1.0.2+galaxy0                              
 2020-11    ,32016240144,fasta2tab,1.1.0                                                                  
 2020-11    ,31642567320,ncbi_makeblastdb,2.10.1+galaxy0                                                   
 2020-11    ,31537611832,clustalw,2.1
 2020-11    ,31138317672,picard_MarkDuplicatesWithMateCigar,2.18.2.1                                                
 2020-11    ,31102509136,fasttree,2.1.10+galaxy1                                                                      
 2020-11    ,31093557012,bcftools_mpileup,1.1
 2020-11    ,30975790860,varscan,2.4.2                                                                   
 2020-11    ,30856789640,microsatellite,1.0.0                                                       
 2020-11    ,30710932056,samtools_mpileup,2.1.4                                                           
 2020-11    ,30575261640,pileup_parser,1.0.2                                                                 
 2020-11    ,29854772388,gops_merge_1,1.0.0                                                                          
 2020-11    ,29613064760,mothur_classify_seqs,1.39.5.0                                                    
 2020-11    ,29490051696, createInterval                                                                                                                         , createInterval                                                                                                                         
 2020-11    ,29423528224,venn_list,0.1.1                                                                         
 2020-11    ,29400530376,EMBOSS: compseq14,5.0.0.1                                                                
 2020-11    ,29345429140, addValue                                                                                                                               , addValue                                                                                                                               
 2020-11    ,29331383400,newick_display,1.6+galaxy1                                                               
 2020-11    ,29042138328,bedtools_mergebed,2.29.2                                                                     
 2020-11    ,28975614864,gops_subtract_1,1.0.0                                                                    
 2020-11    ,28887328596,sam_merge2,1.2.0                                                                        
 2020-11    ,28720943236,fasta_compute_length,1.0.3                                                   
 2020-11    ,28621234740,nanoplot,1.28.2+galaxy1                                                                      
 2020-11    ,28598083500, Show beginning1                                                                                                                        , Show beginning1                                                                                                                        
 2020-11    ,28567368564,EMBOSS: infoseq46,5.0.0                                                                  
 2020-11    ,28439415220,snpEff_download,4.3+T.galaxy2                                                                  
 2020-11    ,28250032020,bwameth,0.2.2                                                                                 
 2020-11    ,28189837192,picard_AddOrReplaceReadGroups,1.126.0                                                      
 2020-11    ,28132265860,bedtools_closestbed,2.29.0                                                                   
 2020-11    ,27889169836,tp_find_and_replace,1.1.3                                                       
 2020-11    ,27854596392,dada2_filterAndTrim,1.16+galaxy0                                                  
 2020-11    ,27048444344,mothur_cluster_split,1.39.5.0                                                    
 2020-11    ,26805194976,velvetg,1.2.10.2                                                                           
 2020-11    ,26625998952,naive_variant_caller,0.0.4                                               
 2020-11    ,26621518896,snpeff_sars_cov_2,4.5covid19                                                        
 2020-11    ,26387996544,bamleftalign,1.3.1                                                                      
 2020-11    ,25899181048,gatk4_mutect2,4.1.7.0+galaxy02                                                          
 2020-11    ,25857810804,bcftools_consensus,1.1
 2020-11    ,25847938352,kraken-translate,1.3.1                                                           
 2020-11    ,25746841428,samtools_bedcov,2.0.2                                                             
 2020-11    ,25557458212, Remove beginning1                                                                                                                      , Remove beginning1                                                                                                                      
 2020-11    ,25374556912,metaspades,3.9.0                                                                           
 2020-11    ,24643727212, CONVERTER_vcf_bgzip_to_tabix_0                                                                                                         , CONVERTER_vcf_bgzip_to_tabix_0                                                                                                         
 2020-11    ,24573345216,gffread,2.2.1.2                                                                           
 2020-11    ,24524726008,picard_CleanSam,2.18.2.1                                                                   
 2020-11    ,24152288236,dada2_mergePairs,1.16+galaxy0                                                        
 2020-11    ,24133148928,bedtools_genomecoveragebed,2.29.0                                                            
 2020-11    ,24058908368, CONVERTER_interval_to_bed12_0                                                                                                          , CONVERTER_interval_to_bed12_0                                                                                                          
 2020-11    ,24002572096,allele_counts_1,1.3.2                                                                  
 2020-11    ,23963518556,lofreq_indelqual,2.1.5+galaxy0                                                       
 2020-11    ,23566234332,sam_dump,2.10.8+galaxy0                                                                     
 2020-11    ,23461278828,prinseq,0.20.4                                                                                
 2020-11    ,22925079240,cshl_fastx_clipper,1.0.3+galaxy0                                                    
 2020-11    ,22736931084,bedtools_map,2.29.2.2                                                                        
 2020-11    ,22452932916,busco,4.1.2                                                                                     
 2020-11    ,22420829568,sam_pileup,1.1.3                                                                       
 2020-11    ,21839869288,bcftools_plugin_counts,1.10+galaxy1                                            
 2020-11    ,21388097388,qualimap_rnaseq,2.2.2d+galaxy1                                                        
 2020-11    ,21338243112,deeptools_multi_bam_summary,3.3.2.0.0                               
 2020-11    ,21304904712,table_compute,0.9.2                                                                     
 2020-11    ,21269096176,collapse_dataset,5.1.0                                                           
 2020-11    ,20970898956,tab2fasta,1.1.0                                                                  
 2020-11    ,20825041316, __DATA_FETCH__                                                                                                                         , __DATA_FETCH__                                                                                                                         
 2020-11    ,20610036804,addName,0.2.0                                                            
 2020-11    ,20566511196,bedtools_multicovtbed,2.29.2                                                                 
 2020-11    ,20562652656, CONVERTER_bedgraph_to_bigwig                                                                                                           , CONVERTER_bedgraph_to_bigwig                                                                                                           
 2020-11    ,20364317316,gffcompare,0.11.2                                                                          
 2020-11    ,20048215824,column_remove_by_header,0.0.1                                                 
 2020-11    ,20017500888, CONVERTER_ref_to_seq_taxomony                                                                                                          , CONVERTER_ref_to_seq_taxomony                                                                                                          
 2020-11    ,19938166736,addName,0.1.2                                                            
 2020-11    ,19876736880,samtools_markdup,1.9+galaxy2                                                         
 2020-11    ,19692447264,deeptools_plot_pca,3.3.2.0.0                                                 
 2020-11    ,19529920452,ococo,0.1.2.6                                                                                   
 2020-11    ,19527450340,mummer_nucmer,4.0.0beta2+galaxy0                                                        
 2020-11    ,19371252180,dada2_dada,1.16+galaxy0                                                                    
 2020-11    ,19361064996,featurecounts,1.6.4+galaxy1                                                             
 2020-11    ,19111486960, CONVERTER_bed_to_bgzip_0                                                                                                               , CONVERTER_bed_to_bgzip_0                                                                                                               
 2020-11    ,18849098268,vsearch_dereplication,2.8.3.0                                                                 
 2020-11    ,18721144924,picard_SortSam,2.18.2.1                                                                    
 2020-11    ,18716664876,ivar_trim,1.2.2+galaxy1                                                                     
 2020-11    ,18607237320,bcftools_norm,1.1
 2020-11    ,18457521180,macs2_predictd,2.1.1.20160309.1                                                                 
 2020-11    ,18405043440, CONVERTER_gff_to_bed_0                                                                                                                 , CONVERTER_gff_to_bed_0                                                                                                                 
 2020-11    ,18325709296,mimodd_map,0.1.9                                                                        
 2020-11    ,18317370708,ivar_removereads,1.2.2+galaxy1                                                       
 2020-11    ,18058227012,fastq_paired_end_joiner,2.0.1.0                                           
 2020-11    ,17916227952, CONVERTER_bed_to_fli_0                                                                                                                 , CONVERTER_bed_to_fli_0                                                                                                                 
 2020-11    ,17385121908,EMBOSS: newcpgreport57,5.0.0.1                                                           
 2020-11    ,17271214280,vcfannotate,1.0.0_rc3+galaxy0                                                         
 2020-11    ,17262262132,mothur_heatmap_sim,1.39.5.0                                                        
 2020-11    ,17218736556,kraken-report,1.3.1                                                                 
 2020-11    ,17190645092,deeptools_bigwig_compare,3.3.2.0.0                                     
 2020-11    ,16980734148,tp_awk_tool,1.1.1                                                               
 2020-11    ,16950019212, CONVERTER_bed_to_tabix_0                                                                                                               , CONVERTER_bed_to_tabix_0                                                                                                               
 2020-11    ,16845063716,ggplot2_heatmap,2.2.1                                                                 
 2020-11    ,16805396656,mothur_make_group,1.39.5.0                                                          
 2020-11    ,16783633852,bcftools_stats,1.1
 2020-11    ,16772211624,tb_profiler_profile,2.8.4+galaxy1                                                          
 2020-11    ,16691489052,samtools_view,1.9+galaxy1                                                               
 2020-11    ,16572487840,ggplot2_pca,2.2.1                                                                         
 2020-11    ,16493153712,bcftools_filter,1.1
 2020-11    ,16388198232,bedtools_subtractbed,2.29.2                                                                  
 2020-11    ,16334485416,sam_to_bam,2.1.1                                                                       
 2020-11    ,16023477540,varscan_mpileup,2.4.3.1                                                               
 2020-11    ,15935191272,cshl_fastq_to_fasta,1.0.0                                                          
 2020-11    ,15882713516,samtools_depth,1.9
 2020-11    ,15843046448,mothur_remove_seqs,1.39.5.0                                                        
 2020-11    ,15588374844,bedtools_slopbed,2.29.0                                                                      
 2020-11    ,15474467232,meme_meme,5.0.5.0                                                                           
 2020-11    ,15469373624,vsearch_chimera_detection,1.9.7.0                                                             
 2020-11    ,15413037360, liftOver1                                                                                                                              , liftOver1                                                                                                                              
 2020-11    ,15364418152,vcf2tsv,1.0.0_rc3+galaxy0                                                                 
 2020-11    ,15306846812,mothur_merge_files,1.39.5.0                                                        
 2020-11    ,15245416932,trinity_super_transcripts,2.9.1                                             
 2020-11    ,15175034936,fasta_filter_by_length,1.2
 2020-11    ,15130274284,deeptools_multi_bigwig_summary,3.3.2.0.0                         
 2020-11    ,14968982532, CONVERTER_fasta_to_fai                                                                                                                 , CONVERTER_fasta_to_fai                                                                                                                 
 2020-11    ,14723263044,peakcalling_sicer,0.0.2                                                                     
 2020-11    ,14643928908,samtools_calmd,2.0.2                                                               
 2020-11    ,14617072512,megahit,1.1.3.5                                                                               
 2020-11    ,14551784092,mummer_mummer,4.0.0beta2+galaxy0                                                        
 2020-11    ,14512117016,mothur_sub_sample,1.39.5.0                                                          
 2020-11    ,14481402096,bedtools_multiintersectbed,2.29.2                                                            
 2020-11    ,14358542352, bed2gff1                                                                                                                               , bed2gff1                                                                                                                               
 2020-11    ,13945202452,cshl_fastx_trimmer,1.0.2                                                            
 2020-11    ,13905535392,snpEff_build_gb,4.3+T.galaxy4                                                                  
 2020-11    ,13905535376,diffbind,2.10.0                                                                        
 2020-11    ,13730197908,Kraken2Tax,1.2
 2020-11    ,13730197908,fastq_manipulation,1.1.5                                                       
 2020-11    ,13629100960, CONVERTER_bed_to_gff_0                                                                                                                 , CONVERTER_bed_to_gff_0                                                                                                                 
 2020-11    ,13611196704,fastq_paired_end_deinterlacer,1.1.5                                 
 2020-11    ,13465339104,roary,3.13.0+galaxy0                                                                            
 2020-11    ,13435859220,sickle,1.33.2                                                                                  
 2020-11    ,13387240020,tabular_to_fastq,1.1.5                                                           
 2020-11    ,13386004952,iqtree,1.5.5.3                                                                                 
 2020-11    ,13374429348,bedtools_bamtofastq,2.27.1                                                                   
 2020-11    ,13233665340,datamash_ops,1.1.0                                                                       
 2020-11    ,13181187600,rseqc_bam2wig,2.6.4                                                                          
 2020-11    ,12847181844,velveth,1.2.10.1                                                                           
 2020-11    ,12749943420, mergeCols1                                                                                                                             , mergeCols1                                                                                                                             
 2020-11    ,12688513548,collapse_dataset,4.1
 2020-11    ,12644987964,histogram_rpy,1.0.4                                                                     
 2020-11    ,12605320896,cshl_fastq_quality_boxplot,1.0.1                                            
 2020-11    ,12578464500,rgweblogo3,3.5.0                                                                         
 2020-11    ,12363459948,mimodd_vcf_filter,0.1.9                                                                 
 2020-11    ,12334342128,ncbi_blastn_wrapper,2.10.1+galaxy0                                                
 2020-11    ,12188122464,subtract_query1,0.1
 2020-11    ,12038406324,fastqe,0.2.6+galaxy0                                                                           
 2020-11    ,11628924972,bcftools_view,1.1
 2020-11    ,11603303620,get_flanks1,1.0.0                                                                      
 2020-11    ,11572588676, gff2bed1                                                                                                                               , gff2bed1                                                                                                                               
 2020-11    ,11431824676,ggplot2_point,2.2.1+galaxy2                                                             
 2020-11    ,11256487200,rbc_splitfasta,0.4.0                                                                   
 2020-11    ,11216820132,cshl_fastx_quality_statistics,1.0.1                                      
 2020-11    ,11146438128,deeptools_plot_heatmap,3.3.0.0.1                                         
 2020-11    ,10962148512,kraken_taxonomy_report,0.0.2                                                   
 2020-11    ,10882814376,gtftobed12,357
 2020-11    ,10816290888,scpipe,1.0.0+galaxy1                                                                           
 2020-11    ,10751002500, hgv_david                                                                                                                              , hgv_david                                                                                                                              
 2020-11    ,10706241832,egsea,1.10.0                                                                                    
 2020-11    ,10698524760,picard_FastqToSam,2.18.2.1                                                                 
 2020-11    ,10680620496,XY_Plot_1,1.0.2                                                                           
 2020-11    ,10680620496,bedtools_coveragebed,2.29.2                                                                  
 2020-11    ,10649905560,samtools_split,1.9
 2020-11    ,10628142756,mothur_count_groups,1.39.5.0                                                      
 2020-11    ,10509141544,pipelign,0.2+galaxy0                                                                         
 2020-11    ,10474568076,sam_bw_filter,1.0.0                                                       
 2020-11    ,10413138204,snpSift_int,4.3+t.galaxy0                                                                     
 2020-11    ,10285184860,gatk_realigner_target_creator,0.0.4                                      
 2020-11    ,10241659260,pygenomeTracks,3.5
 2020-11    ,10149514452,seqtk_sample,1.3.2                                                                              
 2020-11    ,9745126692,vcfcombine,1.0.0_rc3+galaxy0                                                           
 2020-11    ,9709318140,tophat2,0.9
 2020-11    ,9647888292,mothur_rarefaction_single,1.39.5.0                                          
 2020-11    ,9644029752, CONVERTER_fasta_to_len                                                                                                                 , CONVERTER_fasta_to_len                                                                                                                 
 2020-11    ,9533980680,bp_genbank2gff3,1.1
 2020-11    ,9533980672,goenrichment,2.0.1                                                                       
 2020-11    ,9512217876,fastq_groomer,1.1.1                                                                 
 2020-11    ,9463598676,cufflinks,2.2.1.0                                                                       
 2020-11    ,9462363584,mothur_tree_shared,1.39.5.0                                                        
 2020-11    ,9393216672,samtools_slice_bam,2.0.1                                                       
 2020-11    ,9344597456,deeptools_plot_fingerprint,3.3.2.0.0                                 
 2020-11    ,9279309060,snpEff_databases,4.3+T.galaxy2                                                                 
 2020-11    ,9279309060,tp_uniq_tool,1.1.1                                                              
 2020-11    ,9248594124,mimodd_reheader,0.1.9                                                                   
 2020-11    ,9199974924,seurat,3.2.2+galaxy0                                                                           
 2020-11    ,9187164252,intervene_upset,0.6.4                                                                       
 2020-11    ,9187164252, gtf_filter_by_attribute_values_list                                                                                                    , gtf_filter_by_attribute_values_list                                                                                                    
 2020-11    ,9178212120, CONVERTER_len_to_linecount                                                                                                             , CONVERTER_len_to_linecount                                                                                                             
 2020-11    ,8943093080,rna_star,2.5.2b-0                                                                           
 2020-11    ,8853158488,gops_concat_1,1.0.1                                                                        
 2020-11    ,8831395692, wiggle2simple1                                                                                                                         , wiggle2simple1                                                                                                                         
 2020-11    ,8752061548,cshl_fasta_formatter,1.0.1                                                        
 2020-11    ,8699583816,kc-align,1
 2020-11    ,8666461452,maker,2.31.10+galaxy1                                                                           
 2020-11    ,8659916748, random_lines1                                                                                                                          , random_lines1                                                                                                                          
 2020-11    ,8659916748,mummer_mummerplot,4.0.0beta2+galaxy0                                                
 2020-11    ,8642012484,EMBOSS: cusp17,5.0.0                                                                     
 2020-11    ,8589534744,mothur_summary_single,1.39.5.0                                                  
 2020-11    ,8567771940,samtools_fixmate,1.9
 2020-11    ,8435960064, ChangeCase                                                                                                                             , ChangeCase                                                                                                                             
 2020-11    ,8224814052,multiqc,1.7.1                                                                                 
 2020-11    ,8127575652,trinity_align_and_estimate_abundance,2.9.1                       
 2020-11    ,8031572304,mimodd_varcall,0.1.9                                                                    
 2020-11    ,7991905236,gops_basecoverage_1,1.0.0                                                            
 2020-11    ,7869045492,fgsea,1.8.0+galaxy1                                                                             
 2020-11    ,7775665616,varscan_somatic,2.4.3.6                                                               
 2020-11    ,7372512924,meme_fimo,5.0.5.0                                                                           
 2020-11    ,7332845848,flash,1.2.11.4                                                                                  
 2020-11    ,7305989460,sailfish,0.10.1.1                                                                      
 2020-11    ,7280368116,datamash_transpose,1.1.0                                                           
 2020-11    ,7262463852,bcftools_annotate,1.1
 2020-11    ,7170319044,mothur_remove_groups,1.39.5.0                                                    
 2020-11    ,7148556240,meme_chip,4.11.2+galaxy1                                                                    
 2020-11    ,7088514804,maxbin2,2.2.7+galaxy2                                                                      
 2020-11    ,7064128504,transdecoder,5.5.0+galaxy0                                                               
 2020-11    ,7038507168,tp_tail_tool,1.1.0                                                              
 2020-11    ,7007792224,taxonomy_krona_chart,2.6.1.1                                                    
 2020-11    ,6998840100,fastq_dump,2.10.4+galaxy1                                                                   
 2020-11    ,6977077296,EMBOSS: getorf42,5.0.0.1                                                                 
 2020-11    ,6946362360,picard_DownsampleSam,2.18.2.1                                                              
 2020-11    ,6906695292,gops_coverage_1,1.0.0                                                                    
 2020-11    ,6884932488,cshl_fastx_trimmer,1.0.0                                                            
 2020-11    ,6836313272,deeptools_compute_matrix,3.3.0.0.0                                     
 2020-11    ,6805598352,augustus_training,3.3.3                                                       
 2020-11    ,6673786476,EMBOSS: geecee41,5.0.0                                                                   
 2020-11    ,6643071540,heatmap_1,1.0.0                                                                       
 2020-11    ,6634119408,Add_a_column1,1.2.0                                                                  
 2020-11    ,6603404472,EMBOSS: freak36,5.0.0.1                                                                  
 2020-11    ,6520211796,bedtools_coveragebed,2.22.1                                                                  
 2020-11    ,6475451120,sina,1.7.1+galaxy0                                                                               
 2020-11    ,6471592596,EMBOSS: newcpgseek58,5.0.0.1                                                             
 2020-11    ,6449829792,sra_pileup,2.10.3                                                                           
 2020-11    ,6410162724,table_annovar,0.1
 2020-11    ,6370495656,bcftools_merge,1.1
 2020-11    ,6309065784,EMBOSS: cpgplot15,5.0.0                                                                  
 2020-11    ,6287302980,vcffilter2,1.0.0_rc1+galaxy1                                                            
 2020-11    ,6256588044, CONVERTER_fasta_to_2bit                                                                                                                , CONVERTER_fasta_to_2bit                                                                                                                
 2020-11    ,6054394164, MAF_To_Fasta1                                                                                                                          , MAF_To_Fasta1                                                                                                                          
 2020-11    ,6054394156,bamtools,0.0.1                                                                           
 2020-11    ,5953297216,generate_matrix_for_pca_and_lda1,1.0.0                                     
 2020-11    ,5861152416,flanking_features_1,4.0.1                                                       
 2020-11    ,5842013084,poretools_extract,0.6.1a1.0                                                         
 2020-11    ,5760055476,mimodd_varextract,0.1.9                                                                 
 2020-11    ,5760055476, CONVERTER_vcf_to_bgzip_0                                                                                                               , CONVERTER_vcf_to_bgzip_0                                                                                                               
 2020-11    ,5698625604,picard_ReorderSam,2.18.2.1                                                                 
 2020-11    ,5658958536,pathview,1.24.0+galaxy0                                                                      
 2020-11    ,5653864936,macs2_bdgpeakcall,2.1.1.20160309.0                                                              
 2020-11    ,5628243600,jcvi_gff_stats,0.8.4                                                                   
 2020-11    ,5566813728,mothur_remove_seqs,1.36.1.0                                                        
 2020-11    ,5557861596, CONVERTER_interval_to_bigwig_0                                                                                                         , CONVERTER_interval_to_bigwig_0                                                                                                         
 2020-11    ,5536098792,fastq_masker_by_quality,1.1.5                                             
 2020-11    ,5500290264,rna_starsolo,2.7.5b                                                                      
 2020-11    ,5456764656,megablast_wrapper,1.2.0                                                         
 2020-11    ,5404286916,picard_MarkDuplicates,2.18.2.1                                                             
 2020-11    ,5395334784,rapidnj,2.3.2                                                                                 
 2020-11    ,5272475040,tbvcfreport,0.1.7+galaxy0                                                                 
 2020-11    ,5263522908,scikit_bio_diversity_beta_diversity,0.4.2.0                       
 2020-11    ,5100996096,trinity_abundance_estimates_to_matrix,2.9.1                     
 2020-11    ,5039566224,mothur_get_groups,1.39.5.0                                                          
 2020-11    ,5012709796,mothur_venn,1.39.5.0                                                                      
 2020-11    ,4942327824,deeptools_plot_coverage,3.3.2.0.0                                       
 2020-11    ,4929517144,mothur_lefse,1.39.5.0                                                                    
 2020-11    ,4911612888,mothur_trim_seqs,1.39.5.0                                                            
 2020-11    ,4907754348,pca1,1.0.2                                                           
 2020-11    ,4907754348,cuffcompare,2.2.1.2                                                                   
 2020-11    ,4877039412,cutadapt,1.16.3                                                                         
 2020-11    ,4877039412,ggplot2_heatmap2,2.2.1+galaxy1                                                       
 2020-11    ,4868087280, CONVERTER_interval_to_bgzip_0                                                                                                          , CONVERTER_interval_to_bgzip_0                                                                                                          
 2020-11    ,4806657408,tb_variant_filter,0.1.3+galaxy0                                                     
 2020-11    ,4766990340,flye,2.6
 2020-11    ,4749086068,mothur_dist_shared,1.39.5.0                                                        
 2020-11    ,4736275404,bg_diamond,0.9.29.0                                                                     
 2020-11    ,4590417804,tp_sort_header_tool,1.1.0                                                       
 2020-11    ,4573748592,uniprot,0.2
 2020-11    ,4543033656,freebayes,0.4
 2020-11    ,4537940064,mothur_dist_seqs,1.39.5.0                                                            
 2020-11    ,4534081524,cshl_fastx_barcode_splitter,1.0.0                                          
 2020-11    ,4481603784,cshl_fastx_artifacts_filter,1.0.1+galaxy0                                  
 2020-11    ,4481603784,medaka_consensus_pipeline,1.0.3+galaxy2                                     
 2020-11    ,4481603784,ebi_search_rest_results,0.1.1                                                 
 2020-11    ,4463699512,mlst,2.19.0                                                                                      
 2020-11    ,4380506844, CONVERTER_bam_to_qname_sorted_bam                                                                                                      , CONVERTER_bam_to_qname_sorted_bam                                                                                                      
 2020-11    ,4371554712,crossmap_gff,0.3.7+galaxy1                                                               
 2020-11    ,4362602572,pe_histogram,1.0.1                                                                       
 2020-11    ,4331887644,seqtk_mergefa,1.3.1                                                                             
 2020-11    ,4296079076,deeptools_compute_matrix,3.1.2.0.0                                     
 2020-11    ,4248694968,tximport,0.1
 2020-11    ,4217980032,khmer_abundance_distribution_single,3.0.0a3+galaxy1               
 2020-11    ,4191123636,samtools_slice_bam,2
 2020-11    ,4178312964,vcfallelicprimitives,1.0.0_rc3+galaxy0                                       
 2020-11    ,4169360832,repeatmasker_wrapper,4.0.9                                                        
 2020-11    ,4147598020,column_order_header_sort,0.0.1                                               
 2020-11    ,4116883092,mothur_cluster,1.39.5.0                                                                
 2020-11    ,4116883092,circos_tableviewer,0.69.8+galaxy7                                                              
 2020-11    ,4086168156,macs2_filterdup,2.1.1.20160309.1                                                                
 2020-11    ,4086168156,bedtools_flankbed,2.29.0                                                                     
 2020-11    ,4046501088, CONVERTER_vcf_to_tabix_0                                                                                                               , CONVERTER_vcf_to_tabix_0                                                                                                               
 2020-11    ,4015786152,tp_text_file_with_recurring_lines,1.1.0                                         
 2020-11    ,3985071208, bed_to_bigBed                                                                                                                          , bed_to_bigBed                                                                                                                          
 2020-11    ,3914689212,trim_galore,0.4.3.1                                                                 
 2020-11    ,3875022144,bedtools_groupbybed,2.29.2                                                                   
 2020-11    ,3853259340,scanpy_plot,1.4.4.post1+galaxy3                                                           
 2020-11    ,3822544404,EMBOSS: water107,5.0.0.1                                                                 
 2020-11    ,3822544404,snpsift_vartype,4.3+t.galaxy0                                                                 
 2020-11    ,3813592272,kpca1,1.0.0                                                   
 2020-11    ,3795688008,fargene,0.1+galaxy1                                                                           
 2020-11    ,3764973064,dada2_learnErrors,1.16+galaxy0                                                      
 2020-11    ,3752162400,samtools_view,1.9
 2020-11    ,3752162400,ivar_variants,1.2.2+galaxy0                                                             
 2020-11    ,3743210268,fasterq_dump,2.10.4+galaxy2                                                                 
 2020-11    ,3690732528,vcfselectsamples,1.0.0_rc3+galaxy0                                               
 2020-11    ,3690732528,biom_convert,2.1.5.3                                                                     
 2020-11    ,3681780388,vcfsort,1.0.0_rc3+galaxy0                                                                 
 2020-11    ,3602446260,gatk_depth_of_coverage,0.0.2                                                    
 2020-11    ,3589635588,cd_hit_dup,0.0.1                                                                       
 2020-11    ,3571731324,EMBOSS: trimseq103,5.0.0.1                                                               
