,month_year,num_users,tool_name_version
507,2022-07,8,sina/1.7.2+galaxy0
508,2022-07,8,gtf_filter_by_attribute_values_list/gtf_filter_by_attribute_values_list
509,2022-07,8,picard_CASM/2.18.2.1
510,2022-07,8,pycoqc/2.5.2+galaxy0
511,2022-07,8,presto_assemblepairs/0.6.2+galaxy0
512,2022-07,8,pretext_map/0.1.9+galaxy0
513,2022-07,8,nextclade/1.5.1+galaxy0
514,2022-07,8,gfastats/1.2.2+galaxy0
515,2022-07,8,bowtie2/2.3.4.3+galaxy0
516,2022-07,7,gubbins/0.1.0
517,2022-07,7,deseq2/2.11.40.6+galaxy1
518,2022-07,7,samtools_fixmate/1.13
519,2022-07,7,poretools_extract/0.6.1a1.0
520,2022-07,7,mimodd_varextract/0.1.9
521,2022-07,7,scanpy_read_10x/1.6.0+galaxy0
522,2022-07,7,tab2fasta/1.1.0
523,2022-07,7,CONVERTER_fasta_to_bowtie_base_index/CONVERTER_fasta_to_bowtie_base_index
524,2022-07,7,samtools_view/1.9+galaxy3
525,2022-07,7,picard_CollectInsertSizeMetrics/2.18.2.1
526,2022-07,7,pangolin/3.1.14+galaxy0
527,2022-07,7,trimmer/trimmer
528,2022-07,7,CONVERTER_sam_to_bigwig_0/CONVERTER_sam_to_bigwig_0
529,2022-07,7,gfa_to_fa/0.1.2
530,2022-07,7,hgv_david/hgv_david
531,2022-07,7,scanpy_normalize/1.7.1+galaxy0
532,2022-07,7,uniprot/0.3
533,2022-07,7,picard_MarkDuplicatesWithMateCigar/2.18.2.2
534,2022-07,7,_ensembl_gtf2gene_list/1.42.1+galaxy6
535,2022-07,7,sequence_content_trimmer/0.2.3
536,2022-07,7,bedtools_makewindowsbed/2.30.0
537,2022-07,7,seqtk_sample/1.2.0
538,2022-07,7,Extract_features1/Extract_features1
539,2022-07,7,bcftools_merge/1.10
540,2022-07,7,sniffles/1.0.12+galaxy0
541,2022-07,7,seq_composition/0.0.5
542,2022-07,7,spades_metaviralspades/3.15.4+galaxy0
543,2022-07,7,kc-align/1.0.2
544,2022-07,7,bedtools_genomecoveragebed/2.29.2
545,2022-07,7,kallisto_pseudo/0.46.2+galaxy0
546,2022-07,7,count_gff_features/0.2
547,2022-07,7,openbabel_compound_convert/3.1.1+galaxy0
548,2022-07,7,fasta_concatenate0/0.0.1
549,2022-07,7,__RELABEL_FROM_FILE__/__RELABEL_FROM_FILE__
550,2022-07,7,hifiasm/0.16.1+galaxy3
551,2022-07,7,__ZIP_COLLECTION__/__ZIP_COLLECTION__
552,2022-07,7,trinity_contig_exn50_statistic/2.9.1
553,2022-07,7,Show tail1/Show tail1
554,2022-07,7,trinity_run_de_analysis/2.9.1
555,2022-07,7,PlasFlow/1.0
556,2022-07,7,trinity_super_transcripts/2.9.1
557,2022-07,7,dropletutils/1.10.0+galaxy2
558,2022-07,6,vcf_to_maf_customtrack1/vcf_to_maf_customtrack1
559,2022-07,6,mummer_delta_filter/4.0.0rc1+galaxy2
560,2022-07,6,mummer_show_coords/4.0.0rc1+galaxy2
561,2022-07,6,ococo/0.1.2.6
562,2022-07,6,orfipy/0.0.4+galaxy0
563,2022-07,6,cshl_fastx_renamer/0.0.14+galaxy1
564,2022-07,6,EMBOSS: getorf42/5.0.0.1
565,2022-07,6,poretools_qualdist/0.6.1a1.0
566,2022-07,6,presto_assemblepairs/0.5.4
567,2022-07,6,presto_buildconsensus/0.5.4
568,2022-07,6,presto_collapseseq/0.5.4
569,2022-07,6,presto_filterseq/0.5.4
570,2022-07,6,presto_maskprimers/0.5.4
571,2022-07,6,cummeRbund/2.16.0+galaxy1
572,2022-07,6,presto_pairseq/0.5.4
573,2022-07,6,presto_parseheaders/0.5.4
574,2022-07,6,presto_parselog/0.5.4
575,2022-07,6,presto_partition/0.5.4
576,2022-07,6,prestor_abseq3/0.5.4
577,2022-07,6,meryl/1.3+galaxy6
578,2022-07,6,medaka_variant/1.4.4+galaxy0
579,2022-07,6,medaka_consensus_pipeline/1.4.4+galaxy0
580,2022-07,6,maker_map_ids/2.31.11
581,2022-07,6,bio3d_rmsd/2.3.4
582,2022-07,6,scanpy_cluster_reduce_dimension/1.7.1+galaxy0
583,2022-07,6,macs2_bdgbroadcall/2.1.1.20160309.0
584,2022-07,6,spades_rnaviralspades/3.15.4+galaxy0
585,2022-07,6,tb_profiler_profile/3.0.8+galaxy0
586,2022-07,6,intervene_upset/0.6.5
587,2022-07,6,get_pdb/0.1.0
588,2022-07,6,intervene_pairwise/0.6.5
589,2022-07,6,bg_find_subsequences/0.2
590,2022-07,6,umi_tools_count/1.1.2+galaxy2
591,2022-07,6,gd_multiple_to_gd_genotype/1.0.0
592,2022-07,6,vcfgenotypes/1.0.0_rc3+galaxy0
593,2022-07,6,vcfhethom/1.0.0_rc3+galaxy0
594,2022-07,6,rseqc_FPKM_count/2.6.4.1
595,2022-07,6,prepare_receptor/1.5.7+galaxy0
596,2022-07,6,add_line_to_file/0.1.0
597,2022-07,6,microsatellite/1.0.0
598,2022-07,6,send_to_cloud/send_to_cloud
599,2022-07,6,param_value_from_file/param_value_from_file
600,2022-07,6,rbc_mafft_add/7.489+galaxy0
601,2022-07,6,rbc_mirdeep2/2.0.1.2+galaxy0
602,2022-07,6,scanpy_find_markers/1.7.2+galaxy0
603,2022-07,6,mimodd_map/0.1.9
604,2022-07,6,mimodd_varreport/0.1.9
605,2022-07,6,scanpy_run_umap/1.7.2+galaxy0
606,2022-07,6,mothur_make_group/1.39.5.0
607,2022-07,6,Heatmap/2.2.2
608,2022-07,6,plotdexseq/1.28.1.0
609,2022-07,6,CONVERTER_tar_to_directory/CONVERTER_tar_to_directory
610,2022-07,6,deseq2/2.11.40.6+galaxy2
611,2022-07,6,bcftools_filter/1.10
612,2022-07,6,plant_tribes_kaks_analysis/1.0.3.0
613,2022-07,6,bedtools_closestbed/2.30.0
614,2022-07,6,abricate_list/1.0.1
615,2022-07,6,bedtools_slopbed/2.30.0
616,2022-07,6,circos_wiggle_to_scatter/0.69.8+galaxy7
617,2022-07,6,mothur_pcr_seqs/1.39.5.0
618,2022-07,5,maxbin2/2.2.7+galaxy2
619,2022-07,5,vcfannotate/1.0.0_rc3+galaxy0
620,2022-07,5,deeptools_compute_gc_bias/3.5.1.0.0
621,2022-07,5,bg_diamond/2.0.15+galaxy0
622,2022-07,5,graphlan/1.1.3
623,2022-07,5,circos_interval_to_tile/0.69.8+galaxy7
624,2022-07,5,subtract_query1/0.1
625,2022-07,5,hisat2/2.1.0+galaxy5
626,2022-07,5,hyphy_conv/2.5.36+galaxy1
627,2022-07,5,tbvcfreport/0.1.8+galaxy0
628,2022-07,5,strelka_somatic/2.9.10+galaxy0
629,2022-07,5,star_fusion/0.5.4-3+galaxy1
630,2022-07,5,cuffcompare/2.2.1.2
631,2022-07,5,spaln/2.4.6+galaxy0
632,2022-07,5,bcftools_view/0.0.1
633,2022-07,5,replace_column_with_key_value_file/0.2
634,2022-07,5,pca1/1.0.2
635,2022-07,5,picard_ValidateSamFile/2.18.2.1
636,2022-07,5,cshl_fasta_formatter/1.0.1
637,2022-07,5,tp_text_file_with_recurring_lines/1.1.0
638,2022-07,5,tp_uniq_tool/1.1.1
639,2022-07,5,bedtools_map/2.30.0.2
640,2022-07,5,hhsearch/3.2.0+galaxy0
641,2022-07,5,trim_galore/0.6.3
642,2022-07,5,mothur_biom_info/1.39.5.0
643,2022-07,5,bedtools_bedtoigv/2.30.0
644,2022-07,5,fastq_combiner/1.1.5
645,2022-07,5,macs2_bdgcmp/2.1.1.20160309.0
646,2022-07,5,picard_CleanSam/2.18.2.1
647,2022-07,5,ncbi_tblastx_wrapper/2.10.1+galaxy0
648,2022-07,5,gmx_energy/2022+galaxy1
649,2022-07,5,crossmap_bed/0.5.2+galaxy0
650,2022-07,5,md_converter/1.9.6+galaxy0
651,2022-07,5,exomedepth/1.1.0
652,2022-07,5,bcftools_convert_to_vcf/1.10
653,2022-07,5,flanking_features_1/4.0.1
654,2022-07,5,rapidnj/2.3.2
655,2022-07,5,bamSplit/2.4.0
656,2022-07,5,bcftools_stats/1.10+galaxy1
657,2022-07,5,merqury/1.3+galaxy2
658,2022-07,5,biom_convert/2.1.10+galaxy0
659,2022-07,5,scanpy_find_variable_genes/1.7.2+galaxy0
660,2022-07,5,circos_wiggle_to_stacked/0.69.8+galaxy7
661,2022-07,5,mothur_reverse_seqs/1.39.5.0
662,2022-07,5,collapse_dataset/4.2
663,2022-07,5,Add_a_column1/1.2.0
664,2022-07,5,edger/3.24.1+galaxy1
665,2022-07,5,vcffixup/1.0.0_rc3+galaxy0
666,2022-07,5,addName/0.2.0
667,2022-07,5,gff_to_prot/3.0.2+galaxy0
668,2022-07,5,gd_pca/1.0.0
669,2022-07,5,tradis_gene_insert_sites/1.4.5+galaxy2
670,2022-07,5,CONVERTER_wiggle_to_interval_0/CONVERTER_wiggle_to_interval_0
671,2022-07,5,kraken-mpa-report/1.2.4
672,2022-07,4,mummer_nucmer/4.0.0beta2+galaxy1
673,2022-07,4,__EXPORT_HISTORY_TO_URI__/__EXPORT_HISTORY_TO_URI__
674,2022-07,4,CONVERTER_biom/CONVERTER_biom
675,2022-07,4,__SORTLIST__/__SORTLIST__
676,2022-07,4,deeptools_plot_enrichment/3.5.1.0.0
677,2022-07,4,diffbind/2.10.0
678,2022-07,4,get_pdb/0.1.0
679,2022-07,4,sailfish/0.10.1.1
680,2022-07,4,sklearn_numeric_clustering/1.0.8.3
681,2022-07,4,tp_cat/0.1.0
682,2022-07,4,tp_sort_rows/1.1.0+galaxy0
683,2022-07,4,tp_unfold_column_tool/1.1.1
684,2022-07,4,getalleleseq/0.0.1
685,2022-07,4,ambertools_acpype/21.10+galaxy0
686,2022-07,4,gmx_merge_topology_files/3.4.3+galaxy0
687,2022-07,4,EMBOSS: extractseq35/5.0.0
688,2022-07,4,EMBOSS: water107/5.0.0.1
689,2022-07,4,fastq_groomer/1.0.4
690,2022-07,4,fastq_masker_by_quality/1.1.5
691,2022-07,4,kraken-filter/1.3.1
692,2022-07,4,ncbi_blastdbcmd_info/2.10.1+galaxy0
693,2022-07,4,picard_AddOrReplaceReadGroups/2.18.2.1
694,2022-07,4,pileup_parser/1.0.2
695,2022-07,4,sam2interval/1.0.2
696,2022-07,4,vcfallelicprimitives/1.0.0_rc3+galaxy0
697,2022-07,4,vcfbreakcreatemulti/1.0.0_rc3+galaxy0
698,2022-07,4,vcfprimers/1.0.0_rc3+galaxy0
699,2022-07,4,vcfselectsamples/1.0.0_rc3+galaxy0
700,2022-07,4,vcfsort/1.0.0_rc3+galaxy0
701,2022-07,4,retrieve_scxa/v0.0.2+galaxy2
702,2022-07,4,scanpy_compute_graph/1.7.2+galaxy1
703,2022-07,4,scanpy_filter_cells/1.7.2+galaxy0
704,2022-07,4,scanpy_filter_genes/1.7.2+galaxy0
705,2022-07,4,scanpy_find_cluster/1.7.2+galaxy0
706,2022-07,4,scanpy_normalise_data/1.7.2+galaxy0
707,2022-07,4,scanpy_run_pca/1.7.2+galaxy0
708,2022-07,4,search_gui/4.0.41+galaxy1
709,2022-07,4,bedtools_maskfastabed/2.30.0
710,2022-07,4,bedtools_shufflebed/2.30.0
711,2022-07,4,bedtools_windowbed/2.30.0
712,2022-07,4,bicodon_counts_from_fasta/0.1.2
713,2022-07,4,tradis_essentiality/1.4.5+galaxy2
714,2022-07,4,bwameth/0.2.3+galaxy0
715,2022-07,4,dada2_plotComplexity/1.20+galaxy0
716,2022-07,4,datamash_reverse/1.1.0
717,2022-07,4,featurecounts/1.6.3+galaxy2
718,2022-07,4,ggplot2_violin/3.3.5+galaxy0
719,2022-07,4,gprofiler_convert/0.1.7+galaxy11
720,2022-07,4,heinz_visualization/0.1.1
721,2022-07,4,ivar_removereads/1.3.1+galaxy2
722,2022-07,4,ivar_trim/1.2.2+galaxy1
723,2022-07,4,jbrowse/1.16.11+galaxy0
724,2022-07,4,macs2_filterdup/2.1.1.20160309.1
725,2022-07,4,meme_fimo/5.0.5.0
726,2022-07,4,miniasm/0.3_r179+galaxy1
727,2022-07,4,mlst_list/2.19.0
728,2022-07,4,multiqc/1.7.1
729,2022-07,4,poretools_hist/0.6.1a1.1
730,2022-07,4,poretools_stats/0.6.1a1.0
731,2022-07,4,seqcomplexity/0.1.0
732,2022-07,4,seqtk_mergefa/1.3.1
733,2022-07,4,snap_training/2013_11_29+galaxy1
734,2022-07,4,stringtie/2.1.1
735,2022-07,4,tb_variant_filter/0.3.5+galaxy2
736,2022-07,4,cutadapt/3.5+galaxy1
737,2022-07,4,rseqc_read_quality/2.6.4
738,2022-07,4,collapse_dataset/4.1
739,2022-07,4,spades/3.12.0+galaxy1
740,2022-07,4,mimodd_rebase/0.1.9
741,2022-07,3,vegan_rarefaction/2.4-3
742,2022-07,3,mummer_show_coords/4.0.0beta2+galaxy1
743,2022-07,3,dropletutils_read_10x/1.0.4+galaxy0
744,2022-07,3,EMBOSS: skipseq91/5.0.0.1
745,2022-07,3,msaboot/0.1.2
746,2022-07,3,mothur_trim_seqs/1.39.5.0
747,2022-07,3,createInterval/createInterval
748,2022-07,3,featurecounts/1.6.4+galaxy1
749,2022-07,3,keras_model_config/0.5.0
750,2022-07,3,pharmcat/1.7.0+galaxy0
751,2022-07,3,spades_metaplasmidspades/3.15.4+galaxy0
752,2022-07,3,mothur_summary_tax/1.39.5.0
753,2022-07,3,cshl_fasta_nucleotides_changer/1.0.2
754,2022-07,3,fastqc/0.64
755,2022-07,3,mothur_merge_count/1.39.5.0
756,2022-07,3,mothur_heatmap_bin/1.39.5.0
757,2022-07,3,cshl_fastx_trimmer/1.0.0
758,2022-07,3,mothur_clearcut/1.39.5.0
759,2022-07,3,CONVERTER_mdconvert/CONVERTER_mdconvert
760,2022-07,3,meryl/1.3+galaxy4
761,2022-07,3,blastxml_to_tabular/2.10.1+galaxy0
762,2022-07,3,gff_filter_by_attribute/gff_filter_by_attribute
763,2022-07,3,vcfgeno2haplo/1.0.0_rc3+galaxy0
764,2022-07,3,picard_CollectBaseDistributionByCycle/2.18.2.1
765,2022-07,3,picard_CollectHsMetrics/2.18.2
766,2022-07,3,limma_voom/3.38.3+galaxy3
767,2022-07,3,khmer_abundance_distribution_single/3.0.0a3+galaxy2
768,2022-07,3,mimodd_delcall/0.1.9
769,2022-07,3,mimodd_covstats/0.1.9
770,2022-07,3,spades_biosyntheticspades/3.15.4+galaxy0
771,2022-07,3,idr/2.0.3
772,2022-07,3,table_annovar/0.2
773,2022-07,3,t_test_two_samples/1.0.1
774,2022-07,3,goslimmer/1.0.1
775,2022-07,3,build_ucsc_custom_track_1/1.0.1
776,2022-07,3,snpSift_geneSets/4.3.0
777,2022-07,3,anndata_manipulate/0.6.22.post1+galaxy4
778,2022-07,3,anndata_inspect/0.6.22.post1+galaxy4
779,2022-07,3,snpSift_dbnsfp/4.3.0
780,2022-07,3,make_families/3.0.2
781,2022-07,3,snippy_clean_full_aln/4.6.0+galaxy0
782,2022-07,3,sklearn_to_categorical/1.0.8.3
783,2022-07,3,bedtools_bedpetobam/2.30.0
784,2022-07,3,ctb_online_data_fetch/0.2
785,2022-07,3,create_tool_recommendation_model/0.0.4
786,2022-07,3,sickle/1.33.2
787,2022-07,3,scanpy_plot/1.4.4.post1+galaxy3
788,2022-07,3,gd_extract_flanking_dna/1.0.0
789,2022-07,3,phylorelatives/0.0.1
790,2022-07,3,bio3d_rmsf/2.3.4
791,2022-07,3,CONVERTER_cram_to_bam_0/CONVERTER_cram_to_bam_0
792,2022-07,3,samtools_view/1.13+galaxy1
793,2022-07,3,plant_tribes_gene_family_classifier/1.0.3.0
794,2022-07,3,biomd_rmsd_clustering/0.1.5.2+galaxy1
795,2022-07,3,check_snpeff_candidates/1.0.0
796,2022-07,3,cutadapt/1.16.6
797,2022-07,3,salsa/2.3+galaxy3
798,2022-07,3,vsearch_dereplication/2.8.3.0
799,2022-07,3,peptide_shaker/2.0.33+galaxy1
800,2022-07,3,gops_basecoverage_1/1.0.0
801,2022-07,3,trimmomatic/0.32.3
802,2022-07,3,quast/5.0.2+galaxy3
803,2022-07,3,vsearch_clustering/2.8.3.0
804,2022-07,3,CONVERTER_molecules/CONVERTER_molecules
805,2022-07,3,cd_hit_dup/0.0.1
806,2022-07,3,msstats/3.22.0.0
807,2022-07,3,pretext_snapshot/0.0.3+galaxy1
808,2022-07,3,gops_coverage_1/1.0.0
809,2022-07,3,disco/1.2.1
810,2022-07,3,circos_aln_to_links/0.69.8+galaxy7
811,2022-07,3,hifive/0.1.0
812,2022-07,3,cuffmerge/2.2.1.1
813,2022-07,3,EMBOSS: chips10/5.0.0
814,2022-07,3,rseqc_read_GC/2.6.4
815,2022-07,3,prepare_ligand/1.5.7+galaxy0
816,2022-07,3,poretools_winner/0.6.1a1.0
817,2022-07,3,rseqc_geneBody_coverage2/2.6.4.1
818,2022-07,3,EMBOSS: cusp17/5.0.0
819,2022-07,3,sceasy_convert/0.0.5+galaxy1
820,2022-07,3,EMBOSS: diffseq22/5.0.0.1
821,2022-07,3,volcanoplot/0.0.3
822,2022-07,3,scanpy_run_tsne/1.7.2+galaxy0
823,2022-07,3,fargene/0.1+galaxy1
824,2022-07,3,pipelign/0.2+galaxy0
825,2022-07,3,basil/1.2.0
826,2022-07,3,EMBOSS: needle56/5.0.0.1
827,2022-07,3,circos_resample/0.69.8+galaxy7
828,2022-07,3,scanpy_plot_embed/1.7.2+galaxy0
829,2022-07,2,bcftools_query_list_samples/1.10
830,2022-07,2,bcftools_query/1.10
831,2022-07,2,bio_hansel/2.6.1+galaxy0
832,2022-07,2,busco/5.2.2+galaxy2
833,2022-07,2,bcftools_convert_from_vcf/1.10
834,2022-07,2,bcftools_concat/1.10
835,2022-07,2,circos_binlinks/0.69.8+galaxy7
836,2022-07,2,circos_bundlelinks/0.69.8+galaxy7
837,2022-07,2,bcftools_cnv/1.10+galaxy1
838,2022-07,2,circos_interval_to_text/0.69.8+galaxy7
839,2022-07,2,crossmap_bam/0.5.2+galaxy0
840,2022-07,2,crossmap_vcf/0.5.2+galaxy0
841,2022-07,2,crossmap_wig/0.5.2+galaxy0
842,2022-07,2,anndata_export/0.7.5+galaxy0
843,2022-07,2,karyotype_Plot_1/1.0.0
844,2022-07,2,ks_distribution/1.0.3.0
845,2022-07,2,translate_bed/0.1.0
846,2022-07,2,iterative_map_pipeline/1.0
847,2022-07,2,deseq2/2.11.40.2
848,2022-07,2,ident_params/4.0.41+galaxy1
849,2022-07,2,fasta_cli/4.0.41+galaxy1
850,2022-07,2,dropletutils/1.10.0+galaxy1
851,2022-07,2,smudgeplot/0.2.5+galaxy+1
852,2022-07,2,Univariate/2.2.4
853,2022-07,2,Transformation/2.2.0
854,2022-07,2,edger/3.34.0
855,2022-07,2,exonerate/2.4.0+galaxy2
856,2022-07,2,fasta-stats/1.0.1
857,2022-07,2,fastp/0.19.5+galaxy1
858,2022-07,2,scanpy_parameter_iterator/0.0.1+galaxy3
859,2022-07,2,predict_pipeline/1.0
860,2022-07,2,featurecounts/2.0.1
861,2022-07,2,dropletutils_empty_drops/1.0.4+galaxy0
862,2022-07,2,_dropletBarcodePlot/1.6.1+galaxy2
863,2022-07,2,vcfannotategenotypes/1.0.0_rc3+galaxy0
864,2022-07,2,mimodd_align/0.1.9
865,2022-07,2,gprofiler_random/0.1.7+galaxy11
866,2022-07,2,graphlan_annotate/1.1.3
867,2022-07,2,hisat2/2.1.0+galaxy4
868,2022-07,2,peakcalling_sicer/1.1
869,2022-07,2,hyphy_absrel/2.5.36+galaxy2
870,2022-07,2,scatterplot_rpy/1.0.3
871,2022-07,2,hyphy_fel/2.5.36+galaxy1
872,2022-07,2,hyphy_gard/2.5.36+galaxy1
873,2022-07,2,hyphy_meme/2.5.36+galaxy2
874,2022-07,2,ivar_filtervariants/1.3.1+galaxy0
875,2022-07,2,ivar_getmasked/1.2.2+galaxy0
876,2022-07,2,samtools_phase/2.0.1
877,2022-07,2,samtools_mpileup/2.0
878,2022-07,2,jbrowse_to_standalone/1.16.11+galaxy1
879,2022-07,2,samtools_idxstats/2.0.1
880,2022-07,2,jq/1.0
881,2022-07,2,samtools_flagstat/2.0
882,2022-07,2,limma_voom/3.48.0+galaxy1
883,2022-07,2,lofreq_alnqual/2.1.5+galaxy0
884,2022-07,2,picard_MergeBamAlignment/2.18.2.1
885,2022-07,2,picard_MarkDuplicates/2.18.2.1
886,2022-07,2,picard_FilterSamReads/2.18.2.1
887,2022-07,2,picard_EstimateLibraryComplexity/2.18.2.1
888,2022-07,2,picard_DownsampleSam/2.18.2.1
889,2022-07,2,picard_CollectRnaSeqMetrics/2.18.2.2
890,2022-07,2,macs2_refinepeak/2.1.1.20160309.1
891,2022-07,2,picard_BedToIntervalList/2.18.2.1
892,2022-07,2,masigpro/1.49.3.1+galaxy1
893,2022-07,2,medaka_variant_pipeline/1.4.4+galaxy0
894,2022-07,2,merqury/1.3+galaxy1
895,2022-07,2,mixcr_analyze/3.0.5.0
896,2022-07,2,gffread/2.2.1.2
897,2022-07,2,getIndels_2way/1.0.0
898,2022-07,2,freebayes/0.4.1
899,2022-07,2,mothur_get_coremicrobiome/1.39.5.0
900,2022-07,2,mothur_list_seqs/1.39.5.0
901,2022-07,2,cshl_fastx_barcode_splitter/1.0.0
902,2022-07,2,mothur_make_contigs/1.39.5.0
903,2022-07,2,cshl_fastx_artifacts_filter/1.0.1+galaxy0
904,2022-07,2,fastq_to_fasta_python/1.1.1
905,2022-07,2,mothur_nmds/1.39.5.0
906,2022-07,2,fastq_filter/1.1.1
907,2022-07,2,mothur_remove_seqs/1.36.1.0
908,2022-07,2,fastq_filter/1.0.0
909,2022-07,2,fastqc/0.69
910,2022-07,2,mothur_screen_seqs/1.39.5.0
911,2022-07,2,mothur_summary_single/1.39.5.0
912,2022-07,2,EMBOSS: wordcount109/5.0.0.1
913,2022-07,2,multiqc/1.8+galaxy0
914,2022-07,2,EMBOSS: seqret84/5.0.0
915,2022-07,2,EMBOSS: plotorf76/5.0.0
916,2022-07,2,EMBOSS: infoseq46/5.0.0
917,2022-07,2,EMBOSS: geecee41/5.0.0
918,2022-07,2,EMBOSS: fuzznuc37/5.0.3
919,2022-07,2,EMBOSS: dottup26/5.0.0.1
920,2022-07,2,EMBOSS: dotmatcher24/5.0.0.1
921,2022-07,2,CONVERTER_fasta_to_bowtie_color_index/CONVERTER_fasta_to_bowtie_color_index
922,2022-07,2,poretools_qualpos/0.6.1a1.1
923,2022-07,2,CONVERTER_Gro_to_Pdb_0/CONVERTER_Gro_to_Pdb_0
924,2022-07,2,poretools_times/0.6.1a1.0
925,2022-07,2,EMBOSS: backtranseq2/6.6.0
926,2022-07,2,cummerbund_to_cuffdiff/1.0.1
927,2022-07,2,cuffquant/2.2.1.1
928,2022-07,2,gops_cluster_1/1.0.0
929,2022-07,2,xmfa2gff3/2015_02_13.1
930,2022-07,2,bwa_mem/0.7.12.1
931,2022-07,2,bowtie_wrapper/1.1.2
932,2022-07,2,quast/5.0.2+galaxy4
933,2022-07,2,query_tabular/3.0.0
934,2022-07,2,query_tabular/3.3.0
935,2022-07,2,repmatch_gff3/1.0.3
936,2022-07,2,rna_star/2.6.0b-1
937,2022-07,2,taxonomy_krona_chart/2.6.1.1
938,2022-07,2,prokka/1.14.5+galaxy0
939,2022-07,2,rnaspades/3.9.0.3
940,2022-07,2,samtools_ampliconclip/1.13
941,2022-07,2,fastpca/0.9.1
942,2022-07,2,sarscov2formatter/1.0+galaxy0
943,2022-07,2,scanpy_cluster_reduce_dimension/1.4.4.post1+galaxy3
944,2022-07,2,scanpy_inspect/1.4.4.post1+galaxy3
945,2022-07,2,hetbox/1.0
946,2022-07,2,scanpy_plot/1.7.1+galaxy0
947,2022-07,2,scanpy_remove_confounders/1.4.4.post1+galaxy3
948,2022-07,2,tp_tac/1.1.0
949,2022-07,2,CONVERTER_maf_to_fasta_0/CONVERTER_maf_to_fasta_0
950,2022-07,2,CONVERTER_bcf_uncompressed_to_bcf/CONVERTER_bcf_uncompressed_to_bcf
951,2022-07,2,alleyoop/0.4.3+galaxy1
952,2022-07,2,slamdunk/0.4.3+galaxy1
953,2022-07,2,CONVERTER_sam_to_unsorted_bam/CONVERTER_sam_to_unsorted_bam
954,2022-07,2,snippy/4.5.0
955,2022-07,2,sklearn_pca/1.0.8.3+galaxy0
956,2022-07,2,sdf_to_tab/2020.03.4+galaxy0
957,2022-07,2,snpEff_download/4.3+T.galaxy1
958,2022-07,2,snpEff_get_chr_names/4.3+T.galaxy2
959,2022-07,2,rdock_rbdock/2013.1-0+galaxy0
960,2022-07,2,rdock_rbcavity/2013.1-0+galaxy0
961,2022-07,2,snpSift_vcfCheck/4.3+t.galaxy0
962,2022-07,2,socru/2.1.7
963,2022-07,2,spades_coronaspades/3.15.4+galaxy0
964,2022-07,2,prepare_ligands_for_docking/3.1.1+galaxy0
965,2022-07,2,sqlite_to_tabular/3.2.0
966,2022-07,2,CONVERTER_Pdb_to_Gro_0/CONVERTER_Pdb_to_Gro_0
967,2022-07,2,keras_train_and_eval/1.0.8.3
968,2022-07,2,tn93_readreduce/1.0.6
969,2022-07,2,hicexplorer_hicplottads/2.1.4.0
970,2022-07,2,ctb_online_data_fetch/0.4
971,2022-07,2,flye/2.6
972,2022-07,2,bg_diamond_makedb/2.0.8
973,2022-07,2,unicycler/0.4.7.0
974,2022-07,2,valet/1.0.0
975,2022-07,2,vcfdistance/1.0.0_rc1+galaxy0
976,2022-07,2,vegan_diversity/2.4-3
977,2022-07,2,deeptools_plot_fingerprint/3.3.2.0.0
978,2022-07,2,yahs/1.1a.2+galaxy0
979,2022-07,2,abims_anova/1.2.1
980,2022-07,2,cutadapt/3.4+galaxy0
981,2022-07,2,deeptools_bam_pe_fragmentsize/3.5.1.0.0
982,2022-07,2,gd_calc_freq/1.2.0
983,2022-07,2,gd_cluster_kegg/1.0.0
984,2022-07,2,gd_pathway_image/1.1.0
985,2022-07,2,align_families/3.0.2
986,2022-07,2,correct_barcodes/3.0.2
987,2022-07,2,dunovo/3.0.2
988,2022-07,2,precheck/3.0.2
989,2022-07,2,sequence_content_trimmer/0.1
990,2022-07,2,rseqc_bam2wig/2.6.4
991,2022-07,2,bionano_scaffold/3.7.0+galaxy0
992,2022-07,2,rseqc_junction_annotation/2.6.4.1
993,2022-07,2,rseqc_read_duplication/2.6.4
994,2022-07,2,rseqc_RPKM_saturation/2.6.4.1
995,2022-07,2,prepare_box/2021.03.5+galaxy0
996,2022-07,2,alevin/1.5.1+galaxy0
997,2022-07,2,trimmomatic/0.36.5
998,2022-07,2,bedtools_getfastabed/2.26.0.0
999,2022-07,2,bedtools_flankbed/2.30.0
1000,2022-07,2,bedtools_intersectbed/2.29.0
1001,2022-07,2,bedtools_clusterbed/2.30.0
1002,2022-07,2,MAF_filter/MAF_filter
1003,2022-07,2,bedtools_mergebed/2.26.0.0
1004,2022-07,2,bedtools_bed12tobed6/2.30.0
1005,2022-07,2,bedtools_bamtobed/2.30.0+galaxy1
1006,2022-07,2,bedtools_nucbed/2.30.0
1007,2022-07,2,bedtools_overlapbed/2.30.0
1008,2022-07,2,bedtools_randombed/2.30.0
1009,2022-07,2,bedtools_bamtobed/2.26.0.0
1010,2022-07,2,bedtools_spacingbed/2.30.0
1011,2022-07,2,Interval2Maf1/Interval2Maf1
1012,2022-07,2,bellerophon/1.0+galaxy0
1013,2022-07,2,hgv_pass/hgv_pass
1014,2022-07,1,maf_stats1/maf_stats1
1015,2022-07,1,mothur_make_design/1.39.5.0
1016,2022-07,1,mothur_make_fastq/1.39.5.0
1017,2022-07,1,fastq_quality_trimmer/1.0.0
1018,2022-07,1,mothur_make_lefse/1.39.5.0
