id,history,state,tool_id,invocation_id,workflow_id,cpuacct.usage,galaxy_memory_mb,galaxy_slots,memory.limit_in_bytes,memtotal,processor_count,runtime_seconds
4435eaeb3b5d61bb,924f17e17f696144,ok,toolshed.g2.bx.psu.edu/repos/iuc/multiqc/multiqc/1.11+galaxy1,c9a595983f9d99ce,,8649588322.0000000,12240.0000000,1.0000000,12240654336.0000000,264126312.0000000,64.0000000,9.0000000
b7f2c1e92146bb84,924f17e17f696144,ok,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.7.8a+galaxy1,c9a595983f9d99ce,,2556235131644.0000000,68719.0000000,16.0000000,68719476736.0000000,264126312.0000000,64.0000000,537.0000000
90fff9abec59ddcc,924f17e17f696144,ok,toolshed.g2.bx.psu.edu/repos/lparsons/cutadapt/cutadapt/4.0+galaxy1,c9a595983f9d99ce,,772348490499.0000000,20401.0000000,5.0000000,20401094656.0000000,264126312.0000000,64.0000000,176.0000000
4f8762ef4fa28cdc,924f17e17f696144,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,c9a595983f9d99ce,,3502407827.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,4.0000000
c26b7a9090919080,924f17e17f696144,ok,toolshed.g2.bx.psu.edu/repos/iuc/compose_text_param/compose_text_param/0.1.1,c9a595983f9d99ce,,3664761981.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,3.0000000
3042d5961044bd9e,924f17e17f696144,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,c9a595983f9d99ce,,3639004293.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,3.0000000
2a01c7e2bb120245,924f17e17f696144,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,c9a595983f9d99ce,,3551056727.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,4.0000000
d27e3182c1efa1bd,924f17e17f696144,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,c9a595983f9d99ce,,3763096552.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,4.0000000
586bf40fadc1bbff,465c52cd90ce53eb,ok,wig_to_bigWig,c9a595983f9d99ce,,12285083737.0000000,10737.0000000,1.0000000,10737418240.0000000,264126312.0000000,64.0000000,12.0000000
86601f1620025427,465c52cd90ce53eb,ok,wig_to_bigWig,c9a595983f9d99ce,,11804219630.0000000,10737.0000000,1.0000000,10737418240.0000000,264126312.0000000,64.0000000,12.0000000
1e59f364d7f8db05,465c52cd90ce53eb,ok,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.30.0,c9a595983f9d99ce,,90653004575.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,91.0000000
9bb974fb884d0ba3,465c52cd90ce53eb,ok,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.30.0,c9a595983f9d99ce,,88760648588.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,89.0000000
b2293548ea3f2726,465c52cd90ce53eb,ok,toolshed.g2.bx.psu.edu/repos/lldelisle/revertr2orientationinbam/revertR2orientationInBam/0.0.2,c9a595983f9d99ce,,219791506774.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,221.0000000
09d1b53789a6f77b,465c52cd90ce53eb,ok,wig_to_bigWig,c9a595983f9d99ce,,23999887689.0000000,10737.0000000,1.0000000,10737418240.0000000,264126312.0000000,64.0000000,24.0000000
6e5142de2cdfbc8f,465c52cd90ce53eb,ok,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.30.0,c9a595983f9d99ce,,118888627288.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,120.0000000
c9390e96d0037663,465c52cd90ce53eb,ok,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.3,c9a595983f9d99ce,,7212134634834.0000000,32212.0000000,6.0000000,32212254720.0000000,264126312.0000000,64.0000000,1959.0000000
46cba05e3fa55ea9,465c52cd90ce53eb,ok,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_filter/bamFilter/2.5.2+galaxy1,c9a595983f9d99ce,,342791159045.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,343.0000000
f9887a53573fe10b,465c52cd90ce53eb,ok,param_value_from_file,c9a595983f9d99ce,,3743574533.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,3.0000000
a4cd140bdb0eb470,465c52cd90ce53eb,ok,toolshed.g2.bx.psu.edu/repos/iuc/multiqc/multiqc/1.11+galaxy1,c9a595983f9d99ce,,8649581045.0000000,12240.0000000,1.0000000,12240654336.0000000,264126312.0000000,64.0000000,10.0000000
04ae01d34bec7b1d,465c52cd90ce53eb,ok,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_awk_tool/1.1.2,c9a595983f9d99ce,,321996207.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,0E-7
c8ebcd5b4a252c33,465c52cd90ce53eb,ok,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_awk_tool/1.1.2,c9a595983f9d99ce,,86021226.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,0E-7
3e2dd83ea567f785,465c52cd90ce53eb,ok,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.7.8a+galaxy1,c9a595983f9d99ce,,2709628679896.0000000,137438.0000000,32.0000000,137438953472.0000000,264126312.0000000,64.0000000,1270.0000000
7ec575c73e370850,465c52cd90ce53eb,ok,toolshed.g2.bx.psu.edu/repos/lparsons/cutadapt/cutadapt/4.0+galaxy1,c9a595983f9d99ce,,786079127950.0000000,20401.0000000,5.0000000,20401094656.0000000,264126312.0000000,64.0000000,180.0000000
e8101389e0d6259d,465c52cd90ce53eb,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,c9a595983f9d99ce,,3760498796.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,3.0000000
b76ece5c233d280d,465c52cd90ce53eb,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,c9a595983f9d99ce,,3621641248.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,4.0000000
2b9ad575e8a847a8,465c52cd90ce53eb,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,c9a595983f9d99ce,,3639164663.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,4.0000000
03b661e6b9faf499,465c52cd90ce53eb,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,c9a595983f9d99ce,,3322198560.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,4.0000000
ece78caf6635f3d5,465c52cd90ce53eb,ok,toolshed.g2.bx.psu.edu/repos/iuc/compose_text_param/compose_text_param/0.1.1,c9a595983f9d99ce,,3672957404.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,4.0000000
0298fa38b51aaa10,94d7aa9bcab4497b,deleted,toolshed.g2.bx.psu.edu/repos/iuc/multiqc/multiqc/1.11+galaxy1,c9a595983f9d99ce,,,,,,,,
04fa961429279c19,94d7aa9bcab4497b,paused,toolshed.g2.bx.psu.edu/repos/lldelisle/revertr2orientationinbam/revertR2orientationInBam/0.0.2,c9a595983f9d99ce,,,,,,,,
ad5a82ce5fc03bb5,94d7aa9bcab4497b,paused,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.3,c9a595983f9d99ce,,,,,,,,
c1dc47144c5e6362,94d7aa9bcab4497b,paused,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_filter/bamFilter/2.5.2+galaxy1,c9a595983f9d99ce,,,,,,,,
5782f0da0f413e26,94d7aa9bcab4497b,error,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.7.8a+galaxy1,c9a595983f9d99ce,,,,,,,,
2c8c530b9da34507,94d7aa9bcab4497b,paused,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_awk_tool/1.1.2,c9a595983f9d99ce,,,,,,,,
ef3cdfed515d2667,94d7aa9bcab4497b,paused,param_value_from_file,c9a595983f9d99ce,,,,,,,,
9c1c147270a5a6b9,94d7aa9bcab4497b,paused,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_awk_tool/1.1.2,c9a595983f9d99ce,,,,,,,,
c9a595983f9d99ce,94d7aa9bcab4497b,ok,toolshed.g2.bx.psu.edu/repos/lparsons/cutadapt/cutadapt/4.0+galaxy1,c9a595983f9d99ce,,1961229491054.0000000,20401.0000000,5.0000000,20401094656.0000000,264126312.0000000,64.0000000,443.0000000
c6ed2a2681f22b32,94d7aa9bcab4497b,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,c9a595983f9d99ce,,3595965483.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,4.0000000
28c01b9d4cac3121,94d7aa9bcab4497b,ok,toolshed.g2.bx.psu.edu/repos/iuc/compose_text_param/compose_text_param/0.1.1,c9a595983f9d99ce,,3865014059.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,4.0000000
3f4e8d698a562690,94d7aa9bcab4497b,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,c9a595983f9d99ce,,3739162673.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,4.0000000
1e465419cecdc26a,94d7aa9bcab4497b,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,c9a595983f9d99ce,,3620369444.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,4.0000000
b66247e907208745,94d7aa9bcab4497b,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,c9a595983f9d99ce,,3528407940.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,4.0000000
0dc171f666a88787,b66247e907208745,ok,toolshed.g2.bx.psu.edu/repos/lldelisle/revertr2orientationinbam/revertR2orientationInBam/0.0.2,a5976db51eb323ed,,220672872507.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,222.0000000
d48e0e95053e99bf,b66247e907208745,ok,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_filter/bamFilter/2.5.2+galaxy1,a5976db51eb323ed,,342231849873.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,342.0000000
5f092ba11b1b746a,b66247e907208745,ok,param_value_from_file,a5976db51eb323ed,,3733337394.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,4.0000000
f15f0d272272fd93,b66247e907208745,ok,toolshed.g2.bx.psu.edu/repos/iuc/multiqc/multiqc/1.11+galaxy1,a5976db51eb323ed,,9185101833.0000000,12240.0000000,1.0000000,12240654336.0000000,264126312.0000000,64.0000000,10.0000000
a11858c9776f3413,b66247e907208745,ok,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_awk_tool/1.1.2,a5976db51eb323ed,,84219939.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,0E-7
657d8dd5d3a5411e,b66247e907208745,ok,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.7.8a+galaxy1,a5976db51eb323ed,,2689423479415.0000000,53687.0000000,10.0000000,53687091200.0000000,264126312.0000000,64.0000000,638.0000000
286fe64d5dc8e2da,b66247e907208745,ok,toolshed.g2.bx.psu.edu/repos/lparsons/cutadapt/cutadapt/4.0+galaxy1,a5976db51eb323ed,,776591620465.0000000,20401.0000000,5.0000000,20401094656.0000000,264126312.0000000,64.0000000,177.0000000
2f4d95213f5eaa0b,b66247e907208745,ok,toolshed.g2.bx.psu.edu/repos/iuc/compose_text_param/compose_text_param/0.1.1,a5976db51eb323ed,,3698163655.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,4.0000000
768c3f32107c6f45,b66247e907208745,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,a5976db51eb323ed,,4031090785.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,4.0000000
e7484cccbcb3d66a,b66247e907208745,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,a5976db51eb323ed,,3899832264.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,4.0000000
390d83702e315dac,b66247e907208745,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,a5976db51eb323ed,,3893236132.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,4.0000000
f8c4991d742821e6,b66247e907208745,error,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,a5976db51eb323ed,,,,,,,,
d51e23b40238bd29,3f4e8d698a562690,ok,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.3,a5976db51eb323ed,,7534005458487.0000000,68719.0000000,16.0000000,68719476736.0000000,264126312.0000000,64.0000000,1292.0000000
3e93400d3db67fe4,3f4e8d698a562690,ok,wig_to_bigWig,a5976db51eb323ed,,13941428733.0000000,10737.0000000,1.0000000,10737418240.0000000,264126312.0000000,64.0000000,14.0000000
132dccffc300fe7d,3f4e8d698a562690,ok,wig_to_bigWig,a5976db51eb323ed,,11944129340.0000000,10737.0000000,1.0000000,10737418240.0000000,264126312.0000000,64.0000000,12.0000000
c8e19c603c0a16be,3f4e8d698a562690,ok,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.30.0,a5976db51eb323ed,,91841831252.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,92.0000000
c16980679241030a,3f4e8d698a562690,ok,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.30.0,a5976db51eb323ed,,88557405066.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,89.0000000
8fafecea01c72265,3f4e8d698a562690,ok,toolshed.g2.bx.psu.edu/repos/lldelisle/revertr2orientationinbam/revertR2orientationInBam/0.0.2,a5976db51eb323ed,,220066982018.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,221.0000000
cc037c28e4c419ac,3f4e8d698a562690,ok,wig_to_bigWig,a5976db51eb323ed,,23779703174.0000000,10737.0000000,1.0000000,10737418240.0000000,264126312.0000000,64.0000000,25.0000000
c83c2ea58762ea5c,3f4e8d698a562690,ok,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.30.0,a5976db51eb323ed,,120793433639.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,122.0000000
7364d65f27d1127a,3f4e8d698a562690,ok,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_filter/bamFilter/2.5.2+galaxy1,a5976db51eb323ed,,344831954606.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,345.0000000
93578b5e81fc7621,3f4e8d698a562690,ok,param_value_from_file,a5976db51eb323ed,,3757455955.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,4.0000000
cb4325d4ba2d5eda,3f4e8d698a562690,ok,toolshed.g2.bx.psu.edu/repos/iuc/multiqc/multiqc/1.11+galaxy1,a5976db51eb323ed,,8992104532.0000000,12240.0000000,1.0000000,12240654336.0000000,264126312.0000000,64.0000000,10.0000000
ac549c5bf1de811c,3f4e8d698a562690,ok,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_awk_tool/1.1.2,a5976db51eb323ed,,323803882.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,1.0000000
25150118b24a720e,3f4e8d698a562690,ok,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_awk_tool/1.1.2,a5976db51eb323ed,,90645336.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,0E-7
5e518747f77e9512,3f4e8d698a562690,ok,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.7.8a+galaxy1,a5976db51eb323ed,,2686421069294.0000000,53687.0000000,10.0000000,53687091200.0000000,264126312.0000000,64.0000000,657.0000000
9b87a1a892152be1,3f4e8d698a562690,ok,toolshed.g2.bx.psu.edu/repos/lparsons/cutadapt/cutadapt/4.0+galaxy1,a5976db51eb323ed,,782508272092.0000000,20401.0000000,5.0000000,20401094656.0000000,264126312.0000000,64.0000000,177.0000000
057aa2a22d8d3822,3f4e8d698a562690,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,a5976db51eb323ed,,3698883085.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,4.0000000
9728c9febc846e39,3f4e8d698a562690,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,a5976db51eb323ed,,3816919848.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,4.0000000
1299c106bbbe0b52,3f4e8d698a562690,ok,toolshed.g2.bx.psu.edu/repos/iuc/compose_text_param/compose_text_param/0.1.1,a5976db51eb323ed,,3677383354.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,4.0000000
1e65a73c731b8b93,3f4e8d698a562690,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,a5976db51eb323ed,,3920765562.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,4.0000000
5552b913534e130e,3f4e8d698a562690,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,a5976db51eb323ed,,3826704029.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,4.0000000
a1fb2448f01a5d65,1e465419cecdc26a,ok,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.3,a5976db51eb323ed,,7309238481751.0000000,34359.0000000,8.0000000,34359738368.0000000,264126312.0000000,64.0000000,1603.0000000
18ac32c10c49e538,1e465419cecdc26a,ok,wig_to_bigWig,a5976db51eb323ed,,12359295874.0000000,10737.0000000,1.0000000,10737418240.0000000,264126312.0000000,64.0000000,12.0000000
b3d4f11ff2768b8d,1e465419cecdc26a,ok,wig_to_bigWig,a5976db51eb323ed,,11826310903.0000000,10737.0000000,1.0000000,10737418240.0000000,264126312.0000000,64.0000000,12.0000000
942582840f9900a0,1e465419cecdc26a,ok,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.30.0,a5976db51eb323ed,,91675194920.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,92.0000000
cdd5005077221334,1e465419cecdc26a,ok,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.30.0,a5976db51eb323ed,,89708494449.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,90.0000000
b2c4c716b6254b26,1e465419cecdc26a,ok,toolshed.g2.bx.psu.edu/repos/lldelisle/revertr2orientationinbam/revertR2orientationInBam/0.0.2,a5976db51eb323ed,,220210693339.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,221.0000000
cd0b0696eaeebedb,1e465419cecdc26a,ok,wig_to_bigWig,a5976db51eb323ed,,23915422932.0000000,10737.0000000,1.0000000,10737418240.0000000,264126312.0000000,64.0000000,25.0000000
ab6bae9af8e95ce8,1e465419cecdc26a,ok,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.30.0,a5976db51eb323ed,,120604237438.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,121.0000000
a88efd6ce48056f7,1e465419cecdc26a,ok,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_filter/bamFilter/2.5.2+galaxy1,a5976db51eb323ed,,341227370065.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,342.0000000
5c6ba3683825c605,1e465419cecdc26a,ok,param_value_from_file,a5976db51eb323ed,,3513377508.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,3.0000000
631c5c439a91908b,1e465419cecdc26a,ok,toolshed.g2.bx.psu.edu/repos/iuc/multiqc/multiqc/1.11+galaxy1,a5976db51eb323ed,,8764374535.0000000,12240.0000000,1.0000000,12240654336.0000000,264126312.0000000,64.0000000,10.0000000
2d6322f161843a53,1e465419cecdc26a,ok,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_awk_tool/1.1.2,a5976db51eb323ed,,318114406.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,1.0000000
5c58e95ee96eb33f,1e465419cecdc26a,ok,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_awk_tool/1.1.2,a5976db51eb323ed,,91047415.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,0E-7
7b9806d43b6f237a,1e465419cecdc26a,ok,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.7.8a+galaxy1,a5976db51eb323ed,,2661243546642.0000000,53687.0000000,10.0000000,53687091200.0000000,264126312.0000000,64.0000000,646.0000000
cb26f47b6a5f37fa,1e465419cecdc26a,ok,toolshed.g2.bx.psu.edu/repos/lparsons/cutadapt/cutadapt/4.0+galaxy1,a5976db51eb323ed,,780454634118.0000000,20401.0000000,5.0000000,20401094656.0000000,264126312.0000000,64.0000000,179.0000000
c21a4e8c7a5a01ab,1e465419cecdc26a,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,a5976db51eb323ed,,3648439755.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,4.0000000
693888b0edf45f16,1e465419cecdc26a,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,a5976db51eb323ed,,3705371743.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,4.0000000
96210314bba9cbf5,1e465419cecdc26a,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,a5976db51eb323ed,,3633518763.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,4.0000000
004f1b2deaa007eb,1e465419cecdc26a,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,a5976db51eb323ed,,3917855508.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,4.0000000
8a0ca220bc680fce,1e465419cecdc26a,ok,toolshed.g2.bx.psu.edu/repos/iuc/compose_text_param/compose_text_param/0.1.1,a5976db51eb323ed,,3886446298.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,4.0000000
ac1b3fcfe6d23504,28c01b9d4cac3121,paused,param_value_from_file,a5976db51eb323ed,,,,,,,,
26f33a789aaa2c79,28c01b9d4cac3121,paused,toolshed.g2.bx.psu.edu/repos/lldelisle/revertr2orientationinbam/revertR2orientationInBam/0.0.2,a5976db51eb323ed,,,,,,,,
6818142bb4b18f97,28c01b9d4cac3121,paused,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_awk_tool/1.1.2,a5976db51eb323ed,,,,,,,,
123cddb8cb65c5c4,28c01b9d4cac3121,paused,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_filter/bamFilter/2.5.2+galaxy1,a5976db51eb323ed,,,,,,,,
e93d0cfb61f18a42,28c01b9d4cac3121,deleted,toolshed.g2.bx.psu.edu/repos/lparsons/cutadapt/cutadapt/4.0+galaxy1,a5976db51eb323ed,,,,,,,,
495251efe8b7cff0,28c01b9d4cac3121,paused,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.7.8a+galaxy1,a5976db51eb323ed,,,,,,,,
dead708034873d84,28c01b9d4cac3121,deleted,toolshed.g2.bx.psu.edu/repos/iuc/compose_text_param/compose_text_param/0.1.1,a5976db51eb323ed,,,,,,,,
fe482beed95d0ff5,28c01b9d4cac3121,deleted,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,a5976db51eb323ed,,,,,,,,
ec2de4b03135bde8,28c01b9d4cac3121,deleted,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,a5976db51eb323ed,,,,,,,,
4a1a5afa04c928f9,28c01b9d4cac3121,deleted,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,a5976db51eb323ed,,,,,,,,
994a1d8e60438f6a,28c01b9d4cac3121,deleted,toolshed.g2.bx.psu.edu/repos/iuc/multiqc/multiqc/1.11+galaxy1,a5976db51eb323ed,,,,,,,,
11c504789a1efdb8,28c01b9d4cac3121,error,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,a5976db51eb323ed,,,,,,,,
21b15fff23d6234a,c9a595983f9d99ce,ok,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.3,a5976db51eb323ed,,7241904444142.0000000,32212.0000000,6.0000000,32212254720.0000000,264126312.0000000,64.0000000,1836.0000000
625355528cc6845e,c9a595983f9d99ce,ok,wig_to_bigWig,a5976db51eb323ed,,12336877695.0000000,10737.0000000,1.0000000,10737418240.0000000,264126312.0000000,64.0000000,13.0000000
e9f99685aecd23a8,c9a595983f9d99ce,ok,wig_to_bigWig,a5976db51eb323ed,,11907897979.0000000,10737.0000000,1.0000000,10737418240.0000000,264126312.0000000,64.0000000,12.0000000
28e5d44c05f4d4d4,c9a595983f9d99ce,ok,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.30.0,a5976db51eb323ed,,91742869841.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,92.0000000
3127b88aa9fc7f81,c9a595983f9d99ce,ok,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.30.0,a5976db51eb323ed,,89410227511.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,89.0000000
9412d9cd018dd69b,c9a595983f9d99ce,ok,toolshed.g2.bx.psu.edu/repos/lldelisle/revertr2orientationinbam/revertR2orientationInBam/0.0.2,a5976db51eb323ed,,220638893702.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,222.0000000
dd1f50343677e73b,c9a595983f9d99ce,ok,wig_to_bigWig,a5976db51eb323ed,,23877829169.0000000,10737.0000000,1.0000000,10737418240.0000000,264126312.0000000,64.0000000,25.0000000
8c1265cdc8dfbef2,c9a595983f9d99ce,ok,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.30.0,a5976db51eb323ed,,120305865075.0000000,4080.0000000,1.0000000,4080218112.0000000,264126312.0000000,64.0000000,121.0000000
