id,history,state,tool_id,invocation_id,workflow_id,cpuacct.usage,galaxy_memory_mb,galaxy_slots,memory.limit_in_bytes,memory.max_usage_in_bytes,memory.soft_limit_in_bytes,memtotal,processor_count,runtime_seconds
e5d90a6554a5d1f5,b2e63b07c0456517,ok,toolshed.g2.bx.psu.edu/repos/iuc/compose_text_param/compose_text_param/0.1.1,3df031907be1c363,,3693803541.0000000,4080.0000000,1.0000000,4080218112.0000000,165556224.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,4.0000000
6b6eafaf6d4c4282,b2e63b07c0456517,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,3df031907be1c363,,3669026517.0000000,4080.0000000,1.0000000,4080218112.0000000,165601280.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,4.0000000
4fcbdba2bbcf2238,b2e63b07c0456517,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,3df031907be1c363,,3528489474.0000000,4080.0000000,1.0000000,4080218112.0000000,165806080.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,4.0000000
c64990d06a661935,2d16941ca673727a,deleted,toolshed.g2.bx.psu.edu/repos/iuc/multiqc/multiqc/1.11+galaxy1,3df031907be1c363,,,,,,,,,,
79de6ae7e4270eb9,2d16941ca673727a,error,toolshed.g2.bx.psu.edu/repos/lparsons/cutadapt/cutadapt/4.0+galaxy1,3df031907be1c363,,163338228.0000000,20401.0000000,5.0000000,20401094656.0000000,12677120.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,0E-7
6d5a5be207382a7b,2d16941ca673727a,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,3df031907be1c363,,4046393955.0000000,4080.0000000,1.0000000,4080218112.0000000,165289984.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,5.0000000
5753a1f90f806090,2d16941ca673727a,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,3df031907be1c363,,3926532131.0000000,4080.0000000,1.0000000,4080218112.0000000,165748736.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,4.0000000
6b2fd302ce7bd809,2d16941ca673727a,ok,toolshed.g2.bx.psu.edu/repos/iuc/compose_text_param/compose_text_param/0.1.1,3df031907be1c363,,3808759648.0000000,4080.0000000,1.0000000,4080218112.0000000,165494784.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,4.0000000
f3b84c2be0e2ac1c,2d16941ca673727a,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,3df031907be1c363,,3806127031.0000000,4080.0000000,1.0000000,4080218112.0000000,165470208.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,4.0000000
43e53ecc47bf9a82,2d16941ca673727a,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,3df031907be1c363,,3512189724.0000000,4080.0000000,1.0000000,4080218112.0000000,165978112.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,4.0000000
92f2d24571743ea6,3df031907be1c363,ok,wig_to_bigWig,3df031907be1c363,,20268414839.0000000,10737.0000000,1.0000000,10737418240.0000000,1495937024.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,21.0000000
3d4c212065fb6b63,3df031907be1c363,ok,wig_to_bigWig,3df031907be1c363,,19420673187.0000000,10737.0000000,1.0000000,10737418240.0000000,1430065152.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,20.0000000
ceead021a6bf3b7e,3df031907be1c363,ok,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.30.0,3df031907be1c363,,184392518064.0000000,4080.0000000,1.0000000,4080218112.0000000,2313846784.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,185.0000000
18057edcd8391489,3df031907be1c363,ok,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.30.0,3df031907be1c363,,180519600828.0000000,4080.0000000,1.0000000,4080218112.0000000,3365732352.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,181.0000000
decf2d57d0163b92,3df031907be1c363,ok,toolshed.g2.bx.psu.edu/repos/lldelisle/revertr2orientationinbam/revertR2orientationInBam/0.0.2,3df031907be1c363,,537048604374.0000000,4080.0000000,1.0000000,4080218112.0000000,2359570432.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,540.0000000
848c1c24bc9aa2d4,3df031907be1c363,ok,wig_to_bigWig,3df031907be1c363,,39145423476.0000000,10737.0000000,1.0000000,10737418240.0000000,2811785216.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,40.0000000
20c8876213b3be6e,3df031907be1c363,ok,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.30.0,3df031907be1c363,,245653925491.0000000,4080.0000000,1.0000000,4080218112.0000000,4079751168.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,246.0000000
c4ee2965dd6fe7ed,3df031907be1c363,ok,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.3,3df031907be1c363,,11344618808103.0000000,137438.0000000,32.0000000,137438953472.0000000,3851374592.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,3299.0000000
5233005c62c4c42c,3df031907be1c363,ok,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_filter/bamFilter/2.5.2+galaxy1,3df031907be1c363,,830724990915.0000000,4080.0000000,1.0000000,4080218112.0000000,4079747072.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,831.0000000
c5ae0c9700192580,3df031907be1c363,ok,param_value_from_file,3df031907be1c363,,3541222672.0000000,4080.0000000,1.0000000,4080218112.0000000,167055360.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,4.0000000
212d97a1c2c3631c,3df031907be1c363,ok,toolshed.g2.bx.psu.edu/repos/iuc/multiqc/multiqc/1.11+galaxy1,3df031907be1c363,,8661629483.0000000,12240.0000000,1.0000000,12240654336.0000000,117788672.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,10.0000000
057a23337d0e2d32,3df031907be1c363,ok,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_awk_tool/1.1.2,3df031907be1c363,,325906806.0000000,4080.0000000,1.0000000,4080218112.0000000,7229440.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,0E-7
ea7908b85f78acd8,3df031907be1c363,ok,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_awk_tool/1.1.2,3df031907be1c363,,90299277.0000000,4080.0000000,1.0000000,4080218112.0000000,5038080.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,0E-7
b3e7dc413ec29965,3df031907be1c363,ok,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.7.8a+galaxy1,3df031907be1c363,,5708542660704.0000000,137438.0000000,32.0000000,137438953472.0000000,90212126720.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,925.0000000
bcf3c2e5dfdb574e,3df031907be1c363,ok,toolshed.g2.bx.psu.edu/repos/lparsons/cutadapt/cutadapt/4.0+galaxy1,3df031907be1c363,,1954016614770.0000000,20401.0000000,5.0000000,20401094656.0000000,10188001280.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,443.0000000
c6089b463c9ee159,3df031907be1c363,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,3df031907be1c363,,3693452934.0000000,4080.0000000,1.0000000,4080218112.0000000,165564416.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,4.0000000
ef443df5cf19451e,3df031907be1c363,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,3df031907be1c363,,3717707446.0000000,4080.0000000,1.0000000,4080218112.0000000,165421056.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,4.0000000
65213a2195f8e658,3df031907be1c363,ok,toolshed.g2.bx.psu.edu/repos/iuc/compose_text_param/compose_text_param/0.1.1,3df031907be1c363,,3965779545.0000000,4080.0000000,1.0000000,4080218112.0000000,165457920.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,4.0000000
31fea8182240015e,3df031907be1c363,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,3df031907be1c363,,3930329797.0000000,4080.0000000,1.0000000,4080218112.0000000,165453824.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,4.0000000
bc259a10764a3b95,3df031907be1c363,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,3df031907be1c363,,3764443866.0000000,4080.0000000,1.0000000,4080218112.0000000,165601280.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,4.0000000
2483af04c85b9918,275c481c54f37fd8,ok,toolshed.g2.bx.psu.edu/repos/lldelisle/revertr2orientationinbam/revertR2orientationInBam/0.0.2,3df031907be1c363,,220672872507.0000000,4080.0000000,1.0000000,4080218112.0000000,2039566336.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,222.0000000
ecf375633edbeb82,275c481c54f37fd8,ok,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_filter/bamFilter/2.5.2+galaxy1,3df031907be1c363,,342231849873.0000000,4080.0000000,1.0000000,4080218112.0000000,2292338688.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,342.0000000
f49365fc86328d59,275c481c54f37fd8,ok,param_value_from_file,3df031907be1c363,,3733337394.0000000,4080.0000000,1.0000000,4080218112.0000000,166039552.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,4.0000000
1003af273cb144bf,275c481c54f37fd8,ok,toolshed.g2.bx.psu.edu/repos/iuc/multiqc/multiqc/1.11+galaxy1,3df031907be1c363,,9185101833.0000000,12240.0000000,1.0000000,12240654336.0000000,117555200.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,10.0000000
2c7ab8ffdd458876,275c481c54f37fd8,ok,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_awk_tool/1.1.2,3df031907be1c363,,84219939.0000000,4080.0000000,1.0000000,4080218112.0000000,4964352.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,0E-7
bf88644937e7dc99,275c481c54f37fd8,ok,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.7.8a+galaxy1,3df031907be1c363,,2689423479415.0000000,53687.0000000,10.0000000,53687091200.0000000,53686886400.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,638.0000000
00ea37a98b31ed3a,275c481c54f37fd8,ok,toolshed.g2.bx.psu.edu/repos/lparsons/cutadapt/cutadapt/4.0+galaxy1,3df031907be1c363,,776591620465.0000000,20401.0000000,5.0000000,20401094656.0000000,3982852096.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,177.0000000
f8a77d291e1ac44a,275c481c54f37fd8,ok,toolshed.g2.bx.psu.edu/repos/iuc/compose_text_param/compose_text_param/0.1.1,3df031907be1c363,,3698163655.0000000,4080.0000000,1.0000000,4080218112.0000000,165625856.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,4.0000000
3894c59f86b869f5,275c481c54f37fd8,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,3df031907be1c363,,4031090785.0000000,4080.0000000,1.0000000,4080218112.0000000,165732352.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,4.0000000
fe149a2ece27f85e,275c481c54f37fd8,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,3df031907be1c363,,3899832264.0000000,4080.0000000,1.0000000,4080218112.0000000,165699584.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,4.0000000
f74be798bcc3b56b,275c481c54f37fd8,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,3df031907be1c363,,3893236132.0000000,4080.0000000,1.0000000,4080218112.0000000,165756928.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,4.0000000
cfb11b623208b0e2,275c481c54f37fd8,error,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,3df031907be1c363,,,,,,,,,,
2b10c1ca77cbb7dc,aa788c94c8179b78,ok,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.3,3df031907be1c363,,7534005458487.0000000,68719.0000000,16.0000000,68719476736.0000000,3324243968.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,1292.0000000
23d985504f87ba43,aa788c94c8179b78,ok,wig_to_bigWig,3df031907be1c363,,13941428733.0000000,10737.0000000,1.0000000,10737418240.0000000,948019200.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,14.0000000
eb5a53f2e6c96a41,aa788c94c8179b78,ok,wig_to_bigWig,3df031907be1c363,,11944129340.0000000,10737.0000000,1.0000000,10737418240.0000000,906002432.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,12.0000000
6aaee4bfab729e04,aa788c94c8179b78,ok,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.30.0,3df031907be1c363,,91841831252.0000000,4080.0000000,1.0000000,4080218112.0000000,2024878080.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,92.0000000
5d6f6f2095e039e6,aa788c94c8179b78,ok,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.30.0,3df031907be1c363,,88557405066.0000000,4080.0000000,1.0000000,4080218112.0000000,2514157568.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,89.0000000
42354d9b1d5d70de,aa788c94c8179b78,ok,toolshed.g2.bx.psu.edu/repos/lldelisle/revertr2orientationinbam/revertR2orientationInBam/0.0.2,3df031907be1c363,,220066982018.0000000,4080.0000000,1.0000000,4080218112.0000000,1032011776.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,221.0000000
18d57dc734816654,aa788c94c8179b78,ok,wig_to_bigWig,3df031907be1c363,,23779703174.0000000,10737.0000000,1.0000000,10737418240.0000000,1795842048.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,25.0000000
385b1058bdbb7399,aa788c94c8179b78,ok,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.30.0,3df031907be1c363,,120793433639.0000000,4080.0000000,1.0000000,4080218112.0000000,2767675392.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,122.0000000
fd441e2ce8331958,aa788c94c8179b78,ok,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_filter/bamFilter/2.5.2+galaxy1,3df031907be1c363,,344831954606.0000000,4080.0000000,1.0000000,4080218112.0000000,1996500992.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,345.0000000
27a40df5fe1d3e90,aa788c94c8179b78,ok,param_value_from_file,3df031907be1c363,,3757455955.0000000,4080.0000000,1.0000000,4080218112.0000000,165683200.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,4.0000000
2245219525064395,aa788c94c8179b78,ok,toolshed.g2.bx.psu.edu/repos/iuc/multiqc/multiqc/1.11+galaxy1,3df031907be1c363,,8992104532.0000000,12240.0000000,1.0000000,12240654336.0000000,117366784.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,10.0000000
db60dce02bb1ee51,aa788c94c8179b78,ok,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_awk_tool/1.1.2,3df031907be1c363,,323803882.0000000,4080.0000000,1.0000000,4080218112.0000000,7204864.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,1.0000000
d4aa8b2f29e52737,aa788c94c8179b78,ok,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_awk_tool/1.1.2,3df031907be1c363,,90645336.0000000,4080.0000000,1.0000000,4080218112.0000000,4771840.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,0E-7
8a9413e76de6b448,aa788c94c8179b78,ok,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.7.8a+galaxy1,3df031907be1c363,,2686421069294.0000000,53687.0000000,10.0000000,53687091200.0000000,53686996992.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,657.0000000
6bef7f38d237d3a3,aa788c94c8179b78,ok,toolshed.g2.bx.psu.edu/repos/lparsons/cutadapt/cutadapt/4.0+galaxy1,3df031907be1c363,,782508272092.0000000,20401.0000000,5.0000000,20401094656.0000000,3982217216.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,177.0000000
f149d5cb34199aef,aa788c94c8179b78,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,3df031907be1c363,,3698883085.0000000,4080.0000000,1.0000000,4080218112.0000000,165744640.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,4.0000000
7eb1d2676daf24d4,aa788c94c8179b78,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,3df031907be1c363,,3816919848.0000000,4080.0000000,1.0000000,4080218112.0000000,165580800.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,4.0000000
fdd8970f77d63852,aa788c94c8179b78,ok,toolshed.g2.bx.psu.edu/repos/iuc/compose_text_param/compose_text_param/0.1.1,3df031907be1c363,,3677383354.0000000,4080.0000000,1.0000000,4080218112.0000000,165650432.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,4.0000000
6726cef9b79ee4e7,aa788c94c8179b78,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,3df031907be1c363,,3920765562.0000000,4080.0000000,1.0000000,4080218112.0000000,165949440.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,4.0000000
05c06d16f57bf2eb,aa788c94c8179b78,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,3df031907be1c363,,3826704029.0000000,4080.0000000,1.0000000,4080218112.0000000,165269504.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,4.0000000
038b0aa4c886efc5,4fac4e8104ef533c,ok,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.3,3df031907be1c363,,7309238481751.0000000,34359.0000000,8.0000000,34359738368.0000000,3163701248.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,1603.0000000
5d6dd2a09e4b7b12,4fac4e8104ef533c,ok,wig_to_bigWig,3df031907be1c363,,12359295874.0000000,10737.0000000,1.0000000,10737418240.0000000,947957760.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,12.0000000
b240b7d3a08eaccf,4fac4e8104ef533c,ok,wig_to_bigWig,3df031907be1c363,,11826310903.0000000,10737.0000000,1.0000000,10737418240.0000000,906059776.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,12.0000000
de384771dee6a86b,4fac4e8104ef533c,ok,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.30.0,3df031907be1c363,,91675194920.0000000,4080.0000000,1.0000000,4080218112.0000000,2024886272.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,92.0000000
9b18ecce588b0658,4fac4e8104ef533c,ok,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.30.0,3df031907be1c363,,89708494449.0000000,4080.0000000,1.0000000,4080218112.0000000,2284732416.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,90.0000000
babdb2e05d9a3a5e,4fac4e8104ef533c,ok,toolshed.g2.bx.psu.edu/repos/lldelisle/revertr2orientationinbam/revertR2orientationInBam/0.0.2,3df031907be1c363,,220210693339.0000000,4080.0000000,1.0000000,4080218112.0000000,1033023488.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,221.0000000
0f8021f797b3700e,4fac4e8104ef533c,ok,wig_to_bigWig,3df031907be1c363,,23915422932.0000000,10737.0000000,1.0000000,10737418240.0000000,1795805184.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,25.0000000
b9a184d70800791d,4fac4e8104ef533c,ok,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.30.0,3df031907be1c363,,120604237438.0000000,4080.0000000,1.0000000,4080218112.0000000,2766745600.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,121.0000000
8249300ea1ac386a,4fac4e8104ef533c,ok,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_filter/bamFilter/2.5.2+galaxy1,3df031907be1c363,,341227370065.0000000,4080.0000000,1.0000000,4080218112.0000000,2081529856.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,342.0000000
254e43c4fedffc23,4fac4e8104ef533c,ok,param_value_from_file,3df031907be1c363,,3513377508.0000000,4080.0000000,1.0000000,4080218112.0000000,166010880.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,3.0000000
60cd3489b6d6fe85,4fac4e8104ef533c,ok,toolshed.g2.bx.psu.edu/repos/iuc/multiqc/multiqc/1.11+galaxy1,3df031907be1c363,,8764374535.0000000,12240.0000000,1.0000000,12240654336.0000000,117002240.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,10.0000000
d56ebc6e49339819,4fac4e8104ef533c,ok,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_awk_tool/1.1.2,3df031907be1c363,,318114406.0000000,4080.0000000,1.0000000,4080218112.0000000,7114752.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,1.0000000
38753c6a530ddae5,4fac4e8104ef533c,ok,toolshed.g2.bx.psu.edu/repos/bgruening/text_processing/tp_awk_tool/1.1.2,3df031907be1c363,,91047415.0000000,4080.0000000,1.0000000,4080218112.0000000,4284416.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,0E-7
9ff077d8477f2b5e,4fac4e8104ef533c,ok,toolshed.g2.bx.psu.edu/repos/iuc/rgrnastar/rna_star/2.7.8a+galaxy1,3df031907be1c363,,2661243546642.0000000,53687.0000000,10.0000000,53687091200.0000000,53686964224.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,646.0000000
1d1c89e7848a822c,4fac4e8104ef533c,ok,toolshed.g2.bx.psu.edu/repos/lparsons/cutadapt/cutadapt/4.0+galaxy1,3df031907be1c363,,780454634118.0000000,20401.0000000,5.0000000,20401094656.0000000,3982163968.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,179.0000000
9d8e55fb4ef9125f,4fac4e8104ef533c,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,3df031907be1c363,,3648439755.0000000,4080.0000000,1.0000000,4080218112.0000000,165511168.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,4.0000000
77ec73a60321e8dd,4fac4e8104ef533c,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,3df031907be1c363,,3705371743.0000000,4080.0000000,1.0000000,4080218112.0000000,165613568.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,4.0000000
5e079e3696c6e5d7,4fac4e8104ef533c,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,3df031907be1c363,,3633518763.0000000,4080.0000000,1.0000000,4080218112.0000000,165457920.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,4.0000000
a6eed7c8cc7453f4,4fac4e8104ef533c,ok,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,3df031907be1c363,,3917855508.0000000,4080.0000000,1.0000000,4080218112.0000000,165765120.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,4.0000000
3fc50ea7ff7e30b1,4fac4e8104ef533c,ok,toolshed.g2.bx.psu.edu/repos/iuc/compose_text_param/compose_text_param/0.1.1,3df031907be1c363,,3886446298.0000000,4080.0000000,1.0000000,4080218112.0000000,165531648.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,4.0000000
6f810dc8d8286b6d,0e086c50330d01aa,deleted,toolshed.g2.bx.psu.edu/repos/lparsons/cutadapt/cutadapt/4.0+galaxy1,3df031907be1c363,,,,,,,,,,
872af78b5e77a8b5,0e086c50330d01aa,deleted,toolshed.g2.bx.psu.edu/repos/iuc/compose_text_param/compose_text_param/0.1.1,3df031907be1c363,,,,,,,,,,
7eb6c61780ed82f1,0e086c50330d01aa,deleted,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,3df031907be1c363,,,,,,,,,,
a34c81092d8091b8,0e086c50330d01aa,deleted,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,3df031907be1c363,,,,,,,,,,
6d72c9e24de95aac,0e086c50330d01aa,deleted,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,3df031907be1c363,,,,,,,,,,
8d6a019130270599,0e086c50330d01aa,deleted,toolshed.g2.bx.psu.edu/repos/iuc/multiqc/multiqc/1.11+galaxy1,3df031907be1c363,,,,,,,,,,
4fe1fd1b623f5259,0e086c50330d01aa,error,toolshed.g2.bx.psu.edu/repos/iuc/map_param_value/map_param_value/0.1.1,3df031907be1c363,,,,,,,,,,
534d59c9257d85f3,5dfe60b439f79633,ok,toolshed.g2.bx.psu.edu/repos/devteam/cufflinks/cufflinks/2.2.1.3,3df031907be1c363,,7241904444142.0000000,32212.0000000,6.0000000,32212254720.0000000,3160948736.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,1836.0000000
98b2ba1b177b5167,5dfe60b439f79633,ok,wig_to_bigWig,3df031907be1c363,,12336877695.0000000,10737.0000000,1.0000000,10737418240.0000000,948002816.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,13.0000000
e3f8bc623e0b7c07,5dfe60b439f79633,ok,wig_to_bigWig,3df031907be1c363,,11907897979.0000000,10737.0000000,1.0000000,10737418240.0000000,906006528.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,12.0000000
44496daa9cacf671,5dfe60b439f79633,ok,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.30.0,3df031907be1c363,,91742869841.0000000,4080.0000000,1.0000000,4080218112.0000000,2024853504.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,92.0000000
77cc5b84b99ed121,5dfe60b439f79633,ok,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.30.0,3df031907be1c363,,89410227511.0000000,4080.0000000,1.0000000,4080218112.0000000,2514063360.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,89.0000000
aec223a0d4df2738,5dfe60b439f79633,ok,toolshed.g2.bx.psu.edu/repos/lldelisle/revertr2orientationinbam/revertR2orientationInBam/0.0.2,3df031907be1c363,,220638893702.0000000,4080.0000000,1.0000000,4080218112.0000000,1021853696.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,222.0000000
01207d6bf81c999f,5dfe60b439f79633,ok,wig_to_bigWig,3df031907be1c363,,23877829169.0000000,10737.0000000,1.0000000,10737418240.0000000,1795756032.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,25.0000000
858ed9885969bda6,5dfe60b439f79633,ok,toolshed.g2.bx.psu.edu/repos/iuc/bedtools/bedtools_genomecoveragebed/2.30.0,3df031907be1c363,,120305865075.0000000,4080.0000000,1.0000000,4080218112.0000000,2777776128.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,121.0000000
54ded66ddc1d3a44,5dfe60b439f79633,ok,toolshed.g2.bx.psu.edu/repos/devteam/bamtools_filter/bamFilter/2.5.2+galaxy1,3df031907be1c363,,342709113125.0000000,4080.0000000,1.0000000,4080218112.0000000,1930641408.0000000,9223372036854771712.0000000,264126312.0000000,64.0000000,343.0000000
