tool_name_version,num_jobs
cufflinks/2.2.1.0,99.47058823529412
tximport/0.1,99.4375
EMBOSS: extractfeat34/5.0.0,99.42857142857143
scanpy_inspect/1.7.1+galaxy0,99.33333333333333
bed2gff1/bed2gff1,98.70588235294117
hyphy_fel/2.5.14+galaxy0,98.66666666666667
mummer_mummer/4.0.0beta2,98.6
flye/2.6,97.875
ChangeCase/ChangeCase,97.47058823529412
rseqc_FPKM_count/2.6.4.1,96.70588235294117
bedtools_coveragebed/2.29.2,95.91666666666667
dada2_dada/1.18+galaxy0,95.33333333333333
samtools_markdup/1.9+galaxy2,95.05882352941177
fastq_stats/1.1.1,95.0
column_remove_by_header/0.0.1,94.94117647058823
ivar_variants/1.2.2+galaxy0,94.83333333333333
bowtie_wrapper/1.1.2,94.0
bedtools_subtractbed/2.30.0,94.0
bedtools_maskfastabed/2.29.2,93.66666666666667
maker/2.31.10+galaxy1,93.53846153846153
regexColumn1/1.0.1,93.5
vcfallelicprimitives/0.0.3,93.33333333333333
kraken-translate/1.3.1,92.875
bed_to_bigBed/bed_to_bigBed,92.17647058823529
bedtools_subtractbed/2.29.2,92.08333333333333
gatk_indel_realigner/0.0.6,92.07692307692308
EMBOSS: union105/5.0.0,91.91666666666667
bedtools_subtractbed/2.29.0,91.88888888888889
snpEff_databases/4.3+T.galaxy2,91.82352941176471
tb_profiler_profile/2.8.14+galaxy1,91.75
hyphy_gard/2.5.14+galaxy0,91.5
sam_bw_filter/1.0.0,91.3529411764706
CONVERTER_fasta_to_len/CONVERTER_fasta_to_len,91.0
PlasFlow/1.0,90.52941176470588
vcfannotate/1.0.0_rc3+galaxy0,90.3125
vcfcombine/1.0.0_rc3+galaxy0,90.25
anndata_inspect/0.7.4+galaxy1,89.5
trinity_align_and_estimate_abundance/2.8.5,89.25
mummer_nucmer/4.0.0beta2,89.0
transit_gumbel/3.0.1+galaxy1,89.0
snpSift_filter/1.0,88.64285714285714
hisat2/2.1.0+galaxy4,88.58823529411765
compose_text_param/0.1.1,88.28571428571429
bedtools_reldistbed/2.29.0,88.16666666666667
transdecoder/5.5.0+galaxy1,88.0
genrich/0.5+galaxy2,87.75
mlst/2.16.1,87.33333333333333
bedtools_shufflebed/2.29.0,87.1875
CONVERTER_gff_to_interval_index_0/CONVERTER_gff_to_interval_index_0,86.94117647058823
deeptools_plot_heatmap/3.1.2.0.1,86.52941176470588
deeptools_bam_coverage/3.1.2.0.0,86.29411764705883
dada2_dada/1.12+galaxy1,86.25
fasterq_dump/2.10.7+galaxy1,85.71428571428571
tophat2/0.9,85.6470588235294
bedtools_bedtobam/2.29.0,85.5
CONVERTER_gff_to_fli_0/CONVERTER_gff_to_fli_0,85.41176470588235
transdecoder/5.5.0+galaxy0,85.0
sam_to_bam/2.1,84.88235294117646
EMBOSS: geecee41/5.0.0,84.76470588235294
transit_gumbel/2.3.3+galaxy1,84.0
make_families/2.14,82.85714285714286
correct_barcodes/2.14,82.85714285714286
precheck/2.14,82.85714285714286
deeptools_multi_bigwig_summary/3.3.0.0.0,82.2
fastqe/0.2.6+galaxy0,82.0
lofreq_indelqual/2.1.3.1+galaxy0,81.42857142857143
CONVERTER_bed_to_bgzip_0/CONVERTER_bed_to_bgzip_0,81.17647058823529
cutadapt/1.16.5,80.875
ggplot2_point/2.2.1+galaxy1,80.85714285714286
tp_split_on_column/0.2,80.83333333333333
pathview/1.24.0+galaxy0,80.6875
hyphy_fubar/2.5.14+galaxy0,80.5
vcffilter2/1.0.0_rc1+galaxy1,80.29411764705883
CONVERTER_bam_to_qname_sorted_bam/CONVERTER_bam_to_qname_sorted_bam,80.125
bowtieForSmallRNA/2.1.1,80.0
CONVERTER_bz2_to_uncompressed/CONVERTER_bz2_to_uncompressed,79.94117647058823
vsearch_clustering/1.9.7.0,79.66666666666667
interactive_tool_jupyter_notebook/interactive_tool_jupyter_notebook,79.5
rseqc_tin/2.6.4.1,79.25
align_families/2.14,79.22222222222223
rseqc_geneBody_coverage/2.6.4.2,79.11111111111111
CONVERTER_len_to_linecount/CONVERTER_len_to_linecount,79.0
samtools_view/1.9,79.0
mothur_make_group/1.39.5.0,78.58823529411765
hyphy_prime/2.5.14+galaxy0,78.5
deeptools_plot_pca/3.3.0.0.0,78.25
EMBOSS: getorf42/5.0.0.1,78.17647058823529
bedtools_genomecoveragebed/2.27.1,78.11111111111111
sklearn_searchcv/1.0.7.12,78.0
scanpy_cluster_reduce_dimension/1.7.1+galaxy0,77.66666666666667
rbc_splitfasta/0.4.0,76.88888888888889
CONVERTER_bed_to_fli_0/CONVERTER_bed_to_fli_0,76.76470588235294
seurat/3.2.2+galaxy0,76.625
seqtk_trimfq/1.2.0,76.5
seqtk_sample/1.3.1,76.5
fastq_trimmer/1.1.1,76.07142857142857
hyphy_absrel/2.5.14+galaxy0,76.0
picard_CollectInsertSizeMetrics/2.7.1.0,76.0
dropletutils/1.10.0+galaxy1,76.0
macs2_bdgpeakcall/2.1.1.20160309.0,75.76470588235294
vsearch_dereplication/2.8.3.0,75.53333333333333
hyphy_busted/2.5.14+galaxy0,75.0
mothur_dist_shared/1.39.5.0,74.94117647058823
EMBOSS: fuzznuc37/5.0.2,74.33333333333333
column_order_header_sort/0.0.1,74.29411764705883
poretools_yield_plot/0.6.1a1.1,74.22222222222223
hyphy_slac/2.5.8+galaxy0,74.0
bedtools_closestbed/2.30.0,74.0
EMBOSS: compseq14/5.0.0.1,73.92857142857143
crossmap_bed/0.3.7,73.8
snpfreqplot/1.0+galaxy3,73.6
varscan/0.1,73.46666666666667
subtract_query1/0.1,73.23529411764706
collapse_dataset/4.2,73.2
repeatmasker_wrapper/4.0.9,73.125
scanpy_filter/1.7.1+galaxy0,72.66666666666667
bcftools_query_list_samples/1.10,72.5
sra_pileup/2.10.3,72.17647058823529
mimodd_vcf_filter/0.1.9,72.11764705882354
regex1/1.0.1,72.0
hyphy_fel/2.5.8+galaxy0,72.0
deeptools_bigwig_compare/3.3.0.0.0,71.85714285714286
freebayes/0.4,71.76470588235294
sarscov2formatter/0.1,71.4
dada2_mergePairs/1.18+galaxy0,71.33333333333333
pca1/1.0.2,70.94117647058823
bcftools_merge/1.10,70.9375
kraken/1.2.4,70.8
fasplit/357,70.70588235294117
presto_parselog/0.5.4,70.61538461538461
hyphy_prime/2.5.8+galaxy0,70.5
mummer_dnadiff/4.0.0beta2+galaxy1,70.5
cd_hit_dup/0.0.1,70.11764705882354
vcfgenotypes/1.0.0_rc3+galaxy0,70.0
varscan_somatic/2.4.3.6,70.0
query_tabular/3.1.1,70.0
fasta_filter_by_length/1.1,69.84615384615384
fastq_groomer/1.0.4,69.82352941176471
bamtools/2.4.0,69.5
hyphy_meme/2.5.7+galaxy0,69.0
cshl_fastx_clipper/1.0.1,68.25
bwameth/0.2.2,68.23529411764706
sina/1.7.1+galaxy0,68.2
cshl_fasta_formatter/1.0.1,67.82352941176471
roary/3.13.0,67.8
tp_unfold_column_tool/1.1.1,67.5
mothur_summary_single/1.39.5.2,67.4
dunovo/2.14,67.0
mothur_merge_files/1.39.5.0,66.82352941176471
rna_starsolo/2.7.8a,66.0
bedtools_fisher/2.30.0,66.0
kraken_taxonomy_report/0.0.2,65.82352941176471
bedtools_annotatebed/2.29.0,65.5
picard_MarkDuplicates/2.7.1.1,65.5
deeptools_compute_matrix/3.1.2.0.0,65.47058823529412
cummeRbund/2.16.0,65.41666666666667
featurecounts/1.6.2,65.375
cshl_fasta_nucleotides_changer/1.0.2,65.05882352941177
sklearn_generalized_linear/1.0.7.12,65.0
bandage_info/0.8.1+galaxy1,64.875
histogram_rpy/1.0.3,64.2
trimmomatic/0.36.6,64.0
bedtools_bedtobam/2.30.0,64.0
deeptools_plot_fingerprint/3.3.0.0.0,63.6
samtools_mpileup/2.1.3,63.3125
gd_raxml/1.0.0,63.23529411764706
deeptools_plot_coverage/3.3.2.0.0,62.93333333333333
flanking_features_1/4.0.1,62.705882352941174
sarscov2summary/0.1,62.5
freebayes/freebayes-0.9.14,62.3125
staramr_search/0.5.1,62.25
hyphy_slac/2.5.12+galaxy0,62.0
samtools_split/1.9,62.0
bedtools_slopbed/2.29.0,61.94117647058823
sam_pileup/1.1.2,61.44444444444444
CONVERTER_bed_to_tabix_0/CONVERTER_bed_to_tabix_0,61.294117647058826
vcfhethom/1.0.0_rc3+galaxy0,61.1875
poretools_extract/0.6.1a1.0,61.1764705882353
cshl_fastq_quality_filter/1.0.1,61.0
hyphy_meme/2.5.12+galaxy0,61.0
hyphy_prime/2.5.12+galaxy0,61.0
dada2_mergePairs/1.12+galaxy1,61.0
hyphy_fel/2.5.12+galaxy0,61.0
datamash_transpose/1.1.0,60.76470588235294
fastq_paired_end_deinterlacer/1.1.2,60.72727272727273
MAF_To_Fasta1/MAF_To_Fasta1,60.588235294117645
gprofiler_gost/0.1.7+galaxy11,60.5625
circos_wiggle_to_scatter/0.69.8+galaxy4,60.4
quast/5.0.2+galaxy0,60.15384615384615
hifiasm/0.14+galaxy0,60.0
sklearn_clf_metrics/1.0.8.1,60.0
pygenomeTracks/3.5,59.8
mimodd_varcall/0.1.9,59.76470588235294
sam2interval/1.0.2,59.5
cshl_fastx_renamer/0.0.11,59.333333333333336
deeptools_multi_bam_summary/3.3.0.0.0,59.25
kraken-filter/1.3.1,59.0625
bamFilter/0.0.1,58.76470588235294
bwa_mem/0.7.15.1,58.75
kc-align/0.2,58.666666666666664
split_file_to_collection/0.4.0,58.61538461538461
snippy_core/4.4.5+galaxy0,58.5
fasta_compute_length/1.0.2,58.25
split_file_to_collection/0.5.0,58.125
Show tail1/Show tail1,57.94117647058823
hgv_david/hgv_david,57.8235294117647
sklearn_numeric_clustering/1.0.8.1,57.625
hyphy_absrel/2.5.17+galaxy1,57.5
kraken-report/1.2.4,57.5
vcfbreakcreatemulti/1.0.0_rc3+galaxy0,57.25
picard_MarkDuplicates/1.126.0,57.11764705882353
star_fusion/0.5.4-3,57.0
vcfgeno2haplo/1.0.0_rc3+galaxy0,56.75
sklearn_numeric_clustering/1.0.7.12,56.666666666666664
mothur_summary_single/1.39.5.0,56.64705882352941
microsatellite/1.0.0,56.529411764705884
dada2_learnErrors/1.16+galaxy0,56.5
mimodd_map/0.1.9,56.35294117647059
picard_MergeSamFiles/1.126.0,56.23529411764706
circgraph/0.9-RC2,56.23529411764706
bedtools_windowbed/2.30.0,56.0
bcftools_filter/1.9+galaxy1,55.0
bg_find_subsequences/0.2,54.94117647058823
pe_histogram/1.0.1,54.8235294117647
rseqc_read_duplication/2.6.4,54.470588235294116
EMBOSS: dottup26/5.0.0,54.45454545454545
samtools_fixmate/1.9,54.23529411764706
poretools_hist/0.6.1a1.1,53.733333333333334
sina/1.5.0+galaxy1,53.7
stringtie_merge/1.3.6,53.625
picard_CleanSam/1.126.0,53.05882352941177
picard_SamToFastq/2.18.2.1,53.0
cshl_fastx_artifacts_filter/1.0.1,53.0
mothur_venn/1.39.5.0,52.588235294117645
bedtools_map/2.29.0.2,52.5
EMBOSS: dotmatcher24/5.0.0,52.42857142857143
cuffquant/2.2.1.1,52.0
sklearn_sample_generator/1.0.7.12,52.0
mothur_remove_groups/1.39.5.0,51.8235294117647
dada2_plotQualityProfile/1.12+galaxy1,51.75
dada2_assignTaxonomyAddspecies/1.16+galaxy0,51.625
fastq_paired_end_joiner/2.0.1.1,51.5
anndata_manipulate/0.6.22.post1+galaxy4,51.5
lofreq_filter/2.1.3.1+galaxy1,51.44444444444444
presto_parseheaders/0.5.4,51.42857142857143
CONVERTER_vcf_to_bgzip_0/CONVERTER_vcf_to_bgzip_0,51.35294117647059
fastq_manipulation/1.1.1,51.333333333333336
dexseq/1.28.1+galaxy1,51.23529411764706
cshl_fastx_renamer/0.0.14+galaxy1,51.0
picard_ARRG/1.56.0,50.86666666666667
multiqc/1.6,50.64705882352941
bowtie2/2.2.6.2,50.611111111111114
tp_replace_in_line/1.1.0,50.5
uniprot/0.2,50.11764705882353
exomedepth/1.1.0,49.875
rna_star/2.5.2b-0,49.86666666666667
dada2_learnErrors/1.12+galaxy1,49.5
seqtk_subseq/1.3.1,49.294117647058826
bcftools_convert_to_vcf/1.10,49.1875
hisat2/2.1.0+galaxy3,49.07692307692308
rna_starsolo/2.7.5b,49.0
augustus_training/3.3.3,48.4375
trinity_abundance_estimates_to_matrix/2.9.1,48.375
sklearn_generalized_linear/1.0.8.1,48.0
jbrowse/1.16.8+galaxy1,47.857142857142854
cuffdiff/2.2.1.3,47.529411764705884
biom_convert/2.1.5.3,47.4
progressivemauve/2015_02_13.0,47.1875
crossmap_gff/0.3.7+galaxy1,46.875
sklearn_clf_metrics/1.0.7.12,46.666666666666664
pygenomeTracks/3.2.1,46.6
bedtools_unionbedgraph/2.29.0,46.57142857142857
cshl_fastx_reverse_complement/1.0.2,46.5
sklearn_feature_selection/1.0.7.12,46.5
mlst/2.19.0,46.416666666666664
ebi_search_rest_results/0.1.1,46.294117647058826
mothur_get_groups/1.39.5.0,46.23529411764706
EMBOSS: needle56/5.0.0.1,46.1764705882353
megablast_wrapper/1.2.0,46.1764705882353
bedtools_multicovtbed/2.30.0,46.0
star_fusion/0.5.4-3+galaxy1,45.625
samtools_calmd/2.0.2,45.529411764705884
hyphy_relax/2.5.29+galaxy0,45.5
mothur_cluster/1.39.5.0,45.411764705882355
picard_QualityScoreDistribution/2.18.2.1,45.294117647058826
random_lines1/random_lines1,45.05882352941177
picard_CollectRnaSeqMetrics/2.18.2.2,44.93333333333333
snpSift_int/4.3+t.galaxy0,44.88235294117647
transdecoder/3.0.1,44.857142857142854
EMBOSS: infoseq46/5.0.0,44.785714285714285
bedtools_groupbybed/2.29.2,44.72727272727273
vcfallelicprimitives/1.0.0_rc1+galaxy0,44.6
kallisto_pseudo/0.46.0.1,44.588235294117645
dada2_assignTaxonomyAddspecies/1.12+galaxy1,44.5
rgPicardMarkDups/1.56.0,44.4375
mimodd_reheader/0.1.9,44.1764705882353
vcf2tsv/1.0.0_rc1+galaxy0,43.90909090909091
intervene_upset/0.6.4,43.6875
bcftools_isec/1.10,43.625
fastq_masker_by_quality/1.1.5,43.5625
sklearn_ensemble/1.0.7.12,43.5
fastq_paired_end_splitter/1.1.1,43.5
bedtools_genomecoveragebed_bedgraph/0.1.0,43.42857142857143
bp_genbank2gff3/1.0,43.25
cshl_fastx_clipper/1.0.3,43.25
gubbins/0.1.0,43.125
gatk4_mutect2/4.1.4.0+galaxy2,43.111111111111114
maxquant/1.6.10.43+galaxy3,42.75
mimodd_varextract/0.1.9,42.588235294117645
picard_ValidateSamFile/2.18.2.1,42.529411764705884
Extract genomic DNA 1/3.0.3,42.46666666666667
featurecounts/1.4.6.p5,42.357142857142854
CONVERTER_fasta_to_2bit/CONVERTER_fasta_to_2bit,42.294117647058826
deeptools_plot_coverage/3.3.0.0.0,42.0
kc-align/0.1.7,41.5
anndata_import/0.7.5+galaxy0,41.333333333333336
fastqc/0.67,41.07142857142857
sklearn_build_pipeline/1.0.7.12,41.0
cshl_fastx_trimmer/1.0.1,41.0
cshl_fastx_nucleotides_distribution/1.0.1,41.0
bedtools_fisher/2.29.0,40.94117647058823
bg_diamond_makedb/0.9.29,40.53333333333333
racon/1.3.1.1,40.25
tbvcfreport/0.1.7+galaxy0,40.125
jbrowse/1.16.8+galaxy0,40.083333333333336
sina/1.7.2+galaxy0,40.0
vcfselectsamples/1.0.0_rc3+galaxy0,40.0
rseqc_junction_annotation/2.6.4.1,40.0
bcftools_view/1.9+galaxy1,39.8
rna_starsolo/2.7.7a,39.666666666666664
tb_variant_filter/0.1.3+galaxy0,39.625
kallisto_quant/0.43.1.3,39.166666666666664
fastq_paired_end_interlacer/1.2.0.1,39.166666666666664
sklearn_feature_selection/1.0.8.1,39.0
sklearn_sample_generator/1.0.8.1,39.0
ivar_variants/1.3.1+galaxy0,39.0
gd_multiple_to_gd_genotype/1.0.0,38.76470588235294
deseq2/2.11.40.2,38.529411764705884
maxbin2/2.2.7+galaxy2,38.529411764705884
idba_ud/1.1.3+galaxy1,38.4375
qualimap_multi_bamqc/2.2.2d,38.35294117647059
build_ucsc_custom_track_1/1.0.0,38.0
hyphy_fel/2.5.15+galaxy0,38.0
rseqc_geneBody_coverage2/2.6.4.1,37.94117647058823
bcftools_concat/1.10,37.9375
bcftools_stats/1.9+galaxy1,37.8
cuffmerge/2.2.1.0,37.64705882352941
ruvseq/1.16.0,37.61538461538461
dada2_learnErrors/1.14+galaxy0,37.333333333333336
CONVERTER_Bam_Bai_0/CONVERTER_Bam_Bai_0,37.23529411764706
CONVERTER_interval_to_bigwig_0/CONVERTER_interval_to_bigwig_0,37.23529411764706
vsearch_dereplication/1.9.7.0,37.22222222222222
filtlong/0.2.0,37.1764705882353
__FLATTEN__/__FLATTEN__,37.11764705882353
exonerate/2.4.0+galaxy2,37.06666666666667
dada2_learnErrors/1.18+galaxy0,37.0
sklearn_data_preprocess/1.0.7.12,37.0
CONVERTER_vcf_to_tabix_0/CONVERTER_vcf_to_tabix_0,36.94117647058823
heatmap_1/1.0.0,36.8235294117647
deeptools_bam_pe_fragmentsize/3.3.0.0.0,36.666666666666664
trinity_run_de_analysis/2.9.1,36.6
cuffcompare/2.2.1.2,36.6
dada2_seqCounts/1.14+galaxy0,36.5
dada2_plotComplexity/1.16+galaxy0,36.375
bg_diamond/0.9.21.0,36.333333333333336
gmx_sim/2020.2+galaxy0,36.25
presto_maskprimers/0.5.4,36.07142857142857
trimmomatic/0.38.1,36.0
newick_display/1.6,36.0
mummer_mummerplot/4.0.0beta2+galaxy1,36.0
mothur_summary_tax/1.39.5.0,35.875
samtools_sort/2.0.1,35.86666666666667
rapidnj/2.3.2,35.76923076923077
circos_resample/0.69.8+galaxy7,35.63636363636363
Extract_features1/Extract_features1,35.588235294117645
bedtools_map/2.29.2.2,35.45454545454545
cummerbund_to_cuffdiff/1.0.1,35.411764705882355
tag_pileup_frequency/1.0.2,35.23076923076923
fastq_trimmer/1.0.0,35.166666666666664
cuffcompare/2.2.1.1,35.125
trinity_run_de_analysis/2.8.5,35.0
bamtools_split/2.4.0,34.8125
mothur_seq_error/1.39.5.0,34.76470588235294
dada2_makeSequenceTable/1.16+galaxy0,34.625
snippy/4.4.5+galaxy1,34.5
vcfannotate/1.0.0_rc1+galaxy0,34.5
mimodd_varreport/0.1.9,34.470588235294116
mothur_pcr_seqs/1.39.5.0,34.35294117647059
picard_MarkDuplicates/2.18.2.1,34.35294117647059
cshl_fastq_quality_filter/1.0.0,34.25
poretools_qualpos/0.6.1a1.1,34.07142857142857
deeptools_compute_matrix/2.5.0.0,34.06666666666667
bedtools_maskfastabed/2.30.0,34.0
meme_meme/4.12.0.0,34.0
rseqc_read_GC/2.6.4,34.0
rseqc_mismatch_profile/2.6.4,33.92307692307692
ncbi_tblastx_wrapper/0.3.3,33.9
samtools_idxstats/2.0.1,33.705882352941174
samtools_slice_bam/2.0,33.642857142857146
dada2_removeBimeraDenovo/1.12+galaxy1,33.5
dada2_makeSequenceTable/1.12+galaxy1,33.5
bcftools_cnv/1.9+galaxy1,33.5
macs2_filterdup/2.1.1.20160309.1,33.470588235294116
trimmomatic/0.36.3,33.470588235294116
EMBOSS: wordcount109/5.0.0.1,33.333333333333336
plotdexseq/1.28.1.0,33.25
precheck/2.15,33.142857142857146
migmap/1.0.3+galaxy1,33.0
circos_tableviewer/0.69.8+galaxy1,33.0
gatk4_mutect2/4.1.4.0+galaxy1,33.0
exonerate/2.4.0+galaxy1,33.0
bedtools_annotatebed/2.29.2,32.81818181818182
presto_filterseq/0.5.4,32.6875
spaln/2.3.2+galaxy0,32.5
mimodd_sort/0.1.9,32.42857142857143
rna_starsolo/2.7.2b1,32.4
jcvi_gff_stats/0.8.4,32.35294117647059
pizzly/0.37.3.1,32.333333333333336
lastz_wrapper_2/1.2.2,32.25
datamash_reverse/1.1.0,32.1875
macs2_bdgdiff/2.1.1.20160309.1,32.1764705882353
sam_to_bam/1.1.2,32.142857142857146
mummer_mummerplot/4.0.0beta2+galaxy0,32.0
circos_tableviewer/0.69.8+galaxy4,32.0
vcfselectsamples/1.0.0_rc1+galaxy0,32.0
gene2exon1/gene2exon1,32.0
crossmap_bed/0.3.7+galaxy1,31.875
bcftools_merge/1.9+galaxy1,31.8
bcftools_plugin_counts/1.9+galaxy1,31.5
dada2_seqCounts/1.12+galaxy1,31.333333333333332
peakcalling_sicer/0.0.2,31.2
picard_CollectGcBiasMetrics/2.18.2.1,31.0625
ggplot2_histogram/2.2.1+galaxy0,31.0
bcftools_mpileup/1.9+galaxy2,31.0
pileup_interval/1.0.2,30.857142857142858
dada2_assignTaxonomyAddspecies/1.14+galaxy0,30.6
sklearn_clf_metrics/1.0.8.2,30.5
bedtools_unionbedgraph/2.29.2,30.416666666666668
idr/2.0.3,30.375
bedtools_makewindowsbed/2.29.0,30.333333333333332
circos_tableviewer/0.69.8+galaxy7,30.333333333333332
dada2_seqCounts/1.18+galaxy0,30.333333333333332
bg_diamond_makedb/0.9.21,30.333333333333332
ococo/0.1.2.6,30.176470588235293
picard_ReorderSam/2.18.2.1,30.058823529411764
repeatmasker_wrapper/4.0.7+galaxy2,30.0
gatk_variant_combine/0.0.4,30.0
vcffixup/1.0.0_rc3+galaxy0,30.0
vsearch_clustering/2.8.3.0,30.0
Add_a_column1/1.1.0,29.8
ebi_metagenomics_run_downloader/0.1.0,29.529411764705884
sklearn_feature_selection/1.0.8.2,29.5
mothur_chop_seqs/1.39.5.0,29.5
hyphy_gard/2.5.8+galaxy0,29.5
poretools_stats/0.6.1a1.0,29.41176470588235
__IMPORT_HISTORY__/__IMPORT_HISTORY__,29.41176470588235
CONVERTER_wig_to_bigwig/CONVERTER_wig_to_bigwig,29.41176470588235
bedtools_bedtoigv/2.29.2,29.25
hyphy_prime/2.5.15+galaxy0,29.0
bedtools_overlapbed/2.30.0,29.0
medaka_consensus_pipeline/1.0.3+galaxy2,29.0
gmx_setup/2020.2+galaxy0,29.0
macs2_bdgbroadcall/2.1.1.20160309.0,28.88235294117647
fastq_filter/1.0.0,28.833333333333332
bedtools_bamtofastq/2.24.0,28.666666666666668
EMBOSS: newcpgreport57/5.0.0.1,28.5625
cshl_fastx_barcode_splitter/1.0.0,28.357142857142858
tophat2/2.1.0,28.352941176470587
dada2_plotComplexity/1.12+galaxy1,28.333333333333332
bcftools_consensus/1.9+galaxy2,28.0
gfa_to_fa/0.1.2,28.0
scanpy_plot/1.4.4.post1+galaxy3,28.0
rseqc_infer_experiment/2.6.4,27.666666666666668
EMBOSS: cusp17/5.0.0,27.647058823529413
kc-align/1.0.2,27.5
sklearn_train_test_split/1.0.7.12,27.5
bedtools_bedtoigv/2.29.0,27.5
seqtk_mergepe/1.3.1,27.470588235294116
mothur_pcoa/1.39.5.0,27.4375
Interval2Maf_pairwise1/Interval2Maf_pairwise1,27.333333333333332
fastq_manipulation/1.0.1,27.333333333333332
seqtk_sample/1.2.0,27.285714285714285
deeptools_bam_coverage/2.5.0.0,27.214285714285715
bowtie2/0.3,27.1875
sklearn_estimator_attributes/1.0.8.1,27.0
sklearn_data_preprocess/1.0.8.1,27.0
bedtools_clusterbed/2.30.0,27.0
cshl_fastq_quality_converter/1.0.1,26.941176470588236
ruvseq/1.16.0+galaxy1,26.75
fastqc/0.52,26.666666666666668
gtf_filter_by_attribute_values_list/gtf_filter_by_attribute_values_list,26.58823529411765
circos_wiggle_to_stacked/0.69.8+galaxy7,26.5
bcftools_annotate/1.9+galaxy2,26.5
vcf2pgSnp/1.0.0,26.41176470588235
dada2_assignTaxonomyAddspecies/1.18+galaxy0,26.333333333333332
__EXPORT_HISTORY_TO_URI__/__EXPORT_HISTORY_TO_URI__,26.25
vcfcombine/1.0.0_rc1+galaxy0,26.166666666666668
mothur_get_oturep/1.39.5.0,26.125
poretools_events/0.6.1a1.1,26.0
scanpy_normalize/1.7.1+galaxy0,26.0
kc-align/0.1.3,26.0
flash/1.2.11.2,25.75
sklearn_sample_generator/1.0.8.2,25.555555555555557
samtools_sort/2.0.2,25.53846153846154
picard_CollectHsMetrics/2.18.2,25.214285714285715
vcfbedintersect/1.0.0_rc1+galaxy0,25.2
picard_FilterSamReads/2.18.2.1,25.176470588235293
featurecounts/1.6.0.2,25.09090909090909
deeptools_plot_profile/3.1.2.0.0,25.071428571428573
minimap2/2.17,25.0
vcfhethom/1.0.0_rc1+galaxy0,25.0
kraken/1.1.2,25.0
trinotate/3.1.1,25.0
snippy_core/4.5.0,24.933333333333334
macs2_bdgcmp/2.1.1.20160309.0,24.823529411764707
hyphy_meme/2.5.15+galaxy0,24.8
lofreq_alnqual/2.1.3.1+galaxy0,24.8
plant_tribes_assembly_post_processor/1.0.3.0,24.764705882352942
sklearn_build_pipeline/1.0.8.2,24.714285714285715
kraken-mpa-report/1.2.4,24.705882352941178
poretools_winner/0.6.1a1.0,24.6875
mothur_biom_info/1.39.5.0,24.647058823529413
vcftools_annotate/0.1,24.647058823529413
dada2_seqCounts/1.16+galaxy0,24.625
bcftools_convert_to_vcf/1.9+galaxy1,24.6
fastq_masker_by_quality/1.1.1,24.4
gatk_variant_select/0.0.2,24.384615384615383
salmon/0.8.2,24.333333333333332
poretools_yield_plot/0.6.1a1.0,24.333333333333332
fasta_concatenate0/0.0.0,24.333333333333332
hisat2/2.0.3,24.307692307692307
sklearn_numeric_clustering/1.0.8.2,24.25
kraken-filter/1.2.3,24.25
gffcompare_to_bed/0.2.1,24.2
gff_filter_by_attribute/gff_filter_by_attribute,24.058823529411764
rgweblogo3/0.4,24.0
scanpy_filter/1.4.4.post1+galaxy3,24.0
sklearn_regression_metrics/1.0.7.12,24.0
fastq_to_tabular/1.1.0,24.0
hyphy_gard/2.5.12+galaxy0,24.0
bandage_image/0.8.1+galaxy0,24.0
mothur_make_contigs/1.36.1.0,23.833333333333332
dada2_plotQualityProfile/1.18+galaxy0,23.666666666666668
dada2_removeBimeraDenovo/1.16+galaxy0,23.625
rseqc_RPKM_saturation/2.6.4.1,23.58823529411765
circos_wiggle_to_scatter/0.69.8+galaxy7,23.583333333333332
sklearn_generalized_linear/1.0.8.2,23.571428571428573
CONVERTER_sam_to_bigwig_0/CONVERTER_sam_to_bigwig_0,23.470588235294116
gatk_count_covariates/0.0.5,23.384615384615383
deeptools_compute_gc_bias/3.3.2.0.0,23.333333333333332
sklearn_discriminant_classifier/1.0.7.12,23.0
sklearn_estimator_attributes/1.0.7.12,23.0
bedtools_slopbed/2.30.0,23.0
snippy_clean_full_aln/4.4.5+galaxy0,23.0
EMBOSS: dottup26/5.0.0.1,22.9375
msaboot/0.1.2,22.875
bcftools_norm/1.9+galaxy1,22.8
umi_tools_count/0.5.5.1,22.58823529411765
poretools_hist/0.6.1a1.0,22.5
anndata_inspect/0.6.22.post1+galaxy3,22.5
meme_fimo/4.12.0.0,22.4
cutadapt/1.16.3,22.266666666666666
rseqc_inner_distance/2.6.4.1,22.23076923076923
bedtools_bamtobed/0.1.0,22.166666666666668
gatk_variant_filtration/0.0.5,22.076923076923077
query_tabular/3.0.0,22.0
trinotate/3.2.1,22.0
dada2_makeSequenceTable/1.18+galaxy0,22.0
vcfsort/1.0.0_rc1+galaxy0,22.0
dropletutils/1.2.1+galaxy6,21.88888888888889
ggplot2_violin/2.2.1+galaxy0,21.875
bedtools_flankbed/2.29.0,21.875
scpipe/1.0.0+galaxy1,21.833333333333332
gops_cluster_1/1.0.0,21.823529411764707
bcftools_query/1.10,21.6875
EMBOSS: matcher52/5.0.0,21.666666666666668
intervene_pairwise/0.6.4,21.625
kraken-translate/1.2.3,21.6
EMBOSS: dotmatcher24/5.0.0.1,21.333333333333332
scanpy_remove_confounders/1.7.1+galaxy0,21.333333333333332
bowtie2/2.3.2.2,21.235294117647058
